"","Subject","Word","Affix","LogRT","PC1","PC2","PrevError","Rank","Sex","ResidSemRating","ResidFamSize","LogWordFreq","LogAffixFreq","LogCUP","LogUP","LogCUPtoEnd"
"1912","2s15","organisk","isk",6.706850112,1.18920211891973,-0.75915290434742,"CORRECT",0.409918405292974,"M",-1.79374468212908,1.44347470912582,5.771441123,12.31405223,6.520621128,5.66296048,3.95124371858143
"1913","2s09","organisk","isk",6.701100045,0.409775197978918,-0.0598018010879014,"CORRECT",1.51105930469566,"F",-1.79374468212908,1.44347470912582,5.771441123,12.31405223,6.520621128,5.66296048,3.95124371858143
"1914","2s11","organisk","isk",6.847049404,0.501146367065109,0.654349226133292,"CORRECT",-0.874745977343496,"M",-1.79374468212908,1.44347470912582,5.771441123,12.31405223,6.520621128,5.66296048,3.95124371858143
"1915","2s10","organisk","isk",6.765799933,0.354362543835578,0.233077400229401,"CORRECT",1.17337609554551,"M",-1.79374468212908,1.44347470912582,5.771441123,12.31405223,6.520621128,5.66296048,3.95124371858143
"1916","2s08","organisk","isk",6.935642782,-4.71229905764242,3.48354301454507,"CORRECT",1.56978681933047,"F",-1.79374468212908,1.44347470912582,5.771441123,12.31405223,6.520621128,5.66296048,3.95124371858143
"1917","2s06","organisk","isk",6.694524929,0.542687443538578,-0.181859234852847,"CORRECT",-1.4767030023503,"F",-1.79374468212908,1.44347470912582,5.771441123,12.31405223,6.520621128,5.66296048,3.95124371858143
"1918","2s21","organisk","isk",6.888470518,-0.0902449829907308,-0.0791376799915485,"CORRECT",-1.24179294381106,"F",-1.79374468212908,1.44347470912582,5.771441123,12.31405223,6.520621128,5.66296048,3.95124371858143
"1919","2s16","organisk","isk",6.516858535,0.90941568625409,0.819771843066424,"CORRECT",1.7019237272588,"M",-1.79374468212908,1.44347470912582,5.771441123,12.31405223,6.520621128,5.66296048,3.95124371858143
"1920","2s12","orientere","ere",6.926066599,-1.19732696252775,-1.84508148896448,"CORRECT",-1.1757244898469,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1921","2s11","orientere","ere",6.928243945,-0.797657541752621,-0.806336129505982,"CORRECT",-1.24179294381106,"M",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1922","2s19","orientere","ere",6.968502246,0.882980473895058,-0.730865046879935,"CORRECT",0.263099618705949,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1923","2s02","orientere","ere",6.831435632,0.203426437186437,0.279071594059094,"CORRECT",0.520032495233243,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1924","2s10","orientere","ere",6.475756239,0.688033340075702,-1.83522985003313,"CORRECT",0.688874099808322,"M",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1925","2s17","orientere","ere",6.909134328,0.125817706765035,0.725427524923023,"CORRECT",1.23944454950967,"M",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1926","2s20","orientere","ere",7.299128224,-0.337338723746624,0.961576936831166,"ERROR",0.0502123781547626,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1927","2s04","orientere","ere",7.568503227,-0.314589642835528,1.36565364026858,"CORRECT",0.821011007736645,"M",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1928","2s22","orientere","ere",7.071080883,-1.84092455622559,0.235598823008105,"CORRECT",0.828351947065996,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1929","2s06","orientere","ere",6.683260816,-0.252176832805938,1.40520946105258,"CORRECT",-0.904109734660901,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1930","2s16","orientere","ere",6.8742502,0.467775274232607,0.4844064938753,"CORRECT",1.59915057664788,"M",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1931","2s03","orientere","ere",6.958163182,-0.190245626879891,1.87683784137943,"CORRECT",1.60649151597723,"M",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1932","2s01","orientere","ere",7.130970828,0.293475210673138,-0.158755287464066,"CORRECT",0.358531829987516,"M",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1933","2s18","orientere","ere",7.015523893,0.220904979263283,-0.159866030942453,"CORRECT",-0.280129891666044,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1934","2s15","orientere","ere",6.978986976,0.124672038575606,0.13415566742673,"ERROR",-1.12433791454144,"M",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1935","2s08","orientere","ere",6.916149945,-1.08291652693179,0.524627318745681,"CORRECT",1.03389824828783,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1936","2s21","orientere","ere",6.918784236,-0.426960003249109,1.22535627876707,"CORRECT",-0.727927190756471,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1937","2s07","orientere","ere",6.61118045,0.475261954429749,-0.285987237473595,"CORRECT",-0.948155370637009,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1938","2s14","orientere","ere",7.145290768,-1.61528843537342,0.633933315624312,"CORRECT",-1.56479427430251,"M",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1939","2s13","orientere","ere",6.748360875,0.675204880559324,0.199532705637951,"CORRECT",0.857715704383401,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1940","2s05","orientere","ere",6.70638545,1.02052189126582,1.105743744895,"CORRECT",-0.992201006613116,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1941","2s09","orientere","ere",6.925428189,0.640206547337347,0.0360393349013482,"CORRECT",0.931125097676914,"F",-3.46956374720082,0.626489912229773,6.089044875,12.46962082,6.267200549,5.393627546,5.68357976733868
"1942","2s12","parkere","ere",6.805290566,0.535339216263209,-0.282842365853699,"CORRECT",-0.353539284959557,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1943","2s07","parkere","ere",6.753076126,0.250546714497654,0.606103236953307,"CORRECT",0.90910227968886,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1944","2s06","parkere","ere",6.547330456,1.60464333553014,-0.158819756903796,"CORRECT",-0.478335253558528,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1945","2s10","parkere","ere",7.204335148,0.868871578709569,0.44861366728173,"CORRECT",0.659510342490917,"M",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1946","2s18","parkere","ere",6.54412765,0.381773853980098,0.314020113389958,"CORRECT",0.578760009868053,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1947","2s22","parkere","ere",7.01954707,-1.31441834299007,0.158190541747328,"CORRECT",0.197031164741788,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1948","2s08","parkere","ere",6.931159257,-2.88106917809445,2.09571537502083,"CORRECT",-0.889427856002199,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1949","2s19","parkere","ere",6.638803364,0.413241685951226,-0.377410442610556,"CORRECT",1.13667139889875,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1950","2s21","parkere","ere",6.781783809,-0.159243721967078,0.964339880316218,"CORRECT",0.15298552876568,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1951","2s15","parkere","ere",6.706409912,0.867136995224236,0.563663871937893,"CORRECT",-1.68224930357213,"M",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1952","2s11","parkere","ere",6.5832709,0.373947476363582,-0.404678301033037,"CORRECT",-0.287470830995395,"M",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1953","2s16","parkere","ere",6.726640993,1.21730965784863,1.15540206504901,"ERROR",-1.02156476393052,"M",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1954","2s17","parkere","ere",6.807979142,-1.20720750549442,2.01722564176147,"CORRECT",0.21171304340049,"M",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1955","2s14","parkere","ere",6.916615907,-3.7152943718365,-0.715418170267817,"CORRECT",-0.992201006613116,"M",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1956","2s09","parkere","ere",6.821914126,0.433277590057099,-0.229604248438808,"CORRECT",-1.08029227856533,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1957","2s05","parkere","ere",6.689537078,1.64813488862717,-0.00399302114741322,"ERROR",0.086917074801519,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1958","2s03","parkere","ere",6.828679604,0.0821969636466273,-1.67102223583729,"CORRECT",1.09996670225199,"M",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1959","2s04","parkere","ere",7.08421804,-0.67191346847369,0.438100952863435,"CORRECT",1.06326200560524,"M",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1960","2s01","parkere","ere",7.041525393,-0.551305796548763,-2.10198540987951,"CORRECT",0.167667407424383,"M",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1961","2s13","parkere","ere",6.583492206,0.80574524292941,-0.328963921882523,"CORRECT",0.108939892789573,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1962","2s02","parkere","ere",6.769653458,0.209824984901717,0.135827276111981,"CORRECT",-1.68959024290149,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1963","2s20","parkere","ere",6.622829405,-0.409431137013444,1.34671485394617,"CORRECT",0.740260675113781,"F",-2.90592005592889,0.716302072650687,5.075173815,12.46962082,5.902633333,5.690359454,5.57972982598622
"1964","2s22","pejsen","en",6.743375796,-0.88157915965792,-0.684383297130511,"CORRECT",0.307145254682057,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1965","2s20","pejsen","en",6.469405344,0.740452249682902,0.256870594610215,"CORRECT",1.01187543029978,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1966","2s08","pejsen","en",6.784875527,-0.258998129399735,1.67838389276988,"CORRECT",1.46701366871956,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1967","2s02","pejsen","en",6.730003266,0.161581444327656,-0.352144919365822,"CORRECT",-0.434289617582421,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1968","2s05","pejsen","en",6.556124734,1.58044763518123,0.135696891569196,"CORRECT",-0.346198345630205,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1969","2s03","pejsen","en",6.711241487,-1.77426438315911,-0.311153495282022,"CORRECT",0.754942553772484,"M",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1970","2s01","pejsen","en",6.858386447,0.21934428563072,0.817612681394821,"CORRECT",1.52574118335437,"M",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1971","2s07","pejsen","en",6.649528444,-0.624982917324952,0.537907436362,"CORRECT",-0.155333923067073,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1972","2s16","pejsen","en",6.430896205,1.29381924656701,-0.459942685316195,"CORRECT",1.06326200560524,"M",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1973","2s21","pejsen","en",6.72470946,0.185200098091661,0.494437890841525,"CORRECT",1.12198952024005,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1974","2s14","pejsen","en",6.700915594,-0.51756294669785,-3.59721291643872,"CORRECT",0.549396252550648,"M",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1975","2s06","pejsen","en",6.706214205,0.643294552241375,-0.294825979395294,"CORRECT",-0.713245312097768,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1976","2s11","pejsen","en",6.560054235,0.247992606000616,-0.337781371966981,"CORRECT",-1.61618084960797,"M",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1977","2s10","pejsen","en",6.774143883,0.496192277269507,1.51331726271936,"CORRECT",0.387895587304921,"M",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1978","2s09","pejsen","en",6.643203624,0.822340557582932,-0.150425890095152,"CORRECT",-1.27849764045782,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1979","2s19","pejsen","en",6.49089044,0.676375565443226,0.601370428358341,"CORRECT",-0.214061437701883,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1980","2s18","pejsen","en",6.65362403,0.81385219339338,-0.537604167553128,"CORRECT",-0.654517797462958,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1981","2s15","pejsen","en",6.752387192,-0.00934989347316628,-1.2889961062265,"CORRECT",-0.639835918804256,"M",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1982","2s17","pejsen","en",6.9859193,-1.40188907104708,-1.19310259060098,"CORRECT",-1.33722515509263,"M",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1983","2s12","pejsen","en",6.803594044,1.89185530946811,-0.621087964885437,"CORRECT",1.51105930469566,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1984","2s13","pejsen","en",6.800181204,-0.733691322105722,0.76773268260353,"CORRECT",-0.911450673990252,"F",1.29290643107584,-1.92732531448782,4.33073334,14.0604735250184,6.184148891,5.666426688,0
"1985","2s16","personer","er",6.413753996,-0.206610859649972,-1.38761620215789,"CORRECT",0.798988189748591,"M",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1986","2s09","personer","er",6.816166167,0.226586120956397,-0.113991596776773,"CORRECT",-1.1904063685056,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1987","2s11","personer","er",6.913399321,0.861136805795313,-0.0849390451645911,"CORRECT",-0.940814431307658,"M",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1988","2s17","personer","er",6.892144055,0.354539179621803,0.194252453716451,"CORRECT",-1.61618084960797,"M",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1989","2s04","personer","er",7.000133893,-0.178830187854881,-0.65306484397712,"CORRECT",-1.00688288527182,"M",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1990","2s21","personer","er",6.848949627,-0.0620568517902709,0.749640640382984,"CORRECT",-0.353539284959557,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1991","2s10","personer","er",6.464962066,0.374083606792563,-0.240023381806397,"ERROR",0.145644589436329,"M",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1992","2s22","personer","er",7.221499757,0.198593647157588,0.278740110981209,"CORRECT",1.73862842390555,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1993","2s01","personer","er",6.893311468,1.02544980766571,0.144434066741669,"CORRECT",-1.32988421576327,"M",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1994","2s15","personer","er",6.828495598,0.400177284799251,0.635406398532529,"CORRECT",-0.353539284959557,"M",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1995","2s19","personer","er",6.730636166,-0.265040218816034,0.422747145543335,"CORRECT",-1.02156476393052,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1996","2s08","personer","er",6.980522353,-1.78718979284965,0.359220619825647,"CORRECT",0.843033825724699,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1997","2s03","personer","er",6.941712162,-0.513281418206731,0.541976015714408,"CORRECT",-1.52808957765576,"M",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1998","2s02","personer","er",7.011340219,0.32910993391444,-0.267242590802751,"CORRECT",-0.463653374899826,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"1999","2s05","personer","er",6.414556715,1.15633073550193,-0.332263297253998,"CORRECT",0.387895587304921,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"2000","2s18","personer","er",6.898825527,0.782176248527914,-0.693768512592452,"CORRECT",0.130962710777627,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"2001","2s07","personer","er",6.673803529,0.208940020233267,0.0773765846924288,"CORRECT",1.37158145743799,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"2002","2s13","personer","er",6.660664775,0.692729143583795,1.75135487432071,"CORRECT",1.72394654524685,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"2003","2s14","personer","er",6.876563845,-1.5167811302633,-0.95348598144339,"CORRECT",-1.15370167185884,"M",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"2004","2s20","personer","er",7.002956362,0.378722610061909,-0.89405362433938,"CORRECT",0.696215039137674,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"2005","2s12","personer","er",6.748595407,0.963697501149995,1.95191791364757,"CORRECT",0.248417740047247,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"2006","2s06","personer","er",7.006133475,0.664124430910951,0.236452699192148,"CORRECT",-1.26381576179911,"F",2.26405522670224,0.782747989515042,8.760766624,13.97439971,6.447305863,5.981414211,4.27666611901606
"2007","2s06","plantet","et",6.852591345,0.853625808539338,0.128042080041475,"CORRECT",1.7166056059175,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2008","2s05","plantet","et",6.457632705,1.27480245124949,-0.338230046126465,"CORRECT",-0.962837249295711,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2009","2s22","plantet","et",6.882970662,-1.35181127287553,-0.269195188469026,"CORRECT",-1.45468018436225,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2010","2s07","plantet","et",6.775183426,0.69326538529802,0.0246619080724888,"CORRECT",0.828351947065996,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2011","2s04","plantet","et",6.733937463,-0.540807451028075,0.125266003269416,"CORRECT",0.439282162610379,"M",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2012","2s02","plantet","et",6.872646102,-0.0912232234927051,0.551799215292711,"CORRECT",-1.1610426111882,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2013","2s03","plantet","et",7.224068539,-3.8248849088685,3.52381866145251,"CORRECT",-1.19774730783495,"M",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2014","2s08","plantet","et",6.666345919,0.516374525692271,0.0640772847697177,"CORRECT",0.813670068407294,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2015","2s20","plantet","et",6.60486481,1.32703323495484,-0.185160568320735,"CORRECT",-0.00851513648004744,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2016","2s12","plantet","et",6.893534643,-0.465746725399901,1.13001881382278,"CORRECT",-1.67490836424278,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2017","2s14","plantet","et",6.698329704,-1.4346878062785,2.61155048284738,"CORRECT",-1.32254327643392,"M",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2018","2s21","plantet","et",6.717429776,-0.281940163649459,0.575530493325585,"CORRECT",-1.12433791454144,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2019","2s09","plantet","et",6.580014809,0.232540128212538,-0.430908253900206,"CORRECT",0.901761340359509,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2020","2s10","plantet","et",6.528147958,0.352272655147248,-0.880121851127221,"CORRECT",-0.698563433439066,"M",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2021","2s16","plantet","et",6.463029457,0.581153698116813,-0.147368366360998,"CORRECT",-1.4767030023503,"M",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2022","2s11","plantet","et",6.5815264,-0.0240412486258883,0.156829900219774,"CORRECT",-0.691222494109715,"M",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2023","2s01","plantet","et",6.552750368,-1.40881765729142,-3.140208734417,"CORRECT",1.61383245530658,"M",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2024","2s13","plantet","et",6.509737372,0.838662774536462,0.330410073162267,"CORRECT",-0.353539284959557,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2025","2s17","plantet","et",6.724445234,-0.227900191505018,0.186799429964514,"CORRECT",-1.64554460692538,"M",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2026","2s18","plantet","et",6.435332726,0.23014489749496,-0.450332781646931,"CORRECT",-0.265448013007342,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2027","2s19","plantet","et",6.536793042,0.936334260398715,-0.174395959123069,"CORRECT",1.37892239676734,"F",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2028","2s15","plantet","et",6.602913484,0.521668677085514,-0.335959447782683,"CORRECT",0.167667407424383,"M",0.505502501577311,1.26110742892245,5.918893854,13.39542408,6.204557763,5.918893854,0
"2029","2s02","pligten","en",6.7682633,0.138003979452817,-0.178217232055205,"CORRECT",-1.55745333497316,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2030","2s22","pligten","en",6.745883199,-0.526159515174227,-0.414794505419008,"CORRECT",0.248417740047247,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2031","2s03","pligten","en",6.792220963,-1.67978576369955,-1.54147477907953,"CORRECT",-1.24913388314041,"M",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2032","2s08","pligten","en",6.8398511,-0.367540298542142,-0.308855515122427,"CORRECT",1.59915057664788,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2033","2s20","pligten","en",6.588321067,-1.26165419129547,-2.16772685407804,"CORRECT",-1.64554460692538,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2034","2s21","pligten","en",6.84010793,-0.324027106283086,-1.18432541052133,"CORRECT",-0.272788952336693,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2035","2s01","pligten","en",6.789579666,0.615919579713706,0.401641421057875,"CORRECT",0.329168072670111,"M",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2036","2s19","pligten","en",6.535705604,0.390201173913273,0.500195407091049,"CORRECT",-1.13901979320014,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2037","2s06","pligten","en",6.533207274,0.662924810110065,-0.186319927603255,"CORRECT",0.90910227968886,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2038","2s05","pligten","en",6.676214066,0.77124814160198,0.218584826139837,"CORRECT",-0.19937955904318,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2039","2s07","pligten","en",6.461874344,1.28785800119862,-0.24913016798353,"CORRECT",1.59915057664788,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2040","2s18","pligten","en",6.737737717,-0.946768382703657,-1.06233208135714,"CORRECT",-1.1757244898469,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2041","2s10","pligten","en",6.664702345,0.550376032770901,-1.14730286350189,"CORRECT",0.475986859257136,"M",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2042","2s13","pligten","en",6.452238211,1.01740808130049,-0.0694041405436478,"CORRECT",-0.324175527642152,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2043","2s16","pligten","en",6.314851544,1.09631067062223,0.445197614592991,"CORRECT",-1.35190703375133,"M",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2044","2s12","pligten","en",6.776552601,-1.37089945966589,-0.937393601255026,"CORRECT",-1.2050882471643,"F",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
"2045","2s14","pligten","en",7.055545776,-0.22276524372067,0.235694129101391,"CORRECT",1.26880830682707,"M",1.97163795629135,1.11388918178586,4.553876892,14.0604735250184,5.948034989,5.036952602,3.98898404656427
