"","Subject","Word","RT","RootFrequency","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","RT4WordsBack","RT3WordsBack","RT2WordsBack","RT1WordBack","RT1WordLater","RT2WordsLater","RTtoPrime"
"589","PP017","basaalheid",6.08449941307517,3.52636052461616,"heidheid",2.14,0,3.55534806148941,10,0,0,5.63478960316925,6.0730445341004,5.94017125272043,5.98645200528444,5.62762111369064,5.58724865840025,5.79909265446053
"590","PP017","jofelheid",5.94542060860658,3.29583686600433,"baseheid",2.64,0,3.3322045101752,9,0,0,5.46383180502561,5.53733426701854,5.53338948872752,5.53733426701854,5.56452040732269,5.67675380226828,6.33859407820318
"591","PP017","onbelastheid",5.96870755998537,6.74523634948436,"heidheid",2.55,0,3.17805383034795,12,4.63473,6,5.58724865840025,5.65948221575962,5.72358510195238,5.55682806169954,5.92692602597041,5.79605775076537,5.97126183979046
"592","PP017","geurloosheid",6.03787091992214,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,5.69035945432406,5.62401750618734,5.59842195899838,5.49306144334055,5.46383180502561,6.06145691892802,5.66642668811243
"593","PP017","erkendheid",5.93224518744801,7.59588991771854,"heidheid",4.73,0,6.5191472879404,10,0,0,5.66642668811243,5.60947179518496,6.00141487796115,6.08221891037645,5.84932477994686,5.85507192220243,5.6021188208797
"594","PP017","royaalheid",5.60947179518496,6.08904487544685,"baseheid",3.36,0,6.0913098820777,10,0.693147,0,5.52942908751142,5.47227067367148,5.62040086571715,5.50125821054473,5.54907608489522,5.65248918026865,5.75890177387728
"595","PP017","contentheid",5.77144112313002,4.48863636973214,"heidheid",2.5,0,4.49980967033027,11,0,1,5.69035945432406,5.6937321388027,5.7268477475872,5.6970934865054,5.66988092298052,5.73657229747919,5.62401750618734
"596","PP017","koketheid",6.18208490671663,4.77912349311153,"baseheid",2,0,4.78749174278205,9,1.09861,0,5.83188247728352,6.13122648948314,5.8406416573734,5.8636311755981,5.96357934361845,6.06145691892802,6.07073772800249
"597","PP017","summierheid",5.70711026474888,5.29330482472449,"heidheid",2.14,0,5.29831736654804,11,0.693147,0,5.77144112313002,5.55682806169954,5.75574221358691,6.10924758276437,5.76519110278484,6.23832462503951,5.95583736946483
"598","PP017","ontroerdheid",5.76832099579377,6.289715570909,"baseheid",3.32,0,5.54907608489522,12,0,1,6.33682573114644,5.92157841964382,5.52942908751142,5.59471137960184,5.62401750618734,5.70044357339069,5.58724865840025
"599","PP017","antiekheid",5.78689738136671,6.74405918631135,"heidheid",2.23,0,6.74523634948436,10,1.38629,2,6.02102334934953,5.71042701737487,5.4380793089232,5.62762111369064,5.52545293913178,5.59471137960184,6.11368217983223
"600","PP017","enormheid",5.57215403217776,8.42441979126388,"baseheid",3,0,8.42463920980563,9,0.693147,0,5.50533153593236,5.54907608489522,5.47646355193151,5.42934562895444,5.6021188208797,5.50938833662798,5.58724865840025
"601","PP003","lobbigheid",5.49306144334055,2.89037175789616,"heidheid",1.82,0,0,10,1.09861,3,5.97380961186926,5.39816270151775,5.51342874616498,5.48063892334199,5.54126354515843,5.4553211153577,6.0730445341004
"602","PP003","tembaarheid",5.52545293913178,5.25749537202778,"baseheid",3.73,0,0,11,1.79176,0,5.51342874616498,5.68357976733868,5.46383180502561,5.44673737166631,5.7268477475872,5.5834963087817,5.64544689764324
"603","PP003","pitloosheid",5.97888576490112,4.77912349311153,"heidheid",1.86,0,0,11,2.70805,4,5.96357934361845,5.87493073085203,5.94542060860658,5.76832099579377,6.01615715969835,5.56452040732269,6.58202513889283
"604","PP003","tilbaarheid",5.84932477994686,7.25417784645652,"baseheid",3.18,0,0,11,2.48491,1,6.289715570909,5.73979291217923,5.80513496891649,5.86078622346587,5.8805329864007,5.77765232322266,5.76205138278018
"605","PP003","blusbaarheid",5.8348107370626,4.99721227376411,"heidheid",2.91,0,0,12,2.30259,0,5.76205138278018,5.90263333340137,5.77144112313002,5.89989735358249,5.95064255258773,5.99893656194668,6.24416690066374
"606","PP003","saprijkheid",5.64544689764324,6.10255859461357,"baseheid",1.95,0,0,11,3.55535,2,5.8664680569333,5.87211778947542,5.78689738136671,5.48063892334199,5.93489419561959,5.56068163101553,6.49828214947643
"607","PP003","ondiepheid",5.93224518744801,9.3805049984995,"heidheid",2.77,0,5.66296048013595,10,3.80666,1,5.67675380226828,5.65248918026865,5.54517744447956,5.46806014113513,5.7268477475872,5.75890177387728,5.91079664404053
"608","PP003","kortafheid",5.95583736946483,9.59940505871657,"baseheid",2.36,0,5.86929691313377,10,4.07754,1,5.4971682252932,5.95064255258773,5.77144112313002,5.75257263882563,5.73979291217923,5.86929691313377,6.04025471127741
"609","PP003","gammelheid",5.86078622346587,4.90527477843843,"heidheid",2.55,0,4.91265488573605,10,0,0,5.75890177387728,5.86078622346587,5.78382518232974,5.89715386763674,6.01615715969835,5.85507192220243,6.58202513889283
"610","PP003","beschutheid",6.13339804299665,5.21493575760899,"baseheid",2.95,0,4.78749174278205,11,0.693147,0,5.7037824746562,5.56068163101553,5.67675380226828,5.68697535633982,5.8348107370626,6.31716468674728,6.06610809010375
"611","PP003","coulantheid",6.4723462945009,1.6094379124341,"heidheid",2.5,0,1.79175946922805,11,0,1,5.89989735358249,5.89164421182577,5.83188247728352,5.89715386763674,5.87773578177964,5.77144112313002,6.75110146893676
"612","PP003","onattentheid",6.56807791141198,5.94803498918065,"baseheid",2.73,0,1.6094379124341,12,0,0,5.74300318780948,5.78074351579233,5.57594910314632,5.80814248998044,5.78074351579233,5.64190707093811,6.00635315960173
"613","PP003","kalkrijkheid",5.73009978297357,6.16961073249146,"heidheid",2.09,0,3.13549421592915,12,3.4012,3,5.71373280550937,5.77765232322266,5.65948221575962,5.56452040732269,5.92692602597041,5.60947179518496,5.87211778947542
"614","PP003","visrijkheid",6.26149168432104,8.04044688130311,"baseheid",2.18,0,3.04452243772342,11,4.63473,4,6.00635315960173,6.0330862217988,6.02102334934953,5.95583736946483,6.38687931936265,5.8111409929767,6.14846829591765
"615","PP003","bebrildheid",5.84643877505772,7.34213173058472,"heidheid",1.41,0,3.61091791264422,11,2.89037,3,5.70711026474888,5.77455154554441,5.73009978297357,5.64544689764324,5.67675380226828,5.92157841964382,5.65599181081985
"616","PP003","pipsheid",6.46614472423762,3.29583686600433,"baseheid",1.86,0,3.3322045101752,8,0,0,6.53087762772588,6.58202513889283,6.42324696353352,6.50279004591562,6.3491389913798,6.68710860786651,6.36302810354046
"617","PP003","beuheid",6.49375383985169,5.06259503302697,"heidheid",1.73,0,5.06890420222023,7,0,0,5.92157841964382,6.59987049921284,6.74758652682932,6.27287700654617,5.92157841964382,5.77765232322266,6.74758652682932
"618","PP003","markantheid",5.90536184805457,5.15905529921453,"baseheid",2.73,0,5.16478597392351,11,0,0,5.76832099579377,5.89440283426485,5.89715386763674,5.71042701737487,5.77144112313002,5.6970934865054,5.72031177660741
"619","PP003","riantheid",5.73009978297357,4.52178857704904,"heidheid",2.36,0,4.53259949315326,9,0,0,6.24222326545517,5.6970934865054,5.55682806169954,5.8636311755981,5.68697535633982,5.68017260901707,5.77765232322266
"620","PP003","labielheid",5.79909265446053,4.36944785246702,"baseheid",3.23,0,4.38202663467388,10,0.693147,0,5.49306144334055,5.80814248998044,5.67675380226828,5.605802066296,5.75890177387728,5.76205138278018,6.44413125670044
"621","PP003","tactvolheid",6.11368217983223,5.24174701505964,"heidheid",2.55,0,4.75359019110636,11,2.48491,1,6.40357419793482,6.4707995037826,6.03787091992214,5.66296048013595,5.66642668811243,5.87773578177964,5.89440283426485
"622","PP003","bezweetheid",5.80211837537706,6.46769872610435,"baseheid",3.36,0,4.75359019110636,11,2.94444,1,5.91350300563827,5.74300318780948,5.73334127689775,5.37527840768417,5.6970934865054,5.6970934865054,5.61677109766657
"623","PP003","ovaalheid",6.0137151560428,5.85793315448346,"heidheid",2.23,0,5.86078622346587,9,0.693147,1,6.0137151560428,6.25575004175337,5.91889385427315,5.97380961186926,6.24416690066374,6.02102334934953,6.53233429222235
"624","PP003","banaalheid",5.83188247728352,5.73657229747919,"baseheid",2.64,0,5.73979291217923,10,0.693147,0,6.38519439899773,5.8636311755981,5.88610403145016,5.71702770140622,5.93224518744801,5.6021188208797,5.91079664404053
"625","PP003","ludiekheid",5.86078622346587,4.12713438504509,"heidheid",2.05,0,4.14313472639153,10,0,0,5.85220247977447,5.86929691313377,5.96100533962327,5.5683445037611,5.84643877505772,6.13339804299665,5.605802066296
"626","PP003","aftandsheid",5.65248918026865,4.18965474202643,"baseheid",2.05,0,4.20469261939097,11,0,0,5.8171111599632,5.74300318780948,5.71702770140622,5.89715386763674,6.12249280951439,6.48616078894409,5.94542060860658
"627","PP003","dementheid",5.67675380226828,3.80666248977032,"heidheid",3.23,0,3.8286413964891,10,1.09861,0,5.89164421182577,5.64544689764324,5.70711026474888,5.80211837537706,5.76519110278484,5.99146454710798,5.65248918026865
"628","PP003","onwelheid",6.30627528694802,3.95124371858143,"baseheid",2,0,3.97029191355212,9,4.96284,1,6.3279367837292,5.99146454710798,5.99396142730657,6.15697898558556,6.04500531403601,5.94803498918065,5.82008293035236
"629","PP003","basaalheid",6.8627579130514,3.52636052461616,"heidheid",2.14,0,3.55534806148941,10,0,0,5.73334127689775,6.50578406012823,5.75257263882563,6.0088131854426,5.75890177387728,5.88610403145016,5.86078622346587
"630","PP003","jofelheid",5.63478960316925,3.29583686600433,"baseheid",2.64,0,3.3322045101752,9,0,0,5.605802066296,5.54907608489522,5.75574221358691,5.70711026474888,5.66296048013595,5.86078622346587,5.53733426701854
"631","PP003","onbelastheid",5.82304589548302,6.74523634948436,"heidheid",2.55,0,3.17805383034795,12,4.63473,6,5.96357934361845,5.99146454710798,5.99645208861902,5.69035945432406,6.44571981938558,5.7037824746562,6.9097532816448
"632","PP003","geurloosheid",5.81413053182507,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,5.74620319054015,5.65599181081985,5.70044357339069,5.80211837537706,5.7037824746562,5.6937321388027,5.64544689764324
"633","PP003","erkendheid",6.35437004079735,7.59588991771854,"heidheid",4.73,0,6.5191472879404,10,0,0,5.64544689764324,5.68017260901707,6.01126717440416,5.93489419561959,6.11368217983223,5.89440283426485,6.1463292576689
"634","PP003","royaalheid",6.77878489768518,6.08904487544685,"baseheid",3.36,0,6.0913098820777,10,0.693147,0,6.37161184723186,6.46146817635372,6.26720054854136,6.45519856334012,6.60258789218934,6.30078579466324,6.42486902390539
"635","PP003","contentheid",5.69035945432406,4.48863636973214,"heidheid",2.5,0,4.49980967033027,11,0,1,5.88610403145016,5.8111409929767,5.87773578177964,5.78996017089725,5.88887795833288,6.21660610108486,5.89989735358249
"636","PP003","koketheid",5.77144112313002,4.77912349311153,"baseheid",2,0,4.78749174278205,9,1.09861,0,5.52942908751142,5.70044357339069,5.605802066296,5.70711026474888,5.65248918026865,5.66988092298052,5.59842195899838
"637","PP003","summierheid",5.92425579741453,5.29330482472449,"heidheid",2.14,0,5.29831736654804,11,0.693147,0,5.89715386763674,5.63835466933375,5.96357934361845,5.95324333428778,6.07534603108868,5.94803498918065,6.86589107488344
"638","PP003","ontroerdheid",5.76519110278484,6.289715570909,"baseheid",3.32,0,5.54907608489522,12,0,1,6.16961073249146,5.78382518232974,5.73657229747919,5.57215403217776,5.71373280550937,5.84932477994686,5.80211837537706
"639","PP003","antiekheid",5.82304589548302,6.74405918631135,"heidheid",2.23,0,6.74523634948436,10,1.38629,2,5.85793315448346,5.98645200528444,6.0088131854426,5.68017260901707,5.92425579741453,5.77765232322266,5.94017125272043
"640","PP003","enormheid",5.57594910314632,8.42441979126388,"baseheid",3,0,8.42463920980563,9,0.693147,0,5.85507192220243,5.72031177660741,5.98141421125448,5.7037824746562,5.73657229747919,6.0330862217988,5.96870755998537
"641","PP032","lobbigheid",5.56068163101553,2.89037175789616,"baseheid",1.82,0,0,10,1.09861,3,5.64190707093811,5.66642668811243,5.56068163101553,5.90263333340137,6.1246833908942,5.75257263882563,5.50125821054473
"642","PP032","tembaarheid",6.16751649088834,5.25749537202778,"heidheid",3.73,0,0,11,1.79176,0,6.04973345523196,6.58063913728495,5.66642668811243,5.75890177387728,5.97635090929793,6.09582456243222,6.46458830368996
"643","PP032","pitloosheid",6.10479323241498,4.77912349311153,"baseheid",1.86,0,0,11,2.70805,4,6.59167373200866,5.54907608489522,6.05443934626937,5.53733426701854,5.55682806169954,6.13988455222626,5.77144112313002
"644","PP032","tilbaarheid",5.47227067367148,7.25417784645652,"heidheid",3.18,0,0,11,2.48491,1,5.40717177146012,5.75890177387728,6.08449941307517,6.06842558824411,5.8406416573734,6.0913098820777,6.57228254269401
"645","PP032","blusbaarheid",6.37331978957701,4.99721227376411,"baseheid",2.91,0,0,12,2.30259,0,5.80814248998044,6.74641212857337,5.48893772615669,5.95064255258773,6.38856140554563,5.55295958492162,5.41164605185504
"646","PP032","saprijkheid",6.06610809010375,6.10255859461357,"heidheid",1.95,0,0,11,3.55535,2,5.78996017089725,5.50938833662798,5.53338948872752,5.61312810638807,5.4510384535657,5.61677109766657,6.79794041297493
"647","PP032","ondiepheid",5.77455154554441,9.3805049984995,"baseheid",2.77,0,5.66296048013595,10,3.80666,1,6.43294009273918,5.39816270151775,5.48479693349065,5.49306144334055,5.56068163101553,6.26149168432104,5.8805329864007
"648","PP032","kortafheid",5.52146091786225,9.59940505871657,"heidheid",2.36,0,5.86929691313377,10,4.07754,1,6.18001665365257,6.01615715969835,5.55295958492162,5.6937321388027,5.84354441703136,5.75890177387728,6.3985949345352
"649","PP032","gammelheid",5.66642668811243,4.90527477843843,"baseheid",2.55,0,4.91265488573605,10,0,0,5.59842195899838,5.95324333428778,6.34738920965601,6.19847871649231,6.68835471394676,6.43615036836943,5.65948221575962
"650","PP032","beschutheid",6.27852142416584,5.21493575760899,"heidheid",2.95,0,4.78749174278205,11,0.693147,0,5.91079664404053,5.92958914338989,5.55295958492162,5.76832099579377,5.66642668811243,5.83188247728352,6.45990445437753
"651","PP032","coulantheid",5.57972982598622,1.6094379124341,"baseheid",2.5,0,1.79175946922805,11,0,1,5.57972982598622,5.4510384535657,5.99893656194668,5.87211778947542,5.79605775076537,5.65599181081985,5.6937321388027
"652","PP032","onattentheid",6.19847871649231,5.94803498918065,"heidheid",2.73,0,1.6094379124341,12,0,0,5.69035945432406,6.25766758788264,5.86078622346587,6.23832462503951,5.66296048013595,5.8111409929767,6.8134445995109
"653","PP032","kalkrijkheid",5.66642668811243,6.16961073249146,"baseheid",2.09,0,3.13549421592915,12,3.4012,3,5.72358510195238,5.65948221575962,5.66642668811243,5.57594910314632,6.06842558824411,5.50533153593236,6.52502965784346
"654","PP032","visrijkheid",6.32076829425058,8.04044688130311,"heidheid",2.18,0,3.04452243772342,11,4.63473,4,5.89164421182577,6.20050917404269,5.67332326717149,5.92425579741453,5.8171111599632,5.89440283426485,6.59304453414244
"655","PP032","bebrildheid",5.83773044716594,7.34213173058472,"baseheid",1.41,0,3.61091791264422,11,2.89037,3,6.20455776256869,5.70711026474888,5.59471137960184,5.82008293035236,6.27664348934164,6.08221891037645,5.70711026474888
"656","PP032","pipsheid",6.3135480462771,3.29583686600433,"heidheid",1.86,0,3.3322045101752,8,0,0,5.57972982598622,5.605802066296,5.8636311755981,5.90263333340137,5.28320372873799,6.02344759296103,5.59842195899838
"657","PP032","beuheid",6.8373328146856,5.06259503302697,"baseheid",1.73,0,5.06890420222023,7,0,0,5.7268477475872,5.57972982598622,6.67076632084587,7.14834574390007,5.59842195899838,5.95842469302978,5.52146091786225
"658","PP032","markantheid",6.38856140554563,5.15905529921453,"heidheid",2.73,0,5.16478597392351,11,0,0,5.82894561761021,5.91620206260743,6.0730445341004,5.40267738187228,5.61312810638807,5.66642668811243,5.62762111369064
"659","PP032","riantheid",6.1463292576689,4.52178857704904,"baseheid",2.36,0,4.53259949315326,9,0,0,6.19236248947487,6.07764224334903,6.19847871649231,5.51745289646471,5.56452040732269,5.54907608489522,5.59098698051086
"660","PP032","labielheid",5.84932477994686,4.36944785246702,"heidheid",3.23,0,4.38202663467388,10,0.693147,0,5.63835466933375,6.19031540585315,6.50279004591562,5.42934562895444,6.13556489108174,5.57594910314632,6.61873898351722
"661","PP032","tactvolheid",6.18826412308259,5.24174701505964,"baseheid",2.55,0,4.75359019110636,11,2.48491,1,5.47227067367148,5.61677109766657,5.76205138278018,5.62040086571715,6.17170059741091,5.90263333340137,5.65599181081985
"662","PP032","bezweetheid",5.85793315448346,6.46769872610435,"heidheid",3.36,0,4.75359019110636,11,2.94444,1,6.25766758788264,5.66296048013595,6.08677472691231,5.40717177146012,5.82894561761021,5.74300318780948,6.57507584059962
"663","PP032","ovaalheid",6.19031540585315,5.85793315448346,"baseheid",2.23,0,5.86078622346587,9,0.693147,1,5.90536184805457,6.73696695800186,5.8805329864007,6.05208916892442,6.00141487796115,5.59471137960184,5.57972982598622
"664","PP032","banaalheid",5.63478960316925,5.73657229747919,"heidheid",2.64,0,5.73979291217923,10,0.693147,0,5.96870755998537,5.73979291217923,5.53733426701854,5.605802066296,6.58202513889283,5.57972982598622,6.42648845745769
"665","PP032","ludiekheid",5.77765232322266,4.12713438504509,"baseheid",2.05,0,4.14313472639153,10,0,0,5.79301360838414,6.59030104819669,5.42053499927229,5.7037824746562,6.04500531403601,6.43615036836943,5.4424177105218
"666","PP032","aftandsheid",6.61069604471776,4.18965474202643,"heidheid",2.05,0,4.20469261939097,11,0,0,6.1527326947041,6.0088131854426,5.97888576490112,5.91620206260743,5.71702770140622,6.45990445437753,5.52545293913178
"667","PP032","dementheid",5.78074351579233,3.80666248977032,"baseheid",3.23,0,3.8286413964891,10,1.09861,0,5.56068163101553,6.04025471127741,6.8330317327862,5.58724865840025,5.80513496891649,5.76519110278484,5.72358510195238
"668","PP032","onwelheid",5.61677109766657,3.95124371858143,"heidheid",2,0,3.97029191355212,9,4.96284,1,5.97888576490112,5.89715386763674,5.89989735358249,5.99893656194668,6.81783057145415,5.63478960316925,5.44673737166631
"669","PP032","basaalheid",5.6021188208797,3.52636052461616,"baseheid",2.14,0,3.55534806148941,10,0,0,5.40717177146012,5.68017260901707,6.42324696353352,5.42053499927229,6.22257626807137,5.605802066296,6.01126717440416
"670","PP032","jofelheid",6.48157712927643,3.29583686600433,"heidheid",2.64,0,3.3322045101752,9,0,0,5.76205138278018,6.11589212548303,5.85793315448346,6.08677472691231,5.4249500174814,5.85220247977447,5.92958914338989
"671","PP032","onbelastheid",6.74523634948436,6.74523634948436,"baseheid",2.55,0,3.17805383034795,12,4.63473,6,5.53733426701854,6.20253551718792,5.95583736946483,5.63835466933375,5.55682806169954,5.99893656194668,6.48463523563525
"672","PP032","geurloosheid",6.42162226780652,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,5.79301360838414,6.13988455222626,6.02586597382531,6.0591231955818,6.18620862390049,5.8805329864007,7.10578612948127
"673","PP032","erkendheid",6.6945620585211,7.59588991771854,"baseheid",4.73,0,6.5191472879404,10,0,0,5.80211837537706,5.46806014113513,6.12029741895095,5.5834963087817,6.04737217904628,5.76205138278018,6.01615715969835
"674","PP032","royaalheid",6.3279367837292,6.08904487544685,"heidheid",3.36,0,6.0913098820777,10,0.693147,0,6.01615715969835,6.36990098282823,5.5683445037611,6.26339826259162,5.98393628068719,6.33505425149806,6.51767127291227
"675","PP032","contentheid",5.97380961186926,4.48863636973214,"baseheid",2.5,0,4.49980967033027,11,0,1,6.08904487544685,6.31535800152233,5.59842195899838,5.8171111599632,6.12905021006055,5.9427993751267,5.91350300563827
"676","PP032","koketheid",5.5683445037611,4.77912349311153,"heidheid",2,0,4.78749174278205,9,1.09861,0,5.34710753071747,6.31535800152233,5.73979291217923,6.42324696353352,6.3297209055227,6.69703424766648,6.61873898351722
"677","PP032","summierheid",5.89440283426485,5.29330482472449,"baseheid",2.14,0,5.29831736654804,11,0.693147,0,5.49306144334055,5.46806014113513,5.56068163101553,5.52942908751142,5.65599181081985,6.1246833908942,5.89440283426485
"678","PP032","ontroerdheid",6.13988455222626,6.289715570909,"heidheid",3.32,0,5.54907608489522,12,0,1,5.64897423816121,5.4971682252932,6.0137151560428,5.47646355193151,5.65948221575962,5.76519110278484,6.2841341610708
"679","PP032","antiekheid",5.75257263882563,6.74405918631135,"baseheid",2.23,0,6.74523634948436,10,1.38629,2,5.64544689764324,5.80211837537706,6.26720054854136,6.13122648948314,6.03068526026126,6.10924758276437,5.93224518744801
"680","PP032","enormheid",5.86929691313377,8.42441979126388,"heidheid",3,0,8.42463920980563,9,0.693147,0,5.73334127689775,6.3026189757449,5.54517744447956,5.52545293913178,5.66988092298052,5.77455154554441,6.16331480403464
"681","PP029","lobbigheid",5.73657229747919,2.89037175789616,"baseheid",1.82,0,0,10,1.09861,3,5.6937321388027,5.73657229747919,5.67332326717149,5.7037824746562,5.76519110278484,5.66296048013595,5.68357976733868
"682","PP029","tembaarheid",6.57786135772105,5.25749537202778,"heidheid",3.73,0,0,11,1.79176,0,5.61312810638807,5.77144112313002,5.605802066296,5.77455154554441,5.51745289646471,5.92958914338989,6.81563999007433
"683","PP029","pitloosheid",5.84354441703136,4.77912349311153,"baseheid",1.86,0,0,11,2.70805,4,6.02102334934953,6.19847871649231,5.80814248998044,6.08904487544685,5.96100533962327,5.91079664404053,5.91889385427315
"684","PP029","tilbaarheid",6.35088571671474,7.25417784645652,"heidheid",3.18,0,0,11,2.48491,1,5.76519110278484,5.73657229747919,5.94542060860658,6.07534603108868,5.91079664404053,6.67959918584438,6.15909538849193
"685","PP029","blusbaarheid",5.8348107370626,4.99721227376411,"baseheid",2.91,0,0,12,2.30259,0,5.86929691313377,6.22455842927536,5.75574221358691,5.78074351579233,5.89989735358249,5.75257263882563,5.8406416573734
"686","PP029","saprijkheid",6.3261494731551,6.10255859461357,"heidheid",1.95,0,0,11,3.55535,2,5.64897423816121,5.7037824746562,5.73334127689775,5.73009978297357,5.79909265446053,6.03548143252476,6.97541392745595
"687","PP029","ondiepheid",6.41345895716736,9.3805049984995,"baseheid",2.77,0,5.66296048013595,10,3.80666,1,5.91620206260743,5.76832099579377,5.86078622346587,6.06842558824411,5.72031177660741,6.1246833908942,5.70044357339069
"688","PP029","kortafheid",6.24804287450843,9.59940505871657,"heidheid",2.36,0,5.86929691313377,10,4.07754,1,5.71702770140622,6.25575004175337,5.64190707093811,5.66642668811243,5.59842195899838,5.62040086571715,6.45047042214418
"689","PP029","gammelheid",5.6021188208797,4.90527477843843,"baseheid",2.55,0,4.91265488573605,10,0,0,5.98141421125448,5.82894561761021,5.8111409929767,5.85793315448346,5.96614673912369,6.2709884318583,6.14418563412565
"690","PP029","beschutheid",5.96614673912369,5.21493575760899,"heidheid",2.95,0,4.78749174278205,11,0.693147,0,5.67332326717149,5.71373280550937,5.6970934865054,5.64544689764324,5.73009978297357,5.83188247728352,6.18001665365257
"691","PP029","coulantheid",5.69035945432406,1.6094379124341,"baseheid",2.5,0,1.79175946922805,11,0,1,5.80211837537706,5.79909265446053,6.22851100359118,5.75257263882563,5.64544689764324,5.73009978297357,5.71042701737487
"692","PP029","onattentheid",5.64544689764324,5.94803498918065,"heidheid",2.73,0,1.6094379124341,12,0,0,5.74620319054015,5.92157841964382,5.88887795833288,5.94803498918065,5.84643877505772,5.59098698051086,7.26612877955645
"693","PP029","kalkrijkheid",6.08221891037645,6.16961073249146,"baseheid",2.09,0,3.13549421592915,12,3.4012,3,5.71042701737487,6.0137151560428,5.82304589548302,5.78074351579233,6.04737217904628,5.87211778947542,6.1463292576689
"694","PP029","visrijkheid",6.24804287450843,8.04044688130311,"heidheid",2.18,0,3.04452243772342,11,4.63473,4,5.88887795833288,6.19644412779452,5.87211778947542,5.96870755998537,5.89440283426485,6.07073772800249,6.54678541076052
"695","PP029","bebrildheid",5.74620319054015,7.34213173058472,"baseheid",1.41,0,3.61091791264422,11,2.89037,3,5.64544689764324,5.75574221358691,5.7268477475872,5.73009978297357,5.73334127689775,5.98393628068719,6.20253551718792
"696","PP029","pipsheid",5.74620319054015,3.29583686600433,"heidheid",1.86,0,3.3322045101752,8,0,0,5.89164421182577,5.71042701737487,5.74300318780948,5.78689738136671,5.86078622346587,5.66296048013595,6.35957386867238
"697","PP029","beuheid",5.81413053182507,5.06259503302697,"baseheid",1.73,0,5.06890420222023,7,0,0,5.92157841964382,5.82008293035236,5.88332238848828,5.88887795833288,5.97380961186926,5.99146454710798,5.65599181081985
"698","PP029","markantheid",6.29341927884648,5.15905529921453,"heidheid",2.73,0,5.16478597392351,11,0,0,5.62040086571715,5.90263333340137,5.85220247977447,5.75890177387728,5.76832099579377,6.06378520868761,6.9985096422506
"699","PP029","riantheid",6.36647044773144,4.52178857704904,"baseheid",2.36,0,4.53259949315326,9,0,0,6.33150184989369,5.89989735358249,5.88610403145016,5.9427993751267,5.76832099579377,5.90536184805457,5.67332326717149
"700","PP029","labielheid",6.20859002609663,4.36944785246702,"heidheid",3.23,0,4.38202663467388,10,0.693147,0,5.79605775076537,5.63835466933375,6.08904487544685,5.77455154554441,5.56068163101553,5.61312810638807,6.16751649088834
"701","PP029","tactvolheid",6.27852142416584,5.24174701505964,"baseheid",2.55,0,4.75359019110636,11,2.48491,1,5.92692602597041,6.45047042214418,5.67332326717149,6.06378520868761,5.76205138278018,6.4281052726846,5.79605775076537
"702","PP029","bezweetheid",6.21660610108486,6.46769872610435,"heidheid",3.36,0,4.75359019110636,11,2.94444,1,5.89715386763674,5.6970934865054,6.29341927884648,5.69035945432406,5.92958914338989,5.90536184805457,5.97635090929793
"703","PP029","ovaalheid",5.8636311755981,5.85793315448346,"baseheid",2.23,0,5.86078622346587,9,0.693147,1,5.92692602597041,5.91350300563827,5.94803498918065,6.06145691892802,5.82304589548302,5.80814248998044,5.99893656194668
"704","PP029","banaalheid",6.08677472691231,5.73657229747919,"heidheid",2.64,0,5.73979291217923,10,0.693147,0,5.89164421182577,6.00388706710654,5.92157841964382,5.98896141688986,5.8406416573734,5.74300318780948,6.33327962813969
"705","PP029","ludiekheid",6.31173480915291,4.12713438504509,"baseheid",2.05,0,4.14313472639153,10,0,0,6.1246833908942,6.22851100359118,5.85507192220243,5.74620319054015,5.77144112313002,5.84932477994686,5.66296048013595
"706","PP029","aftandsheid",6.32076829425058,4.18965474202643,"heidheid",2.05,0,4.20469261939097,11,0,0,5.74939298590825,5.8111409929767,5.81413053182507,5.92692602597041,6.18414889093748,5.85220247977447,6.31173480915291
"707","PP029","dementheid",6.25766758788264,3.80666248977032,"baseheid",3.23,0,3.8286413964891,10,1.09861,0,5.8348107370626,6.89467003943348,6.52941883826223,5.99893656194668,6.02102334934953,6.15909538849193,6.67834211465433
"708","PP029","onwelheid",6.29710931993394,3.95124371858143,"heidheid",2,0,3.97029191355212,9,4.96284,1,6.06610809010375,5.6021188208797,5.93489419561959,5.67332326717149,5.75890177387728,5.93753620508243,5.8664680569333
"709","PP029","basaalheid",6.57088296233958,3.52636052461616,"baseheid",2.14,0,3.55534806148941,10,0,0,5.64544689764324,5.52942908751142,6.61606518513282,5.70711026474888,5.87211778947542,5.62762111369064,6.45990445437753
"710","PP029","jofelheid",6.21660610108486,3.29583686600433,"heidheid",2.64,0,3.3322045101752,9,0,0,5.49306144334055,6.06842558824411,5.63478960316925,5.71042701737487,5.7037824746562,5.77765232322266,6.25575004175337
"711","PP029","onbelastheid",5.84932477994686,6.74523634948436,"baseheid",2.55,0,3.17805383034795,12,4.63473,6,5.95842469302978,6.17170059741091,5.78689738136671,6.24997524225948,6.23832462503951,5.80814248998044,6.03068526026126
