"","Subject","Word","Trial","RT","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","ResponseToPrime","RTtoPrime"
"438","pp21","enormheid",326,6.64248680136726,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.47697236288968
"439","pp21","tilbaarheid",331,6.8001700683022,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.44730586254121
"440","pp21","geurloosheid",332,6.63200177739563,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.65544035036765
"441","pp21","pipsheid",344,6.94793706861497,"baseheid",1.86,0,3.3322045101752,8,0,0,"correct",6.75925527066369
"442","pp22","enormheid",79,6.34212141872115,"heid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.57088296233958
"443","pp22","basaalheid",81,6.50876913697168,"baseheid",2.14,0,3.55534806148941,10,0,0,"correct",6.55961523749324
"444","pp22","markantheid",83,6.55677835615804,"heid",2.73,0,5.16478597392351,11,0,0,"correct",6.57368016696065
"445","pp22","ontroerdheid",89,6.3261494731551,"heid",3.32,0,5.54907608489522,12,0,1,"correct",6.48004456192665
"446","pp22","lobbigheid",92,6.54965074223381,"baseheid",1.82,0,0,10,0.741275220811803,3,"correct",6.55677835615804
"447","pp22","contentheid",95,6.6631326959908,"baseheid",2.5,0,4.49980967033027,11,0,1,"correct",6.50128967054039
"448","pp22","riantheid",96,6.3818160174061,"baseheid",2.36,0,4.53259949315326,9,0,0,"correct",6.70073110954781
"449","pp22","tembaarheid",111,6.7428806357919,"heid",3.73,0,0,11,1.02667222131998,0,"correct",6.99025650049388
"450","pp22","onattentheid",115,6.32256523992728,"heid",2.73,0,1.6094379124341,12,0,0,"correct",6.72982407048948
"451","pp22","bebrildheid",130,6.64118216974059,"baseheid",1.41,0,3.61091791264422,11,1.35850426878838,3,"correct",6.47697236288968
"452","pp22","aftandsheid",139,6.87729607149743,"heid",2.05,0,4.20469261939097,11,0,0,"correct",6.95177216439891
"453","pp22","geurloosheid",143,6.3818160174061,"heid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.63594655568665
"454","pp22","ovaalheid",157,6.5694814204143,"baseheid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.3456363608286
"455","pp22","erkendheid",172,6.289715570909,"baseheid",4.73,0,6.5191472879404,10,0,0,"correct",6.35262939631957
"456","pp22","coulantheid",174,6.46458830368996,"baseheid",2.5,0,1.79175946922805,11,0,1,"correct",6.61472560020376
"457","pp22","labielheid",196,6.54821910276237,"heid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",7.10414409298753
"458","pp22","visrijkheid",200,6.55677835615804,"heid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.88448665204278
"459","pp22","ondiepheid",206,6.62539236800796,"baseheid",2.77,0,5.66296048013595,10,1.57000245622518,1,"incorrect",7.46737106691756
"460","pp22","onwelheid",207,6.40357419793482,"heid",2,0,3.97029191355212,9,1.7855468776495,1,"correct",6.59167373200866
"461","pp22","blusbaarheid",209,6.73933662735717,"baseheid",2.91,0,0,12,1.19470700912477,0,"correct",6.47850964220857
"462","pp22","tilbaarheid",215,6.46769872610435,"heid",3.18,0,0,11,1.24844221891489,1,"correct",6.45676965557216
"463","pp22","gammelheid",221,6.35088571671474,"baseheid",2.55,0,4.91265488573605,10,0,0,"correct",6.3491389913798
"464","pp22","koketheid",228,6.76849321164863,"heid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.64378973314767
"465","pp22","ludiekheid",232,6.53958595561767,"baseheid",2.05,0,4.14313472639153,10,0,0,"correct",6.98564181763921
"466","pp22","pipsheid",242,6.36818718635049,"heid",1.86,0,3.3322045101752,8,0,0,"incorrect",6.53087762772588
"467","pp22","banaalheid",252,6.42324696353352,"heid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.34035930372775
"468","pp22","bezweetheid",257,6.41673228251233,"heid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",7.04315991598834
"469","pp22","beschutheid",264,6.47389069635227,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.31896811374643
"470","pp22","antiekheid",271,6.62539236800796,"baseheid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.45047042214418
"471","pp22","tactvolheid",274,6.49375383985169,"baseheid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.17378610390194
"472","pp22","jofelheid",275,6.71417052990947,"heid",2.64,0,3.3322045101752,9,0,0,"correct",6.42648845745769
"473","pp22","pitloosheid",309,6.53958595561767,"baseheid",1.86,0,0,11,1.31050613197084,4,"correct",6.27476202124194
"474","pp22","summierheid",310,6.55677835615804,"baseheid",2.14,0,5.29831736654804,11,0.526588927497426,0,"correct",6.44571981938558
"475","pp22","kalkrijkheid",316,6.45676965557216,"baseheid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",6.4707995037826
"476","pp22","onbelastheid",317,6.67203294546107,"baseheid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.59578051396131
"477","pp22","kortafheid",326,6.69084227741856,"heid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.60800062529609
"478","pp22","saprijkheid",333,6.3261494731551,"heid",1.95,0,0,11,1.51630236639884,2,"correct",6.65544035036765
"479","pp22","beuheid",337,6.49828214947643,"baseheid",1.73,0,5.06890420222023,7,0,0,"correct",6.57088296233958
"480","pp22","dementheid",343,6.60258789218934,"baseheid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.27852142416584
"481","pp22","royaalheid",344,6.2803958389602,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.3985949345352
"482","pp23","riantheid",68,6.3297209055227,"baseheid",2.36,0,4.53259949315326,9,0,0,"correct",6.46925031679577
"483","pp23","beuheid",73,6.3578422665081,"baseheid",1.73,0,5.06890420222023,7,0,0,"correct",6.32256523992728
"484","pp23","aftandsheid",88,7.17011954344963,"heid",2.05,0,4.20469261939097,11,0,0,"correct",7.07918439460967
"485","pp23","beschutheid",101,6.32256523992728,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"incorrect",6.88550967003482
"486","pp23","tactvolheid",103,6.41017488196617,"baseheid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.3261494731551
"487","pp23","tembaarheid",105,7.38956395367764,"heid",3.73,0,0,11,1.02667222131998,0,"incorrect",6.8330317327862
"488","pp23","summierheid",130,7.44541755670169,"baseheid",2.14,0,5.29831736654804,11,0.526588927497426,0,"correct",6.52502965784346
"489","pp23","tilbaarheid",131,6.79794041297493,"heid",3.18,0,0,11,1.24844221891489,1,"correct",7.1693500166706
"490","pp23","pitloosheid",135,6.85540879860993,"baseheid",1.86,0,0,11,1.31050613197084,4,"correct",6.76619171466035
"491","pp23","labielheid",163,6.53233429222235,"heid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",7.03702761468628
"492","pp23","contentheid",164,6.76734312526539,"baseheid",2.5,0,4.49980967033027,11,0,1,"correct",6.52941883826223
"493","pp23","saprijkheid",178,6.35957386867238,"heid",1.95,0,0,11,1.51630236639884,2,"correct",6.72262979485545
"494","pp23","dementheid",180,6.40687998606931,"baseheid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.43294009273918
"495","pp23","enormheid",181,6.16751649088834,"heid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",7.2181768384034
"496","pp23","bebrildheid",185,7.20563517641036,"baseheid",1.41,0,3.61091791264422,11,1.35850426878838,3,"correct",7.10496544826984
"497","pp23","royaalheid",192,6.45833828334479,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.9177056098353
"498","pp23","jofelheid",196,6.40357419793482,"heid",2.64,0,3.3322045101752,9,0,0,"correct",6.48157712927643
"499","pp23","basaalheid",214,6.35610766069589,"baseheid",2.14,0,3.55534806148941,10,0,0,"correct",7.34018683532012
"500","pp23","kalkrijkheid",222,6.38012253689976,"baseheid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",6.61204103483309
"501","pp23","kortafheid",224,6.30444880242198,"heid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.87523208727658
"502","pp23","ontroerdheid",243,6.27664348934164,"heid",3.32,0,5.54907608489522,12,0,1,"correct",6.66185474054531
"503","pp23","lobbigheid",249,6.82001636467413,"baseheid",1.82,0,0,10,0.741275220811803,3,"correct",6.61873898351722
"504","pp23","banaalheid",250,6.4425401664682,"heid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.5366915975913
"505","pp23","erkendheid",253,6.16541785423142,"baseheid",4.73,0,6.5191472879404,10,0,0,"correct",6.58063913728495
"506","pp23","coulantheid",256,6.43133108193348,"baseheid",2.5,0,1.79175946922805,11,0,1,"correct",6.76272950693188
"507","pp23","geurloosheid",261,6.82979373751242,"heid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.84161547647759
"508","pp23","antiekheid",271,6.30991827822652,"baseheid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.37331978957701
"509","pp23","ludiekheid",273,6.68336094576627,"baseheid",2.05,0,4.14313472639153,10,0,0,"correct",6.50727771238501
"510","pp23","ondiepheid",278,6.70073110954781,"baseheid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.44094654063292
"511","pp23","markantheid",279,6.27664348934164,"heid",2.73,0,5.16478597392351,11,0,0,"correct",6.45362499889269
"512","pp23","pipsheid",285,6.69826805411541,"heid",1.86,0,3.3322045101752,8,0,0,"incorrect",6.24416690066374
"513","pp23","onbelastheid",303,6.72623340235875,"baseheid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.99576615630485
"514","pp23","koketheid",307,6.55961523749324,"heid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.90775527898214
"515","pp23","onattentheid",310,6.85856503479136,"heid",2.73,0,1.6094379124341,12,0,0,"correct",7.01301578963963
"516","pp23","onwelheid",320,6.9177056098353,"heid",2,0,3.97029191355212,9,1.7855468776495,1,"incorrect",6.89060912014717
"517","pp23","visrijkheid",336,6.73340189183736,"heid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.88448665204278
"518","pp23","gammelheid",338,6.5132301109123,"baseheid",2.55,0,4.91265488573605,10,0,0,"correct",6.56385552653213
"519","pp24","koketheid",69,6.4707995037826,"heid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.95272864462487
"520","pp24","bezweetheid",78,6.57368016696065,"heid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.8373328146856
"521","pp24","ondiepheid",88,6.93049476595163,"baseheid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.31535800152233
"522","pp24","saprijkheid",89,7.2232956795623,"heid",1.95,0,0,11,1.51630236639884,2,"correct",7.41758040241454
"523","pp24","royaalheid",97,6.37161184723186,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.34738920965601
"524","pp24","antiekheid",101,6.64898455002478,"baseheid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.37672694789863
"525","pp24","beschutheid",110,6.23832462503951,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.50128967054039
"526","pp24","gammelheid",119,6.44571981938558,"baseheid",2.55,0,4.91265488573605,10,0,0,"incorrect",6.43615036836943
"527","pp24","tactvolheid",131,6.56667242980324,"baseheid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.44094654063292
"528","pp24","onattentheid",143,6.7990558620588,"heid",2.73,0,1.6094379124341,12,0,0,"correct",6.95272864462487
"529","pp24","tembaarheid",144,6.46146817635372,"heid",3.73,0,0,11,1.02667222131998,0,"correct",6.74641212857337
"530","pp24","contentheid",146,6.3578422665081,"baseheid",2.5,0,4.49980967033027,11,0,1,"correct",6.42486902390539
"531","pp24","erkendheid",147,6.45047042214418,"baseheid",4.73,0,6.5191472879404,10,0,0,"correct",6.47850964220857
"532","pp24","riantheid",165,6.46146817635372,"baseheid",2.36,0,4.53259949315326,9,0,0,"correct",6.92362862813843
"533","pp24","beuheid",169,6.7990558620588,"baseheid",1.73,0,5.06890420222023,7,0,0,"correct",6.55677835615804
"534","pp24","dementheid",173,6.7202201551353,"baseheid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.64378973314767
"535","pp24","banaalheid",176,6.48616078894409,"heid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.68710860786651
"536","pp24","kortafheid",179,7.41938058291869,"heid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.71659477352098
"537","pp24","blusbaarheid",189,6.80461452006262,"baseheid",2.91,0,0,12,1.19470700912477,0,"correct",6.72743172485086
"538","pp24","basaalheid",200,6.42971947803914,"baseheid",2.14,0,3.55534806148941,10,0,0,"correct",6.61338421837956
"539","pp24","ludiekheid",238,6.59850902861452,"baseheid",2.05,0,4.14313472639153,10,0,0,"correct",6.35610766069589
"540","pp24","ovaalheid",248,6.87523208727658,"baseheid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.55961523749324
"541","pp24","visrijkheid",253,6.55535689181067,"heid",2.18,0,3.04452243772342,11,1.72894923152569,4,"incorrect",6.55535689181067
"542","pp24","lobbigheid",260,6.5410299991899,"baseheid",1.82,0,0,10,0.741275220811803,3,"correct",6.78897174299217
"543","pp24","labielheid",265,6.42162226780652,"heid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.50128967054039
"544","pp24","onbelastheid",266,6.55535689181067,"baseheid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.82328612235569
"545","pp24","pitloosheid",272,6.54965074223381,"baseheid",1.86,0,0,11,1.31050613197084,4,"correct",6.38687931936265
"546","pp24","jofelheid",274,6.3456363608286,"heid",2.64,0,3.3322045101752,9,0,0,"correct",6.61338421837956
"547","pp24","kalkrijkheid",276,6.83625927727707,"baseheid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",6.57646956904822
"548","pp24","coulantheid",281,6.45676965557216,"baseheid",2.5,0,1.79175946922805,11,0,1,"correct",6.8596149036542
"549","pp24","ontroerdheid",282,6.8001700683022,"heid",3.32,0,5.54907608489522,12,0,1,"correct",6.75460409948796
"550","pp24","bebrildheid",303,6.49526555593701,"baseheid",1.41,0,3.61091791264422,11,1.35850426878838,3,"incorrect",6.45047042214418
"551","pp24","markantheid",319,6.57368016696065,"heid",2.73,0,5.16478597392351,11,0,0,"incorrect",6.99025650049388
"552","pp24","summierheid",320,6.45519856334012,"baseheid",2.14,0,5.29831736654804,11,0.526588927497426,0,"correct",6.63463335786169
"553","pp24","enormheid",326,6.31896811374643,"heid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.68461172766793
"554","pp24","onwelheid",329,7.15070145759253,"heid",2,0,3.97029191355212,9,1.7855468776495,1,"incorrect",6.44413125670044
"555","pp24","tilbaarheid",331,6.84374994900622,"heid",3.18,0,0,11,1.24844221891489,1,"correct",6.49526555593701
"556","pp24","geurloosheid",332,6.75809450442773,"heid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.8679744089703
"557","pp24","pipsheid",344,6.3750248198281,"heid",1.86,0,3.3322045101752,8,0,0,"incorrect",6.59578051396131
"558","pp24","aftandsheid",346,6.24222326545517,"heid",2.05,0,4.20469261939097,11,0,0,"correct",6.81454289725996
"559","pp25","enormheid",79,6.13772705408623,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.11589212548303
"560","pp25","basaalheid",81,6.43615036836943,"heid",2.14,0,3.55534806148941,10,0,0,"incorrect",6.27476202124194
"561","pp25","markantheid",83,6.31535800152233,"baseheid",2.73,0,5.16478597392351,11,0,0,"correct",6.45047042214418
"562","pp25","ontroerdheid",89,6.31535800152233,"baseheid",3.32,0,5.54907608489522,12,0,1,"correct",6.40025744530882
"563","pp25","lobbigheid",92,6.37842618365159,"heid",1.82,0,0,10,0.741275220811803,3,"correct",6.70318811324086
"564","pp25","contentheid",95,6.54534966033442,"heid",2.5,0,4.49980967033027,11,0,1,"correct",6.73340189183736
"565","pp25","riantheid",96,6.26530121273771,"heid",2.36,0,4.53259949315326,9,0,0,"correct",6.44571981938558
"566","pp25","tembaarheid",111,6.33150184989369,"baseheid",3.73,0,0,11,1.02667222131998,0,"correct",6.35610766069589
"567","pp25","onattentheid",115,6.42486902390539,"baseheid",2.73,0,1.6094379124341,12,0,0,"correct",6.66440902035041
"568","pp25","aftandsheid",139,6.42648845745769,"baseheid",2.05,0,4.20469261939097,11,0,0,"incorrect",6.3261494731551
"569","pp25","geurloosheid",143,6.47389069635227,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"incorrect",6.06145691892802
"570","pp25","ovaalheid",157,6.4377516497364,"heid",2.23,0,5.86078622346587,9,0.526588927497426,1,"incorrect",7.00488198971286
"571","pp25","erkendheid",172,6.1779441140506,"heid",4.73,0,6.5191472879404,10,0,0,"correct",6.32435896238131
"572","pp25","coulantheid",174,6.22257626807137,"heid",2.5,0,1.79175946922805,11,0,1,"correct",6.75227037614174
"573","pp25","labielheid",196,6.22257626807137,"baseheid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.23441072571837
"574","pp25","visrijkheid",200,6.21060007702465,"baseheid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.49072353450251
"575","pp25","ondiepheid",206,6.29156913955832,"heid",2.77,0,5.66296048013595,10,1.57000245622518,1,"incorrect",6.94408720822953
"576","pp25","blusbaarheid",209,6.56385552653213,"heid",2.91,0,0,12,1.19470700912477,0,"correct",6.34035930372775
"577","pp25","tilbaarheid",215,6.33327962813969,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.29156913955832
"578","pp25","gammelheid",221,6.41836493593621,"heid",2.55,0,4.91265488573605,10,0,0,"correct",6.67203294546107
"579","pp25","ludiekheid",232,6.61873898351722,"heid",2.05,0,4.14313472639153,10,0,0,"incorrect",6.33327962813969
"580","pp25","pipsheid",242,6.57646956904822,"baseheid",1.86,0,3.3322045101752,8,0,0,"incorrect",6.63463335786169
"581","pp25","banaalheid",252,6.22653666928747,"baseheid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.29341927884648
"582","pp25","bezweetheid",257,6.35262939631957,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.37331978957701
"583","pp25","beschutheid",264,6.22653666928747,"baseheid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.71174039505618
"584","pp25","antiekheid",271,6.36990098282823,"heid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.55535689181067
"585","pp25","tactvolheid",274,6.32256523992728,"heid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.77308037565554
"586","pp25","jofelheid",275,6.43454651878745,"baseheid",2.64,0,3.3322045101752,9,0,0,"correct",6.44094654063292
"587","pp25","pitloosheid",309,6.40522845803084,"heid",1.86,0,0,11,1.31050613197084,4,"correct",6.59987049921284
"588","pp25","summierheid",310,6.56244409369372,"heid",2.14,0,5.29831736654804,11,0.526588927497426,0,"incorrect",6.1463292576689
"589","pp25","kalkrijkheid",316,6.65544035036765,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"incorrect",6.54534966033442
"590","pp25","onbelastheid",317,7.13329595489607,"heid",2.55,0,3.17805383034795,12,1.72894923152569,6,"incorrect",6.64378973314767
"591","pp25","kortafheid",326,6.20455776256869,"baseheid",2.36,0,5.86929691313377,10,1.62482689233404,1,"incorrect",6.00141487796115
"592","pp25","saprijkheid",333,6.19847871649231,"baseheid",1.95,0,0,11,1.51630236639884,2,"correct",6.3297209055227
"593","pp25","beuheid",337,6.50578406012823,"heid",1.73,0,5.06890420222023,7,0,0,"incorrect",6.17170059741091
"594","pp25","dementheid",343,6.26339826259162,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.42648845745769
"595","pp25","royaalheid",344,6.19440539110467,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.24610676548156
"596","pp28","enormheid",79,6.36302810354046,"heid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.54534966033442
"597","pp28","basaalheid",81,6.6682282484174,"baseheid",2.14,0,3.55534806148941,10,0,0,"correct",6.45362499889269
"598","pp28","markantheid",83,6.53233429222235,"heid",2.73,0,5.16478597392351,11,0,0,"correct",6.71295620067707
"599","pp28","ontroerdheid",89,6.58340922215876,"heid",3.32,0,5.54907608489522,12,0,1,"correct",6.38687931936265
"600","pp28","lobbigheid",92,6.5510803350434,"baseheid",1.82,0,0,10,0.741275220811803,3,"incorrect",6.72262979485545
"601","pp28","contentheid",95,6.87935580446044,"baseheid",2.5,0,4.49980967033027,11,0,1,"correct",6.31535800152233
"602","pp28","riantheid",96,7.0518556229559,"baseheid",2.36,0,4.53259949315326,9,0,0,"correct",6.26530121273771
"603","pp28","tembaarheid",111,6.61472560020376,"heid",3.73,0,0,11,1.02667222131998,0,"correct",6.71780469502369
"604","pp28","onattentheid",115,6.69208374250663,"heid",2.73,0,1.6094379124341,12,0,0,"correct",7.07496319796604
"605","pp28","bebrildheid",130,6.52356230614951,"baseheid",1.41,0,3.61091791264422,11,1.35850426878838,3,"incorrect",6.43615036836943
"606","pp28","aftandsheid",139,6.66185474054531,"heid",2.05,0,4.20469261939097,11,0,0,"correct",7.26542972325395
"607","pp28","geurloosheid",143,6.3750248198281,"heid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.77078942390898
"608","pp28","ovaalheid",157,6.31716468674728,"baseheid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.3026189757449
"609","pp28","erkendheid",172,6.21460809842219,"baseheid",4.73,0,6.5191472879404,10,0,0,"correct",6.22059017009974
"610","pp28","coulantheid",174,6.4377516497364,"baseheid",2.5,0,1.79175946922805,11,0,1,"correct",6.5366915975913
"611","pp28","labielheid",196,6.20657592672493,"heid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.56103066589657
"612","pp28","visrijkheid",200,6.26339826259162,"heid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.59030104819669
"613","pp28","ondiepheid",206,6.24610676548156,"baseheid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.29710931993394
"614","pp28","onwelheid",207,6.361302477573,"heid",2,0,3.97029191355212,9,1.7855468776495,1,"incorrect",6.58340922215876
"615","pp28","blusbaarheid",209,6.35957386867238,"baseheid",2.91,0,0,12,1.19470700912477,0,"correct",6.72383244082121
"616","pp28","tilbaarheid",215,7.05012252026906,"heid",3.18,0,0,11,1.24844221891489,1,"correct",6.95749737087695
"617","pp28","gammelheid",221,6.45676965557216,"baseheid",2.55,0,4.91265488573605,10,0,0,"correct",6.60258789218934
"618","pp28","koketheid",228,6.23441072571837,"heid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.67708346124714
"619","pp28","ludiekheid",232,6.45990445437753,"baseheid",2.05,0,4.14313472639153,10,0,0,"correct",6.52356230614951
"620","pp28","pipsheid",242,6.45833828334479,"heid",1.86,0,3.3322045101752,8,0,0,"incorrect",6.38856140554563
"621","pp28","banaalheid",252,6.40522845803084,"heid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.3750248198281
"622","pp28","bezweetheid",257,6.35262939631957,"heid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.3135480462771
"623","pp28","beschutheid",264,6.8134445995109,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"incorrect",6.4723462945009
"624","pp28","antiekheid",271,6.4118182677099,"baseheid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.28599809450886
"625","pp28","tactvolheid",274,6.41017488196617,"baseheid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.33682573114644
"626","pp28","jofelheid",275,6.38856140554563,"heid",2.64,0,3.3322045101752,9,0,0,"correct",6.45362499889269
"627","pp28","pitloosheid",309,6.23244801655052,"baseheid",1.86,0,0,11,1.31050613197084,4,"correct",6.30809844150953
"628","pp28","summierheid",310,6.40025744530882,"baseheid",2.14,0,5.29831736654804,11,0.526588927497426,0,"correct",6.35088571671474
"629","pp28","kalkrijkheid",316,6.57368016696065,"baseheid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",6.71174039505618
"630","pp28","onbelastheid",317,6.56385552653213,"baseheid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.34738920965601
"631","pp28","kortafheid",326,6.29526600143965,"heid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.62007320653036
"632","pp28","saprijkheid",333,6.61740297797448,"heid",1.95,0,0,11,1.51630236639884,2,"correct",6.67959918584438
"633","pp28","beuheid",337,6.64248680136726,"baseheid",1.73,0,5.06890420222023,7,0,0,"correct",6.3261494731551
"634","pp28","dementheid",343,6.36818718635049,"baseheid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.22059017009974
"635","pp28","royaalheid",344,6.41345895716736,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.31896811374643
"636","pp3","koketheid",69,6.73101810048208,"baseheid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.42648845745769
"637","pp3","bezweetheid",78,6.59714570188665,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.46302945692067
"638","pp3","ondiepheid",88,6.42486902390539,"heid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.5792512120101
"639","pp3","royaalheid",97,6.67582322163485,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.56385552653213
"640","pp3","antiekheid",101,6.57507584059962,"heid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.56244409369372
"641","pp3","beschutheid",110,6.79794041297493,"baseheid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",7.36391350140582
"642","pp3","gammelheid",119,6.48157712927643,"heid",2.55,0,4.91265488573605,10,0,0,"correct",6.95272864462487
"643","pp3","tactvolheid",131,7.23417717974985,"heid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.80572255341699
"644","pp3","onattentheid",143,6.84906628263346,"baseheid",2.73,0,1.6094379124341,12,0,0,"correct",7.11151211649616
"645","pp3","tembaarheid",144,6.6682282484174,"baseheid",3.73,0,0,11,1.02667222131998,0,"correct",6.55819780281227
"646","pp3","erkendheid",147,7.14361760270412,"heid",4.73,0,6.5191472879404,10,0,0,"incorrect",6.91968384984741
"647","pp3","riantheid",165,6.54391184556479,"heid",2.36,0,4.53259949315326,9,0,0,"correct",6.73815249459596
"648","pp3","beuheid",169,6.54821910276237,"heid",1.73,0,5.06890420222023,7,0,0,"correct",6.9555926083963
"649","pp3","dementheid",173,6.51619307604296,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"incorrect",7.22037383672395
"650","pp3","kortafheid",179,6.95081476844258,"baseheid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.41345895716736
"651","pp3","blusbaarheid",189,7.028201432058,"heid",2.91,0,0,12,1.19470700912477,0,"incorrect",6.46925031679577
"652","pp3","basaalheid",200,6.82437367004309,"heid",2.14,0,3.55534806148941,10,0,0,"incorrect",6.98841318199959
"653","pp3","ludiekheid",238,6.48157712927643,"heid",2.05,0,4.14313472639153,10,0,0,"correct",7.10496544826984
"654","pp3","ovaalheid",248,6.39692965521615,"heid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.71780469502369
"655","pp3","visrijkheid",253,6.54678541076052,"baseheid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.65286302935335
"656","pp3","labielheid",265,6.89365635460264,"baseheid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.59304453414244
