"","id","time","event"
"1878",1271,0,"FullTime"
"1879",1272,0,"PartTime"
"1880",1273,0,"NoActivity"
"1881",1273,11,"Start"
"1882",1273,11,"LowPartTime"
"1883",1274,0,"LowPartTime"
"1884",1274,9,"Stop"
"1885",1275,0,"FullTime"
"1886",1276,0,"LowPartTime"
"1887",1277,0,"FullTime"
"1888",1278,0,"PartTime"
"1889",1279,0,"FullTime"
"1890",1280,0,"NoActivity"
"1891",1281,0,"NoActivity"
"1892",1282,0,"FullTime"
"1893",1283,0,"PartTime"
"1894",1284,0,"NoActivity"
"1895",1285,0,"NoActivity"
"1896",1286,0,"NoActivity"
"1897",1287,0,"PartTime"
"1898",1288,0,"PartTime"
"1899",1289,0,"LowPartTime"
"1900",1290,0,"PartTime"
"1901",1291,0,"PartTime"
"1902",1292,0,"FullTime"
"1903",1293,0,"FullTime"
"1904",1294,0,"LowPartTime"
"1905",1295,0,"FullTime"
"1906",1296,0,"LowPartTime"
"1907",1297,0,"FullTime"
"1908",1298,0,"NoActivity"
"1909",1298,8,"Start"
"1910",1298,8,"LowPartTime"
"1911",1299,0,"PartTime"
"1912",1300,0,"PartTime"
"1913",1301,0,"FullTime"
"1914",1302,0,"PartTime"
"1915",1303,0,"FullTime"
"1916",1303,9,"Decrease"
"1917",1303,9,"PartTime"
"1918",1304,0,"NoActivity"
"1919",1305,0,"FullTime"
"1920",1306,0,"NoActivity"
"1921",1307,0,"NoActivity"
"1922",1307,9,"Start"
"1923",1307,9,"LowPartTime"
"1924",1308,0,"FullTime"
"1925",1309,0,"FullTime"
"1926",1310,0,"NoActivity"
"1927",1311,0,"FullTime"
"1928",1312,0,"PartTime"
"1929",1313,0,"NoActivity"
"1930",1314,0,"PartTime"
"1931",1315,0,"PartTime"
"1932",1316,0,"NoActivity"
"1933",1317,0,"NoActivity"
"1934",1317,7,"Start"
"1935",1317,7,"PartTime"
"1936",1317,10,"Stop"
"1937",1318,0,"PartTime"
"1938",1319,0,"FullTime"
"1939",1320,0,"PartTime"
"1940",1321,0,"NoActivity"
"1941",1322,0,"LowPartTime"
"1942",1323,0,"LowPartTime"
"1943",1323,11,"Stop"
"1944",1324,0,"FullTime"
"1945",1325,0,"PartTime"
"1946",1326,0,"FullTime"
"1947",1327,0,"FullTime"
"1948",1328,0,"FullTime"
"1949",1329,0,"FullTime"
"1950",1330,0,"FullTime"
"1951",1330,3,"Decrease"
"1952",1330,3,"LowPartTime"
"1953",1330,7,"Stop"
"1954",1330,8,"Start"
"1955",1330,8,"FullTime"
"1956",1331,0,"LowPartTime"
"1957",1331,7,"Stop"
"1958",1332,0,"NoActivity"
"1959",1333,0,"FullTime"
"1960",1334,0,"PartTime"
"1961",1335,0,"NoActivity"
"1962",1336,0,"NoActivity"
"1963",1337,0,"LowPartTime"
"1964",1338,0,"PartTime"
"1965",1339,0,"PartTime"
"1966",1340,0,"PartTime"
"1967",1341,0,"PartTime"
"1968",1341,7,"Increase"
"1969",1341,7,"FullTime"
"1970",1342,0,"PartTime"
"1971",1343,0,"PartTime"
"1972",1344,0,"FullTime"
"1973",1345,0,"FullTime"
"1974",1346,0,"PartTime"
"1975",1347,0,"PartTime"
"1976",1348,0,"FullTime"
"1977",1349,0,"NoActivity"
"1978",1350,0,"NoActivity"
"1979",1351,0,"NoActivity"
"1980",1352,0,"PartTime"
"1981",1353,0,"FullTime"
"1982",1353,7,"Stop"
"1983",1353,10,"Start"
"1984",1353,10,"FullTime"
"1985",1354,0,"NoActivity"
"1986",1354,9,"Start"
"1987",1354,9,"LowPartTime"
"1988",1355,0,"FullTime"
"1989",1356,0,"FullTime"
"1990",1357,0,"NoActivity"
"1991",1358,0,"FullTime"
"1992",1359,0,"PartTime"
"1993",1359,8,"Increase"
"1994",1359,8,"FullTime"
"1995",1360,0,"FullTime"
"1996",1360,10,"Decrease"
"1997",1360,10,"PartTime"
"1998",1361,0,"FullTime"
"1999",1362,0,"PartTime"
"2000",1363,0,"NoActivity"
"2001",1363,4,"Start"
"2002",1363,4,"PartTime"
"2003",1363,5,"Stop"
"2004",1363,8,"Start"
"2005",1363,8,"LowPartTime"
"2006",1363,9,"Stop"
"2007",1364,0,"NoActivity"
"2008",1365,0,"NoActivity"
"2009",1366,0,"FullTime"
"2010",1367,0,"NoActivity"
"2011",1368,0,"PartTime"
"2012",1369,0,"FullTime"
"2013",1370,0,"FullTime"
"2014",1371,0,"LowPartTime"
"2015",1372,0,"FullTime"
"2016",1373,0,"FullTime"
"2017",1374,0,"NoActivity"
"2018",1375,0,"FullTime"
"2019",1376,0,"FullTime"
"2020",1377,0,"NoActivity"
"2021",1378,0,"FullTime"
"2022",1379,0,"PartTime"
"2023",1379,10,"Increase"
"2024",1379,10,"FullTime"
"2025",1380,0,"FullTime"
"2026",1381,0,"LowPartTime"
"2027",1382,0,"NoActivity"
"2028",1383,0,"PartTime"
"2029",1383,9,"Decrease"
"2030",1383,9,"LowPartTime"
"2031",1383,10,"Increase"
"2032",1383,10,"FullTime"
"2033",1384,0,"PartTime"
"2034",1385,0,"FullTime"
"2035",1386,0,"FullTime"
"2036",1387,0,"FullTime"
"2037",1388,0,"NoActivity"
"2038",1389,0,"NoActivity"
"2039",1390,0,"NoActivity"
"2040",1391,0,"NoActivity"
"2041",1392,0,"PartTime"
"2042",1392,6,"Stop"
"2043",1392,8,"Start"
"2044",1392,8,"PartTime"
"2045",1393,0,"FullTime"
"2046",1394,0,"FullTime"
"2047",1395,0,"NoActivity"
"2048",1396,0,"NoActivity"
"2049",1397,0,"NoActivity"
"2050",1398,0,"FullTime"
"2051",1399,0,"FullTime"
"2052",1400,0,"PartTime"
"2053",1401,0,"FullTime"
"2054",1402,0,"FullTime"
"2055",1403,0,"NoActivity"
"2056",1404,0,"FullTime"
"2057",1405,0,"PartTime"
"2058",1406,0,"NoActivity"
"2059",1406,7,"Start"
"2060",1406,7,"LowPartTime"
"2061",1407,0,"NoActivity"
"2062",1407,6,"Start"
"2063",1407,6,"LowPartTime"
"2064",1407,7,"Stop"
"2065",1407,8,"Start"
"2066",1407,8,"FullTime"
"2067",1408,0,"FullTime"
"2068",1409,0,"NoActivity"
"2069",1410,0,"FullTime"
"2070",1411,0,"NoActivity"
"2071",1412,0,"FullTime"
"2072",1413,0,"FullTime"
"2073",1414,0,"NoActivity"
"2074",1415,0,"LowPartTime"
"2075",1415,8,"Stop"
"2076",1416,0,"LowPartTime"
"2077",1417,0,"FullTime"
"2078",1418,0,"NoActivity"
"2079",1419,0,"FullTime"
"2080",1420,0,"FullTime"
"2081",1421,0,"LowPartTime"
"2082",1421,10,"Increase"
"2083",1421,10,"PartTime"
"2084",1422,0,"FullTime"
"2085",1423,0,"NoActivity"
"2086",1424,0,"PartTime"
"2087",1425,0,"FullTime"
"2088",1425,9,"Decrease"
"2089",1425,9,"PartTime"
"2090",1426,0,"NoActivity"
"2091",1427,0,"NoActivity"
"2092",1427,7,"Start"
"2093",1427,7,"FullTime"
"2094",1428,0,"NoActivity"
"2095",1429,0,"FullTime"
"2096",1430,0,"LowPartTime"
"2097",1430,9,"Stop"
"2098",1431,0,"FullTime"
"2099",1432,0,"NoActivity"
"2100",1433,0,"PartTime"
"2101",1434,0,"LowPartTime"
"2102",1434,1,"Stop"
"2103",1435,0,"NoActivity"
"2104",1436,0,"FullTime"
"2105",1437,0,"FullTime"
"2106",1438,0,"NoActivity"
"2107",1439,0,"NoActivity"
"2108",1439,10,"Start"
"2109",1439,10,"FullTime"
"2110",1440,0,"FullTime"
"2111",1441,0,"NoActivity"
"2112",1442,0,"NoActivity"
"2113",1442,10,"Start"
"2114",1442,10,"LowPartTime"
"2115",1443,0,"FullTime"
"2116",1444,0,"FullTime"
"2117",1445,0,"PartTime"
"2118",1446,0,"FullTime"
"2119",1447,0,"PartTime"
"2120",1447,9,"Increase"
"2121",1447,9,"FullTime"
"2122",1448,0,"NoActivity"
"2123",1449,0,"FullTime"
"2124",1450,0,"FullTime"
"2125",1451,0,"FullTime"
"2126",1452,0,"NoActivity"
"2127",1453,0,"NoActivity"
"2128",1454,0,"FullTime"
"2129",1455,0,"FullTime"
"2130",1456,0,"NoActivity"
"2131",1457,0,"NoActivity"
"2132",1458,0,"FullTime"
"2133",1459,0,"FullTime"
"2134",1460,0,"FullTime"
"2135",1461,0,"FullTime"
"2136",1462,0,"NoActivity"
"2137",1463,0,"FullTime"
"2138",1464,0,"FullTime"
"2139",1465,0,"FullTime"
"2140",1466,0,"FullTime"
"2141",1467,0,"LowPartTime"
"2142",1468,0,"PartTime"
"2143",1469,0,"FullTime"
"2144",1470,0,"PartTime"
"2145",1471,0,"PartTime"
"2146",1472,0,"FullTime"
"2147",1473,0,"LowPartTime"
"2148",1473,11,"Increase"
"2149",1473,11,"PartTime"
"2150",1474,0,"LowPartTime"
"2151",1475,0,"LowPartTime"
"2152",1475,5,"Stop"
"2153",1475,8,"Start"
"2154",1475,8,"LowPartTime"
"2155",1475,11,"Stop"
"2156",1476,0,"NoActivity"
"2157",1477,0,"FullTime"
"2158",1478,0,"FullTime"
"2159",1479,0,"LowPartTime"
"2160",1479,10,"Stop"
"2161",1480,0,"NoActivity"
"2162",1481,0,"NoActivity"
"2163",1482,0,"NoActivity"
"2164",1482,8,"Start"
"2165",1482,8,"LowPartTime"
"2166",1483,0,"NoActivity"
"2167",1484,0,"FullTime"
"2168",1485,0,"FullTime"
"2169",1486,0,"FullTime"
"2170",1487,0,"NoActivity"
"2171",1488,0,"PartTime"
"2172",1489,0,"FullTime"
"2173",1490,0,"FullTime"
"2174",1490,3,"Stop"
"2175",1490,5,"Start"
"2176",1490,5,"FullTime"
"2177",1491,0,"FullTime"
"2178",1492,0,"NoActivity"
"2179",1493,0,"FullTime"
"2180",1494,0,"FullTime"
"2181",1495,0,"NoActivity"
"2182",1496,0,"FullTime"
"2183",1497,0,"FullTime"
"2184",1498,0,"FullTime"
"2185",1499,0,"FullTime"
"2186",1500,0,"LowPartTime"
"2187",1501,0,"LowPartTime"
"2188",1501,4,"Stop"
"2189",1501,8,"Start"
"2190",1501,8,"LowPartTime"
"2191",1501,11,"Stop"
"2192",1502,0,"FullTime"
"2193",1503,0,"FullTime"
"2194",1504,0,"LowPartTime"
"2195",1505,0,"FullTime"
"2196",1506,0,"PartTime"
"2197",1507,0,"PartTime"
"2198",1508,0,"FullTime"
"2199",1509,0,"NoActivity"
"2200",1509,2,"Start"
"2201",1509,2,"LowPartTime"
"2202",1509,4,"Increase"
"2203",1509,4,"PartTime"
"2204",1509,5,"Decrease"
"2205",1509,5,"LowPartTime"
"2206",1509,6,"Increase"
"2207",1509,6,"FullTime"
"2208",1509,7,"Decrease"
"2209",1509,7,"PartTime"
"2210",1509,8,"Stop"
"2211",1509,9,"Start"
"2212",1509,9,"LowPartTime"
"2213",1510,0,"FullTime"
"2214",1511,0,"NoActivity"
"2215",1511,5,"Start"
"2216",1511,5,"LowPartTime"
"2217",1511,6,"Increase"
"2218",1511,6,"PartTime"
"2219",1511,8,"Decrease"
"2220",1511,8,"LowPartTime"
"2221",1511,11,"Increase"
"2222",1511,11,"PartTime"
"2223",1512,0,"LowPartTime"
"2224",1512,9,"Stop"
"2225",1513,0,"NoActivity"
"2226",1514,0,"LowPartTime"
"2227",1514,9,"Stop"
"2228",1515,0,"FullTime"
"2229",1516,0,"FullTime"
"2230",1517,0,"NoActivity"
"2231",1517,5,"Start"
"2232",1517,5,"LowPartTime"
"2233",1517,6,"Stop"
"2234",1517,11,"Start"
"2235",1517,11,"FullTime"
"2236",1518,0,"PartTime"
"2237",1518,11,"Decrease"
"2238",1518,11,"LowPartTime"
"2239",1519,0,"FullTime"
"2240",1520,0,"NoActivity"
"2241",1521,0,"PartTime"
"2242",1522,0,"PartTime"
"2243",1522,10,"Stop"
"2244",1523,0,"PartTime"
"2245",1523,8,"Stop"
"2246",1523,9,"Start"
"2247",1523,9,"LowPartTime"
"2248",1524,0,"FullTime"
"2249",1525,0,"NoActivity"
"2250",1526,0,"FullTime"
"2251",1527,0,"FullTime"
"2252",1528,0,"NoActivity"
"2253",1529,0,"FullTime"
"2254",1530,0,"FullTime"
"2255",1531,0,"FullTime"
"2256",1532,0,"FullTime"
"2257",1533,0,"FullTime"
"2258",1534,0,"FullTime"
"2259",1535,0,"FullTime"
"2260",1536,0,"NoActivity"
"2261",1537,0,"NoActivity"
"2262",1538,0,"FullTime"
"2263",1539,0,"NoActivity"
"2264",1540,0,"FullTime"
"2265",1541,0,"FullTime"
"2266",1542,0,"LowPartTime"
"2267",1543,0,"LowPartTime"
"2268",1544,0,"FullTime"
"2269",1545,0,"NoActivity"
"2270",1546,0,"PartTime"
"2271",1547,0,"FullTime"
"2272",1548,0,"PartTime"
"2273",1549,0,"LowPartTime"
"2274",1550,0,"FullTime"
"2275",1551,0,"FullTime"
"2276",1552,0,"FullTime"
"2277",1553,0,"FullTime"
"2278",1554,0,"PartTime"
"2279",1555,0,"NoActivity"
"2280",1556,0,"NoActivity"
"2281",1557,0,"FullTime"
"2282",1558,0,"NoActivity"
"2283",1559,0,"NoActivity"
"2284",1560,0,"PartTime"
"2285",1561,0,"NoActivity"
"2286",1561,11,"Start"
"2287",1561,11,"FullTime"
"2288",1562,0,"LowPartTime"
"2289",1563,0,"NoActivity"
"2290",1563,5,"Start"
"2291",1563,5,"LowPartTime"
"2292",1563,6,"Stop"
"2293",1564,0,"NoActivity"
"2294",1565,0,"PartTime"
"2295",1566,0,"FullTime"
"2296",1567,0,"FullTime"
"2297",1568,0,"FullTime"
"2298",1569,0,"NoActivity"
"2299",1569,11,"Start"
"2300",1569,11,"LowPartTime"
"2301",1570,0,"NoActivity"
"2302",1571,0,"PartTime"
"2303",1572,0,"NoActivity"
"2304",1573,0,"NoActivity"
"2305",1574,0,"NoActivity"
"2306",1575,0,"NoActivity"
"2307",1576,0,"NoActivity"
"2308",1577,0,"PartTime"
"2309",1578,0,"NoActivity"
"2310",1579,0,"FullTime"
"2311",1579,6,"Stop"
"2312",1580,0,"FullTime"
"2313",1581,0,"NoActivity"
"2314",1582,0,"NoActivity"
"2315",1583,0,"FullTime"
"2316",1584,0,"PartTime"
"2317",1585,0,"FullTime"
"2318",1586,0,"LowPartTime"
"2319",1586,9,"Stop"
"2320",1587,0,"NoActivity"
"2321",1588,0,"LowPartTime"
"2322",1589,0,"NoActivity"
"2323",1589,4,"Start"
"2324",1589,4,"LowPartTime"
"2325",1589,7,"Stop"
"2326",1590,0,"PartTime"
"2327",1591,0,"LowPartTime"
"2328",1592,0,"FullTime"
"2329",1593,0,"PartTime"
"2330",1593,8,"Stop"
"2331",1593,10,"Start"
"2332",1593,10,"PartTime"
"2333",1594,0,"FullTime"
"2334",1595,0,"LowPartTime"
"2335",1596,0,"NoActivity"
"2336",1596,9,"Start"
"2337",1596,9,"PartTime"
"2338",1597,0,"PartTime"
"2339",1598,0,"NoActivity"
"2340",1599,0,"NoActivity"
"2341",1600,0,"PartTime"
"2342",1601,0,"FullTime"
"2343",1602,0,"FullTime"
"2344",1603,0,"PartTime"
"2345",1604,0,"FullTime"
"2346",1605,0,"NoActivity"
"2347",1605,9,"Start"
"2348",1605,9,"LowPartTime"
"2349",1605,11,"Increase"
"2350",1605,11,"PartTime"
"2351",1606,0,"NoActivity"
"2352",1607,0,"FullTime"
"2353",1608,0,"FullTime"
"2354",1609,0,"FullTime"
"2355",1610,0,"FullTime"
"2356",1611,0,"NoActivity"
"2357",1612,0,"FullTime"
"2358",1613,0,"NoActivity"
"2359",1614,0,"FullTime"
"2360",1615,0,"FullTime"
"2361",1616,0,"PartTime"
"2362",1617,0,"LowPartTime"
"2363",1617,4,"Stop"
"2364",1617,7,"Start"
"2365",1617,7,"LowPartTime"
"2366",1618,0,"FullTime"
"2367",1619,0,"LowPartTime"
"2368",1620,0,"NoActivity"
"2369",1621,0,"FullTime"
"2370",1622,0,"PartTime"
"2371",1622,10,"Increase"
"2372",1622,10,"FullTime"
"2373",1623,0,"FullTime"
"2374",1624,0,"FullTime"
"2375",1625,0,"PartTime"
"2376",1626,0,"NoActivity"
"2377",1626,2,"Start"
"2378",1626,2,"LowPartTime"
"2379",1627,0,"NoActivity"
"2380",1628,0,"FullTime"
"2381",1629,0,"LowPartTime"
"2382",1629,11,"Stop"
"2383",1630,0,"NoActivity"
"2384",1631,0,"FullTime"
"2385",1632,0,"FullTime"
"2386",1632,6,"Stop"
"2387",1633,0,"FullTime"
"2388",1634,0,"NoActivity"
"2389",1635,0,"NoActivity"
"2390",1635,7,"Start"
"2391",1635,7,"FullTime"
"2392",1635,10,"Decrease"
"2393",1635,10,"PartTime"
"2394",1636,0,"NoActivity"
"2395",1637,0,"NoActivity"
"2396",1638,0,"PartTime"
"2397",1639,0,"FullTime"
"2398",1640,0,"FullTime"
"2399",1641,0,"NoActivity"
"2400",1642,0,"NoActivity"
"2401",1643,0,"NoActivity"
"2402",1644,0,"FullTime"
"2403",1644,10,"Decrease"
"2404",1644,10,"LowPartTime"
"2405",1645,0,"FullTime"
"2406",1646,0,"FullTime"
"2407",1647,0,"LowPartTime"
"2408",1648,0,"FullTime"
"2409",1649,0,"FullTime"
"2410",1650,0,"NoActivity"
"2411",1650,8,"Start"
"2412",1650,8,"FullTime"
"2413",1651,0,"FullTime"
"2414",1652,0,"NoActivity"
"2415",1653,0,"LowPartTime"
"2416",1653,9,"Increase"
"2417",1653,9,"PartTime"
"2418",1654,0,"FullTime"
"2419",1655,0,"PartTime"
"2420",1656,0,"FullTime"
"2421",1657,0,"NoActivity"
"2422",1658,0,"FullTime"
"2423",1659,0,"FullTime"
"2424",1660,0,"FullTime"
"2425",1661,0,"LowPartTime"
"2426",1662,0,"FullTime"
"2427",1663,0,"PartTime"
"2428",1663,8,"Increase"
"2429",1663,8,"FullTime"
"2430",1664,0,"FullTime"
"2431",1665,0,"FullTime"
"2432",1666,0,"PartTime"
"2433",1667,0,"FullTime"
"2434",1668,0,"FullTime"
"2435",1669,0,"PartTime"
"2436",1670,0,"PartTime"
"2437",1671,0,"FullTime"
"2438",1672,0,"NoActivity"
"2439",1673,0,"FullTime"
"2440",1674,0,"NoActivity"
"2441",1675,0,"FullTime"
"2442",1676,0,"LowPartTime"
"2443",1676,9,"Stop"
"2444",1677,0,"NoActivity"
"2445",1678,0,"FullTime"
"2446",1679,0,"FullTime"
"2447",1680,0,"NoActivity"
"2448",1681,0,"PartTime"
"2449",1682,0,"FullTime"
"2450",1683,0,"FullTime"
"2451",1684,0,"LowPartTime"
"2452",1684,10,"Stop"
"2453",1685,0,"FullTime"
"2454",1685,9,"Stop"
"2455",1686,0,"FullTime"
"2456",1686,10,"Decrease"
"2457",1686,10,"PartTime"
"2458",1687,0,"NoActivity"
"2459",1688,0,"NoActivity"
"2460",1689,0,"NoActivity"
"2461",1690,0,"FullTime"
"2462",1691,0,"NoActivity"
"2463",1692,0,"NoActivity"
"2464",1693,0,"LowPartTime"
"2465",1694,0,"FullTime"
"2466",1695,0,"NoActivity"
"2467",1696,0,"LowPartTime"
"2468",1697,0,"FullTime"
"2469",1698,0,"FullTime"
"2470",1699,0,"FullTime"
"2471",1699,6,"Stop"
"2472",1699,9,"Start"
"2473",1699,9,"FullTime"
"2474",1700,0,"PartTime"
"2475",1701,0,"NoActivity"
"2476",1702,0,"FullTime"
"2477",1703,0,"LowPartTime"
"2478",1703,2,"Stop"
"2479",1703,5,"Start"
"2480",1703,5,"LowPartTime"
"2481",1703,9,"Increase"
"2482",1703,9,"PartTime"
"2483",1704,0,"LowPartTime"
"2484",1704,1,"Stop"
"2485",1704,3,"Start"
"2486",1704,3,"LowPartTime"
"2487",1705,0,"PartTime"
"2488",1706,0,"NoActivity"
"2489",1707,0,"NoActivity"
"2490",1708,0,"PartTime"
"2491",1708,8,"Increase"
"2492",1708,8,"FullTime"
"2493",1708,10,"Decrease"
"2494",1708,10,"PartTime"
"2495",1709,0,"FullTime"
"2496",1710,0,"FullTime"
"2497",1711,0,"NoActivity"
"2498",1712,0,"FullTime"
"2499",1713,0,"NoActivity"
"2500",1713,8,"Start"
"2501",1713,8,"LowPartTime"
"2502",1713,9,"Increase"
"2503",1713,9,"PartTime"
"2504",1714,0,"LowPartTime"
"2505",1714,10,"Stop"
"2506",1715,0,"FullTime"
"2507",1716,0,"FullTime"
"2508",1717,0,"PartTime"
"2509",1718,0,"PartTime"
"2510",1719,0,"NoActivity"
"2511",1720,0,"FullTime"
"2512",1721,0,"PartTime"
"2513",1721,9,"Stop"
"2514",1722,0,"FullTime"
"2515",1723,0,"FullTime"
"2516",1724,0,"FullTime"
"2517",1725,0,"LowPartTime"
"2518",1726,0,"NoActivity"
"2519",1727,0,"NoActivity"
"2520",1728,0,"FullTime"
"2521",1729,0,"LowPartTime"
"2522",1729,6,"Increase"
"2523",1729,6,"FullTime"
"2524",1729,8,"Stop"
"2525",1730,0,"NoActivity"
"2526",1730,6,"Start"
"2527",1730,6,"LowPartTime"
"2528",1730,8,"Stop"
"2529",1731,0,"NoActivity"
"2530",1732,0,"NoActivity"
"2531",1733,0,"NoActivity"
"2532",1733,7,"Start"
"2533",1733,7,"LowPartTime"
"2534",1734,0,"NoActivity"
"2535",1735,0,"PartTime"
"2536",1735,10,"Increase"
"2537",1735,10,"FullTime"
"2538",1736,0,"FullTime"
"2539",1737,0,"LowPartTime"
"2540",1737,6,"Stop"
"2541",1737,8,"Start"
"2542",1737,8,"LowPartTime"
"2543",1738,0,"FullTime"
"2544",1739,0,"FullTime"
"2545",1740,0,"PartTime"
"2546",1741,0,"PartTime"
"2547",1742,0,"PartTime"
"2548",1743,0,"FullTime"
"2549",1743,3,"Stop"
"2550",1743,11,"Start"
"2551",1743,11,"PartTime"
"2552",1744,0,"FullTime"
"2553",1745,0,"LowPartTime"
"2554",1746,0,"FullTime"
"2555",1746,11,"Stop"
"2556",1747,0,"NoActivity"
"2557",1748,0,"FullTime"
"2558",1749,0,"FullTime"
"2559",1750,0,"PartTime"
"2560",1751,0,"FullTime"
"2561",1752,0,"FullTime"
"2562",1753,0,"PartTime"
"2563",1753,1,"Increase"
"2564",1753,1,"FullTime"
"2565",1753,3,"Decrease"
"2566",1753,3,"PartTime"
"2567",1753,6,"Stop"
"2568",1754,0,"LowPartTime"
"2569",1755,0,"FullTime"
"2570",1756,0,"LowPartTime"
"2571",1757,0,"NoActivity"
"2572",1757,7,"Start"
"2573",1757,7,"FullTime"
"2574",1758,0,"PartTime"
"2575",1759,0,"FullTime"
"2576",1760,0,"LowPartTime"
"2577",1760,9,"Increase"
"2578",1760,9,"FullTime"
"2579",1761,0,"PartTime"
"2580",1761,10,"Decrease"
"2581",1761,10,"LowPartTime"
"2582",1762,0,"NoActivity"
"2583",1763,0,"NoActivity"
"2584",1764,0,"FullTime"
"2585",1765,0,"FullTime"
"2586",1766,0,"FullTime"
"2587",1767,0,"LowPartTime"
"2588",1767,6,"Stop"
"2589",1767,10,"Start"
"2590",1767,10,"LowPartTime"
"2591",1768,0,"NoActivity"
"2592",1769,0,"FullTime"
"2593",1770,0,"LowPartTime"
"2594",1770,10,"Increase"
"2595",1770,10,"PartTime"
"2596",1771,0,"PartTime"
"2597",1772,0,"NoActivity"
"2598",1773,0,"FullTime"
"2599",1773,8,"Stop"
"2600",1774,0,"FullTime"
"2601",1775,0,"PartTime"
"2602",1776,0,"NoActivity"
"2603",1776,10,"Start"
"2604",1776,10,"FullTime"
"2605",1777,0,"PartTime"
"2606",1777,11,"Increase"
"2607",1777,11,"FullTime"
"2608",1778,0,"NoActivity"
"2609",1779,0,"FullTime"
"2610",1780,0,"NoActivity"
"2611",1781,0,"NoActivity"
"2612",1782,0,"PartTime"
"2613",1783,0,"FullTime"
"2614",1784,0,"FullTime"
"2615",1785,0,"FullTime"
"2616",1786,0,"FullTime"
"2617",1787,0,"PartTime"
"2618",1788,0,"NoActivity"
"2619",1788,4,"Start"
"2620",1788,4,"FullTime"
"2621",1788,5,"Decrease"
"2622",1788,5,"PartTime"
"2623",1788,10,"Stop"
"2624",1789,0,"FullTime"
"2625",1790,0,"PartTime"
"2626",1791,0,"FullTime"
"2627",1792,0,"FullTime"
"2628",1793,0,"PartTime"
"2629",1794,0,"NoActivity"
"2630",1794,7,"Start"
"2631",1794,7,"FullTime"
"2632",1795,0,"PartTime"
"2633",1796,0,"FullTime"
"2634",1797,0,"NoActivity"
"2635",1797,4,"Start"
"2636",1797,4,"FullTime"
"2637",1797,6,"Stop"
"2638",1797,7,"Start"
"2639",1797,7,"FullTime"
"2640",1797,8,"Decrease"
"2641",1797,8,"PartTime"
"2642",1797,10,"Stop"
"2643",1798,0,"NoActivity"
"2644",1799,0,"NoActivity"
"2645",1800,0,"NoActivity"
"2646",1800,9,"Start"
"2647",1800,9,"PartTime"
"2648",1801,0,"FullTime"
"2649",1802,0,"LowPartTime"
"2650",1802,5,"Stop"
"2651",1803,0,"FullTime"
"2652",1803,7,"Decrease"
"2653",1803,7,"PartTime"
"2654",1804,0,"LowPartTime"
"2655",1804,9,"Stop"
"2656",1805,0,"FullTime"
"2657",1806,0,"FullTime"
"2658",1807,0,"NoActivity"
"2659",1808,0,"PartTime"
"2660",1808,9,"Stop"
"2661",1808,10,"Start"
"2662",1808,10,"PartTime"
"2663",1809,0,"FullTime"
"2664",1810,0,"FullTime"
"2665",1810,3,"Stop"
"2666",1810,4,"Start"
"2667",1810,4,"FullTime"
"2668",1811,0,"FullTime"
"2669",1812,0,"NoActivity"
"2670",1813,0,"NoActivity"
"2671",1814,0,"NoActivity"
"2672",1815,0,"PartTime"
"2673",1816,0,"FullTime"
"2674",1817,0,"FullTime"
"2675",1818,0,"FullTime"
"2676",1819,0,"FullTime"
"2677",1820,0,"FullTime"
"2678",1820,10,"Stop"
"2679",1821,0,"FullTime"
"2680",1822,0,"NoActivity"
"2681",1823,0,"FullTime"
"2682",1823,10,"Decrease"
"2683",1823,10,"PartTime"
"2684",1824,0,"FullTime"
"2685",1825,0,"FullTime"
"2686",1826,0,"LowPartTime"
"2687",1827,0,"FullTime"
"2688",1828,0,"NoActivity"
"2689",1829,0,"FullTime"
"2690",1830,0,"NoActivity"
"2691",1831,0,"FullTime"
"2692",1831,11,"Decrease"
"2693",1831,11,"PartTime"
"2694",1832,0,"FullTime"
"2695",1833,0,"NoActivity"
"2696",1834,0,"NoActivity"
"2697",1835,0,"FullTime"
"2698",1836,0,"FullTime"
"2699",1836,1,"Decrease"
"2700",1836,1,"PartTime"
"2701",1836,3,"Decrease"
"2702",1836,3,"LowPartTime"
"2703",1836,4,"Stop"
"2704",1836,8,"Start"
"2705",1836,8,"LowPartTime"
"2706",1836,10,"Increase"
"2707",1836,10,"FullTime"
"2708",1837,0,"FullTime"
"2709",1838,0,"FullTime"
"2710",1838,10,"Stop"
"2711",1839,0,"FullTime"
"2712",1840,0,"FullTime"
"2713",1841,0,"PartTime"
"2714",1842,0,"LowPartTime"
"2715",1843,0,"FullTime"
"2716",1844,0,"PartTime"
"2717",1844,2,"Stop"
"2718",1845,0,"NoActivity"
"2719",1845,5,"Start"
"2720",1845,5,"FullTime"
"2721",1845,6,"Stop"
"2722",1845,7,"Start"
"2723",1845,7,"FullTime"
"2724",1845,8,"Decrease"
"2725",1845,8,"LowPartTime"
"2726",1845,10,"Increase"
"2727",1845,10,"PartTime"
"2728",1845,11,"Stop"
"2729",1846,0,"LowPartTime"
"2730",1847,0,"NoActivity"
"2731",1848,0,"NoActivity"
"2732",1849,0,"LowPartTime"
"2733",1850,0,"NoActivity"
"2734",1851,0,"FullTime"
"2735",1852,0,"PartTime"
"2736",1853,0,"FullTime"
"2737",1854,0,"NoActivity"
"2738",1855,0,"FullTime"
"2739",1856,0,"LowPartTime"
"2740",1857,0,"FullTime"
