"","dtime","lat","lon","lc"
"2509",2002-10-24 10:39:38,78.792,12.018,-2
"2510",2002-10-24 10:51:17,78.8,11.898,1
"2511",2002-10-24 10:55:01,78.815,11.95,3
"2512",2002-10-24 13:25:57,78.795,11.862,-1
"2513",2002-10-24 14:08:01,78.821,11.919,-1
"2514",2002-10-24 14:09:53,78.819,11.917,-1
"2515",2002-10-24 14:13:10,78.812,11.943,-1
"2516",2002-10-24 14:15:10,78.817,11.935,2
"2517",2002-10-24 15:07:29,78.821,11.918,1
"2518",2002-10-24 15:59:56,78.822,11.844,-2
"2519",2002-10-24 19:15:11,78.818,11.953,-1
"2520",2002-10-24 19:17:29,78.812,11.956,-2
"2521",2002-10-24 20:14:08,78.824,11.685,-2
"2522",2002-10-24 23:39:39,78.808,11.795,-2
"2523",2002-10-25 00:09:21,78.819,11.928,0
"2524",2002-10-25 00:17:41,78.824,11.944,1
"2525",2002-10-25 00:30:20,78.816,11.942,-1
"2526",2002-10-25 00:34:44,78.818,11.939,3
"2527",2002-10-25 00:37:39,78.916,11.356,-2
"2528",2002-10-25 01:18:45,78.834,11.942,-2
"2529",2002-10-25 02:01:32,78.815,11.932,-1
"2530",2002-10-25 02:02:46,78.909,12.166,-2
"2531",2002-10-25 02:11:20,78.818,11.905,-1
"2532",2002-10-25 03:01:26,78.803,11.987,-2
"2533",2002-10-25 04:00:46,78.947,11.667,-9
"2534",2002-10-25 05:09:32,78.802,11.88,0
"2535",2002-10-25 07:03:50,78.837,11.912,0
"2536",2002-10-25 07:07:10,78.817,11.828,-2
"2537",2002-10-25 08:59:50,78.764,11.726,-2
"2538",2002-10-25 09:00:30,78.822,11.97,-1
"2539",2002-10-25 10:24:03,78.792,11.958,-2
"2540",2002-10-25 10:25:37,78.82,11.943,-1
"2541",2002-10-25 10:26:59,78.769,11.984,-2
"2542",2002-10-25 12:05:19,78.822,11.919,-1
"2543",2002-10-25 12:20:04,78.826,11.903,2
"2544",2002-10-25 12:22:19,78.817,11.852,-2
"2545",2002-10-25 13:02:31,78.814,11.891,-2
"2546",2002-10-25 14:45:11,78.818,11.905,-1
"2547",2002-10-25 15:25:38,78.825,11.937,-2
"2548",2002-10-25 15:25:58,78.822,11.954,-1
"2549",2002-10-25 17:08:34,78.835,11.907,-1
"2550",2002-10-25 17:09:48,78.832,11.854,-2
"2551",2002-10-25 17:21:46,78.837,11.824,-1
"2552",2002-10-25 17:22:06,78.819,11.969,-2
"2553",2002-10-25 18:09:23,78.812,12.09,-1
"2554",2002-10-25 19:05:08,78.773,11.883,-2
"2555",2002-10-25 19:05:27,78.81,11.821,-2
"2556",2002-10-25 19:16:48,78.841,11.912,-1
"2557",2002-10-25 23:47:50,78.818,11.934,-1
"2558",2002-10-25 23:55:10,78.795,11.635,-2
"2559",2002-10-25 23:55:50,78.795,11.865,-1
"2560",2002-10-26 00:10:30,78.82,11.94,3
"2561",2002-10-26 00:21:11,78.858,11.682,-2
"2562",2002-10-26 01:24:32,78.826,11.925,-1
"2563",2002-10-26 04:15:32,78.816,11.937,1
"2564",2002-10-26 09:17:03,78.817,11.881,-1
"2565",2002-10-26 10:00:06,78.813,11.854,-1
"2566",2002-10-26 10:15:46,78.813,11.847,-2
"2567",2002-10-26 10:55:43,78.824,11.916,-1
"2568",2002-10-26 11:40:47,78.836,12.039,-1
"2569",2002-10-26 12:40:25,78.828,12.234,-1
"2570",2002-10-26 13:08:48,79.041,12.01,-1
"2571",2002-10-26 13:20:25,78.822,11.959,-1
"2572",2002-10-26 14:21:05,78.838,11.747,-2
"2573",2002-10-26 15:06:14,78.815,11.918,-1
"2574",2002-10-26 16:02:50,78.836,12.374,-1
"2575",2002-10-26 18:56:21,78.863,11.042,-2
"2576",2002-10-26 20:01:27,78.822,12.573,-2
"2577",2002-10-26 20:30:16,78.828,11.94,-2
"2578",2002-10-26 21:09:06,78.783,11.59,-1
"2579",2002-10-26 21:31:45,78.959,10.264,-2
"2580",2002-10-26 22:09:43,78.818,11.897,-1
"2581",2002-10-26 23:18:30,78.837,11.513,-2
"2582",2002-10-27 01:08:14,78.804,11.938,-1
"2583",2002-10-27 01:11:34,78.745,12.536,-2
"2584",2002-10-27 03:52:50,78.817,11.957,1
"2585",2002-10-27 03:53:10,78.833,12.052,-2
"2586",2002-10-27 05:01:10,78.699,11.531,-2
"2587",2002-10-27 05:02:30,78.82,11.947,2
"2588",2002-10-27 05:06:30,78.815,11.991,2
"2589",2002-10-27 05:11:50,78.706,12.31,-2
"2590",2002-10-27 10:06:49,78.749,11.781,0
"2591",2002-10-27 10:08:31,78.484,11.949,-1
"2592",2002-10-27 12:42:58,78.725,12.089,-2
"2593",2002-10-27 13:02:34,78.757,11.056,-2
"2594",2002-10-27 13:33:47,78.82,11.888,-2
"2595",2002-10-27 13:35:09,78.824,11.905,-1
"2596",2002-10-27 13:41:49,78.798,11.551,-2
"2597",2002-10-27 13:55:55,78.81,11.935,-2
"2598",2002-10-27 14:41:01,78.812,11.92,-1
"2599",2002-10-27 15:14:39,78.824,11.915,-1
"2600",2002-10-27 15:17:20,78.816,11.914,1
"2601",2002-10-27 15:22:40,78.798,11.583,0
"2602",2002-10-27 15:39:57,78.825,11.919,-1
"2603",2002-10-27 17:01:32,78.814,11.908,2
"2604",2002-10-27 17:03:34,78.817,11.844,-2
"2605",2002-10-27 17:05:50,78.821,11.925,-1
"2606",2002-10-27 18:05:18,78.846,12.406,0
"2607",2002-10-28 00:52:36,78.823,11.828,0
"2608",2002-10-28 00:53:51,78.822,11.901,1
"2609",2002-10-28 01:26:31,78.808,11.897,1
"2610",2002-10-28 01:27:43,78.809,11.901,1
"2611",2002-10-28 01:30:03,78.818,11.9,3
"2612",2002-10-28 01:37:54,78.823,11.897,2
"2613",2002-10-28 01:48:54,78.817,11.908,3
"2614",2002-10-28 01:50:44,78.817,11.91,2
"2615",2002-10-28 02:33:44,78.812,11.964,1
"2616",2002-10-28 03:06:57,78.813,11.907,1
"2617",2002-10-28 03:07:49,78.812,11.902,1
"2618",2002-10-28 03:10:13,78.811,11.992,1
"2619",2002-10-28 09:17:49,78.807,11.915,-1
"2620",2002-10-28 10:04:41,78.822,11.927,-1
"2621",2002-10-28 10:09:34,78.813,11.966,-2
"2622",2002-10-28 10:10:21,78.824,11.921,-1
"2623",2002-10-28 10:58:20,78.832,11.949,0
"2624",2002-10-28 11:44:23,78.805,11.902,-2
"2625",2002-10-28 12:21:05,78.845,12.059,-1
"2626",2002-10-28 13:16:24,78.832,12.149,-2
"2627",2002-10-28 13:19:19,78.828,11.969,0
"2628",2002-10-28 13:22:05,78.818,11.773,-2
"2629",2002-10-28 14:01:53,78.746,12.094,-2
"2630",2002-10-28 14:19:50,78.802,11.834,-2
"2631",2002-10-28 17:42:19,78.827,11.857,-2
"2632",2002-10-28 18:23:55,78.822,11.881,0
"2633",2002-10-28 18:31:19,78.819,11.884,3
"2634",2002-10-28 18:33:51,78.823,11.998,-2
"2635",2002-10-28 18:37:08,78.815,11.849,-2
"2636",2002-10-28 19:19:54,78.83,11.686,-2
"2637",2002-10-29 05:13:26,78.822,11.974,1
"2638",2002-10-29 05:37:10,78.813,11.973,1
"2639",2002-10-29 18:18:12,78.806,12.345,-2
"2640",2002-10-30 06:02:41,78.81,11.89,1
"2641",2002-10-30 06:05:33,78.815,11.913,0
"2642",2002-10-30 06:09:25,78.817,11.922,2
"2643",2002-10-30 06:15:18,78.836,12.02,-2
"2644",2002-10-30 06:15:40,78.837,11.97,1
"2645",2002-10-30 06:30:30,78.755,11.716,-2
"2646",2002-10-31 03:09:15,78.815,11.906,3
"2647",2002-10-31 03:11:42,78.817,11.869,1
"2648",2002-10-31 07:20:48,78.859,12.125,-2
"2649",2002-10-31 07:32:41,78.809,11.922,-1
"2650",2002-10-31 08:10:50,78.82,11.912,1
"2651",2002-10-31 09:15:26,78.813,11.915,-1
"2652",2002-10-31 09:27:46,78.813,11.786,-1
"2653",2002-10-31 11:00:17,78.17,11.028,-2
"2654",2002-10-31 11:08:27,78.821,11.965,-1
"2655",2002-10-31 16:33:15,78.843,12.063,-1
"2656",2002-10-31 17:27:59,78.814,11.97,-1
"2657",2002-10-31 17:58:33,78.827,11.819,-1
"2658",2002-10-31 17:58:33,78.836,11.927,-1
"2659",2002-10-31 17:59:44,78.827,11.867,-2
"2660",2002-10-31 18:14:09,78.818,11.878,-1
"2661",2002-10-31 19:24:27,78.828,11.965,-1
"2662",2002-10-31 19:34:47,78.798,11.305,-2
"2663",2002-10-31 22:30:15,78.781,11.645,-2
"2664",2002-10-31 22:32:25,78.81,11.962,-1
"2665",2002-10-31 23:22:47,78.807,11.984,-1
"2666",2002-11-01 01:51:36,78.751,12.309,-2
"2667",2002-11-01 05:50:52,78.819,11.919,1
"2668",2002-11-01 06:05:37,78.886,11.725,1
"2669",2002-11-01 06:08:19,78.802,11.98,-2
"2670",2002-11-01 06:54:56,78.798,11.868,1
"2671",2002-11-01 06:55:38,78.795,11.866,1
"2672",2002-11-01 09:01:11,78.738,12.006,-2
"2673",2002-11-01 09:03:11,78.818,11.887,2
"2674",2002-11-01 09:11:11,78.817,11.951,-1
"2675",2002-11-01 13:37:14,78.923,11.542,-2
"2676",2002-11-01 15:18:48,78.827,11.862,-2
"2677",2002-11-01 15:46:21,78.821,11.957,1
"2678",2002-11-01 16:01:31,78.809,11.83,0
"2679",2002-11-01 16:03:31,78.825,11.937,1
"2680",2002-11-01 19:25:51,78.818,11.949,2
"2681",2002-11-01 19:27:11,78.818,11.959,-1
"2682",2002-11-01 21:15:39,78.804,11.906,-2
"2683",2002-11-01 22:07:10,78.815,11.872,-2
"2684",2002-11-02 00:31:49,78.824,11.893,-2
"2685",2002-11-02 00:34:24,78.808,11.931,-1
"2686",2002-11-02 00:42:01,78.822,11.924,-2
"2687",2002-11-02 03:14:15,78.781,11.7,-2
"2688",2002-11-02 05:37:54,78.736,11.496,-1
"2689",2002-11-02 07:18:31,78.722,11.448,-2
"2690",2002-11-02 07:23:13,78.697,11.304,-2
"2691",2002-11-02 07:24:45,78.713,11.416,1
"2692",2002-11-02 08:15:08,78.716,11.528,-1
"2693",2002-11-02 08:40:48,78.672,11.284,-2
"2694",2002-11-02 09:01:52,78.661,11.38,-2
"2695",2002-11-02 11:36:04,78.63,11.708,-2
"2696",2002-11-02 12:24:09,78.624,11.785,-2
"2697",2002-11-02 13:14:09,78.593,11.952,-1
"2698",2002-11-02 14:07:35,78.613,12.299,-2
"2699",2002-11-02 19:12:31,78.551,12.344,-2
"2700",2002-11-02 19:15:17,78.565,12.377,-1
"2701",2002-11-02 19:15:43,78.57,12.393,-1
"2702",2002-11-02 20:03:36,78.56,12.306,-2
"2703",2002-11-02 22:39:25,78.533,12.418,-2
"2704",2002-11-02 23:26:46,78.537,12.379,-2
"2705",2002-11-03 00:25:17,78.485,12.47,-2
"2706",2002-11-03 01:31:01,78.483,12.72,-2
"2707",2002-11-03 02:02:45,78.685,13.085,-2
"2708",2002-11-03 04:25:27,78.244,12.582,-2
"2709",2002-11-03 05:12:09,78.518,12.816,-2
"2710",2002-11-03 05:28:27,78.53,12.29,-2
"2711",2002-11-03 06:07:59,78.505,12.858,1
"2712",2002-11-03 08:30:39,78.338,12.734,-2
"2713",2002-11-03 10:14:49,78.499,12.82,-2
"2714",2002-11-03 10:19:50,78.504,12.834,-2
"2715",2002-11-03 12:06:08,78.58,13.665,-2
"2716",2002-11-03 13:35:18,78.529,12.641,-1
"2717",2002-11-03 17:04:57,78.543,12.33,-2
"2718",2002-11-03 17:24:02,78.551,12.295,-1
"2719",2002-11-03 19:04:00,78.563,12.267,-2
"2720",2002-11-03 20:47:58,78.582,12.244,-2
"2721",2002-11-03 21:24:42,78.588,12.227,-2
"2722",2002-11-03 21:46:58,78.59,12.193,-2
"2723",2002-11-03 22:07:41,78.598,12.156,-2
"2724",2002-11-03 22:15:32,78.599,12.146,-2
"2725",2002-11-03 22:30:03,78.565,12.193,-2
"2726",2002-11-04 00:11:02,78.624,11.969,-2
"2727",2002-11-04 04:06:13,78.612,11.975,-2
"2728",2002-11-04 05:13:01,78.61,11.923,-2
"2729",2002-11-04 07:26:18,78.604,11.872,-2
"2730",2002-11-04 08:19:14,78.622,11.984,-2
"2731",2002-11-04 08:19:14,78.694,11.781,-2
"2732",2002-11-04 09:08:24,78.632,11.912,-1
"2733",2002-11-04 10:02:28,78.529,11.621,-2
"2734",2002-11-04 10:03:20,78.618,11.872,-2
"2735",2002-11-04 10:16:09,78.648,11.923,-1
"2736",2002-11-04 10:18:51,78.642,11.868,-1
"2737",2002-11-04 11:43:56,78.77,12.33,-2
"2738",2002-11-04 12:25:03,78.701,11.767,-1
"2739",2002-11-04 12:26:36,78.7,11.78,3
"2740",2002-11-04 13:21:20,78.72,11.909,-2
"2741",2002-11-04 15:01:52,78.719,11.854,2
"2742",2002-11-04 15:03:52,78.689,11.781,-2
"2743",2002-11-04 15:04:32,78.714,11.809,-1
"2744",2002-11-04 18:03:21,78.706,11.8,0
"2745",2002-11-04 20:13:09,78.703,11.645,-2
"2746",2002-11-04 20:32:33,78.698,11.631,-1
"2747",2002-11-04 21:25:16,78.709,11.512,-2
"2748",2002-11-04 22:15:41,78.714,11.503,2
"2749",2002-11-04 22:17:45,78.719,11.39,-1
"2750",2002-11-05 01:12:51,78.698,11.641,-2
"2751",2002-11-05 03:16:34,78.85,11.259,-2
"2752",2002-11-05 05:02:09,78.551,11.573,-2
"2753",2002-11-05 05:03:39,78.651,11.62,-1
"2754",2002-11-05 08:09:48,78.982,11.097,-2
"2755",2002-11-05 08:21:40,78.698,11.729,-1
"2756",2002-11-05 08:25:05,78.709,11.814,-1
"2757",2002-11-05 08:29:26,78.733,11.523,-2
"2758",2002-11-05 09:04:49,78.698,11.845,1
"2759",2002-11-05 11:20:18,78.777,12.279,-2
"2760",2002-11-05 12:01:50,78.718,12.139,-2
"2761",2002-11-05 12:27:20,78.71,11.925,-2
"2762",2002-11-05 16:20:24,78.71,11.885,-1
"2763",2002-11-05 18:43:02,78.715,11.811,-2
"2764",2002-11-05 18:53:25,78.694,11.854,-2
"2765",2002-11-05 19:18:51,78.674,11.644,-2
"2766",2002-11-05 20:00:24,78.691,11.661,-2
"2767",2002-11-05 20:25:05,78.706,11.59,-1
"2768",2002-11-05 21:26:27,78.709,11.643,-2
"2769",2002-11-05 21:28:29,78.694,11.552,-1
"2770",2002-11-05 21:41:20,78.684,11.459,-2
"2771",2002-11-06 02:01:04,78.605,11.219,-2
"2772",2002-11-06 02:49:48,78.606,11.191,-2
"2773",2002-11-06 03:07:44,78.634,11.243,-2
"2774",2002-11-06 03:20:15,78.615,11.278,1
"2775",2002-11-06 03:40:07,78.62,11.31,-2
"2776",2002-11-06 04:47:37,78.588,11.404,-2
"2777",2002-11-06 05:18:39,78.474,11.206,-2
"2778",2002-11-06 06:30:48,78.545,11.478,-2
"2779",2002-11-06 07:36:07,78.58,11.764,-2
"2780",2002-11-06 08:07:33,78.55,12.093,-2
"2781",2002-11-06 08:16:41,78.716,12.775,-2
"2782",2002-11-06 09:18:46,78.849,12.256,-2
"2783",2002-11-06 10:03:15,78.511,12.335,-9
"2784",2002-11-06 10:18:28,78.508,12.251,-2
"2785",2002-11-06 11:16:46,79.117,14.186,-2
"2786",2002-11-06 11:32:44,78.495,12.243,-2
"2787",2002-11-06 11:44:01,78.548,12.151,-2
"2788",2002-11-06 14:35:56,78.479,12.438,-2
"2789",2002-11-06 16:17:32,78.51,12.6,1
"2790",2002-11-06 18:00:32,78.586,13.048,-1
"2791",2002-11-06 21:55:15,78.494,13.365,-2
"2792",2002-11-06 21:55:40,78.495,12.481,-1
"2793",2002-11-06 21:55:40,78.452,12.786,0
"2794",2002-11-06 23:10:46,78.525,12.614,-2
"2795",2002-11-07 02:12:46,78.508,12.736,-2
"2796",2002-11-07 03:16:39,78.491,12.661,-2
"2797",2002-11-07 04:41:56,78.514,12.834,-2
"2798",2002-11-07 04:59:44,78.127,12.206,-2
"2799",2002-11-07 06:15:31,78.511,12.676,1
"2800",2002-11-07 06:15:31,78.504,12.664,2
"2801",2002-11-07 08:03:12,78.494,12.65,-1
"2802",2002-11-07 09:43:04,78.618,11.003,-2
"2803",2002-11-07 09:43:45,78.477,12.595,0
"2804",2002-11-07 11:01:52,78.48,12.549,0
"2805",2002-11-07 12:11:52,78.577,13.378,-2
"2806",2002-11-07 13:00:32,78.48,12.71,-1
"2807",2002-11-07 13:01:12,78.554,11.75,-2
"2808",2002-11-07 13:02:32,78.499,12.629,0
"2809",2002-11-07 14:45:21,78.476,12.637,-1
"2810",2002-11-07 19:27:11,78.477,12.627,-2
"2811",2002-11-07 20:01:51,78.494,12.643,-1
"2812",2002-11-07 20:02:31,78.494,12.682,-2
"2813",2002-11-07 23:27:39,78.574,12.64,-2
"2814",2002-11-07 23:33:40,78.878,10.088,-2
"2815",2002-11-08 01:03:55,78.495,12.487,1
"2816",2002-11-08 01:07:39,78.46,12.564,-2
"2817",2002-11-08 02:31:14,78.482,12.452,-2
"2818",2002-11-08 03:28:19,78.483,12.309,-1
"2819",2002-11-08 03:31:39,78.486,12.31,-2
"2820",2002-11-08 04:24:40,78.414,12.417,-2
"2821",2002-11-08 04:30:31,78.498,12.526,-2
"2822",2002-11-08 06:07:56,78.061,12.319,-2
"2823",2002-11-08 06:10:33,78.43,12.479,-2
"2824",2002-11-08 08:30:13,78.376,12.647,-1
"2825",2002-11-08 12:32:56,78.342,12.883,3
"2826",2002-11-08 12:49:58,78.341,12.853,-2
"2827",2002-11-08 13:31:41,78.347,12.857,-1
"2828",2002-11-08 14:07:27,78.339,12.853,-2
"2829",2002-11-08 14:09:31,78.345,12.839,-1
"2830",2002-11-08 14:15:14,78.349,12.832,1
"2831",2002-11-08 15:13:15,78.382,12.911,-1
"2832",2002-11-08 16:29:43,78.332,12.834,-1
"2833",2002-11-08 18:10:40,78.343,12.859,-1
"2834",2002-11-08 18:34:13,78.316,13.066,-2
"2835",2002-11-08 19:41:42,78.357,13.004,-2
"2836",2002-11-08 22:41:34,78.329,12.984,-1
"2837",2002-11-09 00:28:01,78.334,12.874,-1
"2838",2002-11-09 00:31:31,78.368,12.66,-2
"2839",2002-11-09 00:53:10,78.348,12.87,-2
"2840",2002-11-09 01:23:59,78.337,12.885,-2
"2841",2002-11-09 02:14:01,78.493,12.104,-2
"2842",2002-11-09 02:26:56,78.344,12.789,-2
"2843",2002-11-09 02:39:42,78.768,14.489,-2
"2844",2002-11-09 03:04:39,78.339,12.795,-2
"2845",2002-11-09 04:16:50,78.333,12.861,-1
"2846",2002-11-09 06:31:56,78.363,12.801,-2
"2847",2002-11-09 07:23:02,78.315,12.836,-2
"2848",2002-11-09 08:09:13,78.344,12.878,-2
"2849",2002-11-09 09:20:51,78.332,12.877,-1
"2850",2002-11-09 10:29:03,78.329,12.878,-2
"2851",2002-11-09 11:05:02,78.333,12.82,-2
"2852",2002-11-09 11:30:53,78.372,13.034,-2
"2853",2002-11-09 13:55:39,78.357,12.929,-2
"2854",2002-11-09 14:38:04,78.318,12.598,-2
"2855",2002-11-09 14:52:14,78.341,12.818,1
"2856",2002-11-09 19:39:22,78.322,12.864,-1
"2857",2002-11-09 22:23:11,78.32,12.913,-2
"2858",2002-11-09 22:42:11,78.298,13.042,-2
"2859",2002-11-09 22:55:04,78.325,12.871,-1
"2860",2002-11-09 23:22:13,78.34,12.832,-1
"2861",2002-11-10 01:02:06,78.305,12.698,-2
"2862",2002-11-10 02:44:19,78.263,12.895,-2
"2863",2002-11-10 03:27:25,78.25,12.89,3
"2864",2002-11-10 03:33:37,78.237,12.911,3
"2865",2002-11-10 04:01:05,78.372,12.674,-9
"2866",2002-11-10 04:06:15,78.225,12.94,2
"2867",2002-11-10 05:47:15,78.224,12.798,-2
"2868",2002-11-10 06:44:57,78.234,12.631,-2
"2869",2002-11-10 06:56:25,78.241,12.709,-2
"2870",2002-11-10 07:20:28,78.264,12.569,-2
"2871",2002-11-10 07:26:32,78.263,12.584,-2
"2872",2002-11-10 08:59:51,78.308,12.402,-2
"2873",2002-11-10 09:08:56,78.309,12.374,-2
"2874",2002-11-10 09:25:35,78.303,12.374,-2
"2875",2002-11-10 10:16:59,78.315,12.124,1
"2876",2002-11-10 14:22:06,78.421,11.871,-1
"2877",2002-11-10 14:27:37,78.43,11.913,-1
"2878",2002-11-10 15:10:05,78.448,11.893,-2
"2879",2002-11-10 16:04:32,78.474,11.86,-2
"2880",2002-11-10 16:53:22,78.48,11.929,-2
"2881",2002-11-10 19:27:16,78.552,12.283,-2
"2882",2002-11-11 00:22:12,78.535,12.792,-2
"2883",2002-11-11 01:23:40,78.522,12.891,2
"2884",2002-11-11 02:14:28,78.568,13.046,0
"2885",2002-11-11 03:16:19,78.499,12.933,-2
"2886",2002-11-11 03:20:21,78.536,12.905,-2
"2887",2002-11-11 04:02:12,78.514,13.045,-2
"2888",2002-11-11 05:01:03,78.378,12.717,-2
"2889",2002-11-11 05:28:20,78.456,12.961,-2
"2890",2002-11-11 06:23:58,78.496,13.048,-1
"2891",2002-11-11 07:05:35,78.539,13.214,0
"2892",2002-11-11 08:03:32,78.533,13.202,1
"2893",2002-11-11 12:12:06,78.524,13.189,-1
"2894",2002-11-11 14:06:48,78.524,13.166,1
"2895",2002-11-11 14:10:28,78.527,13.118,2
"2896",2002-11-11 14:12:28,78.523,13.104,-2
"2897",2002-11-11 15:09:12,78.526,13.161,2
"2898",2002-11-11 20:46:52,78.531,13.07,-2
"2899",2002-11-11 20:53:05,78.511,13.574,-2
"2900",2002-11-11 21:35:19,78.52,13.145,-1
"2901",2002-11-11 22:36:18,78.531,13.202,-2
"2902",2002-11-11 23:15:42,78.541,13.131,-1
"2903",2002-11-12 00:17:24,78.529,13.192,-1
"2904",2002-11-12 00:22:44,78.549,13.206,-1
"2905",2002-11-12 01:17:38,78.585,13.071,-2
"2906",2002-11-12 01:25:09,78.537,13.211,-2
"2907",2002-11-12 02:01:50,78.544,13.271,-2
"2908",2002-11-12 02:03:14,78.547,13.26,-1
"2909",2002-11-12 04:20:04,78.637,13.382,-2
"2910",2002-11-12 05:12:40,78.544,13.726,-2
"2911",2002-11-12 05:13:47,78.559,13.253,-1
"2912",2002-11-12 05:18:23,78.941,11.398,-9
"2913",2002-11-12 06:00:46,78.68,13.403,-2
"2914",2002-11-12 08:10:37,78.579,13.782,-2
"2915",2002-11-12 10:59:52,78.465,13.189,-2
"2916",2002-11-12 13:41:16,78.527,13.145,2
"2917",2002-11-12 13:41:36,78.529,13.229,-1
"2918",2002-11-12 13:43:16,78.523,13.174,2
"2919",2002-11-12 19:05:52,78.522,13.18,2
"2920",2002-11-13 00:33:02,78.521,13.109,3
"2921",2002-11-13 01:34:50,78.524,13.106,-1
"2922",2002-11-13 01:39:28,78.547,13.01,-2
"2923",2002-11-13 02:19:47,78.791,12.024,-2
"2924",2002-11-13 02:31:44,78.507,13.172,-2
"2925",2002-11-13 02:52:12,78.528,13.241,-2
"2926",2002-11-13 03:24:27,78.252,14.102,-2
"2927",2002-11-13 03:32:03,78.561,13.216,-2
"2928",2002-11-13 03:57:28,78.461,13.22,-2
"2929",2002-11-13 04:56:43,78.529,13.205,-1
"2930",2002-11-13 05:02:12,78.542,13.219,-2
"2931",2002-11-13 05:15:11,78.51,13.068,-2
"2932",2002-11-13 07:15:02,78.531,13.162,1
"2933",2002-11-13 12:17:41,78.53,12.885,-1
"2934",2002-11-13 13:01:31,78.514,12.768,-2
"2935",2002-11-13 13:20:03,78.524,12.86,-1
"2936",2002-11-13 17:15:00,78.539,12.567,-1
"2937",2002-11-13 21:50:42,78.582,12.252,-2
"2938",2002-11-13 22:04:01,78.57,12.263,-2
"2939",2002-11-13 23:58:04,78.583,12.052,-1
"2940",2002-11-14 00:09:44,78.595,12.049,-2
"2941",2002-11-14 00:28:44,78.371,12.813,-2
"2942",2002-11-14 00:56:37,78.613,11.948,-2
"2943",2002-11-14 01:13:31,78.615,11.912,-2
"2944",2002-11-14 01:42:23,78.651,12.078,-2
"2945",2002-11-14 02:05:38,78.603,11.962,0
"2946",2002-11-14 03:07:00,78.613,11.915,2
"2947",2002-11-14 03:21:46,78.614,11.946,-1
"2948",2002-11-14 03:29:47,78.622,11.925,-2
"2949",2002-11-14 05:04:54,78.605,12.007,-2
"2950",2002-11-14 05:12:06,78.611,11.943,-2
"2951",2002-11-14 06:02:19,78.625,11.843,-2
"2952",2002-11-14 07:57:28,78.667,11.784,-1
"2953",2002-11-14 08:07:50,78.671,11.813,-1
"2954",2002-11-14 08:26:26,78.671,11.699,-2
"2955",2002-11-14 08:32:48,78.69,11.871,-1
"2956",2002-11-14 08:48:54,78.671,11.664,-2
"2957",2002-11-14 11:16:22,78.767,11.538,-2
"2958",2002-11-14 11:31:59,78.723,11.559,-2
"2959",2002-11-14 16:16:20,78.755,11.455,-2
"2960",2002-11-14 18:02:46,78.77,11.738,-2
"2961",2002-11-14 20:25:00,78.81,11.958,-2
"2962",2002-11-14 23:08:04,78.831,12.441,-1
"2963",2002-11-14 23:30:21,78.817,11.933,-2
"2964",2002-11-15 00:03:07,78.813,11.933,-1
"2965",2002-11-15 01:27:48,78.806,11.916,0
"2966",2002-11-15 01:30:24,78.822,11.916,-1
"2967",2002-11-15 04:05:21,78.832,11.855,-2
"2968",2002-11-15 09:10:16,78.847,12.399,-2
"2969",2002-11-15 11:31:35,78.818,11.936,-1
"2970",2002-11-15 14:15:42,78.822,11.966,-1
"2971",2002-11-15 15:08:18,78.845,11.804,-2
"2972",2002-11-15 16:53:01,78.821,11.896,-1
"2973",2002-11-15 19:54:42,78.819,11.869,2
"2974",2002-11-15 20:01:58,78.815,11.897,1
"2975",2002-11-15 20:15:20,78.822,11.902,3
"2976",2002-11-15 20:17:55,78.953,11.224,-2
"2977",2002-11-15 21:04:29,78.808,12.025,-1
"2978",2002-11-15 23:36:28,78.799,11.904,-1
"2979",2002-11-15 23:38:05,78.836,11.942,-2
"2980",2002-11-16 00:29:22,78.822,11.921,-1
"2981",2002-11-16 03:03:11,78.514,10.437,-2
"2982",2002-11-16 03:48:24,78.814,11.913,-1
"2983",2002-11-16 04:19:13,78.665,11.858,-2
"2984",2002-11-16 05:27:25,78.875,11.651,-2
"2985",2002-11-16 06:05:40,78.854,11.999,-1
"2986",2002-11-16 06:07:15,78.816,11.945,-1
"2987",2002-11-16 11:11:01,78.82,11.854,-2
"2988",2002-11-16 12:13:45,78.81,11.918,-1
"2989",2002-11-16 12:18:19,78.812,11.928,1
"2990",2002-11-16 14:01:13,78.82,11.973,0
"2991",2002-11-16 14:59:53,79.06,12.71,-2
"2992",2002-11-16 21:19:27,78.84,11.864,-2
"2993",2002-11-16 21:23:10,78.812,11.968,-1
"2994",2002-11-17 07:23:37,78.811,11.902,0
"2995",2002-11-17 07:31:52,78.821,11.923,-1
"2996",2002-11-17 07:54:47,78.823,11.822,-1
"2997",2002-11-17 08:29:15,78.812,11.904,2
"2998",2002-11-17 08:41:28,78.81,11.887,-1
"2999",2002-11-17 09:04:02,78.82,11.909,-1
"3000",2002-11-17 09:14:59,78.824,11.949,-1
"3001",2002-11-17 09:35:08,78.813,11.87,-1
"3002",2002-11-17 12:25:07,78.797,11.793,-2
"3003",2002-11-17 13:32:16,78.772,11.617,-2
"3004",2002-11-17 14:47:06,78.848,11.874,-1
"3005",2002-11-17 15:11:53,78.833,11.912,-1
"3006",2002-11-17 15:27:19,78.834,11.907,-1
"3007",2002-11-17 18:33:35,78.855,11.959,-2
"3008",2002-11-17 18:33:56,78.853,11.978,-1
"3009",2002-11-17 18:50:09,78.848,11.971,-1
"3010",2002-11-17 19:13:47,78.82,11.857,1
"3011",2002-11-17 19:27:06,78.816,11.932,3
