"","id","absent","status","date","day","month"
"14476",201,3,1,"30.11.1992","Mo",143
"14477",151,1,0,"02.11.1992","Mo",143
"14478",151,2,0,"02.11.1992","Mo",143
"14479",151,3,0,"02.11.1992","Mo",143
"14480",151,4,1,"02.11.1992","Mo",143
"14481",460,1,0,"10.11.1992","Di",143
"14482",460,2,0,"10.11.1992","Di",143
"14483",460,3,0,"10.11.1992","Di",143
"14484",134,1,0,"23.11.1992","Mo",143
"14485",134,2,0,"23.11.1992","Mo",143
"14486",134,3,0,"23.11.1992","Mo",143
"14487",134,4,1,"23.11.1992","Mo",143
"14488",134,1,0,"30.11.1992","Mo",143
"14489",134,2,0,"30.11.1992","Mo",143
"14490",134,3,0,"30.11.1992","Mo",143
"14491",134,4,1,"30.11.1992","Mo",143
"14492",343,1,0,"30.11.1992","Mo",143
"14493",343,2,0,"30.11.1992","Mo",143
"14494",343,3,0,"30.11.1992","Mo",143
"14495",343,4,1,"30.11.1992","Mo",143
"14496",19,1,0,"09.11.1992","Mo",143
"14497",19,2,0,"09.11.1992","Mo",143
"14498",19,3,0,"09.11.1992","Mo",143
"14499",19,4,0,"09.11.1992","Mo",143
"14500",58,1,0,"09.11.1992","Mo",143
"14501",58,2,0,"09.11.1992","Mo",143
"14502",58,3,0,"09.11.1992","Mo",143
"14503",58,4,0,"09.11.1992","Mo",143
"14504",116,1,0,"09.11.1992","Mo",143
"14505",116,2,0,"09.11.1992","Mo",143
"14506",116,3,0,"09.11.1992","Mo",143
"14507",116,4,0,"09.11.1992","Mo",143
"14508",132,1,0,"09.11.1992","Mo",143
"14509",132,2,0,"09.11.1992","Mo",143
"14510",132,3,0,"09.11.1992","Mo",143
"14511",132,4,0,"09.11.1992","Mo",143
"14512",151,1,0,"09.11.1992","Mo",143
"14513",151,2,0,"09.11.1992","Mo",143
"14514",151,3,0,"09.11.1992","Mo",143
"14515",151,4,0,"09.11.1992","Mo",143
"14516",275,1,0,"09.11.1992","Mo",143
"14517",275,2,0,"09.11.1992","Mo",143
"14518",275,3,0,"09.11.1992","Mo",143
"14519",275,4,0,"09.11.1992","Mo",143
"14520",272,1,0,"23.11.1992","Mo",143
"14521",272,2,0,"23.11.1992","Mo",143
"14522",272,3,0,"23.11.1992","Mo",143
"14523",272,4,0,"23.11.1992","Mo",143
"14524",193,1,0,"24.11.1992","Di",143
"14525",193,2,0,"24.11.1992","Di",143
"14526",193,3,0,"24.11.1992","Di",143
"14527",193,4,0,"24.11.1992","Di",143
"14528",193,5,0,"24.11.1992","Di",143
"14529",193,6,0,"24.11.1992","Di",143
"14530",193,7,0,"24.11.1992","Di",143
"14531",193,8,0,"24.11.1992","Di",143
"14532",193,9,1,"24.11.1992","Di",143
"14533",343,1,0,"09.11.1992","Mo",143
"14534",343,2,0,"09.11.1992","Mo",143
"14535",343,3,0,"09.11.1992","Mo",143
"14536",343,4,0,"09.11.1992","Mo",143
"14537",343,5,0,"09.11.1992","Mo",143
"14538",343,6,0,"09.11.1992","Mo",143
"14539",343,7,0,"09.11.1992","Mo",143
"14540",343,8,0,"09.11.1992","Mo",143
"14541",343,9,0,"09.11.1992","Mo",143
"14542",343,10,0,"09.11.1992","Mo",143
"14543",287,1,1,"01.12.1992","Di",144
"14544",51,1,1,"14.12.1992","Mo",144
"14545",2,1,1,"19.10.1992","Mo",144
"14546",51,1,0,"08.12.1992","Di",144
"14547",51,2,1,"08.12.1992","Di",144
"14548",317,1,0,"01.12.1992","Di",144
"14549",317,2,0,"01.12.1992","Di",144
"14550",317,3,1,"01.12.1992","Di",144
"14551",86,1,0,"07.12.1992","Mo",144
"14552",86,2,0,"07.12.1992","Mo",144
"14553",86,3,1,"07.12.1992","Mo",144
"14554",180,1,0,"07.12.1992","Mo",144
"14555",180,2,0,"07.12.1992","Mo",144
"14556",180,3,1,"07.12.1992","Mo",144
"14557",201,1,0,"07.12.1992","Mo",144
"14558",201,2,0,"07.12.1992","Mo",144
"14559",201,3,1,"07.12.1992","Mo",144
"14560",288,1,0,"09.12.1992","Mi",144
"14561",288,2,0,"09.12.1992","Mi",144
"14562",76,1,0,"14.12.1992","Mo",144
"14563",76,2,0,"14.12.1992","Mo",144
"14564",76,3,1,"14.12.1992","Mo",144
"14565",86,1,0,"14.12.1992","Mo",144
"14566",86,2,0,"14.12.1992","Mo",144
"14567",86,3,1,"14.12.1992","Mo",144
"14568",141,1,0,"21.12.1992","Mo",144
"14569",141,2,0,"21.12.1992","Mo",144
"14570",141,3,1,"21.12.1992","Mo",144
"14571",317,1,0,"21.12.1992","Mo",144
"14572",317,2,0,"21.12.1992","Mo",144
"14573",317,3,1,"21.12.1992","Mo",144
"14574",134,1,0,"07.12.1992","Mo",144
"14575",134,2,0,"07.12.1992","Mo",144
"14576",134,3,0,"07.12.1992","Mo",144
"14577",134,4,1,"07.12.1992","Mo",144
"14578",317,1,0,"07.12.1992","Mo",144
"14579",317,2,0,"07.12.1992","Mo",144
"14580",317,3,0,"07.12.1992","Mo",144
"14581",317,4,1,"07.12.1992","Mo",144
"14582",343,1,0,"07.12.1992","Mo",144
"14583",343,2,0,"07.12.1992","Mo",144
"14584",343,3,0,"07.12.1992","Mo",144
"14585",343,4,1,"07.12.1992","Mo",144
"14586",134,1,0,"14.12.1992","Mo",144
"14587",134,2,0,"14.12.1992","Mo",144
"14588",134,3,0,"14.12.1992","Mo",144
"14589",134,4,1,"14.12.1992","Mo",144
"14590",317,1,0,"14.12.1992","Mo",144
"14591",317,2,0,"14.12.1992","Mo",144
"14592",317,3,0,"14.12.1992","Mo",144
"14593",317,4,1,"14.12.1992","Mo",144
"14594",343,1,0,"14.12.1992","Mo",144
"14595",343,2,0,"14.12.1992","Mo",144
"14596",343,3,0,"14.12.1992","Mo",144
"14597",343,4,1,"14.12.1992","Mo",144
"14598",86,1,0,"21.12.1992","Mo",144
"14599",86,2,0,"21.12.1992","Mo",144
"14600",86,3,0,"21.12.1992","Mo",144
"14601",86,4,1,"21.12.1992","Mo",144
"14602",41,1,0,"02.12.1992","Mi",144
"14603",41,2,0,"02.12.1992","Mi",144
"14604",41,3,0,"02.12.1992","Mi",144
"14605",41,4,0,"02.12.1992","Mi",144
"14606",41,5,0,"02.12.1992","Mi",144
"14607",41,6,0,"02.12.1992","Mi",144
"14608",41,7,0,"02.12.1992","Mi",144
"14609",41,8,0,"02.12.1992","Mi",144
"14610",41,9,0,"02.12.1992","Mi",144
"14611",272,1,0,"17.12.1992","Do",144
"14612",272,2,0,"17.12.1992","Do",144
"14613",272,3,0,"17.12.1992","Do",144
"14614",272,4,0,"17.12.1992","Do",144
"14615",272,5,0,"17.12.1992","Do",144
"14616",272,6,0,"17.12.1992","Do",144
"14617",272,7,0,"17.12.1992","Do",144
"14618",272,8,0,"17.12.1992","Do",144
"14619",272,9,0,"17.12.1992","Do",144
"14620",272,10,0,"17.12.1992","Do",144
"14621",102,1,1,"13.01.1993","Mi",145
"14622",91,1,1,"18.01.1993","Mo",145
"14623",288,1,1,"21.01.1993","Do",145
"14624",86,1,1,"25.01.1993","Mo",145
"14625",275,1,0,"18.01.1993","Mo",145
"14626",275,2,1,"18.01.1993","Mo",145
"14627",104,1,0,"11.01.1993","Mo",145
"14628",104,2,0,"11.01.1993","Mo",145
"14629",104,3,0,"11.01.1993","Mo",145
"14630",104,4,0,"11.01.1993","Mo",145
"14631",288,1,0,"11.01.1993","Mo",145
"14632",288,2,0,"11.01.1993","Mo",145
"14633",288,3,0,"11.01.1993","Mo",145
"14634",288,4,0,"11.01.1993","Mo",145
"14635",128,1,0,"15.01.1993","Fr",145
"14636",128,2,0,"15.01.1993","Fr",145
"14637",128,3,0,"15.01.1993","Fr",145
"14638",128,4,0,"15.01.1993","Fr",145
"14639",128,5,0,"15.01.1993","Fr",145
"14640",128,6,0,"15.01.1993","Fr",145
"14641",128,7,1,"15.01.1993","Fr",145
"14642",191,1,0,"04.01.1993","Mo",145
"14643",191,2,0,"04.01.1993","Mo",145
"14644",191,3,0,"04.01.1993","Mo",145
"14645",191,4,0,"04.01.1993","Mo",145
"14646",191,5,0,"04.01.1993","Mo",145
"14647",191,6,0,"04.01.1993","Mo",145
"14648",191,7,0,"04.01.1993","Mo",145
"14649",191,8,0,"04.01.1993","Mo",145
"14650",191,9,0,"04.01.1993","Mo",145
"14651",191,10,0,"04.01.1993","Mo",145
"14652",272,1,0,"12.01.1993","Di",145
"14653",272,2,0,"12.01.1993","Di",145
"14654",272,3,0,"12.01.1993","Di",145
"14655",272,4,0,"12.01.1993","Di",145
"14656",272,5,0,"12.01.1993","Di",145
"14657",272,6,0,"12.01.1993","Di",145
"14658",272,7,0,"12.01.1993","Di",145
"14659",272,8,0,"12.01.1993","Di",145
"14660",272,9,0,"12.01.1993","Di",145
"14661",272,10,0,"12.01.1993","Di",145
"14662",139,1,0,"25.01.1993","Mo",145
"14663",139,2,0,"25.01.1993","Mo",145
"14664",139,3,0,"25.01.1993","Mo",145
"14665",139,4,0,"25.01.1993","Mo",145
"14666",139,5,0,"25.01.1993","Mo",145
"14667",139,6,0,"25.01.1993","Mo",145
"14668",139,7,0,"25.01.1993","Mo",145
"14669",139,8,0,"25.01.1993","Mo",145
"14670",139,9,0,"25.01.1993","Mo",145
"14671",139,10,0,"25.01.1993","Mo",145
"14672",186,1,1,"03.02.1993","Mi",146
"14673",201,1,1,"08.02.1993","Mo",146
"14674",58,1,1,"23.02.1993","Di",146
"14675",218,1,0,"02.02.1993","Di",146
"14676",218,2,1,"02.02.1993","Di",146
"14677",460,1,0,"11.02.1993","Do",146
"14678",76,1,0,"22.02.1993","Mo",146
"14679",76,2,0,"22.02.1993","Mo",146
"14680",76,3,1,"22.02.1993","Mo",146
"14681",459,1,0,"26.02.1993","Fr",146
"14682",459,2,0,"26.02.1993","Fr",146
"14683",459,3,0,"26.02.1993","Fr",146
"14684",459,4,0,"26.02.1993","Fr",146
"14685",459,5,1,"26.02.1993","Fr",146
"14686",299,1,0,"16.02.1993","Di",146
"14687",299,2,0,"16.02.1993","Di",146
"14688",299,3,0,"16.02.1993","Di",146
"14689",54,1,0,"03.02.1993","Mi",146
"14690",54,2,0,"03.02.1993","Mi",146
"14691",54,3,0,"03.02.1993","Mi",146
"14692",54,4,0,"03.02.1993","Mi",146
"14693",54,5,0,"03.02.1993","Mi",146
"14694",54,6,0,"03.02.1993","Mi",146
"14695",54,7,0,"03.02.1993","Mi",146
"14696",54,8,0,"03.02.1993","Mi",146
"14697",54,9,0,"03.02.1993","Mi",146
"14698",140,1,0,"02.02.1993","Di",146
"14699",140,2,0,"02.02.1993","Di",146
"14700",140,3,0,"02.02.1993","Di",146
"14701",140,4,0,"02.02.1993","Di",146
"14702",140,5,0,"02.02.1993","Di",146
"14703",140,6,0,"02.02.1993","Di",146
"14704",140,7,0,"02.02.1993","Di",146
"14705",140,8,0,"02.02.1993","Di",146
"14706",140,9,0,"02.02.1993","Di",146
"14707",140,10,0,"02.02.1993","Di",146
"14708",213,1,1,"02.03.1993","Di",147
"14709",102,1,1,"08.03.1993","Mo",147
"14710",32,1,1,"16.03.1993","Di",147
"14711",99,1,0,"16.03.1993","Di",147
"14712",99,2,1,"16.03.1993","Di",147
"14713",103,1,0,"17.03.1993","Mi",147
"14714",103,2,1,"17.03.1993","Mi",147
"14715",509,1,0,"29.03.1993","Mo",147
"14716",509,2,1,"29.03.1993","Mo",147
"14717",317,1,0,"08.03.1993","Mo",147
"14718",317,2,0,"08.03.1993","Mo",147
"14719",317,3,1,"08.03.1993","Mo",147
"14720",130,1,0,"10.03.1993","Mi",147
"14721",130,2,0,"10.03.1993","Mi",147
"14722",288,1,0,"24.03.1993","Mi",147
"14723",288,2,0,"24.03.1993","Mi",147
"14724",125,1,0,"02.03.1993","Di",147
"14725",125,2,0,"02.03.1993","Di",147
"14726",125,3,0,"02.03.1993","Di",147
"14727",49,1,0,"08.03.1993","Mo",147
"14728",49,2,0,"08.03.1993","Mo",147
"14729",49,3,0,"08.03.1993","Mo",147
"14730",49,4,0,"08.03.1993","Mo",147
"14731",302,1,0,"15.03.1993","Mo",147
"14732",302,2,0,"15.03.1993","Mo",147
"14733",302,3,0,"15.03.1993","Mo",147
"14734",302,4,0,"15.03.1993","Mo",147
"14735",459,1,0,"29.03.1993","Mo",147
"14736",459,2,0,"29.03.1993","Mo",147
"14737",459,3,0,"29.03.1993","Mo",147
"14738",459,4,0,"29.03.1993","Mo",147
"14739",44,1,0,"26.03.1993","Fr",147
"14740",44,2,0,"26.03.1993","Fr",147
"14741",44,3,0,"26.03.1993","Fr",147
"14742",44,4,0,"26.03.1993","Fr",147
"14743",44,5,0,"26.03.1993","Fr",147
"14744",44,6,0,"26.03.1993","Fr",147
"14745",44,7,0,"26.03.1993","Fr",147
"14746",41,1,0,"25.03.1993","Do",147
"14747",41,2,0,"25.03.1993","Do",147
"14748",41,3,0,"25.03.1993","Do",147
"14749",41,4,0,"25.03.1993","Do",147
"14750",41,5,0,"25.03.1993","Do",147
"14751",41,6,0,"25.03.1993","Do",147
"14752",41,7,0,"25.03.1993","Do",147
"14753",41,8,0,"25.03.1993","Do",147
"14754",58,1,0,"08.03.1993","Mo",147
"14755",58,2,0,"08.03.1993","Mo",147
"14756",58,3,0,"08.03.1993","Mo",147
"14757",58,4,0,"08.03.1993","Mo",147
"14758",58,5,0,"08.03.1993","Mo",147
"14759",58,6,0,"08.03.1993","Mo",147
"14760",58,7,0,"08.03.1993","Mo",147
"14761",58,8,0,"08.03.1993","Mo",147
"14762",58,9,0,"08.03.1993","Mo",147
"14763",58,10,0,"08.03.1993","Mo",147
"14764",91,1,1,"06.04.1993","Di",148
"14765",32,1,1,"13.04.1993","Di",148
"14766",509,1,1,"20.04.1993","Di",148
"14767",128,1,0,"19.04.1993","Mo",148
"14768",128,2,1,"19.04.1993","Mo",148
"14769",135,1,0,"20.04.1993","Di",148
"14770",135,2,1,"20.04.1993","Di",148
"14771",288,1,0,"29.04.1993","Do",148
"14772",208,1,0,"20.04.1993","Di",148
"14773",208,2,0,"20.04.1993","Di",148
"14774",208,3,0,"20.04.1993","Di",148
"14775",127,1,0,"19.04.1993","Mo",148
"14776",127,2,0,"19.04.1993","Mo",148
"14777",127,3,0,"19.04.1993","Mo",148
"14778",127,4,0,"19.04.1993","Mo",148
"14779",126,1,0,"28.04.1993","Mi",148
"14780",126,2,0,"28.04.1993","Mi",148
"14781",126,3,0,"28.04.1993","Mi",148
"14782",126,4,0,"28.04.1993","Mi",148
"14783",126,5,0,"28.04.1993","Mi",148
"14784",126,6,0,"28.04.1993","Mi",148
"14785",126,7,0,"28.04.1993","Mi",148
"14786",126,8,0,"28.04.1993","Mi",148
"14787",126,9,0,"28.04.1993","Mi",148
"14788",201,1,1,"03.05.1993","Mo",149
"14789",239,1,1,"03.05.1993","Mo",149
"14790",105,1,1,"05.05.1993","Mi",149
"14791",201,1,1,"06.05.1993","Do",149
"14792",105,1,1,"25.05.1993","Di",149
"14793",86,1,0,"03.05.1993","Mo",149
"14794",86,2,1,"03.05.1993","Mo",149
"14795",201,1,0,"12.05.1993","Mi",149
"14796",201,2,1,"12.05.1993","Mi",149
"14797",223,1,0,"12.05.1993","Mi",149
"14798",223,2,1,"12.05.1993","Mi",149
"14799",455,1,0,"24.05.1993","Mo",149
"14800",455,2,0,"24.05.1993","Mo",149
"14801",455,3,0,"24.05.1993","Mo",149
"14802",455,4,1,"24.05.1993","Mo",149
"14803",127,1,0,"03.05.1993","Mo",149
"14804",127,2,0,"03.05.1993","Mo",149
"14805",127,3,0,"03.05.1993","Mo",149
"14806",127,4,0,"03.05.1993","Mo",149
"14807",116,1,0,"10.05.1993","Mo",149
"14808",116,2,0,"10.05.1993","Mo",149
"14809",116,3,0,"10.05.1993","Mo",149
"14810",116,4,0,"10.05.1993","Mo",149
"14811",288,1,0,"10.05.1993","Mo",149
"14812",288,2,0,"10.05.1993","Mo",149
"14813",288,3,0,"10.05.1993","Mo",149
"14814",288,4,0,"10.05.1993","Mo",149
"14815",201,1,0,"24.05.1993","Mo",149
"14816",201,2,0,"24.05.1993","Mo",149
"14817",201,3,0,"24.05.1993","Mo",149
"14818",201,4,0,"24.05.1993","Mo",149
"14819",223,1,0,"24.05.1993","Mo",149
"14820",223,2,0,"24.05.1993","Mo",149
"14821",223,3,0,"24.05.1993","Mo",149
"14822",223,4,0,"24.05.1993","Mo",149
"14823",223,5,0,"24.05.1993","Mo",149
"14824",223,6,0,"24.05.1993","Mo",149
"14825",223,7,0,"24.05.1993","Mo",149
"14826",223,8,0,"24.05.1993","Mo",149
"14827",223,9,0,"24.05.1993","Mo",149
"14828",223,10,0,"24.05.1993","Mo",149
"14829",32,1,0,"03.05.1993","Mo",149
"14830",32,2,0,"03.05.1993","Mo",149
"14831",32,3,0,"03.05.1993","Mo",149
"14832",32,4,0,"03.05.1993","Mo",149
"14833",32,5,0,"03.05.1993","Mo",149
"14834",32,6,0,"03.05.1993","Mo",149
"14835",32,7,0,"03.05.1993","Mo",149
"14836",32,8,0,"03.05.1993","Mo",149
"14837",32,9,0,"03.05.1993","Mo",149
"14838",32,10,0,"03.05.1993","Mo",149
"14839",102,1,1,"01.06.1993","Di",150
"14840",186,1,1,"21.06.1993","Mo",150
"14841",78,1,0,"01.06.1993","Di",150
"14842",78,2,1,"01.06.1993","Di",150
"14843",509,1,0,"28.06.1993","Mo",150
"14844",509,2,1,"28.06.1993","Mo",150
"14845",193,1,0,"14.06.1993","Mo",150
"14846",193,2,0,"14.06.1993","Mo",150
"14847",193,3,1,"14.06.1993","Mo",150
"14848",144,1,0,"14.12.1993","Di",156
"14849",144,2,0,"14.12.1993","Di",156
"14850",144,3,1,"14.12.1993","Di",156
"14851",147,1,0,"30.06.1993","Mi",150
"14852",147,2,0,"30.06.1993","Mi",150
"14853",243,1,0,"01.06.1993","Di",150
"14854",243,2,0,"01.06.1993","Di",150
"14855",243,3,0,"01.06.1993","Di",150
"14856",453,1,0,"01.06.1993","Di",150
"14857",453,2,0,"01.06.1993","Di",150
"14858",453,3,0,"01.06.1993","Di",150
"14859",143,1,0,"14.06.1993","Mo",150
"14860",143,2,0,"14.06.1993","Mo",150
"14861",143,3,0,"14.06.1993","Mo",150
"14862",143,4,0,"14.06.1993","Mo",150
"14863",138,1,0,"21.06.1993","Mo",150
"14864",138,2,0,"21.06.1993","Mo",150
"14865",138,3,0,"21.06.1993","Mo",150
"14866",138,4,0,"21.06.1993","Mo",150
"14867",116,1,0,"21.06.1993","Mo",150
"14868",116,2,0,"21.06.1993","Mo",150
"14869",116,3,0,"21.06.1993","Mo",150
"14870",116,4,0,"21.06.1993","Mo",150
"14871",116,5,0,"21.06.1993","Mo",150
"14872",116,6,0,"21.06.1993","Mo",150
"14873",116,7,0,"21.06.1993","Mo",150
"14874",116,8,0,"21.06.1993","Mo",150
"14875",116,9,1,"21.06.1993","Mo",150
"14876",96,1,0,"16.06.1993","Mi",150
"14877",96,2,0,"16.06.1993","Mi",150
"14878",96,3,0,"16.06.1993","Mi",150
"14879",96,4,0,"16.06.1993","Mi",150
"14880",96,5,0,"16.06.1993","Mi",150
"14881",96,6,0,"16.06.1993","Mi",150
"14882",96,7,0,"16.06.1993","Mi",150
"14883",96,8,0,"16.06.1993","Mi",150
"14884",96,9,0,"16.06.1993","Mi",150
"14885",102,1,0,"21.06.1993","Mo",150
"14886",102,2,0,"21.06.1993","Mo",150
"14887",102,3,0,"21.06.1993","Mo",150
"14888",102,4,0,"21.06.1993","Mo",150
"14889",102,5,0,"21.06.1993","Mo",150
"14890",102,6,0,"21.06.1993","Mo",150
"14891",102,7,0,"21.06.1993","Mo",150
"14892",102,8,0,"21.06.1993","Mo",150
"14893",102,9,0,"21.06.1993","Mo",150
"14894",102,10,0,"21.06.1993","Mo",150
"14895",76,1,1,"15.07.1993","Do",151
"14896",288,1,0,"15.07.1993","Do",151
"14897",99,1,0,"26.07.1993","Mo",151
"14898",99,2,0,"26.07.1993","Mo",151
"14899",99,3,0,"26.07.1993","Mo",151
"14900",99,4,0,"26.07.1993","Mo",151
"14901",41,1,1,"02.08.1993","Mo",152
"14902",41,1,1,"04.08.1993","Mi",152
"14903",223,1,1,"04.08.1993","Mi",152
"14904",317,1,1,"09.08.1993","Mo",152
"14905",453,1,0,"12.08.1993","Do",152
"14906",75,1,0,"02.08.1993","Mo",152
"14907",75,2,0,"02.08.1993","Mo",152
"14908",75,3,1,"02.08.1993","Mo",152
"14909",75,1,0,"09.08.1993","Mo",152
"14910",75,2,0,"09.08.1993","Mo",152
"14911",75,3,1,"09.08.1993","Mo",152
"14912",262,1,0,"11.08.1993","Mi",152
"14913",262,2,0,"11.08.1993","Mi",152
"14914",71,1,0,"05.08.1993","Do",152
"14915",71,2,0,"05.08.1993","Do",152
"14916",71,3,0,"05.08.1993","Do",152
"14917",71,4,0,"05.08.1993","Do",152
"14918",71,5,0,"05.08.1993","Do",152
"14919",71,6,0,"05.08.1993","Do",152
"14920",71,7,0,"05.08.1993","Do",152
"14921",71,8,0,"05.08.1993","Do",152
"14922",96,1,0,"16.08.1993","Mo",152
"14923",96,2,0,"16.08.1993","Mo",152
"14924",96,3,0,"16.08.1993","Mo",152
"14925",96,4,0,"16.08.1993","Mo",152
"14926",96,5,0,"16.08.1993","Mo",152
"14927",96,6,0,"16.08.1993","Mo",152
"14928",96,7,0,"16.08.1993","Mo",152
"14929",96,8,0,"16.08.1993","Mo",152
"14930",96,9,0,"16.08.1993","Mo",152
"14931",96,10,0,"16.08.1993","Mo",152
"14932",41,1,0,"26.08.1993","Do",152
"14933",41,2,0,"26.08.1993","Do",152
"14934",41,3,0,"26.08.1993","Do",152
"14935",41,4,0,"26.08.1993","Do",152
"14936",41,5,0,"26.08.1993","Do",152
"14937",41,6,0,"26.08.1993","Do",152
"14938",41,7,0,"26.08.1993","Do",152
"14939",41,8,0,"26.08.1993","Do",152
"14940",41,9,0,"26.08.1993","Do",152
"14941",41,10,0,"26.08.1993","Do",152
"14942",103,1,1,"01.09.1993","Mi",153
"14943",317,1,1,"06.09.1993","Mo",153
"14944",239,1,1,"13.09.1993","Mo",153
"14945",76,1,1,"20.09.1993","Mo",153
"14946",191,1,1,"27.09.1993","Mo",153
"14947",87,1,0,"07.09.1993","Di",153
"14948",87,2,1,"07.09.1993","Di",153
"14949",453,1,0,"23.09.1993","Do",153
"14950",243,1,0,"22.09.1993","Mi",153
"14951",243,2,0,"22.09.1993","Mi",153
"14952",41,1,0,"14.09.1993","Di",153
"14953",41,2,0,"14.09.1993","Di",153
"14954",41,3,0,"14.09.1993","Di",153
"14955",218,1,0,"07.09.1993","Di",153
"14956",218,2,0,"07.09.1993","Di",153
"14957",218,3,0,"07.09.1993","Di",153
"14958",218,4,0,"07.09.1993","Di",153
"14959",218,5,0,"07.09.1993","Di",153
"14960",218,6,0,"07.09.1993","Di",153
"14961",218,7,0,"07.09.1993","Di",153
"14962",218,8,0,"07.09.1993","Di",153
"14963",218,9,1,"07.09.1993","Di",153
"14964",103,1,0,"20.09.1993","Mo",153
"14965",103,2,0,"20.09.1993","Mo",153
"14966",103,3,0,"20.09.1993","Mo",153
"14967",103,4,0,"20.09.1993","Mo",153
"14968",103,5,0,"20.09.1993","Mo",153
"14969",103,6,0,"20.09.1993","Mo",153
"14970",103,7,0,"20.09.1993","Mo",153
"14971",103,8,0,"20.09.1993","Mo",153
"14972",103,9,0,"20.09.1993","Mo",153
"14973",103,10,0,"20.09.1993","Mo",153
"14974",239,1,0,"27.09.1993","Mo",153
"14975",239,2,0,"27.09.1993","Mo",153
"14976",239,3,0,"27.09.1993","Mo",153
"14977",239,4,0,"27.09.1993","Mo",153
"14978",239,5,0,"27.09.1993","Mo",153
"14979",239,6,0,"27.09.1993","Mo",153
"14980",239,7,0,"27.09.1993","Mo",153
"14981",239,8,0,"27.09.1993","Mo",153
"14982",239,9,0,"27.09.1993","Mo",153
"14983",239,10,0,"27.09.1993","Mo",153
"14984",343,1,1,"21.10.1993","Do",154
"14985",258,1,1,"26.10.1993","Di",154
"14986",49,1,0,"18.10.1993","Mo",154
"14987",49,2,1,"18.10.1993","Mo",154
"14988",459,1,0,"06.10.1993","Mi",154
"14989",459,2,0,"06.10.1993","Mi",154
"14990",317,1,0,"18.10.1993","Mo",154
"14991",317,2,0,"18.10.1993","Mo",154
"14992",317,3,1,"18.10.1993","Mo",154
"14993",102,1,0,"25.10.1993","Mo",154
"14994",102,2,0,"25.10.1993","Mo",154
"14995",102,3,1,"25.10.1993","Mo",154
"14996",39,1,0,"19.10.1993","Di",154
"14997",39,2,0,"19.10.1993","Di",154
"14998",39,3,0,"19.10.1993","Di",154
"14999",288,1,0,"04.10.1993","Mo",154
"15000",288,2,0,"04.10.1993","Mo",154
"15001",288,3,0,"04.10.1993","Mo",154
"15002",288,4,0,"04.10.1993","Mo",154
"15003",40,1,0,"25.10.1993","Mo",154
"15004",40,2,0,"25.10.1993","Mo",154
"15005",40,3,0,"25.10.1993","Mo",154
"15006",40,4,0,"25.10.1993","Mo",154
"15007",193,1,0,"13.10.1993","Mi",154
"15008",193,2,0,"13.10.1993","Mi",154
"15009",193,3,0,"13.10.1993","Mi",154
"15010",193,4,0,"13.10.1993","Mi",154
"15011",193,5,0,"13.10.1993","Mi",154
"15012",193,6,0,"13.10.1993","Mi",154
"15013",193,7,0,"13.10.1993","Mi",154
"15014",193,8,1,"13.10.1993","Mi",154
"15015",455,1,0,"20.10.1993","Mi",154
"15016",455,2,0,"20.10.1993","Mi",154
"15017",455,3,0,"20.10.1993","Mi",154
"15018",455,4,0,"20.10.1993","Mi",154
"15019",455,5,0,"20.10.1993","Mi",154
"15020",455,6,0,"20.10.1993","Mi",154
"15021",455,7,0,"20.10.1993","Mi",154
"15022",455,8,1,"20.10.1993","Mi",154
"15023",166,1,0,"06.10.1993","Mi",154
"15024",166,2,0,"06.10.1993","Mi",154
"15025",166,3,0,"06.10.1993","Mi",154
"15026",166,4,0,"06.10.1993","Mi",154
"15027",166,5,0,"06.10.1993","Mi",154
"15028",166,6,0,"06.10.1993","Mi",154
"15029",166,7,0,"06.10.1993","Mi",154
"15030",166,8,0,"06.10.1993","Mi",154
"15031",166,9,0,"06.10.1993","Mi",154
"15032",164,1,0,"05.10.1993","Di",154
"15033",164,2,0,"05.10.1993","Di",154
"15034",164,3,0,"05.10.1993","Di",154
"15035",164,4,0,"05.10.1993","Di",154
"15036",164,5,0,"05.10.1993","Di",154
"15037",164,6,0,"05.10.1993","Di",154
"15038",164,7,0,"05.10.1993","Di",154
"15039",164,8,0,"05.10.1993","Di",154
"15040",164,9,0,"05.10.1993","Di",154
"15041",164,10,0,"05.10.1993","Di",154
"15042",86,1,1,"03.11.1993","Mi",155
"15043",239,1,1,"09.11.1993","Di",155
"15044",108,1,0,"18.11.1993","Do",155
"15045",453,1,0,"25.11.1993","Do",155
"15046",47,1,0,"16.11.1993","Di",155
"15047",47,2,0,"16.11.1993","Di",155
"15048",47,3,1,"16.11.1993","Di",155
"15049",78,1,0,"22.11.1993","Mo",155
"15050",78,2,0,"22.11.1993","Mo",155
"15051",78,3,1,"22.11.1993","Mo",155
"15052",460,1,0,"02.11.1993","Di",155
"15053",460,2,0,"02.11.1993","Di",155
"15054",460,3,0,"02.11.1993","Di",155
"15055",218,1,0,"03.11.1993","Mi",155
"15056",218,2,0,"03.11.1993","Mi",155
"15057",218,3,0,"03.11.1993","Mi",155
"15058",218,4,0,"03.11.1993","Mi",155
"15059",218,5,0,"03.11.1993","Mi",155
"15060",218,6,0,"03.11.1993","Mi",155
"15061",218,7,0,"03.11.1993","Mi",155
"15062",218,8,1,"03.11.1993","Mi",155
"15063",245,1,0,"23.11.1993","Di",155
"15064",245,2,0,"23.11.1993","Di",155
