"","time","color","object","id","cnt"
"6868",0,"0","0","24",3
"6869",17,"0","0","24",3
"6870",34,"0","0","24",3
"6871",51,"0","0","24",3
"6872",68,"0","0","24",3
"6873",85,"0","0","24",3
"6874",102,"0","0","24",3
"6875",119,"0","0","24",3
"6876",136,"0","0","24",3
"6877",153,"0","0","24",3
"6878",170,"0","0","24",4
"6879",187,"0","0","24",4
"6880",697,"1","1","24",3
"6881",714,"1","1","24",3
"6882",731,"1","1","24",3
"6883",748,"1","1","24",3
"6884",765,"1","1","24",3
"6885",782,"1","1","24",3
"6886",799,"1","1","24",3
"6887",816,"1","1","24",4
"6888",833,"1","1","24",4
"6889",850,"1","1","24",4
"6890",867,"1","1","24",4
"6891",884,"1","1","24",4
"6892",901,"1","1","24",4
"6893",918,"1","1","24",4
"6894",935,"1","1","24",4
"6895",952,"1","1","24",4
"6896",969,"1","1","24",4
"6897",986,"1","1","24",4
"6898",1003,"1","1","24",4
"6899",1020,"1","1","24",4
"6900",1037,"1","1","24",4
"6901",1054,"1","1","24",4
"6902",1071,"1","1","24",4
"6903",1088,"1","1","24",5
"6904",1105,"1","1","24",5
"6905",1122,"1","1","24",5
"6906",1139,"1","1","24",5
"6907",1156,"1","1","24",5
"6908",1173,"1","1","24",5
"6909",1190,"1","1","24",5
"6910",1207,"1","1","24",5
"6911",1224,"1","1","24",5
"6912",1241,"1","1","24",5
"6913",1258,"1","1","24",5
"6914",1275,"1","1","24",5
"6915",1292,"1","1","24",5
"6916",1309,"1","1","24",5
"6917",1326,"1","1","24",5
"6918",1343,"1","1","24",5
"6919",1360,"1","1","24",5
"6920",1377,"1","1","24",5
"6921",1394,"1","1","24",5
"6922",1411,"1","1","24",5
"6923",1428,"1","1","24",5
"6924",-799,"1","0","24",1
"6925",-782,"1","0","24",1
"6926",-765,"1","0","24",1
"6927",204,"0","0","24",3
"6928",221,"0","0","24",3
"6929",238,"0","0","24",3
"6930",255,"0","0","24",3
"6931",272,"0","0","24",3
"6932",289,"0","0","24",3
"6933",306,"0","0","24",3
"6934",323,"0","0","24",3
"6935",340,"0","0","24",3
"6936",357,"0","0","24",2
"6937",374,"0","0","24",2
"6938",391,"0","0","24",2
"6939",408,"0","0","24",3
"6940",425,"0","0","24",3
"6941",442,"1","0","24",1
"6942",459,"1","0","24",1
"6943",476,"1","0","24",1
"6944",493,"1","0","24",1
"6945",510,"1","0","24",1
"6946",527,"1","0","24",1
"6947",544,"1","0","24",1
"6948",561,"1","0","24",1
"6949",578,"1","0","24",1
"6950",595,"1","0","24",1
"6951",612,"1","0","24",1
"6952",629,"1","0","24",1
"6953",646,"1","0","24",1
"6954",663,"1","0","24",1
"6955",680,"0","0","24",2
"6956",918,"1","0","24",1
"6957",935,"1","0","24",1
"6958",952,"1","0","24",1
"6959",969,"1","0","24",1
"6960",986,"1","0","24",1
"6961",1003,"1","0","24",1
"6962",1020,"1","0","24",1
"6963",1037,"1","0","24",1
"6964",1054,"1","0","24",1
"6965",1071,"1","0","24",1
"6966",-646,"0","1","24",1
"6967",-629,"0","1","24",1
"6968",-612,"0","1","24",1
"6969",-595,"0","1","24",1
"6970",-578,"0","1","24",1
"6971",-561,"0","1","24",1
"6972",-544,"0","1","24",1
"6973",-527,"0","1","24",1
"6974",-510,"0","1","24",1
"6975",-493,"0","1","24",1
"6976",-476,"0","1","24",1
"6977",-459,"0","1","24",1
"6978",442,"0","0","24",2
"6979",459,"0","0","24",2
"6980",476,"0","0","24",2
"6981",493,"0","0","24",2
"6982",510,"0","0","24",2
"6983",527,"0","0","24",2
"6984",544,"0","0","24",2
"6985",561,"0","0","24",1
"6986",578,"0","0","24",1
"6987",595,"0","0","24",1
"6988",612,"0","0","24",1
"6989",629,"0","0","24",1
"6990",646,"0","0","24",1
"6991",663,"0","0","24",1
"6992",-17,"1","0","24",1
"6993",0,"1","0","24",1
"6994",17,"1","0","24",1
"6995",34,"1","0","24",1
"6996",51,"1","0","24",1
"6997",68,"1","0","24",1
"6998",85,"1","0","24",1
"6999",102,"1","0","24",1
"7000",119,"1","0","24",1
"7001",136,"1","0","24",1
"7002",153,"1","0","24",1
"7003",170,"1","0","24",1
"7004",187,"1","0","24",1
"7005",204,"1","0","24",1
"7006",221,"1","0","24",1
"7007",238,"1","0","24",1
"7008",255,"1","0","24",1
"7009",272,"1","0","24",1
"7010",289,"1","0","24",1
"7011",306,"1","0","24",1
"7012",323,"1","0","24",1
"7013",340,"1","0","24",1
"7014",357,"1","0","24",1
"7015",374,"1","0","24",1
"7016",391,"1","0","24",1
"7017",-867,"0","0","44",6
"7018",-850,"0","0","44",6
"7019",-833,"0","0","44",6
"7020",-816,"0","0","44",6
"7021",-799,"0","0","44",6
"7022",-782,"0","0","44",6
"7023",-765,"0","0","44",6
"7024",-748,"0","0","44",6
"7025",-731,"0","0","44",6
"7026",-714,"0","0","44",6
"7027",-697,"0","0","44",6
"7028",-680,"0","0","44",6
"7029",-663,"0","0","44",6
"7030",-646,"0","0","44",6
"7031",-629,"0","0","44",6
"7032",-612,"0","0","44",6
"7033",-595,"0","0","44",6
"7034",-578,"0","0","44",6
"7035",-561,"0","0","44",6
"7036",-544,"0","0","44",6
"7037",-527,"0","0","44",6
"7038",-510,"0","0","44",6
"7039",-493,"0","0","44",6
"7040",-476,"0","0","44",6
"7041",-459,"0","0","44",6
"7042",-442,"0","0","44",6
"7043",-425,"0","0","44",6
"7044",-408,"0","0","44",6
"7045",-391,"0","0","44",6
"7046",-374,"0","0","44",6
"7047",-357,"0","0","44",6
"7048",-340,"0","0","44",6
"7049",-323,"0","0","44",6
"7050",-306,"0","0","44",6
"7051",-289,"0","0","44",6
"7052",-272,"0","0","44",6
"7053",-255,"0","0","44",6
"7054",-238,"0","0","44",6
"7055",-221,"0","0","44",6
"7056",-204,"0","0","44",6
"7057",-187,"0","0","44",6
"7058",-170,"0","0","44",6
"7059",-153,"0","0","44",6
"7060",-136,"0","0","44",6
"7061",-119,"0","0","44",6
"7062",-102,"0","0","44",6
"7063",-85,"0","0","44",6
"7064",-68,"0","0","44",6
"7065",-51,"0","0","44",6
"7066",-34,"0","0","44",6
"7067",-17,"0","0","44",6
"7068",0,"0","0","44",6
"7069",17,"0","0","44",6
"7070",34,"0","0","44",6
"7071",51,"0","0","44",6
"7072",68,"0","0","44",6
"7073",85,"0","0","44",6
"7074",102,"1","0","44",1
"7075",119,"1","0","44",2
"7076",136,"1","0","44",2
"7077",153,"1","0","44",2
"7078",170,"1","0","44",2
"7079",187,"1","0","44",2
"7080",204,"1","0","44",2
"7081",221,"1","0","44",2
"7082",238,"1","0","44",2
"7083",255,"1","0","44",2
"7084",272,"1","0","44",2
"7085",289,"0","1","44",1
"7086",306,"0","1","44",1
"7087",323,"0","1","44",1
"7088",340,"0","1","44",1
"7089",357,"0","1","44",1
"7090",374,"0","1","44",1
"7091",391,"0","1","44",1
"7092",408,"0","1","44",1
"7093",425,"1","0","44",4
"7094",442,"1","0","44",4
"7095",459,"1","0","44",4
"7096",476,"1","0","44",4
"7097",493,"1","0","44",4
"7098",510,"1","0","44",4
"7099",527,"1","0","44",4
"7100",544,"1","0","44",3
"7101",561,"1","0","44",3
"7102",578,"1","0","44",2
"7103",595,"1","0","44",2
"7104",612,"1","0","44",2
"7105",629,"1","0","44",2
"7106",646,"1","0","44",2
"7107",663,"1","0","44",2
"7108",680,"1","0","44",2
"7109",697,"1","0","44",2
"7110",714,"1","0","44",2
"7111",731,"1","0","44",2
"7112",748,"1","0","44",2
"7113",765,"1","0","44",2
"7114",782,"1","0","44",2
"7115",799,"1","0","44",2
"7116",816,"1","0","44",2
"7117",833,"1","0","44",2
"7118",850,"0","0","44",3
"7119",867,"0","0","44",3
"7120",884,"0","0","44",3
"7121",901,"0","0","44",2
"7122",918,"0","0","44",2
"7123",935,"0","0","44",3
"7124",952,"0","0","44",3
"7125",969,"0","0","44",3
"7126",986,"0","0","44",3
"7127",1003,"0","0","44",3
"7128",1020,"0","0","44",3
"7129",1037,"0","0","44",3
"7130",1054,"1","1","44",5
"7131",1071,"1","1","44",5
"7132",1088,"1","1","44",5
"7133",1105,"1","1","44",6
"7134",1122,"1","1","44",5
"7135",1139,"1","1","44",5
"7136",1156,"1","1","44",5
"7137",1173,"1","1","44",5
"7138",1190,"1","1","44",5
"7139",1207,"1","1","44",5
"7140",1224,"1","1","44",5
"7141",1241,"1","1","44",5
"7142",1258,"1","1","44",5
"7143",1275,"1","1","44",4
"7144",1292,"1","1","44",4
"7145",1309,"1","1","44",4
"7146",1326,"1","1","44",4
"7147",1343,"1","1","44",4
"7148",1360,"1","1","44",4
"7149",1377,"1","1","44",4
"7150",1394,"1","1","44",4
"7151",1411,"1","1","44",4
"7152",1428,"1","1","44",3
"7153",102,"0","0","44",5
"7154",119,"0","0","44",4
"7155",136,"0","0","44",4
"7156",153,"0","0","44",4
"7157",170,"0","0","44",4
"7158",187,"0","0","44",4
"7159",204,"0","0","44",4
"7160",221,"0","0","44",4
"7161",238,"0","0","44",4
"7162",255,"0","0","44",4
"7163",272,"0","0","44",4
"7164",289,"0","0","44",4
"7165",306,"0","0","44",3
"7166",323,"0","0","44",3
"7167",340,"0","0","44",3
"7168",357,"0","0","44",3
"7169",374,"0","0","44",2
"7170",391,"1","1","44",1
"7171",408,"1","1","44",1
"7172",425,"1","1","44",1
"7173",442,"1","1","44",1
"7174",459,"1","1","44",1
"7175",476,"1","1","44",1
"7176",493,"1","1","44",1
"7177",510,"1","1","44",2
"7178",527,"1","1","44",2
"7179",544,"1","1","44",2
"7180",561,"1","1","44",2
"7181",578,"1","1","44",2
"7182",595,"1","1","44",2
"7183",612,"1","1","44",2
"7184",629,"1","1","44",2
"7185",646,"1","1","44",2
"7186",663,"1","1","44",2
"7187",680,"1","1","44",2
"7188",697,"1","1","44",2
"7189",714,"1","1","44",2
"7190",731,"1","1","44",2
"7191",748,"1","1","44",2
"7192",765,"1","1","44",2
"7193",782,"1","1","44",2
"7194",799,"1","1","44",2
"7195",816,"1","1","44",2
"7196",833,"1","1","44",2
"7197",850,"1","1","44",2
"7198",867,"1","1","44",2
"7199",884,"1","1","44",2
"7200",901,"1","1","44",3
"7201",918,"1","1","44",3
"7202",935,"1","1","44",3
"7203",952,"1","1","44",3
"7204",969,"1","1","44",3
"7205",986,"1","1","44",3
"7206",1003,"1","1","44",3
"7207",1020,"1","1","44",3
"7208",1037,"1","1","44",3
"7209",306,"1","0","44",2
"7210",323,"1","0","44",2
"7211",340,"1","0","44",2
"7212",357,"1","0","44",2
"7213",374,"1","0","44",3
"7214",391,"1","0","44",3
"7215",408,"1","0","44",3
"7216",544,"0","0","44",1
"7217",561,"0","0","44",1
"7218",578,"0","0","44",2
"7219",595,"0","0","44",2
"7220",612,"0","0","44",2
"7221",629,"0","0","44",2
"7222",646,"0","0","44",2
"7223",663,"0","0","44",2
"7224",680,"0","0","44",2
"7225",697,"0","0","44",2
"7226",714,"0","0","44",2
"7227",731,"0","0","44",2
"7228",748,"0","0","44",2
"7229",765,"0","0","44",2
"7230",782,"0","0","44",2
"7231",799,"0","0","44",2
"7232",816,"0","0","44",2
"7233",833,"0","0","44",2
"7234",391,"0","0","44",1
"7235",408,"0","0","44",1
"7236",425,"0","0","44",1
"7237",442,"0","0","44",1
"7238",459,"0","0","44",1
"7239",476,"0","0","44",1
"7240",493,"0","0","44",1
"7241",1122,"0","0","44",1
"7242",1139,"0","0","44",1
"7243",1156,"0","0","44",1
"7244",1173,"0","0","44",1
"7245",1190,"0","0","44",1
"7246",1207,"0","0","44",1
"7247",1224,"0","0","44",1
"7248",1241,"0","0","44",1
"7249",1258,"0","0","44",1
"7250",1275,"0","0","44",2
"7251",1292,"0","0","44",2
"7252",1309,"0","0","44",2
"7253",1326,"0","0","44",2
"7254",1343,"0","0","44",2
"7255",1360,"0","0","44",2
"7256",1377,"0","0","44",2
"7257",1394,"0","0","44",2
"7258",1411,"0","0","44",2
"7259",1428,"0","0","44",3
"7260",850,"1","0","44",1
"7261",867,"1","0","44",1
"7262",884,"1","0","44",1
"7263",901,"1","0","44",1
"7264",918,"1","0","44",1
"7265",1054,"0","0","44",1
"7266",1071,"0","0","44",1
"7267",1088,"0","0","44",1
"7268",289,"1","0","44",1
"7269",-867,"0","0","54",6
"7270",-850,"0","0","54",6
"7271",-833,"0","0","54",6
"7272",-816,"0","0","54",5
"7273",-799,"0","0","54",5
"7274",-782,"0","0","54",5
"7275",-765,"0","0","54",5
"7276",-748,"0","0","54",5
"7277",-731,"0","0","54",5
"7278",-714,"0","0","54",5
"7279",-697,"0","0","54",5
"7280",-680,"0","0","54",5
"7281",-663,"0","0","54",5
"7282",-646,"0","0","54",5
"7283",-629,"0","0","54",5
"7284",-612,"0","0","54",6
"7285",-595,"0","0","54",6
"7286",-578,"0","0","54",6
"7287",-561,"0","0","54",6
"7288",-544,"0","0","54",6
"7289",-527,"0","0","54",6
"7290",-510,"0","0","54",6
"7291",-493,"0","0","54",6
"7292",-476,"0","0","54",6
"7293",-459,"0","0","54",6
"7294",-442,"0","0","54",6
"7295",-425,"0","0","54",6
"7296",-408,"0","0","54",6
"7297",-391,"0","0","54",6
"7298",-374,"0","0","54",6
"7299",-357,"0","0","54",6
"7300",-340,"0","0","54",6
"7301",-323,"0","0","54",6
"7302",-306,"0","0","54",6
"7303",-289,"0","0","54",5
"7304",-272,"0","0","54",5
"7305",-255,"0","0","54",5
"7306",-238,"0","0","54",5
"7307",-221,"0","0","54",5
"7308",-204,"0","0","54",5
"7309",-187,"0","0","54",5
"7310",-170,"0","0","54",5
"7311",-153,"0","0","54",5
"7312",-136,"0","0","54",5
"7313",-119,"0","0","54",5
"7314",-102,"0","0","54",5
"7315",-85,"0","0","54",4
"7316",-68,"0","0","54",4
"7317",-51,"0","0","54",4
"7318",-34,"0","0","54",4
"7319",-17,"0","0","54",4
"7320",0,"0","0","54",5
"7321",17,"0","0","54",5
"7322",34,"0","0","54",5
"7323",51,"0","0","54",5
"7324",68,"0","0","54",5
"7325",85,"0","0","54",5
"7326",102,"0","0","54",5
"7327",119,"0","0","54",5
"7328",136,"0","0","54",5
"7329",153,"0","0","54",5
"7330",170,"0","0","54",5
"7331",187,"0","0","54",5
"7332",204,"1","1","54",1
"7333",221,"1","1","54",2
"7334",238,"1","1","54",2
"7335",255,"1","1","54",3
"7336",272,"1","1","54",3
"7337",289,"1","1","54",3
"7338",306,"1","1","54",3
"7339",323,"1","1","54",3
"7340",340,"1","1","54",3
"7341",357,"1","1","54",3
"7342",374,"1","1","54",3
"7343",391,"1","1","54",3
"7344",408,"1","1","54",4
"7345",425,"1","1","54",4
"7346",442,"1","1","54",4
"7347",459,"1","1","54",5
"7348",476,"1","1","54",5
"7349",493,"1","1","54",5
"7350",510,"1","1","54",5
"7351",527,"1","1","54",5
"7352",544,"1","1","54",5
"7353",561,"1","1","54",5
"7354",578,"1","1","54",5
"7355",595,"1","1","54",5
"7356",612,"1","1","54",5
"7357",629,"1","1","54",5
"7358",646,"1","1","54",5
"7359",663,"1","1","54",5
"7360",680,"1","1","54",5
"7361",697,"1","1","54",5
"7362",714,"1","1","54",5
"7363",731,"1","1","54",5
"7364",748,"1","1","54",5
"7365",765,"1","1","54",5
"7366",782,"1","1","54",5
"7367",799,"1","1","54",5
"7368",816,"1","1","54",5
"7369",833,"1","1","54",5
"7370",850,"1","1","54",5
"7371",867,"1","1","54",5
"7372",884,"1","1","54",5
"7373",901,"1","1","54",6
"7374",918,"1","1","54",6
"7375",935,"1","1","54",6
"7376",952,"1","1","54",5
"7377",969,"1","1","54",5
"7378",986,"1","1","54",5
"7379",1003,"1","1","54",5
"7380",1020,"1","1","54",5
"7381",1037,"1","1","54",5
"7382",1054,"1","1","54",5
"7383",1071,"1","1","54",5
"7384",1088,"1","1","54",5
"7385",1105,"1","1","54",5
"7386",1122,"0","0","54",2
"7387",1139,"0","0","54",2
"7388",1156,"0","0","54",2
"7389",1173,"0","0","54",2
"7390",1190,"0","0","54",1
"7391",1207,"0","0","54",1
"7392",1224,"0","0","54",1
"7393",1241,"0","0","54",1
"7394",1258,"0","0","54",1
"7395",1275,"0","0","54",1
"7396",1292,"0","0","54",2
"7397",1309,"0","0","54",2
"7398",1326,"0","0","54",2
"7399",1343,"0","0","54",2
"7400",1360,"0","0","54",2
"7401",1377,"0","0","54",2
"7402",1394,"0","0","54",2
"7403",1411,"0","0","54",2
"7404",1428,"0","0","54",2
"7405",204,"0","0","54",4
"7406",1122,"1","1","54",4
"7407",1139,"1","1","54",4
"7408",1156,"1","1","54",4
"7409",1173,"1","1","54",4
"7410",1190,"1","1","54",4
"7411",1207,"1","1","54",4
"7412",1224,"1","1","54",4
"7413",1241,"1","1","54",4
"7414",1258,"1","1","54",4
"7415",1275,"1","1","54",4
"7416",1292,"1","1","54",3
"7417",1309,"1","1","54",3
"7418",1326,"1","1","54",3
"7419",1343,"1","1","54",3
"7420",1360,"1","1","54",3
"7421",1377,"1","1","54",3
"7422",1394,"1","1","54",3
"7423",1411,"1","1","54",3
"7424",1428,"1","1","54",3
"7425",-816,"1","0","54",1
"7426",-799,"1","0","54",1
"7427",-782,"1","0","54",1
"7428",-765,"1","0","54",1
"7429",-748,"1","0","54",1
"7430",-731,"1","0","54",1
"7431",-714,"1","0","54",1
"7432",-697,"1","0","54",1
"7433",-680,"1","0","54",1
"7434",-663,"1","0","54",1
"7435",-646,"1","0","54",1
"7436",-629,"1","0","54",1
"7437",221,"1","0","54",2
"7438",238,"1","0","54",2
"7439",255,"1","0","54",1
"7440",272,"1","0","54",1
"7441",289,"1","0","54",1
"7442",306,"1","0","54",1
"7443",323,"1","0","54",1
"7444",340,"1","0","54",1
"7445",357,"1","0","54",1
"7446",374,"1","0","54",1
"7447",391,"1","0","54",2
"7448",-85,"1","0","54",1
"7449",-68,"1","0","54",1
"7450",-51,"1","0","54",1
"7451",-34,"1","0","54",1
"7452",-17,"1","0","54",1
"7453",0,"1","0","54",1
"7454",17,"1","0","54",1
"7455",34,"1","0","54",1
"7456",51,"1","0","54",1
"7457",68,"1","0","54",1
"7458",85,"1","0","54",1
"7459",102,"1","0","54",1
"7460",119,"1","0","54",1
"7461",136,"1","0","54",1
"7462",153,"1","0","54",1
"7463",170,"1","0","54",1
"7464",187,"1","0","54",1
"7465",204,"1","0","54",1
"7466",-289,"0","1","54",1
"7467",-272,"0","1","54",1
"7468",-255,"0","1","54",1
"7469",-238,"0","1","54",1
"7470",-221,"0","1","54",1
"7471",-204,"0","1","54",1
"7472",-187,"0","1","54",1
"7473",-170,"0","1","54",1
"7474",-153,"0","1","54",1
"7475",-136,"0","1","54",1
"7476",-119,"0","1","54",1
"7477",-102,"0","1","54",1
"7478",-85,"0","1","54",1
"7479",-68,"0","1","54",1
"7480",-51,"0","1","54",1
"7481",-34,"0","1","54",1
"7482",-17,"0","1","54",1
"7483",221,"0","0","54",2
"7484",238,"0","0","54",2
"7485",255,"0","0","54",2
"7486",272,"0","0","54",2
"7487",289,"0","0","54",2
"7488",306,"0","0","54",2
"7489",323,"0","0","54",2
"7490",340,"0","0","54",2
"7491",357,"0","0","54",2
"7492",374,"0","0","54",2
"7493",391,"0","0","54",1
"7494",408,"0","0","54",1
"7495",425,"0","0","54",1
"7496",442,"0","0","54",1
"7497",952,"0","0","54",1
"7498",969,"0","0","54",1
"7499",986,"0","0","54",1
"7500",1003,"0","0","54",1
"7501",1020,"0","0","54",1
"7502",1037,"0","0","54",1
"7503",1054,"0","0","54",1
"7504",1071,"0","0","54",1
"7505",1088,"0","0","54",1
"7506",1105,"0","0","54",1
"7507",1190,"0","1","54",1
"7508",1207,"0","1","54",1
"7509",1224,"0","1","54",1
"7510",1241,"0","1","54",1
"7511",1258,"0","1","54",1
"7512",1275,"0","1","54",1
"7513",1292,"0","1","54",1
"7514",1309,"0","1","54",1
"7515",1326,"0","1","54",1
"7516",1343,"0","1","54",1
"7517",1360,"0","1","54",1
"7518",1377,"0","1","54",1
"7519",1394,"0","1","54",1
"7520",1411,"0","1","54",1
"7521",1428,"0","1","54",1
"7522",408,"1","0","54",1
"7523",425,"1","0","54",1
"7524",442,"1","0","54",1
"7525",459,"1","0","54",1
"7526",476,"1","0","54",1
"7527",493,"1","0","54",1
"7528",510,"1","0","54",1
"7529",527,"1","0","54",1
"7530",544,"1","0","54",1
"7531",561,"1","0","54",1
"7532",578,"1","0","54",1
"7533",595,"1","0","54",1
"7534",612,"1","0","54",1
"7535",629,"1","0","54",1
"7536",646,"1","0","54",1
"7537",663,"1","0","54",1
"7538",680,"1","0","54",1
"7539",697,"0","0","54",1
"7540",714,"0","0","54",1
"7541",731,"0","0","54",1
"7542",748,"0","0","54",1
"7543",765,"0","0","54",1
"7544",782,"0","0","54",1
"7545",799,"0","0","54",1
"7546",816,"0","0","54",1
"7547",833,"0","0","54",1
"7548",850,"0","0","54",1
"7549",867,"0","0","54",1
"7550",884,"0","0","54",1
"7551",-867,"0","0","64",6
"7552",-850,"0","0","64",6
"7553",-833,"0","0","64",6
"7554",-816,"0","0","64",6
"7555",-799,"0","0","64",6
"7556",-782,"0","0","64",6
"7557",-765,"0","0","64",6
"7558",-748,"0","0","64",6
"7559",-731,"0","0","64",6
"7560",-714,"0","0","64",6
"7561",-697,"0","0","64",6
"7562",-680,"0","0","64",6
"7563",-663,"0","0","64",6
"7564",-646,"0","0","64",6
"7565",-629,"0","0","64",6
"7566",-612,"0","0","64",6
"7567",-595,"0","0","64",6
"7568",-578,"0","0","64",6
"7569",-561,"0","0","64",6
"7570",-544,"0","0","64",6
"7571",-527,"0","0","64",6
"7572",-510,"0","0","64",6
"7573",-493,"0","0","64",6
"7574",-476,"0","0","64",6
"7575",-459,"0","0","64",6
"7576",-442,"0","0","64",6
"7577",-425,"0","0","64",6
"7578",-408,"0","0","64",6
"7579",-391,"0","0","64",6
"7580",-374,"0","0","64",6
"7581",-357,"0","0","64",6
"7582",-340,"0","0","64",6
"7583",-323,"0","0","64",6
"7584",-306,"0","0","64",6
"7585",-289,"0","0","64",6
"7586",-272,"0","0","64",6
"7587",-255,"0","0","64",6
"7588",-238,"0","0","64",6
"7589",-221,"0","0","64",6
"7590",-204,"0","0","64",6
"7591",-187,"0","0","64",6
"7592",-170,"0","0","64",6
"7593",-153,"0","0","64",6
"7594",-136,"0","0","64",6
"7595",-119,"0","0","64",6
"7596",-102,"0","0","64",6
"7597",-85,"0","0","64",5
"7598",-68,"0","0","64",5
"7599",-51,"0","0","64",5
"7600",-34,"0","0","64",5
"7601",-17,"0","0","64",5
"7602",0,"0","0","64",5
"7603",17,"0","0","64",5
"7604",34,"0","0","64",5
"7605",51,"0","0","64",5
"7606",68,"0","0","64",5
"7607",85,"0","0","64",5
"7608",102,"0","0","64",4
"7609",119,"0","0","64",4
"7610",136,"0","0","64",4
"7611",153,"0","0","64",4
"7612",170,"0","0","64",4
"7613",187,"0","0","64",4
"7614",204,"0","0","64",4
"7615",221,"0","0","64",4
"7616",238,"0","0","64",4
"7617",255,"0","0","64",4
"7618",272,"0","0","64",4
"7619",289,"0","0","64",5
"7620",306,"0","0","64",5
"7621",323,"0","0","64",5
"7622",340,"0","0","64",5
"7623",357,"0","0","64",5
"7624",374,"0","0","64",5
"7625",391,"0","0","64",5
"7626",408,"0","0","64",5
"7627",425,"0","0","64",5
"7628",442,"0","0","64",5
"7629",459,"0","0","64",5
"7630",476,"0","0","64",5
"7631",493,"0","0","64",5
"7632",510,"0","0","64",6
"7633",527,"0","0","64",6
"7634",544,"0","0","64",6
"7635",561,"0","0","64",6
"7636",578,"0","0","64",6
"7637",595,"0","0","64",6
"7638",612,"0","0","64",6
"7639",629,"0","0","64",6
"7640",646,"0","0","64",6
"7641",663,"1","1","64",1
"7642",680,"1","1","64",2
"7643",697,"1","1","64",2
"7644",714,"1","1","64",2
"7645",731,"1","1","64",2
"7646",748,"1","1","64",3
"7647",765,"1","1","64",3
"7648",782,"1","1","64",3
"7649",799,"1","1","64",4
"7650",816,"1","1","64",4
"7651",833,"1","1","64",4
"7652",850,"1","1","64",4
"7653",867,"1","1","64",4
"7654",884,"1","1","64",4
"7655",901,"1","1","64",4
"7656",918,"1","1","64",4
"7657",935,"1","1","64",4
"7658",952,"1","1","64",5
"7659",969,"1","1","64",5
"7660",986,"1","1","64",5
"7661",1003,"1","1","64",5
"7662",1020,"1","1","64",5
"7663",1037,"1","1","64",5
"7664",1054,"1","1","64",5
"7665",1071,"1","1","64",5
"7666",1088,"1","1","64",5
"7667",1105,"1","1","64",5
"7668",1122,"1","1","64",5
"7669",1139,"1","1","64",5
"7670",1156,"1","1","64",5
"7671",1173,"1","1","64",5
"7672",1190,"1","1","64",5
"7673",1207,"1","1","64",5
"7674",1224,"1","1","64",5
"7675",1241,"0","0","64",3
"7676",1258,"0","0","64",3
"7677",1275,"0","0","64",3
"7678",1292,"0","0","64",3
"7679",1309,"0","0","64",3
"7680",1326,"0","0","64",3
"7681",1343,"0","0","64",3
"7682",1360,"0","0","64",4
"7683",1377,"0","0","64",4
"7684",1394,"0","0","64",5
"7685",1411,"0","0","64",5
"7686",1428,"0","0","64",5
"7687",663,"0","0","64",5
"7688",680,"0","0","64",4
"7689",697,"0","0","64",4
"7690",714,"0","0","64",4
"7691",731,"0","0","64",4
"7692",748,"0","0","64",3
"7693",765,"0","0","64",3
"7694",782,"0","0","64",3
"7695",1241,"1","1","64",3
"7696",1258,"1","1","64",3
"7697",1275,"1","1","64",3
"7698",1292,"1","1","64",3
"7699",1309,"1","1","64",3
"7700",1326,"1","1","64",3
"7701",1343,"1","1","64",3
"7702",-85,"1","0","64",1
"7703",-68,"1","0","64",1
"7704",-51,"1","0","64",1
"7705",-34,"1","0","64",1
"7706",-17,"1","0","64",1
"7707",0,"1","0","64",1
"7708",17,"1","0","64",1
"7709",34,"1","0","64",1
"7710",51,"1","0","64",1
"7711",68,"1","0","64",1
"7712",85,"1","0","64",1
"7713",102,"1","0","64",2
"7714",119,"1","0","64",2
"7715",136,"1","0","64",2
"7716",153,"1","0","64",2
"7717",170,"1","0","64",2
"7718",187,"1","0","64",2
"7719",204,"1","0","64",2
"7720",221,"1","0","64",2
"7721",238,"1","0","64",2
"7722",255,"1","0","64",2
"7723",272,"1","0","64",2
"7724",289,"1","0","64",1
"7725",306,"1","0","64",1
"7726",323,"1","0","64",1
"7727",340,"1","0","64",1
"7728",357,"1","0","64",1
"7729",374,"1","0","64",1
"7730",391,"1","0","64",1
"7731",408,"1","0","64",1
"7732",425,"1","0","64",1
"7733",442,"1","0","64",1
"7734",459,"1","0","64",1
"7735",476,"1","0","64",1
"7736",493,"1","0","64",1
"7737",799,"0","0","64",2
"7738",816,"0","0","64",2
"7739",833,"0","0","64",2
"7740",850,"0","0","64",2
"7741",867,"0","0","64",2
"7742",884,"0","0","64",2
"7743",901,"0","0","64",2
"7744",918,"0","0","64",2
"7745",935,"0","0","64",2
"7746",952,"0","0","64",1
"7747",969,"0","0","64",1
"7748",986,"0","0","64",1
"7749",1003,"0","0","64",1
"7750",1020,"0","0","64",1
"7751",1037,"0","0","64",1
"7752",1054,"0","0","64",1
"7753",1071,"0","0","64",1
"7754",1088,"0","0","64",1
"7755",1105,"0","0","64",1
"7756",1122,"0","0","64",1
"7757",1139,"0","0","64",1
"7758",1156,"0","0","64",1
"7759",1173,"0","0","64",1
"7760",1190,"0","0","64",1
"7761",1207,"0","0","64",1
"7762",1224,"0","0","64",1
"7763",1360,"1","1","64",2
"7764",1377,"1","1","64",2
"7765",1394,"1","1","64",1
"7766",1411,"1","1","64",1
"7767",1428,"1","1","64",1
"7768",-867,"0","0","74",6
"7769",-850,"0","0","74",6
"7770",-833,"0","0","74",6
"7771",-816,"0","0","74",6
