"exactRankTests","ocarcinoma","Ovarian Carcinoma","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/exactRankTests/ocarcinoma.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/exactRankTests/ocarcinoma.html'>Documentation</a>"
"exactRankTests","rotarod","Rotating Rats Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/exactRankTests/rotarod.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/exactRankTests/rotarod.html'>Documentation</a>"
"exactRankTests","sal","Serum Antigen Level","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/exactRankTests/sal.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/exactRankTests/sal.html'>Documentation</a>"
"FactoMineR","children","Children (data)","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/children.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/children.html'>Documentation</a>"
"FactoMineR","decathlon","Performance in decathlon (data)","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/decathlon.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/decathlon.html'>Documentation</a>"
"FactoMineR","footsize","footsize","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/footsize.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/footsize.html'>Documentation</a>"
"FactoMineR","geomorphology","geomorphology(data)","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/geomorphology.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/geomorphology.html'>Documentation</a>"
"FactoMineR","health","health (data)","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/health.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/health.html'>Documentation</a>"
"FactoMineR","hobbies","hobbies (data)","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/hobbies.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/hobbies.html'>Documentation</a>"
"FactoMineR","JO","Number of medals in athletism during olympic games per country","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/JO.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/JO.html'>Documentation</a>"
"FactoMineR","milk","milk","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/milk.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/milk.html'>Documentation</a>"
"FactoMineR","mortality","The cause of mortality in France in 1979 and 2006","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/mortality.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/mortality.html'>Documentation</a>"
"FactoMineR","poison","Poison","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/poison.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/poison.html'>Documentation</a>"
"FactoMineR","poison.text","Poison","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/poison.text.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/poison.text.html'>Documentation</a>"
"FactoMineR","poulet","Genomic data for chicken","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/poulet.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/poulet.html'>Documentation</a>"
"FactoMineR","senso","senso","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/senso.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/senso.html'>Documentation</a>"
"FactoMineR","tea","tea (data)","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/tea.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/tea.html'>Documentation</a>"
"FactoMineR","wine","Wine","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/FactoMineR/wine.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/FactoMineR/wine.html'>Documentation</a>"
"faraway","aatemp","Annual mean temperatures in Ann Arbor, Michigan","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/aatemp.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/aatemp.html'>Documentation</a>"
"faraway","abrasion","Wear on materials according to type, run and position","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/abrasion.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/abrasion.html'>Documentation</a>"
"faraway","aflatoxin","aflatoxin dosage and liver cancer in lab animals","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/aflatoxin.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/aflatoxin.html'>Documentation</a>"
"faraway","africa","miltary coups and politics in sub-Saharan Africa","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/africa.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/africa.html'>Documentation</a>"
"faraway","airpass","Airline passengers","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/airpass.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/airpass.html'>Documentation</a>"
"faraway","alfalfa","Effects of seed inoculum, irrigation and shade on alfalfa yield","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/alfalfa.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/alfalfa.html'>Documentation</a>"
"faraway","amlxray","Match pair study for AML and Xray link","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/amlxray.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/amlxray.html'>Documentation</a>"
"faraway","anaesthetic","Time in minutes to eye opening after reversal of anaesthetic.","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/anaesthetic.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/anaesthetic.html'>Documentation</a>"
"faraway","babyfood","Respiratory disease rates of babies fed in different ways","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/babyfood.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/babyfood.html'>Documentation</a>"
"faraway","beetle","Beetles exposed to fumigant","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/beetle.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/beetle.html'>Documentation</a>"
"faraway","bliss","Insect mortality due to insecticide","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/bliss.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/bliss.html'>Documentation</a>"
"faraway","breaking","Breaking strength of materials","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/breaking.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/breaking.html'>Documentation</a>"
"faraway","broccoli","Broccoli weight variation","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/broccoli.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/broccoli.html'>Documentation</a>"
"faraway","butterfat","Butterfat content of milk by breed","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/butterfat.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/butterfat.html'>Documentation</a>"
"faraway","cathedral","Cathedral nave heights and lengths in England","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/cathedral.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/cathedral.html'>Documentation</a>"
"faraway","cheddar","Taste of Cheddar cheese","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/cheddar.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/cheddar.html'>Documentation</a>"
"faraway","chicago","Chicago insurance redlining","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/chicago.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/chicago.html'>Documentation</a>"
"faraway","chmiss","Chicago insurance redlining","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/chmiss.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/chmiss.html'>Documentation</a>"
"faraway","choccake","Chocolate cake experiment with split plot design","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/choccake.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/choccake.html'>Documentation</a>"
"faraway","chredlin","Chicago insurance redlining","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/chredlin.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/chredlin.html'>Documentation</a>"
"faraway","clot","Blood clotting times","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/clot.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/clot.html'>Documentation</a>"
"faraway","cmob","Social class mobility from 1971 to 1981 in the UK","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/cmob.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/cmob.html'>Documentation</a>"
"faraway","cns","Malformations of the central nervous system","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/cns.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/cns.html'>Documentation</a>"
"faraway","coagulation","Blood coagulation times by diet","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/coagulation.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/coagulation.html'>Documentation</a>"
"faraway","composite","Strength of a thermoplastic composite depending on two factors","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/composite.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/composite.html'>Documentation</a>"
"faraway","cornnit","Corn yields from nitrogen application","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/cornnit.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/cornnit.html'>Documentation</a>"
"faraway","corrosion","Corrosion loss in Cu-Ni alloys","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/corrosion.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/corrosion.html'>Documentation</a>"
"faraway","cpd","Projected and actual sales of 20 consumer products","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/cpd.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/cpd.html'>Documentation</a>"
"faraway","crawl","Crawling babies by month","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/crawl.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/crawl.html'>Documentation</a>"
"faraway","ctsib","Effects of surface and vision on balance.","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/ctsib.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/ctsib.html'>Documentation</a>"
"faraway","death","Death penalty in Florida 1977","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/death.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/death.html'>Documentation</a>"
"faraway","debt","psychology of debt","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/debt.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/debt.html'>Documentation</a>"
"faraway","denim","Denim wastage by supplier","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/denim.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/denim.html'>Documentation</a>"
"faraway","diabetes","Diabetes and obesity, cardiovascular risk factors","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/diabetes.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/diabetes.html'>Documentation</a>"
"faraway","dicentric","Radiation dose effects on chromosomal abnormality","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/dicentric.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/dicentric.html'>Documentation</a>"
"faraway","divusa","Divorce in the USA 1920-1996","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/divusa.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/divusa.html'>Documentation</a>"
"faraway","drugpsy","Choice of drug treatment for psychiatry patients","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/drugpsy.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/drugpsy.html'>Documentation</a>"
"faraway","dvisits","Doctor visits in Australia","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/dvisits.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/dvisits.html'>Documentation</a>"
"faraway","eco","Ecological regression example","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/eco.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/eco.html'>Documentation</a>"
"faraway","eggprod","Treatment and block effects on egg production","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/eggprod.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/eggprod.html'>Documentation</a>"
"faraway","eggs","Nested data on lab testing of eggs","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/eggs.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/eggs.html'>Documentation</a>"
"faraway","epilepsy","Epileptic seizures in clinical trial of drug","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/epilepsy.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/epilepsy.html'>Documentation</a>"
"faraway","esdcomp","Complaints about emergency room doctors","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/esdcomp.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/esdcomp.html'>Documentation</a>"
"faraway","exa","Simulated non-parametric regression data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/exa.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/exa.html'>Documentation</a>"
"faraway","eyegrade","grading of eye pairs for distance vision","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/eyegrade.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/eyegrade.html'>Documentation</a>"
"faraway","fat","Percentage of Body Fat and Body Measurements","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/fat.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/fat.html'>Documentation</a>"
"faraway","femsmoke","Mortality due to smoking according age group in women","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/femsmoke.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/femsmoke.html'>Documentation</a>"
"faraway","fortune","Billionaires' wealth and age","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/fortune.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/fortune.html'>Documentation</a>"
"faraway","fpe","1981 French Presidential Election","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/fpe.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/fpe.html'>Documentation</a>"
"faraway","fruitfly","Longevity of fruiflies depending on sexual activity and thorax length","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/fruitfly.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/fruitfly.html'>Documentation</a>"
"faraway","gala","Species diversity on the Galapagos Islands","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/gala.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/gala.html'>Documentation</a>"
"faraway","gammaray","Xray decay from a gamma ray burst","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/gammaray.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/gammaray.html'>Documentation</a>"
"faraway","gavote","Undercounted votes in Georgia in 2000 presidential election","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/gavote.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/gavote.html'>Documentation</a>"
"faraway","globwarm","Northern Hemisphere temperatures and climate proxies in the last millenia","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/globwarm.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/globwarm.html'>Documentation</a>"
"faraway","haireye","Hair and eye color","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/haireye.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/haireye.html'>Documentation</a>"
"faraway","happy","love, work and happiness","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/happy.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/happy.html'>Documentation</a>"
"faraway","hemoglobin","Treatment of insulin dependent diabetic children","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/hemoglobin.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/hemoglobin.html'>Documentation</a>"
"faraway","hips","Ankylosing Spondylitis","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/hips.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/hips.html'>Documentation</a>"
"faraway","hormone","Hormone concentrations in gay and straight men","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/hormone.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/hormone.html'>Documentation</a>"
"faraway","hprice","Housing prices in US cities 86-94","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/hprice.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/hprice.html'>Documentation</a>"
"faraway","hsb","Career choice of high school students","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/hsb.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/hsb.html'>Documentation</a>"
"faraway","infmort","Infant mortality according to income and region","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/infmort.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/infmort.html'>Documentation</a>"
"faraway","insulgas","Effects of insulation on gas consumption","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/insulgas.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/insulgas.html'>Documentation</a>"
"faraway","irrigation","Irrigation methods in an agricultural field trial","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/irrigation.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/irrigation.html'>Documentation</a>"
"faraway","jsp","Junior School Project","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/jsp.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/jsp.html'>Documentation</a>"
"faraway","kanga","Kangaroo skull measurements","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/kanga.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/kanga.html'>Documentation</a>"
"faraway","lawn","Cut-off times of lawnmowers","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/lawn.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/lawn.html'>Documentation</a>"
"faraway","leafblotch","Leaf blotch on barley","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/leafblotch.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/leafblotch.html'>Documentation</a>"
"faraway","leafburn","Data on the burning time of samples of tobacco leaves","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/leafburn.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/leafburn.html'>Documentation</a>"
"faraway","mammalsleep","Sleep in Mammals: Ecological and Constitutional Correlates","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/mammalsleep.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/mammalsleep.html'>Documentation</a>"
"faraway","manilius","Mayer's 1750 data on the Manilius crater on the moon","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/manilius.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/manilius.html'>Documentation</a>"
"faraway","meatspec","Meat spectrometry to determine fat content","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/meatspec.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/meatspec.html'>Documentation</a>"
"faraway","melanoma","Melanoma by type and location","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/melanoma.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/melanoma.html'>Documentation</a>"
"faraway","motorins","Third party motor insurance claims in Sweden in 1977","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/motorins.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/motorins.html'>Documentation</a>"
"faraway","neighbor","Questionnaire study of neighborly help","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/neighbor.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/neighbor.html'>Documentation</a>"
"faraway","nels88","National Education Longitudinal Study of 1988","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/nels88.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/nels88.html'>Documentation</a>"
"faraway","nepali","Nepali child heath study","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/nepali.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/nepali.html'>Documentation</a>"
"faraway","nes96","US 1996 national election study","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/nes96.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/nes96.html'>Documentation</a>"
"faraway","newhamp","New Hampshire Democratic Party Primary 2008","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/newhamp.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/newhamp.html'>Documentation</a>"
"faraway","oatvar","Yields of oat varieties planted in blocks","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/oatvar.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/oatvar.html'>Documentation</a>"
"faraway","odor","Odor of chemical by production settings","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/odor.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/odor.html'>Documentation</a>"
"faraway","ohio","Ohio Children Wheeze Status","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/ohio.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/ohio.html'>Documentation</a>"
"faraway","orings","Spache Shuttle Challenger O-rings","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/orings.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/orings.html'>Documentation</a>"
"faraway","ozone","Ozone in LA in 1976","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/ozone.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/ozone.html'>Documentation</a>"
"faraway","parstum","Marijuana and parent alcohol and drug use","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/parstum.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/parstum.html'>Documentation</a>"
"faraway","peanut","Carbon dioxide effects on peanut oil extraction","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/peanut.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/peanut.html'>Documentation</a>"
"faraway","penicillin","Penicillin yield by block and treatment","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/penicillin.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/penicillin.html'>Documentation</a>"
"faraway","phbirths","Birth weights in Philadelphia","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/phbirths.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/phbirths.html'>Documentation</a>"
"faraway","pima","Diabetes survey on Pima Indians","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/pima.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/pima.html'>Documentation</a>"
"faraway","pipeline","NIST data on ultrasonic measurements of defects in the Alaska pipeline","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/pipeline.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/pipeline.html'>Documentation</a>"
"faraway","pneumo","Pneumonoconiosis in coal miners","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/faraway/pneumo.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/faraway/pneumo.html'>Documentation</a>"
