"HistData","Snow.polygons","John Snow's map and data on the 1854 London Cholera outbreak",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Snow.pumps","John Snow's map and data on the 1854 London Cholera outbreak",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Snow.streets","John Snow's map and data on the 1854 London Cholera outbreak",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Wheat","Playfair's Data on Wages and the Price of Wheat",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Wheat.monarchs","Playfair's Data on Wages and the Price of Wheat",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Yeast","Student's (1906) Yeast Cell Counts",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","YeastD.mat","Student's (1906) Yeast Cell Counts",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","ZeaMays","Darwin's Heights of Cross- and Self-fertilized Zea May Pairs",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"lattice","barley","Yield data from a Minnesota barley trial",<a href='https://cran.r-project.org/web/packages/lattice/lattice.pdf'>Documentation</a>
"lattice","environmental","Atmospheric environmental conditions in New York City",<a href='https://cran.r-project.org/web/packages/lattice/lattice.pdf'>Documentation</a>
"lattice","ethanol","Engine exhaust fumes from burning ethanol",<a href='https://cran.r-project.org/web/packages/lattice/lattice.pdf'>Documentation</a>
"lattice","melanoma","Melanoma skin cancer incidence",<a href='https://cran.r-project.org/web/packages/lattice/lattice.pdf'>Documentation</a>
"lattice","singer","Heights of New York Choral Society singers",<a href='https://cran.r-project.org/web/packages/lattice/lattice.pdf'>Documentation</a>
"MASS","Aids2","Australian AIDS Survival Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Animals","Brain and Body Weights for 28 Species",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Boston","Housing Values in Suburbs of Boston",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Cars93","Data from 93 Cars on Sale in the USA in 1993",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Cushings","Diagnostic Tests on Patients with Cushing's Syndrome",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","DDT","DDT in Kale",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","GAGurine","Level of GAG in Urine of Children",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Insurance","Numbers of Car Insurance claims",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Melanoma","Survival from Malignant Melanoma",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","OME","Tests of Auditory Perception in Children with OME",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Pima.te","Diabetes in Pima Indian Women",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Pima.tr","Diabetes in Pima Indian Women",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Pima.tr2","Diabetes in Pima Indian Women",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Rabbit","Blood Pressure in Rabbits",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Rubber","Accelerated Testing of Tyre Rubber",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","SP500","Returns of the Standard and Poors 500",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Sitka","Growth Curves for Sitka Spruce Trees in 1988",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Sitka89","Growth Curves for Sitka Spruce Trees in 1989",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Skye","AFM Compositions of Aphyric Skye Lavas",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","Traffic","Effect of Swedish Speed Limits on Accidents",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","UScereal","Nutritional and Marketing Information on US Cereals",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","UScrime","The Effect of Punishment Regimes on Crime Rates",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","VA","Veteran's Administration Lung Cancer Trial",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","abbey","Determinations of Nickel Content",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","accdeaths","Accidental Deaths in the US 1973-1978",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","anorexia","Anorexia Data on Weight Change",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","bacteria","Presence of Bacteria after Drug Treatments",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","beav1","Body Temperature Series of Beaver 1",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","beav2","Body Temperature Series of Beaver 2",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","biopsy","Biopsy Data on Breast Cancer Patients",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","birthwt","Risk Factors Associated with Low Infant Birth Weight",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","cabbages","Data from a cabbage field trial",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","caith","Colours of Eyes and Hair of People in Caithness",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","cats","Anatomical Data from Domestic Cats",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","cement","Heat Evolved by Setting Cements",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","chem","Copper in Wholemeal Flour",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","coop","Co-operative Trial in Analytical Chemistry",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","cpus","Performance of Computer CPUs",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","crabs","Morphological Measurements on Leptograpsus Crabs",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","deaths","Monthly Deaths from Lung Diseases in the UK",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","drivers","Deaths of Car Drivers in Great Britain 1969-84",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","eagles","Foraging Ecology of Bald Eagles",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","epil","Seizure Counts for Epileptics",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","farms","Ecological Factors in Farm Management",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","fgl","Measurements of Forensic Glass Fragments",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","forbes","Forbes' Data on Boiling Points in the Alps",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","galaxies","Velocities for 82 Galaxies",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","gehan","Remission Times of Leukaemia Patients",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","genotype","Rat Genotype Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","geyser","Old Faithful Geyser Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","gilgais","Line Transect of Soil in Gilgai Territory",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","hills","Record Times in Scottish Hill Races",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","housing","Frequency Table from a Copenhagen Housing Conditions Survey",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","immer","Yields from a Barley Field Trial",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","leuk","Survival Times and White Blood Counts for Leukaemia Patients",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","mammals","Brain and Body Weights for 62 Species of Land Mammals",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","mcycle","Data from a Simulated Motorcycle Accident",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","menarche","Age of Menarche in Warsaw",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","michelson","Michelson's Speed of Light Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","minn38","Minnesota High School Graduates of 1938",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","motors","Accelerated Life Testing of Motorettes",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","muscle","Effect of Calcium Chloride on Muscle Contraction in Rat Hearts",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","newcomb","Newcomb's Measurements of the Passage Time of Light",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","nlschools","Eighth-Grade Pupils in the Netherlands",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","npk","Classical N P K Factorial Experiment",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","npr1","US Naval Petroleum Reserve No. 1 data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","oats","Data from an Oats Field Trial",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","painters","The Painter's Data of de Piles",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","petrol","N. L. Prater's Petrol Refinery Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","quine","Absenteeism from School in Rural New South Wales",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","road","Road Accident Deaths in US States",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","rotifer","Numbers of Rotifers by Fluid Density",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","ships","Ships Damage Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","shrimp","Percentage of Shrimp in Shrimp Cocktail",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","shuttle","Space Shuttle Autolander Problem",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","snails","Snail Mortality Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","steam","The Saturated Steam Pressure Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","stormer","The Stormer Viscometer Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","survey","Student Survey Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","synth.te","Synthetic Classification Problem",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","synth.tr","Synthetic Classification Problem",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","topo","Spatial Topographic Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","waders","Counts of Waders at 15 Sites in South Africa",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","whiteside","House Insulation: Whiteside's Data",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"MASS","wtloss","Weight Loss Data from an Obese Patient",<a href='https://cran.r-project.org/web/packages/MASS/MASS.pdf'>Documentation</a>
"plm","Cigar","Cigarette Consumption",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","Crime","Crime in North Carolina",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","EmplUK","Employment and Wages in the United Kingdom",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","Gasoline","Gasoline Consumption",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","Grunfeld","Grunfeld's Investment Data",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","Hedonic","Hedonic Prices of Census Tracts in the Boston Area",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","LaborSupply","Wages and Hours Worked",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","Males","Wages and Education of Young Males",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","Produc","US States Production",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","Snmesp","Employment and Wages in Spain",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","SumHes","The Penn World Table v. 5",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plm","Wages","Panel Data of Individual Wages",<a href='https://cran.r-project.org/web/packages/plm/plm.pdf'>Documentation</a>
"plyr","baseball","Yearly batting records for all major league baseball players",<a href='https://cran.r-project.org/web/packages/plyr/plyr.pdf'>Documentation</a>
"pscl","AustralianElectionPolling","Political opinion polls in Australia 2004-07",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","AustralianElections","elections to Australian House of Representatives 1949-2007",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","EfronMorris","Batting Averages for 18 major league baseball players 1970",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","RockTheVote","Voter turnout experiment using Rock The Vote ads",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","UKHouseOfCommons","1992 United Kingdom electoral returns",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","absentee","Absentee and Machine Ballots in Pennsylvania State Senate Races",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","admit","Applications to a Political Science PhD Program",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","bioChemists","article production by graduate students in biochemistry Ph.D. programs",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","ca2006","California Congressional Districts in 2006",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","iraqVote","U.S. Senate vote on the use of force against Iraq 2002.",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","politicalInformation","Interviewer ratings of respondent levels of political information",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","presidentialElections","elections for U.S. President 1932-2012 by state",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","prussian","Prussian army horse kick data",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","unionDensity","cross national rates of trade union density",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"pscl","vote92","Reports of voting in the 1992 U.S. Presidential election.",<a href='https://cran.r-project.org/web/packages/pscl/pscl.pdf'>Documentation</a>
"reshape2","french_fries","Sensory data from a french fries experiment.",<a href='https://cran.r-project.org/web/packages/reshape2/reshape2.pdf'>Documentation</a>
"reshape2","smiths","Demo data describing the Smiths.",<a href='https://cran.r-project.org/web/packages/reshape2/reshape2.pdf'>Documentation</a>
"reshape2","tips","Tipping data",<a href='https://cran.r-project.org/web/packages/reshape2/reshape2.pdf'>Documentation</a>
"rpart","car.test.frame","Automobile Data from 'Consumer Reports' 1990",<a href='https://cran.r-project.org/web/packages/rpart/rpart.pdf'>Documentation</a>
"rpart","car90","Automobile Data from 'Consumer Reports' 1990",<a href='https://cran.r-project.org/web/packages/rpart/rpart.pdf'>Documentation</a>
"rpart","cu.summary","Automobile Data from 'Consumer Reports' 1990",<a href='https://cran.r-project.org/web/packages/rpart/rpart.pdf'>Documentation</a>
"rpart","kyphosis","Data on Children who have had Corrective Spinal Surgery",<a href='https://cran.r-project.org/web/packages/rpart/rpart.pdf'>Documentation</a>
"rpart","solder","Soldering of Components on Printed-Circuit Boards",<a href='https://cran.r-project.org/web/packages/rpart/rpart.pdf'>Documentation</a>
"rpart","stagec","Stage C Prostate Cancer",<a href='https://cran.r-project.org/web/packages/rpart/rpart.pdf'>Documentation</a>
"sandwich","PublicSchools","US Expenditures for Public Schools",<a href='https://cran.r-project.org/web/packages/sandwich/sandwich.pdf'>Documentation</a>
"sem","Bollen","Bollen's Data on Industrialization and Political Democracy",<a href='https://cran.r-project.org/web/packages/sem/sem.pdf'>Documentation</a>
"sem","CNES","Variables from the 1997 Canadian National Election Study",<a href='https://cran.r-project.org/web/packages/sem/sem.pdf'>Documentation</a>
"sem","Klein","Klein's Data on the U. S. Economy",<a href='https://cran.r-project.org/web/packages/sem/sem.pdf'>Documentation</a>
"sem","Kmenta","Partly Artificial Data on the U. S. Economy",<a href='https://cran.r-project.org/web/packages/sem/sem.pdf'>Documentation</a>
"sem","Tests","Six Mental Tests",<a href='https://cran.r-project.org/web/packages/sem/sem.pdf'>Documentation</a>
"survival","bladder","Bladder Cancer Recurrences",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","cancer","NCCTG Lung Cancer Data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","cgd","Chronic Granulotomous Disease data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","colon","Chemotherapy for Stage B/C colon cancer",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","flchain","Assay of serum free light chain for 7874 subjects.",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","heart","Stanford Heart Transplant data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","kidney","Kidney catheter data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","leukemia","Acute Myelogenous Leukemia survival data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","logan","Data from the 1972-78 GSS data used by Logan",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","lung","NCCTG Lung Cancer Data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","mgus","Monoclonal gammapothy data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","nwtco","Data from the National Wilm's Tumor Study",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","ovarian","Ovarian Cancer Survival Data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","pbc","Mayo Clinic Primary Biliary Cirrhosis Data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","rats","Rat treatment data from Mantel et al",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","stanford2","More Stanford Heart Transplant data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","tobin","Tobin's Tobit data",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"survival","veteran","Veterans' Administration Lung Cancer study",<a href='https://cran.r-project.org/web/packages/survival/survival.pdf'>Documentation</a>
"vcd","Arthritis","Arthritis Treatment Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Baseball","Baseball Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","BrokenMarriage","Broken Marriage Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Bundesliga","Ergebnisse der Fussball-Bundesliga",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Bundestag2005","Votes in German Bundestag Election 2005",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Butterfly","Butterfly Species in Malaya",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","CoalMiners","Breathlessness and Wheeze in Coal Miners",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","DanishWelfare","Danish Welfare Study Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Employment","Employment Status",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Federalist","'May' in Federalist Papers",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Hitters","Hitters Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","HorseKicks","Death by Horse Kicks",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Hospital","Hospital data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","JobSatisfaction","Job Satisfaction Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","JointSports","Opinions About Joint Sports",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Lifeboats","Lifeboats on the Titanic",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","NonResponse","Non-Response Survey Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","OvaryCancer","Ovary Cancer Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","PreSex","Pre-marital Sex and Divorce",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Punishment","Corporal Punishment Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","RepVict","Repeat Victimization Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Saxony","Families in Saxony",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","SexualFun","Sex is Fun",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","SpaceShuttle","Space Shuttle O-ring Failures",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Suicide","Suicide Rates in Germany",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","Trucks","Truck Accidents Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","UKSoccer","UK Soccer Scores",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","VisualAcuity","Visual Acuity in Left and Right Eyes",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","VonBort","Von Bortkiewicz Horse Kicks Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","WeldonDice","Weldon's Dice Data",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"vcd","WomenQueue","Women in Queues",<a href='https://cran.r-project.org/web/packages/vcd/vcd.pdf'>Documentation</a>
"Zelig","MatchIt.url","Table of links for Zelig",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","PErisk","Political Economic Risk Data from 62 Countries in 1987",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","SupremeCourt","U.S. Supreme Court Vote Matrix",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","Weimar","1932 Weimar election data",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","Zelig.url","Table of links for Zelig",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","approval","U.S. Presidential Approval Data",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","bivariate","Sample data for bivariate probit regression",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","coalition","Coalition Dissolution in Parliamentary Democracies",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","eidat","Simulation Data for Ecological Inference",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","free1","Freedom of Speech Data",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","free2","Freedom of Speech Data",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","friendship","Simulated Example of Schoolchildren Friendship Network",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","grunfeld","Simulation Data for model Seemingly Unrelated Regression (sur) that corresponds to method SUR of systemfit",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","hoff","Social Security Expenditure Data",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","homerun","Sample Data on Home Runs Hit By Mark McGwire and Sammy Sosa in 1998.",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","immi1","Individual Preferences Over Immigration Policy",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","immi2","Individual Preferences Over Immigration Policy",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","immi3","Individual Preferences Over Immigration Policy",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
"Zelig","immi4","Individual Preferences Over Immigration Policy",<a href='https://cran.r-project.org/web/packages/Zelig/Zelig.pdf'>Documentation</a>
