"","time","tbone"
"2406",2406,0.050598
"2407",2407,0.094757
"2408",2408,0.115326
"2409",2409,0.098938
"2410",2410,0.050964
"2411",2411,-0.013824
"2412",2412,-0.079285
"2413",2413,-0.167175
"2414",2414,-0.278809
"2415",2415,-0.329041
"2416",2416,-0.232483
"2417",2417,-0.032928
"2418",2418,0.148926
"2419",2419,0.23645
"2420",2420,0.193329
"2421",2421,0.015106
"2422",2422,-0.222687
"2423",2423,-0.463928
"2424",2424,-0.64267
"2425",2425,-0.709198
"2426",2426,-0.669159
"2427",2427,-0.562103
"2428",2428,-0.433167
"2429",2429,-0.30423
"2430",2430,-0.175964
"2431",2431,-0.075836
"2432",2432,-0.061005
"2433",2433,-0.230621
"2434",2434,-0.48764
"2435",2435,-0.545654
"2436",2436,-0.233459
"2437",2437,0.243622
"2438",2438,0.580597
"2439",2439,0.700806
"2440",2440,0.682159
"2441",2441,0.633942
"2442",2442,0.603485
"2443",2443,0.567535
"2444",2444,0.514313
"2445",2445,0.439148
"2446",2446,0.349792
"2447",2447,0.271576
"2448",2448,0.201477
"2449",2449,0.133209
"2450",2450,0.056915
"2451",2451,0.003174
"2452",2452,0.003967
"2453",2453,0.042816
"2454",2454,0.089417
"2455",2455,0.119293
"2456",2456,0.112122
"2457",2457,0.065765
"2458",2458,0.000183
"2459",2459,-0.06488
"2460",2460,-0.143311
"2461",2461,-0.256744
"2462",2462,-0.326782
"2463",2463,-0.262634
"2464",2464,-0.079651
"2465",2465,0.107971
"2466",2466,0.213196
"2467",2467,0.194916
"2468",2468,0.046021
"2469",2469,-0.181458
"2470",2470,-0.427643
"2471",2471,-0.622772
"2472",2472,-0.711517
"2473",2473,-0.687012
"2474",2474,-0.587555
"2475",2475,-0.461273
"2476",2476,-0.333008
"2477",2477,-0.203888
"2478",2478,-0.097412
"2479",2479,-0.059021
"2480",2480,-0.176331
"2481",2481,-0.440674
"2482",2482,-0.578278
"2483",2483,-0.347839
"2484",2484,0.119659
"2485",2485,0.505646
"2486",2486,0.671722
"2487",2487,0.680786
"2488",2488,0.63916
"2489",2489,0.61319
"2490",2490,0.581879
"2491",2491,0.533295
"2492",2492,0.459137
"2493",2493,0.364899
"2494",2494,0.280731
"2495",2495,0.209839
"2496",2496,0.137329
"2497",2497,0.059998
"2498",2498,-0.001984
"2499",2499,-0.010834
"2500",2500,0.023315
"2501",2501,0.070801
"2502",2502,0.107117
"2503",2503,0.112701
"2504",2504,0.076385
"2505",2505,0.014771
"2506",2506,-0.050018
"2507",2507,-0.121704
"2508",2508,-0.232269
"2509",2509,-0.324219
"2510",2510,-0.302429
"2511",2511,-0.141388
"2512",2512,0.055328
"2513",2513,0.190704
"2514",2514,0.207123
"2515",2515,0.086731
"2516",2516,-0.126953
"2517",2517,-0.373016
"2518",2518,-0.580566
"2519",2519,-0.691284
"2520",2520,-0.686707
"2521",2521,-0.595551
"2522",2522,-0.469757
"2523",2523,-0.345337
"2524",2524,-0.220245
"2525",2525,-0.107849
"2526",2526,-0.049164
"2527",2527,-0.124695
"2528",2528,-0.378876
"2529",2529,-0.561646
"2530",2530,-0.399902
"2531",2531,0.046112
"2532",2532,0.466187
"2533",2533,0.673248
"2534",2534,0.701874
"2535",2535,0.662262
"2536",2536,0.634399
"2537",2537,0.601929
"2538",2538,0.550751
"2539",2539,0.478973
"2540",2540,0.389404
"2541",2541,0.307251
"2542",2542,0.23645
"2543",2543,0.162872
"2544",2544,0.086365
"2545",2545,0.018646
"2546",2546,-0.003204
"2547",2547,0.025818
"2548",2548,0.075592
"2549",2549,0.117889
"2550",2550,0.128479
"2551",2551,0.098175
"2552",2552,0.037445
"2553",2553,-0.028046
"2554",2554,-0.092377
"2555",2555,-0.193909
"2556",2556,-0.292389
"2557",2557,-0.300262
"2558",2558,-0.165985
"2559",2559,0.033966
"2560",2560,0.186646
"2561",2561,0.224823
"2562",2562,0.130951
"2563",2563,-0.070068
"2564",2564,-0.314545
"2565",2565,-0.535522
"2566",2566,-0.67099
"2567",2567,-0.690857
"2568",2568,-0.614563
"2569",2569,-0.494934
"2570",2570,-0.370544
"2571",2571,-0.244263
"2572",2572,-0.128632
"2573",2573,-0.058411
"2574",2574,-0.098145
"2575",2575,-0.331696
"2576",2576,-0.54126
"2577",2577,-0.459686
"2578",2578,-0.055054
"2579",2579,0.388977
"2580",2580,0.637512
"2581",2581,0.695343
"2582",2582,0.664673
"2583",2583,0.63092
"2584",2584,0.597595
"2585",2585,0.549347
"2586",2586,0.482636
"2587",2587,0.401489
"2588",2588,0.321198
"2589",2589,0.249878
"2590",2590,0.180786
"2591",2591,0.107788
"2592",2592,0.032837
"2593",2593,-0.00296
"2594",2594,0.017029
"2595",2595,0.065979
"2596",2596,0.11319
"2597",2597,0.12912
"2598",2598,0.101044
"2599",2599,0.043701
"2600",2600,-0.022552
"2601",2601,-0.085022
"2602",2602,-0.178345
"2603",2603,-0.284546
"2604",2604,-0.315216
"2605",2605,-0.205933
"2606",2606,-0.012543
"2607",2607,0.150574
"2608",2608,0.211365
"2609",2609,0.144531
"2610",2610,-0.041626
"2611",2611,-0.279358
"2612",2612,-0.509766
"2613",2613,-0.66568
"2614",2614,-0.7052
"2615",2615,-0.646027
"2616",2616,-0.532471
"2617",2617,-0.406982
"2618",2618,-0.280029
"2619",2619,-0.161041
"2620",2620,-0.080627
"2621",2621,-0.091309
"2622",2622,-0.289185
"2623",2623,-0.511902
"2624",2624,-0.49173
"2625",2625,-0.136902
"2626",2626,0.313507
"2627",2627,0.595795
"2628",2628,0.676971
"2629",2629,0.6539
"2630",2630,0.622162
"2631",2631,0.594391
"2632",2632,0.553253
"2633",2633,0.492676
"2634",2634,0.41037
"2635",2635,0.327271
"2636",2636,0.253906
"2637",2637,0.183502
"2638",2638,0.111511
"2639",2639,0.032593
"2640",2640,-0.01535
"2641",2641,-0.00592
"2642",2642,0.036896
"2643",2643,0.085297
"2644",2644,0.106598
"2645",2645,0.088379
"2646",2646,0.036743
"2647",2647,-0.02774
"2648",2648,-0.087952
"2649",2649,-0.167511
"2650",2650,-0.272797
"2651",2651,-0.321075
"2652",2652,-0.232178
"2653",2653,-0.047852
"2654",2654,0.120483
"2655",2655,0.199982
"2656",2656,0.155853
"2657",2657,-0.011017
"2658",2658,-0.241089
"2659",2659,-0.473938
"2660",2660,-0.643738
"2661",2661,-0.703064
"2662",2662,-0.656616
"2663",2663,-0.547638
"2664",2664,-0.420288
"2665",2665,-0.291504
"2666",2666,-0.166931
"2667",2667,-0.073853
"2668",2668,-0.058411
"2669",2669,-0.209991
"2670",2670,-0.464905
"2671",2671,-0.542023
"2672",2672,-0.258636
"2673",2673,0.208649
"2674",2674,0.554016
"2675",2675,0.683472
"2676",2676,0.678711
"2677",2677,0.643097
"2678",2678,0.619232
"2679",2679,0.585144
"2680",2680,0.529511
"2681",2681,0.449646
"2682",2682,0.360992
"2683",2683,0.281128
"2684",2684,0.212738
"2685",2685,0.14209
"2686",2686,0.062347
"2687",2687,0.007813
"2688",2688,0.006866
"2689",2689,0.048126
"2690",2690,0.098999
"2691",2691,0.13031
"2692",2692,0.124603
"2693",2693,0.078766
"2694",2694,0.012848
"2695",2695,-0.045166
"2696",2696,-0.114075
"2697",2697,-0.220459
"2698",2698,-0.295654
"2699",2699,-0.24823
"2700",2700,-0.078186
"2701",2701,0.109222
"2702",2702,0.21875
"2703",2703,0.203156
"2704",2704,0.054138
"2705",2705,-0.16806
"2706",2706,-0.404449
"2707",2707,-0.59259
"2708",2708,-0.681763
"2709",2709,-0.65979
"2710",2710,-0.563751
"2711",2711,-0.442535
"2712",2712,-0.320404
"2713",2713,-0.200562
"2714",2714,-0.099426
"2715",2715,-0.058716
"2716",2716,-0.158142
"2717",2717,-0.407288
"2718",2718,-0.54248
"2719",2719,-0.331207
"2720",2720,0.117065
"2721",2721,0.500916
"2722",2722,0.672363
"2723",2723,0.68515
"2724",2724,0.648041
"2725",2725,0.620605
"2726",2726,0.585297
"2727",2727,0.538818
"2728",2728,0.467438
"2729",2729,0.380798
"2730",2730,0.302399
"2731",2731,0.226959
"2732",2732,0.150909
"2733",2733,0.071686
"2734",2734,0.007751
"2735",2735,-0.006439
"2736",2736,0.022736
"2737",2737,0.069733
"2738",2738,0.105103
"2739",2739,0.108154
"2740",2740,0.071869
"2741",2741,0.011017
"2742",2742,-0.047516
"2743",2743,-0.107544
"2744",2744,-0.20697
"2745",2745,-0.292847
"2746",2746,-0.277802
"2747",2747,-0.132172
"2748",2748,0.051971
"2749",2749,0.180481
"2750",2750,0.186646
"2751",2751,0.062714
"2752",2752,-0.150818
"2753",2753,-0.3927
"2754",2754,-0.588531
"2755",2755,-0.687653
"2756",2756,-0.675812
"2757",2757,-0.581329
"2758",2758,-0.455688
"2759",2759,-0.330719
"2760",2760,-0.210022
"2761",2761,-0.106689
"2762",2762,-0.055481
"2763",2763,-0.11911
"2764",2764,-0.360931
"2765",2765,-0.546143
"2766",2766,-0.419647
"2767",2767,-0.003204
"2768",2768,0.418732
"2769",2769,0.640991
"2770",2770,0.682465
"2771",2771,0.652496
"2772",2772,0.628693
"2773",2773,0.600494
"2774",2774,0.553467
"2775",2775,0.481171
"2776",2776,0.39325
"2777",2777,0.30777
"2778",2778,0.232727
"2779",2779,0.157349
"2780",2780,0.07785
"2781",2781,0.009613
"2782",2782,-0.010773
"2783",2783,0.020172
"2784",2784,0.07312
"2785",2785,0.115875
"2786",2786,0.121246
"2787",2787,0.086884
"2788",2788,0.024506
"2789",2789,-0.038452
"2790",2790,-0.095093
"2791",2791,-0.185883
"2792",2792,-0.282013
"2793",2793,-0.296844
"2794",2794,-0.177734
"2795",2795,0.009186
"2796",2796,0.158234
"2797",2797,0.205292
"2798",2798,0.121857
"2799",2799,-0.076172
"2800",2800,-0.313049
"2801",2801,-0.528687
"2802",2802,-0.663666
"2803",2803,-0.684479
"2804",2804,-0.614532
"2805",2805,-0.500305
"2806",2806,-0.375854
"2807",2807,-0.252472
"2808",2808,-0.138916
"2809",2809,-0.070526
"2810",2810,-0.102692
"2811",2811,-0.317322
"2812",2812,-0.527466
"2813",2813,-0.457733
"2814",2814,-0.069733
"2815",2815,0.372192
"2816",2816,0.630432
"2817",2817,0.693939
"2818",2818,0.667114
"2819",2819,0.632141
"2820",2820,0.600281
"2821",2821,0.553345
"2822",2822,0.487946
"2823",2823,0.405975
"2824",2824,0.324554
"2825",2825,0.253113
"2826",2826,0.181396
"2827",2827,0.105042
"2828",2828,0.028503
"2829",2829,-0.007568
"2830",2830,0.01059
"2831",2831,0.057922
"2832",2832,0.102661
"2833",2833,0.115448
"2834",2834,0.088074
"2835",2835,0.031403
"2836",2836,-0.032166
"2837",2837,-0.089691
"2838",2838,-0.174652
"2839",2839,-0.276398
"2840",2840,-0.308075
"2841",2841,-0.207245
"2842",2842,-0.019257
"2843",2843,0.140167
"2844",2844,0.199249
"2845",2845,0.13443
"2846",2846,-0.051392
"2847",2847,-0.283112
"2848",2848,-0.501129
"2849",2849,-0.647583
"2850",2850,-0.682861
"2851",2851,-0.625336
"2852",2852,-0.51413
"2853",2853,-0.391785
"2854",2854,-0.272552
"2855",2855,-0.157593
"2856",2856,-0.078613
"2857",2857,-0.082642
"2858",2858,-0.26947
"2859",2859,-0.495544
"2860",2860,-0.490936
"2861",2861,-0.146729
"2862",2862,0.307068
"2863",2863,0.605835
"2864",2864,0.700623
"2865",2865,0.682312
"2866",2866,0.645752
"2867",2867,0.613495
"2868",2868,0.569733
"2869",2869,0.50943
"2870",2870,0.431061
"2871",2871,0.345062
"2872",2872,0.269379
"2873",2873,0.197845
"2874",2874,0.124878
"2875",2875,0.052521
"2876",2876,0.008545
"2877",2877,0.018982
"2878",2878,0.063782
"2879",2879,0.108765
"2880",2880,0.125702
"2881",2881,0.100586
"2882",2882,0.045105
"2883",2883,-0.02301
"2884",2884,-0.081238
"2885",2885,-0.158905
"2886",2886,-0.267334
"2887",2887,-0.320557
"2888",2888,-0.241699
"2889",2889,-0.059784
"2890",2890,0.115448
"2891",2891,0.204651
"2892",2892,0.169647
"2893",2893,0.00473
"2894",2894,-0.22464
"2895",2895,-0.451874
"2896",2896,-0.620819
"2897",2897,-0.682434
"2898",2898,-0.640869
"2899",2899,-0.535156
"2900",2900,-0.410553
"2901",2901,-0.289398
"2902",2902,-0.172394
"2903",2903,-0.080078
"2904",2904,-0.055664
"2905",2905,-0.191101
"2906",2906,-0.444366
"2907",2907,-0.533905
"2908",2908,-0.26474
"2909",2909,0.197296
"2910",2910,0.549835
"2911",2911,0.685516
"2912",2912,0.687317
"2913",2913,0.652435
"2914",2914,0.625
"2915",2915,0.588226
"2916",2916,0.532684
"2917",2917,0.45578
"2918",2918,0.370087
"2919",2919,0.291718
"2920",2920,0.218292
"2921",2921,0.144867
"2922",2922,0.065308
"2923",2923,0.006714
"2924",2924,0.001282
"2925",2925,0.037598
"2926",2926,0.085205
"2927",2927,0.113983
"2928",2928,0.105164
"2929",2929,0.061157
"2930",2930,-0.001221
"2931",2931,-0.057251
"2932",2932,-0.120056
"2933",2933,-0.225708
"2934",2934,-0.306061
"2935",2935,-0.267761
"2936",2936,-0.105988
"2937",2937,0.078339
"2938",2938,0.190491
"2939",2939,0.179382
"2940",2940,0.034058
"2941",2941,-0.183716
"2942",2942,-0.414948
"2943",2943,-0.597565
"2944",2944,-0.682922
"2945",2945,-0.661926
"2946",2946,-0.564667
"2947",2947,-0.44342
"2948",2948,-0.322021
"2949",2949,-0.204071
"2950",2950,-0.106903
"2951",2951,-0.067596
"2952",2952,-0.16452
"2953",2953,-0.420593
"2954",2954,-0.563263
"2955",2955,-0.356415
"2956",2956,0.09079
"2957",2957,0.483887
"2958",2958,0.663422
"2959",2959,0.684448
"2960",2960,0.653961
"2961",2961,0.626892
"2962",2962,0.58963
"2963",2963,0.538055
"2964",2964,0.464233
"2965",2965,0.377869
"2966",2966,0.299957
"2967",2967,0.226105
"2968",2968,0.149292
"2969",2969,0.067291
"2970",2970,0.001556
"2971",2971,-0.011963
"2972",2972,0.02121
"2973",2973,0.067993
"2974",2974,0.102295
"2975",2975,0.102936
"2976",2976,0.065948
"2977",2977,0.006409
"2978",2978,-0.052948
"2979",2979,-0.113373
"2980",2980,-0.213318
"2981",2981,-0.304962
"2982",2982,-0.287781
"2983",2983,-0.143097
"2984",2984,0.039764
"2985",2985,0.167694
"2986",2986,0.181976
"2987",2987,0.067017
"2988",2988,-0.135986
"2989",2989,-0.371674
"2990",2990,-0.570618
"2991",2991,-0.672943
"2992",2992,-0.665833
"2993",2993,-0.576386
"2994",2994,-0.454529
"2995",2995,-0.332611
"2996",2996,-0.214325
"2997",2997,-0.109436
"2998",2998,-0.054718
"2999",2999,-0.112671
"3000",3000,-0.351868
"3001",3001,-0.539276
"3002",3002,-0.407776
"3003",3003,0.011292
"3004",3004,0.431122
"3005",3005,0.651062
"3006",3006,0.693634
"3007",3007,0.664551
"3008",3008,0.640564
"3009",3009,0.610229
"3010",3010,0.564697
"3011",3011,0.494965
"3012",3012,0.405151
"3013",3013,0.321808
"3014",3014,0.250183
"3015",3015,0.175232
"3016",3016,0.097076
"3017",3017,0.026154
"3018",3018,0.001129
"3019",3019,0.027039
"3020",3020,0.074493
"3021",3021,0.114075
"3022",3022,0.118805
"3023",3023,0.08429
"3024",3024,0.024445
"3025",3025,-0.035126
"3026",3026,-0.089966
"3027",3027,-0.178802
"3028",3028,-0.274994
"3029",3029,-0.290039
"3030",3030,-0.172729
"3031",3031,0.006683
"3032",3032,0.148804
"3033",3033,0.183624
"3034",3034,0.08963
"3035",3035,-0.106476
"3036",3036,-0.338531
"3037",3037,-0.544861
"3038",3038,-0.666504
"3039",3039,-0.679077
"3040",3040,-0.60083
"3041",3041,-0.479523
"3042",3042,-0.355743
"3043",3043,-0.238129
"3044",3044,-0.128601
"3045",3045,-0.063202
"3046",3046,-0.097809
"3047",3047,-0.32193
"3048",3048,-0.537628
"3049",3049,-0.463348
"3050",3050,-0.071625
"3051",3051,0.371216
"3052",3052,0.625275
"3053",3053,0.684296
"3054",3054,0.659058
"3055",3055,0.629059
"3056",3056,0.59967
"3057",3057,0.556091
"3058",3058,0.491699
"3059",3059,0.407288
"3060",3060,0.322601
"3061",3061,0.247589
"3062",3062,0.174316
"3063",3063,0.09906
"3064",3064,0.025513
"3065",3065,-0.008514
"3066",3066,0.010712
"3067",3067,0.05957
"3068",3068,0.10733
"3069",3069,0.123077
"3070",3070,0.096558
"3071",3071,0.036896
"3072",3072,-0.028442
"3073",3073,-0.08905
"3074",3074,-0.176178
"3075",3075,-0.283966
"3076",3076,-0.319336
"3077",3077,-0.218262
"3078",3078,-0.028564
"3079",3079,0.132965
"3080",3080,0.191406
"3081",3081,0.123261
"3082",3082,-0.058441
"3083",3083,-0.286774
"3084",3084,-0.499725
"3085",3085,-0.641602
"3086",3086,-0.677704
"3087",3087,-0.619446
"3088",3088,-0.508972
"3089",3089,-0.387817
"3090",3090,-0.267975
"3091",3091,-0.149841
"3092",3092,-0.069275
"3093",3093,-0.079681
"3094",3094,-0.284821
"3095",3095,-0.528381
"3096",3096,-0.512665
"3097",3097,-0.144104
"3098",3098,0.325378
"3099",3099,0.618652
"3100",3100,0.704529
"3101",3101,0.681091
"3102",3102,0.642242
"3103",3103,0.604614
"3104",3104,0.556885
"3105",3105,0.49646
"3106",3106,0.419067
"3107",3107,0.336487
"3108",3108,0.259033
"3109",3109,0.185333
"3110",3110,0.114227
"3111",3111,0.038361
"3112",3112,-0.005035
"3113",3113,0.010742
"3114",3114,0.059174
"3115",3115,0.108765
"3116",3116,0.130737
"3117",3117,0.110016
"3118",3118,0.055237
"3119",3119,-0.01059
"3120",3120,-0.075256
"3121",3121,-0.156158
"3122",3122,-0.26828
"3123",3123,-0.326202
"3124",3124,-0.24823
"3125",3125,-0.062134
"3126",3126,0.118561
"3127",3127,0.205872
"3128",3128,0.164551
"3129",3129,-0.009247
"3130",3130,-0.235992
"3131",3131,-0.462189
"3132",3132,-0.624939
"3133",3133,-0.677551
"3134",3134,-0.633667
"3135",3135,-0.527405
"3136",3136,-0.407532
"3137",3137,-0.289032
"3138",3138,-0.170654
"3139",3139,-0.079376
"3140",3140,-0.060547
"3141",3141,-0.220764
"3142",3142,-0.480103
"3143",3143,-0.53421
"3144",3144,-0.225616
"3145",3145,0.248566
"3146",3146,0.583771
"3147",3147,0.694855
"3148",3148,0.677551
"3149",3149,0.638641
"3150",3150,0.609192
"3151",3151,0.566223
"3152",3152,0.508728
"3153",3153,0.436646
"3154",3154,0.352386
"3155",3155,0.274567
"3156",3156,0.205414
"3157",3157,0.136719
"3158",3158,0.063141
"3159",3159,0.009796
"3160",3160,0.012238
"3161",3161,0.056061
"3162",3162,0.106598
"3163",3163,0.134644
"3164",3164,0.122467
"3165",3165,0.071198
"3166",3166,0.002472
"3167",3167,-0.061371
"3168",3168,-0.13623
"3169",3169,-0.248962
"3170",3170,-0.320404
"3171",3171,-0.262054
"3172",3172,-0.086945
"3173",3173,0.096008
"3174",3174,0.19754
"3175",3175,0.17746
"3176",3176,0.022156
"3177",3177,-0.204559
"3178",3178,-0.438324
"3179",3179,-0.616699
"3180",3180,-0.688904
"3181",3181,-0.656616
"3182",3182,-0.554413
"3183",3183,-0.429657
"3184",3184,-0.305939
"3185",3185,-0.1828
"3186",3186,-0.08429
"3187",3187,-0.051147
"3188",3188,-0.176422
"3189",3189,-0.444763
"3190",3190,-0.565338
"3191",3191,-0.315369
"3192",3192,0.153259
"3193",3193,0.527496
"3194",3194,0.679138
"3195",3195,0.680573
"3196",3196,0.642059
"3197",3197,0.611938
"3198",3198,0.575562
"3199",3199,0.523804
"3200",3200,0.452271
"3201",3201,0.367249
"3202",3202,0.287872
"3203",3203,0.214752
"3204",3204,0.140717
"3205",3205,0.061615
"3206",3206,0.001038
"3207",3207,-0.00293
"3208",3208,0.037201
"3209",3209,0.090698
"3210",3210,0.124878
"3211",3211,0.119751
"3212",3212,0.078613
"3213",3213,0.013702
"3214",3214,-0.048889
"3215",3215,-0.117065
"3216",3216,-0.227875
"3217",3217,-0.316071
"3218",3218,-0.285492
"3219",3219,-0.126038
"3220",3220,0.061188
"3221",3221,0.183228
"3222",3222,0.188293
"3223",3223,0.058228
"3224",3224,-0.154907
"3225",3225,-0.39502
"3226",3226,-0.589935
"3227",3227,-0.684937
"3228",3228,-0.669403
"3229",3229,-0.575714
"3230",3230,-0.454254
"3231",3231,-0.330872
"3232",3232,-0.204895
"3233",3233,-0.092957
"3234",3234,-0.037445
"3235",3235,-0.125122
"3236",3236,-0.382324
"3237",3237,-0.551208
"3238",3238,-0.371033
"3239",3239,0.079712
"3240",3240,0.485474
"3241",3241,0.671112
"3242",3242,0.688171
"3243",3243,0.651428
"3244",3244,0.622253
"3245",3245,0.588257
"3246",3246,0.535614
"3247",3247,0.462799
"3248",3248,0.374268
"3249",3249,0.295136
"3250",3250,0.226715
"3251",3251,0.156158
"3252",3252,0.079559
"3253",3253,0.012421
"3254",3254,-0.004913
"3255",3255,0.03363
"3256",3256,0.090424
"3257",3257,0.128784
"3258",3258,0.129395
"3259",3259,0.087524
"3260",3260,0.024506
"3261",3261,-0.039825
"3262",3262,-0.105835
"3263",3263,-0.208405
"3264",3264,-0.305084
"3265",3265,-0.297943
"3266",3266,-0.154877
"3267",3267,0.038513
"3268",3268,0.183014
"3269",3269,0.210785
"3270",3270,0.107269
"3271",3271,-0.100464
"3272",3272,-0.345367
"3273",3273,-0.554077
"3274",3274,-0.674011
"3275",3275,-0.686829
"3276",3276,-0.61145
"3277",3277,-0.493866
"3278",3278,-0.369659
"3279",3279,-0.242065
"3280",3280,-0.120178
"3281",3281,-0.046387
"3282",3282,-0.091156
"3283",3283,-0.325012
"3284",3284,-0.527954
"3285",3285,-0.424286
"3286",3286,-0.015625
"3287",3287,0.414581
"3288",3288,0.646362
"3289",3289,0.690155
"3290",3290,0.65564
"3291",3291,0.626343
"3292",3292,0.594025
"3293",3293,0.545563
"3294",3294,0.477661
"3295",3295,0.395416
"3296",3296,0.316467
"3297",3297,0.248077
"3298",3298,0.179443
"3299",3299,0.102875
"3300",3300,0.031982
"3301",3301,0.005768
"3302",3302,0.033264
"3303",3303,0.08606
"3304",3304,0.129456
"3305",3305,0.135773
"3306",3306,0.103455
"3307",3307,0.046295
"3308",3308,-0.018677
"3309",3309,-0.081909
"3310",3310,-0.174896
"3311",3311,-0.280334
"3312",3312,-0.300385
"3313",3313,-0.185791
"3314",3314,0
"3315",3315,0.151825
"3316",3316,0.206024
"3317",3317,0.129486
"3318",3318,-0.067719
"3319",3319,-0.306183
"3320",3320,-0.520905
"3321",3321,-0.656342
"3322",3322,-0.684113
"3323",3323,-0.623108
"3324",3324,-0.51297
"3325",3325,-0.390747
"3326",3326,-0.268585
"3327",3327,-0.149963
"3328",3328,-0.070496
"3329",3329,-0.082367
"3330",3330,-0.284912
"3331",3331,-0.518188
"3332",3332,-0.492004
"3333",3333,-0.130127
"3334",3334,0.322601
"3335",3335,0.603912
"3336",3336,0.682648
"3337",3337,0.659363
"3338",3338,0.625763
"3339",3339,0.593567
"3340",3340,0.550598
"3341",3341,0.485718
"3342",3342,0.40213
"3343",3343,0.314667
"3344",3344,0.239685
"3345",3345,0.166229
"3346",3346,0.086639
"3347",3347,0.008545
"3348",3348,-0.029785
"3349",3349,-0.002991
"3350",3350,0.05603
"3351",3351,0.108551
"3352",3352,0.130096
"3353",3353,0.106964
"3354",3354,0.053497
"3355",3355,-0.014801
"3356",3356,-0.081268
"3357",3357,-0.165161
"3358",3358,-0.275055
"3359",3359,-0.327484
"3360",3360,-0.245117
"3361",3361,-0.065369
"3362",3362,0.10083
"3363",3363,0.180634
"3364",3364,0.135498
"3365",3365,-0.036713
"3366",3366,-0.263855
"3367",3367,-0.487274
"3368",3368,-0.645752
"3369",3369,-0.69696
"3370",3370,-0.652039
"3371",3371,-0.544281
"3372",3372,-0.420746
"3373",3373,-0.297028
"3374",3374,-0.172485
"3375",3375,-0.079681
"3376",3376,-0.063049
"3377",3377,-0.221985
"3378",3378,-0.472534
"3379",3379,-0.524597
"3380",3380,-0.221405
"3381",3381,0.240448
"3382",3382,0.569763
"3383",3383,0.685028
"3384",3384,0.675201
"3385",3385,0.640411
"3386",3386,0.609283
"3387",3387,0.565918
"3388",3388,0.50592
"3389",3389,0.426544
"3390",3390,0.341278
"3391",3391,0.263672
"3392",3392,0.190369
"3393",3393,0.113922
"3394",3394,0.031982
"3395",3395,-0.019104
"3396",3396,-0.006073
"3397",3397,0.046967
"3398",3398,0.100861
"3399",3399,0.128784
"3400",3400,0.115509
"3401",3401,0.068542
"3402",3402,0.005188
"3403",3403,-0.055511
"3404",3404,-0.128632
"3405",3405,-0.238708
"3406",3406,-0.309235
"3407",3407,-0.253113
"3408",3408,-0.083374
"3409",3409,0.089233
"3410",3410,0.188049
"3411",3411,0.165833
"3412",3412,0.014832
"3413",3413,-0.20517
"3414",3414,-0.433624
"3415",3415,-0.608917
"3416",3416,-0.683014
"3417",3417,-0.655121
"3418",3418,-0.56134
"3419",3419,-0.442841
"3420",3420,-0.321533
"3421",3421,-0.197876
"3422",3422,-0.095459
"3423",3423,-0.056702
"3424",3424,-0.163483
"3425",3425,-0.415771
"3426",3426,-0.526794
"3427",3427,-0.290558
"3428",3428,0.15979
"3429",3429,0.5289
"3430",3430,0.678619
"3431",3431,0.682281
"3432",3432,0.645599
"3433",3433,0.616699
"3434",3434,0.579681
"3435",3435,0.524292
"3436",3436,0.450317
"3437",3437,0.364777
"3438",3438,0.286591
"3439",3439,0.215973
"3440",3440,0.140076
"3441",3441,0.061035
"3442",3442,0.003998
"3443",3443,0.002594
"3444",3444,0.046204
"3445",3445,0.095978
"3446",3446,0.125702
"3447",3447,0.11792
"3448",3448,0.072052
"3449",3449,0.011017
"3450",3450,-0.048157
"3451",3451,-0.111816
"3452",3452,-0.212921
"3453",3453,-0.29245
"3454",3454,-0.263245
"3455",3455,-0.113983
"3456",3456,0.065277
"3457",3457,0.178833
"3458",3458,0.180115
"3459",3459,0.053162
"3460",3460,-0.162415
"3461",3461,-0.399048
"3462",3462,-0.592224
"3463",3463,-0.690552
"3464",3464,-0.680115
"3465",3465,-0.591248
"3466",3466,-0.470154
"3467",3467,-0.34726
"3468",3468,-0.224213
"3469",3469,-0.113007
"3470",3470,-0.056274
"3471",3471,-0.110718
"3472",3472,-0.342316
"3473",3473,-0.518951
"3474",3474,-0.378998
"3475",3475,0.031982
"3476",3476,0.438629
"3477",3477,0.642792
"3478",3478,0.677826
"3479",3479,0.649292
"3480",3480,0.622986
"3481",3481,0.593597
"3482",3482,0.543976
"3483",3483,0.473694
"3484",3484,0.386932
"3485",3485,0.30603
"3486",3486,0.23526
"3487",3487,0.160004
"3488",3488,0.081665
"3489",3489,0.015015
"3490",3490,-0.001068
"3491",3491,0.037872
"3492",3492,0.091064
"3493",3493,0.128967
"3494",3494,0.125732
"3495",3495,0.08844
"3496",3496,0.030609
"3497",3497,-0.028656
"3498",3498,-0.083679
"3499",3499,-0.172363
"3500",3500,-0.26355
"3501",3501,-0.26886
"3502",3502,-0.14624
"3503",3503,0.038727
"3504",3504,0.177399
"3505",3505,0.212402
"3506",3506,0.120697
"3507",3507,-0.079071
"3508",3508,-0.315857
"3509",3509,-0.523865
"3510",3510,-0.649109
"3511",3511,-0.666443
"3512",3512,-0.596375
"3513",3513,-0.482422
"3514",3514,-0.361084
"3515",3515,-0.238739
"3516",3516,-0.124969
"3517",3517,-0.055298
"3518",3518,-0.068176
"3519",3519,-0.263824
"3520",3520,-0.470764
"3521",3521,-0.420715
"3522",3522,-0.063568
"3523",3523,0.366241
"3524",3524,0.619415
"3525",3525,0.686279
