"","time","euph"
"2397",2397,0.635376
"2398",2398,0.623566
"2399",2399,0.602753
"2400",2400,0.572388
"2401",2401,0.530151
"2402",2402,0.475586
"2403",2403,0.411133
"2404",2404,0.338867
"2405",2405,0.262939
"2406",2406,0.189392
"2407",2407,0.12674
"2408",2408,0.076935
"2409",2409,0.041199
"2410",2410,0.016846
"2411",2411,-0.002838
"2412",2412,-0.023804
"2413",2413,-0.054382
"2414",2414,-0.099213
"2415",2415,-0.159241
"2416",2416,-0.235718
"2417",2417,-0.325165
"2418",2418,-0.424133
"2419",2419,-0.524231
"2420",2420,-0.619781
"2421",2421,-0.704132
"2422",2422,-0.77478
"2423",2423,-0.826691
"2424",2424,-0.858795
"2425",2425,-0.869629
"2426",2426,-0.855072
"2427",2427,-0.813385
"2428",2428,-0.739471
"2429",2429,-0.632935
"2430",2430,-0.495941
"2431",2431,-0.337097
"2432",2432,-0.163422
"2433",2433,0.00943
"2434",2434,0.17157
"2435",2435,0.311493
"2436",2436,0.421661
"2437",2437,0.504547
"2438",2438,0.560822
"2439",2439,0.596619
"2440",2440,0.618439
"2441",2441,0.631866
"2442",2442,0.639954
"2443",2443,0.644012
"2444",2444,0.645355
"2445",2445,0.640137
"2446",2446,0.626465
"2447",2447,0.603668
"2448",2448,0.569489
"2449",2449,0.523163
"2450",2450,0.464294
"2451",2451,0.396423
"2452",2452,0.32251
"2453",2453,0.246918
"2454",2454,0.176025
"2455",2455,0.117188
"2456",2456,0.071991
"2457",2457,0.040741
"2458",2458,0.019073
"2459",2459,0.001526
"2460",2460,-0.020172
"2461",2461,-0.053162
"2462",2462,-0.102112
"2463",2463,-0.167267
"2464",2464,-0.249268
"2465",2465,-0.343262
"2466",2466,-0.44455
"2467",2467,-0.54422
"2468",2468,-0.638397
"2469",2469,-0.719208
"2470",2470,-0.785065
"2471",2471,-0.831573
"2472",2472,-0.857513
"2473",2473,-0.860657
"2474",2474,-0.837158
"2475",2475,-0.784973
"2476",2476,-0.700317
"2477",2477,-0.583313
"2478",2478,-0.438812
"2479",2479,-0.275177
"2480",2480,-0.101379
"2481",2481,0.067535
"2482",2482,0.221497
"2483",2483,0.350891
"2484",2484,0.45163
"2485",2485,0.52533
"2486",2486,0.574036
"2487",2487,0.605713
"2488",2488,0.625244
"2489",2489,0.636841
"2490",2490,0.643463
"2491",2491,0.646149
"2492",2492,0.645142
"2493",2493,0.637024
"2494",2494,0.621277
"2495",2495,0.595154
"2496",2496,0.556702
"2497",2497,0.504425
"2498",2498,0.440521
"2499",2499,0.368561
"2500",2500,0.291412
"2501",2501,0.21524
"2502",2502,0.146545
"2503",2503,0.090424
"2504",2504,0.048065
"2505",2505,0.018188
"2506",2506,-0.004272
"2507",2507,-0.024445
"2508",2508,-0.050049
"2509",2509,-0.088593
"2510",2510,-0.141754
"2511",2511,-0.210571
"2512",2512,-0.29599
"2513",2513,-0.391357
"2514",2514,-0.491394
"2515",2515,-0.58725
"2516",2516,-0.675842
"2517",2517,-0.750244
"2518",2518,-0.808319
"2519",2519,-0.847076
"2520",2520,-0.864502
"2521",2521,-0.858124
"2522",2522,-0.825287
"2523",2523,-0.762054
"2524",2524,-0.66684
"2525",2525,-0.539825
"2526",2526,-0.389587
"2527",2527,-0.221832
"2528",2528,-0.048767
"2529",2529,0.117218
"2530",2530,0.264587
"2531",2531,0.385559
"2532",2532,0.4776
"2533",2533,0.542175
"2534",2534,0.584808
"2535",2535,0.61203
"2536",2536,0.62851
"2537",2537,0.637604
"2538",2538,0.643982
"2539",2539,0.645264
"2540",2540,0.642212
"2541",2541,0.631287
"2542",2542,0.612122
"2543",2543,0.580597
"2544",2544,0.537292
"2545",2545,0.480194
"2546",2546,0.413055
"2547",2547,0.339508
"2548",2548,0.262604
"2549",2549,0.189758
"2550",2550,0.126556
"2551",2551,0.075928
"2552",2552,0.03952
"2553",2553,0.013641
"2554",2554,-0.006683
"2555",2555,-0.027161
"2556",2556,-0.056458
"2557",2557,-0.099579
"2558",2558,-0.158569
"2559",2559,-0.234619
"2560",2560,-0.324982
"2561",2561,-0.424469
"2562",2562,-0.525055
"2563",2563,-0.619873
"2564",2564,-0.70401
"2565",2565,-0.77301
"2566",2566,-0.825836
"2567",2567,-0.857086
"2568",2568,-0.866943
"2569",2569,-0.85202
"2570",2570,-0.808319
"2571",2571,-0.734192
"2572",2572,-0.628296
"2573",2573,-0.491791
"2574",2574,-0.33551
"2575",2575,-0.165588
"2576",2576,0.003998
"2577",2577,0.164093
"2578",2578,0.302734
"2579",2579,0.414307
"2580",2580,0.498932
"2581",2581,0.55719
"2582",2582,0.595184
"2583",2583,0.618927
"2584",2584,0.632324
"2585",2585,0.63916
"2586",2586,0.642212
"2587",2587,0.642456
"2588",2588,0.635651
"2589",2589,0.621765
"2590",2590,0.597626
"2591",2591,0.562714
"2592",2592,0.515442
"2593",2593,0.456055
"2594",2594,0.38736
"2595",2595,0.313965
"2596",2596,0.238342
"2597",2597,0.168243
"2598",2598,0.10791
"2599",2599,0.060516
"2600",2600,0.025635
"2601",2601,-0.000397
"2602",2602,-0.022339
"2603",2603,-0.046875
"2604",2604,-0.081909
"2605",2605,-0.130219
"2606",2606,-0.193451
"2607",2607,-0.27359
"2608",2608,-0.365295
"2609",2609,-0.46463
"2610",2610,-0.562927
"2611",2611,-0.655762
"2612",2612,-0.735199
"2613",2613,-0.798401
"2614",2614,-0.844452
"2615",2615,-0.868225
"2616",2616,-0.869415
"2617",2617,-0.84198
"2618",2618,-0.785675
"2619",2619,-0.696991
"2620",2620,-0.575897
"2621",2621,-0.428528
"2622",2622,-0.262207
"2623",2623,-0.087585
"2624",2624,0.083496
"2625",2625,0.238495
"2626",2626,0.368195
"2627",2627,0.46933
"2628",2628,0.543182
"2629",2629,0.592621
"2630",2630,0.624146
"2631",2631,0.642975
"2632",2632,0.652802
"2633",2633,0.657837
"2634",2634,0.659607
"2635",2635,0.65683
"2636",2636,0.647797
"2637",2637,0.628754
"2638",2638,0.599792
"2639",2639,0.557343
"2640",2640,0.502655
"2641",2641,0.437012
"2642",2642,0.36441
"2643",2643,0.287994
"2644",2644,0.213104
"2645",2645,0.146149
"2646",2646,0.091095
"2647",2647,0.049622
"2648",2648,0.019196
"2649",2649,-0.004242
"2650",2650,-0.024994
"2651",2651,-0.051453
"2652",2652,-0.089539
"2653",2653,-0.142944
"2654",2654,-0.212433
"2655",2655,-0.298706
"2656",2656,-0.395569
"2657",2657,-0.495209
"2658",2658,-0.591858
"2659",2659,-0.678619
"2660",2660,-0.751556
"2661",2661,-0.807434
"2662",2662,-0.843475
"2663",2663,-0.857147
"2664",2664,-0.847351
"2665",2665,-0.810394
"2666",2666,-0.742676
"2667",2667,-0.643982
"2668",2668,-0.514343
"2669",2669,-0.362122
"2670",2670,-0.194092
"2671",2671,-0.022339
"2672",2672,0.141388
"2673",2673,0.286133
"2674",2674,0.403992
"2675",2675,0.493073
"2676",2676,0.555267
"2677",2677,0.596039
"2678",2678,0.621155
"2679",2679,0.635712
"2680",2680,0.64325
"2681",2681,0.647339
"2682",2682,0.64682
"2683",2683,0.641968
"2684",2684,0.630127
"2685",2685,0.609039
"2686",2686,0.577057
"2687",2687,0.532928
"2688",2688,0.475891
"2689",2689,0.409088
"2690",2690,0.335815
"2691",2691,0.26004
"2692",2692,0.188324
"2693",2693,0.126038
"2694",2694,0.076111
"2695",2695,0.037811
"2696",2696,0.009003
"2697",2697,-0.014709
"2698",2698,-0.038605
"2699",2699,-0.070251
"2700",2700,-0.115234
"2701",2701,-0.174927
"2702",2702,-0.252106
"2703",2703,-0.341736
"2704",2704,-0.441345
"2705",2705,-0.541504
"2706",2706,-0.636353
"2707",2707,-0.718689
"2708",2708,-0.784882
"2709",2709,-0.83313
"2710",2710,-0.860748
"2711",2711,-0.866516
"2712",2712,-0.846039
"2713",2713,-0.795593
"2714",2714,-0.713531
"2715",2715,-0.599915
"2716",2716,-0.457764
"2717",2717,-0.296021
"2718",2718,-0.122894
"2719",2719,0.048767
"2720",2720,0.207672
"2721",2721,0.343506
"2722",2722,0.451355
"2723",2723,0.530396
"2724",2724,0.58432
"2725",2725,0.618805
"2726",2726,0.639008
"2727",2727,0.649963
"2728",2728,0.656097
"2729",2729,0.658264
"2730",2730,0.657776
"2731",2731,0.650177
"2732",2732,0.634949
"2733",2733,0.608276
"2734",2734,0.569214
"2735",2735,0.517548
"2736",2736,0.454224
"2737",2737,0.382782
"2738",2738,0.305725
"2739",2739,0.22876
"2740",2740,0.15799
"2741",2741,0.099182
"2742",2742,0.054016
"2743",2743,0.021332
"2744",2744,-0.00293
"2745",2745,-0.023102
"2746",2746,-0.047424
"2747",2747,-0.08255
"2748",2748,-0.131958
"2749",2749,-0.197754
"2750",2750,-0.28067
"2751",2751,-0.374298
"2752",2752,-0.474762
"2753",2753,-0.57254
"2754",2754,-0.6633
"2755",2755,-0.74115
"2756",2756,-0.802551
"2757",2757,-0.845032
"2758",2758,-0.864777
"2759",2759,-0.862946
"2760",2760,-0.832367
"2761",2761,-0.771912
"2762",2762,-0.679535
"2763",2763,-0.555511
"2764",2764,-0.405762
"2765",2765,-0.239166
"2766",2766,-0.066376
"2767",2767,0.101868
"2768",2768,0.252167
"2769",2769,0.37677
"2770",2770,0.473175
"2771",2771,0.540741
"2772",2772,0.584991
"2773",2773,0.611816
"2774",2774,0.627075
"2775",2775,0.634308
"2776",2776,0.637512
"2777",2777,0.637329
"2778",2778,0.633484
"2779",2779,0.623413
"2780",2780,0.604401
"2781",2781,0.574493
"2782",2782,0.533081
"2783",2783,0.479767
"2784",2784,0.416351
"2785",2785,0.345917
"2786",2786,0.271759
"2787",2787,0.200012
"2788",2788,0.137207
"2789",2789,0.085907
"2790",2790,0.045044
"2791",2791,0.015228
"2792",2792,-0.009583
"2793",2793,-0.033264
"2794",2794,-0.063934
"2795",2795,-0.106934
"2796",2796,-0.165405
"2797",2797,-0.241058
"2798",2798,-0.332092
"2799",2799,-0.4328
"2800",2800,-0.535583
"2801",2801,-0.635193
"2802",2802,-0.723694
"2803",2803,-0.796448
"2804",2804,-0.850769
"2805",2805,-0.881958
"2806",2806,-0.888489
"2807",2807,-0.868591
"2808",2808,-0.818542
"2809",2809,-0.738129
"2810",2810,-0.627533
"2811",2811,-0.487976
"2812",2812,-0.328369
"2813",2813,-0.155945
"2814",2814,0.017944
"2815",2815,0.181
"2816",2816,0.322968
"2817",2817,0.43634
"2818",2818,0.520355
"2819",2819,0.576752
"2820",2820,0.612244
"2821",2821,0.632568
"2822",2822,0.643005
"2823",2823,0.648071
"2824",2824,0.649445
"2825",2825,0.647827
"2826",2826,0.641205
"2827",2827,0.627197
"2828",2828,0.604126
"2829",2829,0.569275
"2830",2830,0.521881
"2831",2831,0.463409
"2832",2832,0.396362
"2833",2833,0.323761
"2834",2834,0.250336
"2835",2835,0.182281
"2836",2836,0.124908
"2837",2837,0.078827
"2838",2838,0.043243
"2839",2839,0.015839
"2840",2840,-0.00766
"2841",2841,-0.034821
"2842",2842,-0.071411
"2843",2843,-0.122101
"2844",2844,-0.187744
"2845",2845,-0.270569
"2846",2846,-0.365723
"2847",2847,-0.467926
"2848",2848,-0.569122
"2849",2849,-0.663513
"2850",2850,-0.744659
"2851",2851,-0.807831
"2852",2852,-0.851379
"2853",2853,-0.87149
"2854",2854,-0.867584
"2855",2855,-0.836884
"2856",2856,-0.777191
"2857",2857,-0.687317
"2858",2858,-0.5672
"2859",2859,-0.422699
"2860",2860,-0.259155
"2861",2861,-0.087433
"2862",2862,0.08252
"2863",2863,0.236816
"2864",2864,0.36731
"2865",2865,0.46936
"2866",2866,0.541534
"2867",2867,0.587982
"2868",2868,0.615448
"2869",2869,0.630249
"2870",2870,0.636078
"2871",2871,0.638977
"2872",2872,0.638092
"2873",2873,0.633667
"2874",2874,0.623779
"2875",2875,0.605591
"2876",2876,0.578339
"2877",2877,0.539215
"2878",2878,0.489624
"2879",2879,0.429962
"2880",2880,0.362976
"2881",2881,0.291779
"2882",2882,0.221222
"2883",2883,0.157745
"2884",2884,0.104828
"2885",2885,0.061859
"2886",2886,0.029358
"2887",2887,0.002686
"2888",2888,-0.022339
"2889",2889,-0.053406
"2890",2890,-0.095825
"2891",2891,-0.152679
"2892",2892,-0.22641
"2893",2893,-0.316223
"2894",2894,-0.417145
"2895",2895,-0.52121
"2896",2896,-0.621796
"2897",2897,-0.712616
"2898",2898,-0.787994
"2899",2899,-0.843872
"2900",2900,-0.877502
"2901",2901,-0.886719
"2902",2902,-0.869965
"2903",2903,-0.82486
"2904",2904,-0.748383
"2905",2905,-0.641388
"2906",2906,-0.503906
"2907",2907,-0.344055
"2908",2908,-0.170624
"2909",2909,0.004791
"2910",2910,0.170074
"2911",2911,0.313721
"2912",2912,0.428528
"2913",2913,0.514343
"2914",2914,0.571564
"2915",2915,0.607513
"2916",2916,0.627502
"2917",2917,0.637573
"2918",2918,0.641479
"2919",2919,0.642944
"2920",2920,0.642456
"2921",2921,0.636139
"2922",2922,0.623749
"2923",2923,0.60257
"2924",2924,0.570099
"2925",2925,0.525085
"2926",2926,0.470215
"2927",2927,0.405792
"2928",2928,0.336182
"2929",2929,0.26413
"2930",2930,0.195557
"2931",2931,0.136017
"2932",2932,0.087036
"2933",2933,0.047852
"2934",2934,0.01767
"2935",2935,-0.008301
"2936",2936,-0.035889
"2937",2937,-0.07196
"2938",2938,-0.120697
"2939",2939,-0.185455
"2940",2940,-0.266754
"2941",2941,-0.361694
"2942",2942,-0.464478
"2943",2943,-0.567596
"2944",2944,-0.66507
"2945",2945,-0.749969
"2946",2946,-0.817566
"2947",2947,-0.864838
"2948",2948,-0.887512
"2949",2949,-0.885681
"2950",2950,-0.856201
"2951",2951,-0.796875
"2952",2952,-0.70694
"2953",2953,-0.585144
"2954",2954,-0.437561
"2955",2955,-0.270538
"2956",2956,-0.09436
"2957",2957,0.079285
"2958",2958,0.237274
"2959",2959,0.370392
"2960",2960,0.473297
"2961",2961,0.545746
"2962",2962,0.592224
"2963",2963,0.61911
"2964",2964,0.632446
"2965",2965,0.637177
"2966",2966,0.636932
"2967",2967,0.635162
"2968",2968,0.630402
"2969",2969,0.61969
"2970",2970,0.602203
"2971",2971,0.57663
"2972",2972,0.539154
"2973",2973,0.491608
"2974",2974,0.433594
"2975",2975,0.368164
"2976",2976,0.299042
"2977",2977,0.231262
"2978",2978,0.169067
"2979",2979,0.118164
"2980",2980,0.075897
"2981",2981,0.042938
"2982",2982,0.015442
"2983",2983,-0.011078
"2984",2984,-0.043945
"2985",2985,-0.088287
"2986",2986,-0.147552
"2987",2987,-0.22464
"2988",2988,-0.31778
"2989",2989,-0.423157
"2990",2990,-0.53299
"2991",2991,-0.639435
"2992",2992,-0.735138
"2993",2993,-0.81427
"2994",2994,-0.871735
"2995",2995,-0.904877
"2996",2996,-0.911346
"2997",2997,-0.890442
"2998",2998,-0.840149
"2999",2999,-0.75946
"3000",3000,-0.648407
"3001",3001,-0.508118
"3002",3002,-0.345703
"3003",3003,-0.170685
"3004",3004,0.0065
"3005",3005,0.174438
"3006",3006,0.320343
"3007",3007,0.437988
"3008",3008,0.524536
"3009",3009,0.581299
"3010",3010,0.615173
"3011",3011,0.632538
"3012",3012,0.639221
"3013",3013,0.640137
"3014",3014,0.639587
"3015",3015,0.636871
"3016",3016,0.631073
"3017",3017,0.618622
"3018",3018,0.59787
"3019",3019,0.567017
"3020",3020,0.523773
"3021",3021,0.470337
"3022",3022,0.408203
"3023",3023,0.34079
"3024",3024,0.27124
"3025",3025,0.205292
"3026",3026,0.148102
"3027",3027,0.100952
"3028",3028,0.062897
"3029",3029,0.032898
"3030",3030,0.005249
"3031",3031,-0.023895
"3032",3032,-0.063019
"3033",3033,-0.115051
"3034",3034,-0.182709
"3035",3035,-0.267914
"3036",3036,-0.366669
"3037",3037,-0.473083
"3038",3038,-0.580017
"3039",3039,-0.678864
"3040",3040,-0.764252
"3041",3041,-0.830475
"3042",3042,-0.875092
"3043",3043,-0.895172
"3044",3044,-0.889771
"3045",3045,-0.857513
"3046",3046,-0.797058
"3047",3047,-0.707367
"3048",3048,-0.586884
"3049",3049,-0.440582
"3050",3050,-0.273499
"3051",3051,-0.096893
"3052",3052,0.078003
"3053",3053,0.238098
"3054",3054,0.372711
"3055",3055,0.476837
"3056",3056,0.549805
"3057",3057,0.594604
"3058",3058,0.618347
"3059",3059,0.62796
"3060",3060,0.629913
"3061",3061,0.627747
"3062",3062,0.625061
"3063",3063,0.619415
"3064",3064,0.611206
"3065",3065,0.596344
"3066",3066,0.572968
"3067",3067,0.53833
"3068",3068,0.492737
"3069",3069,0.436554
"3070",3070,0.372772
"3071",3071,0.306244
"3072",3072,0.239471
"3073",3073,0.178345
"3074",3074,0.126923
"3075",3075,0.083649
"3076",3076,0.048981
"3077",3077,0.019897
"3078",3078,-0.008545
"3079",3079,-0.042267
"3080",3080,-0.085876
"3081",3081,-0.14502
"3082",3082,-0.221008
"3083",3083,-0.314087
"3084",3084,-0.419586
"3085",3085,-0.529724
"3086",3086,-0.637299
"3087",3087,-0.734924
"3088",3088,-0.81604
"3089",3089,-0.87558
"3090",3090,-0.91095
"3091",3091,-0.918854
"3092",3092,-0.898346
"3093",3093,-0.848846
"3094",3094,-0.767883
"3095",3095,-0.656464
"3096",3096,-0.514587
"3097",3097,-0.350433
"3098",3098,-0.172699
"3099",3099,0.008514
"3100",3100,0.179657
"3101",3101,0.327759
"3102",3102,0.44693
"3103",3103,0.533783
"3104",3104,0.588959
"3105",3105,0.620575
"3106",3106,0.634918
"3107",3107,0.638916
"3108",3108,0.637115
"3109",3109,0.632507
"3110",3110,0.627594
"3111",3111,0.619934
"3112",3112,0.607636
"3113",3113,0.587524
"3114",3114,0.557281
"3115",3115,0.515656
"3116",3116,0.464081
"3117",3117,0.403198
"3118",3118,0.336975
"3119",3119,0.27002
"3120",3120,0.205933
"3121",3121,0.150787
"3122",3122,0.106171
"3123",3123,0.069672
"3124",3124,0.039917
"3125",3125,0.012848
"3126",3126,-0.016907
"3127",3127,-0.055145
"3128",3128,-0.10675
"3129",3129,-0.174835
"3130",3130,-0.261078
"3131",3131,-0.361694
"3132",3132,-0.471893
"3133",3133,-0.582245
"3134",3134,-0.686066
"3135",3135,-0.775024
"3136",3136,-0.844635
"3137",3137,-0.891785
"3138",3138,-0.91449
"3139",3139,-0.910004
"3140",3140,-0.878448
"3141",3141,-0.817535
"3142",3142,-0.725616
"3143",3143,-0.602814
"3144",3144,-0.452423
"3145",3145,-0.28186
"3146",3146,-0.102692
"3147",3147,0.074677
"3148",3148,0.237183
"3149",3149,0.374207
"3150",3150,0.479645
"3151",3151,0.552643
"3152",3152,0.596771
"3153",3153,0.618286
"3154",3154,0.62381
"3155",3155,0.620758
"3156",3156,0.614258
"3157",3157,0.606781
"3158",3158,0.599152
"3159",3159,0.589294
"3160",3160,0.574402
"3161",3161,0.552094
"3162",3162,0.519592
"3163",3163,0.47702
"3164",3164,0.425476
"3165",3165,0.366089
"3166",3166,0.30365
"3167",3167,0.241272
"3168",3168,0.184357
"3169",3169,0.136017
"3170",3170,0.096405
"3171",3171,0.063477
"3172",3172,0.035889
"3173",3173,0.008057
"3174",3174,-0.026154
"3175",3175,-0.072083
"3176",3176,-0.134064
"3177",3177,-0.21521
"3178",3178,-0.312683
"3179",3179,-0.424133
"3180",3180,-0.539917
"3181",3181,-0.652405
"3182",3182,-0.752869
"3183",3183,-0.835907
"3184",3184,-0.897003
"3185",3185,-0.930847
"3186",3186,-0.936401
"3187",3187,-0.912964
"3188",3188,-0.859894
"3189",3189,-0.775116
"3190",3190,-0.660706
"3191",3191,-0.516388
"3192",3192,-0.349701
"3193",3193,-0.168976
"3194",3194,0.012848
"3195",3195,0.185577
"3196",3196,0.334564
"3197",3197,0.45343
"3198",3198,0.539398
"3199",3199,0.593719
"3200",3200,0.622559
"3201",3201,0.633667
"3202",3202,0.633362
"3203",3203,0.627991
"3204",3204,0.620361
"3205",3205,0.614594
"3206",3206,0.606873
"3207",3207,0.595764
"3208",3208,0.577606
"3209",3209,0.549927
"3210",3210,0.510773
"3211",3211,0.461975
"3212",3212,0.405151
"3213",3213,0.343842
"3214",3214,0.280914
"3215",3215,0.220123
"3216",3216,0.167847
"3217",3217,0.124878
"3218",3218,0.089355
"3219",3219,0.060028
"3220",3220,0.033173
"3221",3221,0.003845
"3222",3222,-0.03595
"3223",3223,-0.08902
"3224",3224,-0.159119
"3225",3225,-0.248413
"3226",3226,-0.353027
"3227",3227,-0.467438
"3228",3228,-0.581421
"3229",3229,-0.68869
"3230",3230,-0.780365
"3231",3231,-0.851379
"3232",3232,-0.897644
"3233",3233,-0.91806
"3234",3234,-0.910919
"3235",3235,-0.875641
"3236",3236,-0.809509
"3237",3237,-0.713013
"3238",3238,-0.58725
"3239",3239,-0.435333
"3240",3240,-0.264404
"3241",3241,-0.084595
"3242",3242,0.092926
"3243",3243,0.255402
"3244",3244,0.391693
"3245",3245,0.496552
"3246",3246,0.567291
"3247",3247,0.608704
"3248",3248,0.627319
"3249",3249,0.630035
"3250",3250,0.623444
"3251",3251,0.613586
"3252",3252,0.604797
"3253",3253,0.59491
"3254",3254,0.584167
"3255",3255,0.570099
"3256",3256,0.548676
"3257",3257,0.517853
"3258",3258,0.476868
"3259",3259,0.427399
"3260",3260,0.370575
"3261",3261,0.310547
"3262",3262,0.250916
"3263",3263,0.197449
"3264",3264,0.151947
"3265",3265,0.113678
"3266",3266,0.081421
"3267",3267,0.053589
"3268",3268,0.025391
"3269",3269,-0.010101
"3270",3270,-0.057892
"3271",3271,-0.121552
"3272",3272,-0.203125
"3273",3273,-0.301178
"3274",3274,-0.413025
"3275",3275,-0.529633
"3276",3276,-0.643616
"3277",3277,-0.746002
"3278",3278,-0.832184
"3279",3279,-0.894836
"3280",3280,-0.932678
"3281",3281,-0.941742
"3282",3282,-0.920654
"3283",3283,-0.867828
"3284",3284,-0.782288
"3285",3285,-0.66571
"3286",3286,-0.519531
"3287",3287,-0.350433
"3288",3288,-0.167725
"3289",3289,0.016449
"3290",3290,0.190918
"3291",3291,0.341827
"3292",3292,0.460602
"3293",3293,0.545197
"3294",3294,0.596954
"3295",3295,0.622314
"3296",3296,0.629333
"3297",3297,0.624695
"3298",3298,0.616669
"3299",3299,0.608765
"3300",3300,0.601074
"3301",3301,0.592834
"3302",3302,0.581299
"3303",3303,0.563171
"3304",3304,0.535095
"3305",3305,0.496552
"3306",3306,0.449066
"3307",3307,0.393982
"3308",3308,0.333923
"3309",3309,0.27301
"3310",3310,0.21524
"3311",3311,0.16571
"3312",3312,0.124573
"3313",3313,0.091003
"3314",3314,0.06308
"3315",3315,0.036957
"3316",3316,0.007141
"3317",3317,-0.033386
"3318",3318,-0.088593
"3319",3319,-0.162018
"3320",3320,-0.254242
"3321",3321,-0.362335
"3322",3322,-0.479584
"3323",3323,-0.596893
"3324",3324,-0.707184
"3325",3325,-0.800873
"3326",3326,-0.873077
"3327",3327,-0.920136
"3328",3328,-0.940491
"3329",3329,-0.931885
"3330",3330,-0.894531
"3331",3331,-0.825806
"3332",3332,-0.726349
"3333",3333,-0.597534
"3334",3334,-0.441498
"3335",3335,-0.26712
"3336",3336,-0.084076
"3337",3337,0.096893
"3338",3338,0.262238
"3339",3339,0.399323
"3340",3340,0.504089
"3341",3341,0.572693
"3342",3342,0.610565
"3343",3343,0.624725
"3344",3344,0.622833
"3345",3345,0.613037
"3346",3346,0.602325
"3347",3347,0.591278
"3348",3348,0.582245
"3349",3349,0.572479
"3350",3350,0.559204
"3351",3351,0.538757
"3352",3352,0.509521
"3353",3353,0.470551
"3354",3354,0.423676
"3355",3355,0.370117
"3356",3356,0.313232
"3357",3357,0.256561
"3358",3358,0.205353
"3359",3359,0.16272
"3360",3360,0.127838
"3361",3361,0.097534
"3362",3362,0.070557
"3363",3363,0.041595
"3364",3364,0.004242
"3365",3365,-0.046021
"3366",3366,-0.112823
"3367",3367,-0.198242
"3368",3368,-0.300629
"3369",3369,-0.415649
"3370",3370,-0.534882
"3371",3371,-0.651367
"3372",3372,-0.755585
"3373",3373,-0.841827
"3374",3374,-0.903839
"3375",3375,-0.939178
"3376",3376,-0.946136
"3377",3377,-0.923096
"3378",3378,-0.86853
"3379",3379,-0.781952
"3380",3380,-0.665131
"3381",3381,-0.519501
"3382",3382,-0.350037
"3383",3383,-0.166992
"3384",3384,0.019196
"3385",3385,0.194885
"3386",3386,0.348022
"3387",3387,0.468506
"3388",3388,0.553711
"3389",3389,0.604584
"3390",3390,0.627716
"3391",3391,0.632721
"3392",3392,0.626617
"3393",3393,0.616455
"3394",3394,0.607239
"3395",3395,0.600098
"3396",3396,0.594116
"3397",3397,0.585602
"3398",3398,0.570526
"3399",3399,0.546173
"3400",3400,0.51059
"3401",3401,0.465393
"3402",3402,0.411682
"3403",3403,0.353271
"3404",3404,0.292572
"3405",3405,0.234528
"3406",3406,0.184113
"3407",3407,0.143738
"3408",3408,0.110535
"3409",3409,0.082428
"3410",3410,0.055817
"3411",3411,0.024261
"3412",3412,-0.01886
"3413",3413,-0.076874
"3414",3414,-0.154053
"3415",3415,-0.251038
"3416",3416,-0.363586
"3417",3417,-0.48465
"3418",3418,-0.604034
"3419",3419,-0.715302
"3420",3420,-0.810394
"3421",3421,-0.883789
"3422",3422,-0.93219
"3423",3423,-0.953552
"3424",3424,-0.945801
"3425",3425,-0.907684
"3426",3426,-0.83786
"3427",3427,-0.736877
"3428",3428,-0.605316
"3429",3429,-0.44693
"3430",3430,-0.269501
"3431",3431,-0.083557
"3432",3432,0.098511
"3433",3433,0.265137
"3434",3434,0.403381
"3435",3435,0.507629
"3436",3436,0.575256
"3437",3437,0.612518
"3438",3438,0.625153
"3439",3439,0.621552
"3440",3440,0.610535
"3441",3441,0.598114
"3442",3442,0.587158
"3443",3443,0.577484
"3444",3444,0.566589
"3445",3445,0.55365
"3446",3446,0.533813
"3447",3447,0.506073
"3448",3448,0.467865
"3449",3449,0.422607
"3450",3450,0.36972
"3451",3451,0.314178
"3452",3452,0.258209
"3453",3453,0.207153
"3454",3454,0.163971
"3455",3455,0.128357
"3456",3456,0.098358
"3457",3457,0.070984
"3458",3458,0.041962
"3459",3459,0.003662
"3460",3460,-0.048004
"3461",3461,-0.116638
"3462",3462,-0.204071
"3463",3463,-0.309448
"3464",3464,-0.426941
"3465",3465,-0.549011
"3466",3466,-0.667755
"3467",3467,-0.774231
"3468",3468,-0.861389
"3469",3469,-0.924194
"3470",3470,-0.958801
"3471",3471,-0.964386
"3472",3472,-0.938171
"3473",3473,-0.880646
"3474",3474,-0.790497
"3475",3475,-0.668518
"3476",3476,-0.517548
"3477",3477,-0.344513
"3478",3478,-0.158478
"3479",3479,0.028839
"3480",3480,0.205109
"3481",3481,0.356995
"3482",3482,0.475769
"3483",3483,0.560059
"3484",3484,0.60968
"3485",3485,0.632538
"3486",3486,0.635712
"3487",3487,0.62793
"3488",3488,0.615936
"3489",3489,0.604126
"3490",3490,0.59436
"3491",3491,0.585297
"3492",3492,0.574432
"3493",3493,0.558502
"3494",3494,0.533783
"3495",3495,0.498871
"3496",3496,0.454742
"3497",3497,0.402863
"3498",3498,0.345947
"3499",3499,0.288605
"3500",3500,0.233215
"3501",3501,0.186279
"3502",3502,0.147736
"3503",3503,0.11618
"3504",3504,0.089111
"3505",3505,0.061096
"3506",3506,0.027252
"3507",3507,-0.018982
"3508",3508,-0.081451
"3509",3509,-0.162689
"3510",3510,-0.263397
"3511",3511,-0.378632
"3512",3512,-0.501953
"3513",3513,-0.62384
"3514",3514,-0.736664
"3515",3515,-0.832336
"3516",3516,-0.90625
"3517",3517,-0.952087
"3518",3518,-0.969604
"3519",3519,-0.95636
"3520",3520,-0.910828
