"","time","tuba"
"2425",2425,-0.410736
"2426",2426,-0.475891
"2427",2427,-0.532166
"2428",2428,-0.576996
"2429",2429,-0.608246
"2430",2430,-0.623993
"2431",2431,-0.623261
"2432",2432,-0.605469
"2433",2433,-0.570709
"2434",2434,-0.522339
"2435",2435,-0.46048
"2436",2436,-0.386658
"2437",2437,-0.304047
"2438",2438,-0.215942
"2439",2439,-0.125
"2440",2440,-0.035431
"2441",2441,0.047882
"2442",2442,0.119904
"2443",2443,0.176697
"2444",2444,0.216431
"2445",2445,0.239288
"2446",2446,0.24646
"2447",2447,0.241364
"2448",2448,0.22821
"2449",2449,0.211975
"2450",2450,0.196014
"2451",2451,0.185333
"2452",2452,0.18277
"2453",2453,0.189606
"2454",2454,0.204956
"2455",2455,0.227966
"2456",2456,0.253845
"2457",2457,0.277863
"2458",2458,0.295074
"2459",2459,0.299896
"2460",2460,0.290253
"2461",2461,0.266418
"2462",2462,0.229218
"2463",2463,0.181061
"2464",2464,0.125854
"2465",2465,0.068451
"2466",2466,0.01178
"2467",2467,-0.041534
"2468",2468,-0.089478
"2469",2469,-0.13031
"2470",2470,-0.16095
"2471",2471,-0.179688
"2472",2472,-0.184601
"2473",2473,-0.175415
"2474",2474,-0.152344
"2475",2475,-0.119324
"2476",2476,-0.080566
"2477",2477,-0.040955
"2478",2478,-0.005157
"2479",2479,0.023956
"2480",2480,0.046051
"2481",2481,0.060272
"2482",2482,0.068542
"2483",2483,0.072937
"2484",2484,0.07547
"2485",2485,0.075623
"2486",2486,0.074097
"2487",2487,0.071594
"2488",2488,0.069641
"2489",2489,0.070038
"2490",2490,0.074158
"2491",2491,0.083466
"2492",2492,0.097992
"2493",2493,0.116943
"2494",2494,0.137207
"2495",2495,0.15802
"2496",2496,0.17746
"2497",2497,0.194733
"2498",2498,0.209198
"2499",2499,0.220123
"2500",2500,0.226868
"2501",2501,0.229095
"2502",2502,0.226227
"2503",2503,0.217163
"2504",2504,0.201294
"2505",2505,0.179016
"2506",2506,0.151062
"2507",2507,0.120575
"2508",2508,0.089417
"2509",2509,0.058655
"2510",2510,0.028931
"2511",2511,0.000763
"2512",2512,-0.028778
"2513",2513,-0.061615
"2514",2514,-0.100861
"2515",2515,-0.147614
"2516",2516,-0.202026
"2517",2517,-0.263702
"2518",2518,-0.330933
"2519",2519,-0.399414
"2520",2520,-0.463043
"2521",2521,-0.517975
"2522",2522,-0.560699
"2523",2523,-0.589539
"2524",2524,-0.604309
"2525",2525,-0.605316
"2526",2526,-0.589355
"2527",2527,-0.557343
"2528",2528,-0.512512
"2529",2529,-0.453644
"2530",2530,-0.38266
"2531",2531,-0.302704
"2532",2532,-0.215393
"2533",2533,-0.123962
"2534",2534,-0.033295
"2535",2535,0.051575
"2536",2536,0.124908
"2537",2537,0.182617
"2538",2538,0.222412
"2539",2539,0.24585
"2540",2540,0.253357
"2541",2541,0.249054
"2542",2542,0.236542
"2543",2543,0.220947
"2544",2544,0.205566
"2545",2545,0.19455
"2546",2546,0.191132
"2547",2547,0.196442
"2548",2548,0.21051
"2549",2549,0.231323
"2550",2550,0.2547
"2551",2551,0.276886
"2552",2552,0.292053
"2553",2553,0.295685
"2554",2554,0.284546
"2555",2555,0.258911
"2556",2556,0.220367
"2557",2557,0.171021
"2558",2558,0.115051
"2559",2559,0.057434
"2560",2560,0.001648
"2561",2561,-0.051056
"2562",2562,-0.09848
"2563",2563,-0.137848
"2564",2564,-0.167206
"2565",2565,-0.184967
"2566",2566,-0.189514
"2567",2567,-0.179352
"2568",2568,-0.155396
"2569",2569,-0.120789
"2570",2570,-0.080811
"2571",2571,-0.040344
"2572",2572,-0.004303
"2573",2573,0.024414
"2574",2574,0.045044
"2575",2575,0.05777
"2576",2576,0.064484
"2577",2577,0.067169
"2578",2578,0.068146
"2579",2579,0.068268
"2580",2580,0.065826
"2581",2581,0.063324
"2582",2582,0.061218
"2583",2583,0.061523
"2584",2584,0.065857
"2585",2585,0.075348
"2586",2586,0.090363
"2587",2587,0.109497
"2588",2588,0.1315
"2589",2589,0.152985
"2590",2590,0.173615
"2591",2591,0.191681
"2592",2592,0.206665
"2593",2593,0.218079
"2594",2594,0.225006
"2595",2595,0.227692
"2596",2596,0.224884
"2597",2597,0.215881
"2598",2598,0.199799
"2599",2599,0.177063
"2600",2600,0.149536
"2601",2601,0.118927
"2602",2602,0.087646
"2603",2603,0.057373
"2604",2604,0.028687
"2605",2605,-0.000183
"2606",2606,-0.030212
"2607",2607,-0.064392
"2608",2608,-0.104492
"2609",2609,-0.152771
"2610",2610,-0.208344
"2611",2611,-0.270966
"2612",2612,-0.338409
"2613",2613,-0.407715
"2614",2614,-0.472107
"2615",2615,-0.526733
"2616",2616,-0.569397
"2617",2617,-0.598236
"2618",2618,-0.612701
"2619",2619,-0.611969
"2620",2620,-0.59436
"2621",2621,-0.562103
"2622",2622,-0.515533
"2623",2623,-0.454803
"2624",2624,-0.382568
"2625",2625,-0.301361
"2626",2626,-0.214081
"2627",2627,-0.122192
"2628",2628,-0.031769
"2629",2629,0.052551
"2630",2630,0.125214
"2631",2631,0.1828
"2632",2632,0.223145
"2633",2633,0.247833
"2634",2634,0.256531
"2635",2635,0.253571
"2636",2636,0.242523
"2637",2637,0.2276
"2638",2638,0.212189
"2639",2639,0.201019
"2640",2640,0.19754
"2641",2641,0.2034
"2642",2642,0.218719
"2643",2643,0.240204
"2644",2644,0.264923
"2645",2645,0.288086
"2646",2646,0.304291
"2647",2647,0.308868
"2648",2648,0.298645
"2649",2649,0.273651
"2650",2650,0.23584
"2651",2651,0.187592
"2652",2652,0.132751
"2653",2653,0.075867
"2654",2654,0.019958
"2655",2655,-0.032379
"2656",2656,-0.079041
"2657",2657,-0.117889
"2658",2658,-0.1474
"2659",2659,-0.165009
"2660",2660,-0.169098
"2661",2661,-0.158997
"2662",2662,-0.13559
"2663",2663,-0.10144
"2664",2664,-0.061737
"2665",2665,-0.021271
"2666",2666,0.014587
"2667",2667,0.043518
"2668",2668,0.064667
"2669",2669,0.077332
"2670",2670,0.083801
"2671",2671,0.085876
"2672",2672,0.086426
"2673",2673,0.084229
"2674",2674,0.08075
"2675",2675,0.076752
"2676",2676,0.073395
"2677",2677,0.07196
"2678",2678,0.074493
"2679",2679,0.082581
"2680",2680,0.095886
"2681",2681,0.11441
"2682",2682,0.135345
"2683",2683,0.156586
"2684",2684,0.176361
"2685",2685,0.194183
"2686",2686,0.20932
"2687",2687,0.220032
"2688",2688,0.227417
"2689",2689,0.229736
"2690",2690,0.226135
"2691",2691,0.216187
"2692",2692,0.199615
"2693",2693,0.176056
"2694",2694,0.147369
"2695",2695,0.116302
"2696",2696,0.084656
"2697",2697,0.054657
"2698",2698,0.026123
"2699",2699,-0.002167
"2700",2700,-0.031342
"2701",2701,-0.064087
"2702",2702,-0.103851
"2703",2703,-0.150421
"2704",2704,-0.204895
"2705",2705,-0.265839
"2706",2706,-0.332642
"2707",2707,-0.401276
"2708",2708,-0.465942
"2709",2709,-0.522522
"2710",2710,-0.567719
"2711",2711,-0.60025
"2712",2712,-0.618378
"2713",2713,-0.620544
"2714",2714,-0.604919
"2715",2715,-0.571838
"2716",2716,-0.524109
"2717",2717,-0.462494
"2718",2718,-0.388153
"2719",2719,-0.305237
"2720",2720,-0.21698
"2721",2721,-0.124969
"2722",2722,-0.034302
"2723",2723,0.049652
"2724",2724,0.121704
"2725",2725,0.178284
"2726",2726,0.21817
"2727",2727,0.241241
"2728",2728,0.247833
"2729",2729,0.243042
"2730",2730,0.229523
"2731",2731,0.213348
"2732",2732,0.196899
"2733",2733,0.185913
"2734",2734,0.183624
"2735",2735,0.191101
"2736",2736,0.206543
"2737",2737,0.228851
"2738",2738,0.254272
"2739",2739,0.2771
"2740",2740,0.293579
"2741",2741,0.297699
"2742",2742,0.287811
"2743",2743,0.263062
"2744",2744,0.225525
"2745",2745,0.178467
"2746",2746,0.124542
"2747",2747,0.067474
"2748",2748,0.012268
"2749",2749,-0.039795
"2750",2750,-0.086609
"2751",2751,-0.125732
"2752",2752,-0.153931
"2753",2753,-0.169891
"2754",2754,-0.172302
"2755",2755,-0.160492
"2756",2756,-0.135834
"2757",2757,-0.101196
"2758",2758,-0.061462
"2759",2759,-0.022186
"2760",2760,0.012756
"2761",2761,0.041473
"2762",2762,0.062653
"2763",2763,0.076385
"2764",2764,0.084167
"2765",2765,0.087891
"2766",2766,0.088593
"2767",2767,0.086456
"2768",2768,0.082672
"2769",2769,0.078796
"2770",2770,0.075958
"2771",2771,0.075531
"2772",2772,0.079285
"2773",2773,0.088562
"2774",2774,0.103546
"2775",2775,0.122192
"2776",2776,0.143036
"2777",2777,0.164093
"2778",2778,0.18396
"2779",2779,0.200653
"2780",2780,0.214783
"2781",2781,0.224579
"2782",2782,0.230377
"2783",2783,0.23175
"2784",2784,0.228241
"2785",2785,0.218567
"2786",2786,0.20285
"2787",2787,0.180542
"2788",2788,0.153931
"2789",2789,0.124664
"2790",2790,0.094574
"2791",2791,0.065247
"2792",2792,0.037109
"2793",2793,0.008179
"2794",2794,-0.022583
"2795",2795,-0.057159
"2796",2796,-0.097687
"2797",2797,-0.146027
"2798",2798,-0.201904
"2799",2799,-0.264893
"2800",2800,-0.333282
"2801",2801,-0.403168
"2802",2802,-0.468079
"2803",2803,-0.523132
"2804",2804,-0.565491
"2805",2805,-0.59375
"2806",2806,-0.608215
"2807",2807,-0.607788
"2808",2808,-0.591064
"2809",2809,-0.558472
"2810",2810,-0.511749
"2811",2811,-0.451508
"2812",2812,-0.37854
"2813",2813,-0.297394
"2814",2814,-0.209869
"2815",2815,-0.11911
"2816",2816,-0.029968
"2817",2817,0.052124
"2818",2818,0.121857
"2819",2819,0.176666
"2820",2820,0.214844
"2821",2821,0.236267
"2822",2822,0.243073
"2823",2823,0.238739
"2824",2824,0.227173
"2825",2825,0.212311
"2826",2826,0.197998
"2827",2827,0.188721
"2828",2828,0.187073
"2829",2829,0.194275
"2830",2830,0.210236
"2831",2831,0.232758
"2832",2832,0.257965
"2833",2833,0.281708
"2834",2834,0.297729
"2835",2835,0.301056
"2836",2836,0.289886
"2837",2837,0.26355
"2838",2838,0.224152
"2839",2839,0.174408
"2840",2840,0.118195
"2841",2841,0.060547
"2842",2842,0.0047
"2843",2843,-0.047333
"2844",2844,-0.093811
"2845",2845,-0.133392
"2846",2846,-0.162323
"2847",2847,-0.179199
"2848",2848,-0.182281
"2849",2849,-0.170807
"2850",2850,-0.146179
"2851",2851,-0.110107
"2852",2852,-0.069611
"2853",2853,-0.029053
"2854",2854,0.007202
"2855",2855,0.035858
"2856",2856,0.056763
"2857",2857,0.069489
"2858",2858,0.076538
"2859",2859,0.080078
"2860",2860,0.081207
"2861",2861,0.080597
"2862",2862,0.078644
"2863",2863,0.075714
"2864",2864,0.073944
"2865",2865,0.074036
"2866",2866,0.078247
"2867",2867,0.087341
"2868",2868,0.101257
"2869",2869,0.119171
"2870",2870,0.138977
"2871",2871,0.158051
"2872",2872,0.175751
"2873",2873,0.191101
"2874",2874,0.203583
"2875",2875,0.211639
"2876",2876,0.215515
"2877",2877,0.215118
"2878",2878,0.210297
"2879",2879,0.199463
"2880",2880,0.182556
"2881",2881,0.159943
"2882",2882,0.132782
"2883",2883,0.104034
"2884",2884,0.075775
"2885",2885,0.048523
"2886",2886,0.023041
"2887",2887,-0.002319
"2888",2888,-0.029877
"2889",2889,-0.061188
"2890",2890,-0.09906
"2891",2891,-0.144714
"2892",2892,-0.19809
"2893",2893,-0.258301
"2894",2894,-0.325226
"2895",2895,-0.394562
"2896",2896,-0.4599
"2897",2897,-0.516144
"2898",2898,-0.560272
"2899",2899,-0.590515
"2900",2900,-0.606628
"2901",2901,-0.6073
"2902",2902,-0.592285
"2903",2903,-0.561249
"2904",2904,-0.51651
"2905",2905,-0.457825
"2906",2906,-0.38681
"2907",2907,-0.307098
"2908",2908,-0.220215
"2909",2909,-0.129547
"2910",2910,-0.03952
"2911",2911,0.044128
"2912",2912,0.115936
"2913",2913,0.172363
"2914",2914,0.212433
"2915",2915,0.236206
"2916",2916,0.245331
"2917",2917,0.243256
"2918",2918,0.233978
"2919",2919,0.221222
"2920",2920,0.208191
"2921",2921,0.199524
"2922",2922,0.198883
"2923",2923,0.207001
"2924",2924,0.222961
"2925",2925,0.244904
"2926",2926,0.269592
"2927",2927,0.292297
"2928",2928,0.308014
"2929",2929,0.311737
"2930",2930,0.300781
"2931",2931,0.27478
"2932",2932,0.236115
"2933",2933,0.186401
"2934",2934,0.131317
"2935",2935,0.074036
"2936",2936,0.018219
"2937",2937,-0.033661
"2938",2938,-0.080383
"2939",2939,-0.119476
"2940",2940,-0.149109
"2941",2941,-0.166901
"2942",2942,-0.171356
"2943",2943,-0.161102
"2944",2944,-0.13736
"2945",2945,-0.102997
"2946",2946,-0.063202
"2947",2947,-0.023315
"2948",2948,0.012146
"2949",2949,0.040741
"2950",2950,0.061066
"2951",2951,0.073517
"2952",2952,0.080109
"2953",2953,0.083282
"2954",2954,0.084503
"2955",2955,0.083435
"2956",2956,0.081116
"2957",2957,0.078186
"2958",2958,0.076111
"2959",2959,0.075897
"2960",2960,0.07962
"2961",2961,0.088562
"2962",2962,0.103058
"2963",2963,0.121277
"2964",2964,0.141235
"2965",2965,0.161377
"2966",2966,0.179443
"2967",2967,0.195374
"2968",2968,0.208496
"2969",2969,0.217743
"2970",2970,0.223663
"2971",2971,0.225952
"2972",2972,0.222443
"2973",2973,0.213623
"2974",2974,0.198456
"2975",2975,0.176025
"2976",2976,0.148102
"2977",2977,0.117767
"2978",2978,0.086517
"2979",2979,0.056244
"2980",2980,0.027985
"2981",2981,0.000458
"2982",2982,-0.028656
"2983",2983,-0.061401
"2984",2984,-0.099976
"2985",2985,-0.145966
"2986",2986,-0.199402
"2987",2987,-0.259399
"2988",2988,-0.325073
"2989",2989,-0.393829
"2990",2990,-0.459106
"2991",2991,-0.514771
"2992",2992,-0.558716
"2993",2993,-0.588989
"2994",2994,-0.605103
"2995",2995,-0.606964
"2996",2996,-0.593628
"2997",2997,-0.56427
"2998",2998,-0.52179
"2999",2999,-0.465729
"3000",3000,-0.395691
"3001",3001,-0.315674
"3002",3002,-0.228821
"3003",3003,-0.137024
"3004",3004,-0.045593
"3005",3005,0.039337
"3006",3006,0.112457
"3007",3007,0.170197
"3008",3008,0.21109
"3009",3009,0.235291
"3010",3010,0.24411
"3011",3011,0.241486
"3012",3012,0.231628
"3013",3013,0.218048
"3014",3014,0.204224
"3015",3015,0.194946
"3016",3016,0.19342
"3017",3017,0.200836
"3018",3018,0.217133
"3019",3019,0.239838
"3020",3020,0.264862
"3021",3021,0.288605
"3022",3022,0.305237
"3023",3023,0.309631
"3024",3024,0.299561
"3025",3025,0.273773
"3026",3026,0.234131
"3027",3027,0.183716
"3028",3028,0.127319
"3029",3029,0.068787
"3030",3030,0.012054
"3031",3031,-0.040527
"3032",3032,-0.087402
"3033",3033,-0.126678
"3034",3034,-0.156708
"3035",3035,-0.174744
"3036",3036,-0.179718
"3037",3037,-0.170563
"3038",3038,-0.14801
"3039",3039,-0.114197
"3040",3040,-0.075043
"3041",3041,-0.035095
"3042",3042,0.000671
"3043",3043,0.029419
"3044",3044,0.050171
"3045",3045,0.063354
"3046",3046,0.070343
"3047",3047,0.074097
"3048",3048,0.075531
"3049",3049,0.075348
"3050",3050,0.073608
"3051",3051,0.071198
"3052",3052,0.070282
"3053",3053,0.071075
"3054",3054,0.075714
"3055",3055,0.084808
"3056",3056,0.098938
"3057",3057,0.117004
"3058",3058,0.136658
"3059",3059,0.156891
"3060",3060,0.175751
"3061",3061,0.192322
"3062",3062,0.205902
"3063",3063,0.216003
"3064",3064,0.222443
"3065",3065,0.224152
"3066",3066,0.220947
"3067",3067,0.211182
"3068",3068,0.195129
"3069",3069,0.173279
"3070",3070,0.146545
"3071",3071,0.117126
"3072",3072,0.08783
"3073",3073,0.059662
"3074",3074,0.032837
"3075",3075,0.006439
"3076",3076,-0.022095
"3077",3077,-0.054871
"3078",3078,-0.093384
"3079",3079,-0.140076
"3080",3080,-0.194
"3081",3081,-0.254547
"3082",3082,-0.320862
"3083",3083,-0.390228
"3084",3084,-0.456329
"3085",3085,-0.514038
"3086",3086,-0.560303
"3087",3087,-0.59317
"3088",3088,-0.611694
"3089",3089,-0.613861
"3090",3090,-0.598389
"3091",3091,-0.566223
"3092",3092,-0.519714
"3093",3093,-0.459625
"3094",3094,-0.38681
"3095",3095,-0.305084
"3096",3096,-0.21756
"3097",3097,-0.126251
"3098",3098,-0.035828
"3099",3099,0.048462
"3100",3100,0.120544
"3101",3101,0.177002
"3102",3102,0.216125
"3103",3103,0.238159
"3104",3104,0.244873
"3105",3105,0.239746
"3106",3106,0.2276
"3107",3107,0.212311
"3108",3108,0.198242
"3109",3109,0.188873
"3110",3110,0.187805
"3111",3111,0.195831
"3112",3112,0.212952
"3113",3113,0.236267
"3114",3114,0.262299
"3115",3115,0.287109
"3116",3116,0.305664
"3117",3117,0.311554
"3118",3118,0.302521
"3119",3119,0.278839
"3120",3120,0.241302
"3121",3121,0.193146
"3122",3122,0.137726
"3123",3123,0.080048
"3124",3124,0.022858
"3125",3125,-0.030884
"3126",3126,-0.079071
"3127",3127,-0.119232
"3128",3128,-0.148773
"3129",3129,-0.16626
"3130",3130,-0.170441
"3131",3131,-0.160889
"3132",3132,-0.137695
"3133",3133,-0.104614
"3134",3134,-0.065796
"3135",3135,-0.027008
"3136",3136,0.007965
"3137",3137,0.036652
"3138",3138,0.057556
"3139",3139,0.070953
"3140",3140,0.077362
"3141",3141,0.079651
"3142",3142,0.079742
"3143",3143,0.078003
"3144",3144,0.075134
"3145",3145,0.071899
"3146",3146,0.06955
"3147",3147,0.070068
"3148",3148,0.074493
"3149",3149,0.08429
"3150",3150,0.098755
"3151",3151,0.117828
"3152",3152,0.139404
"3153",3153,0.160797
"3154",3154,0.179993
"3155",3155,0.196655
"3156",3156,0.210236
"3157",3157,0.220917
"3158",3158,0.227234
"3159",3159,0.22879
"3160",3160,0.224884
"3161",3161,0.2146
"3162",3162,0.198029
"3163",3163,0.175049
"3164",3164,0.148193
"3165",3165,0.118164
"3166",3166,0.088013
"3167",3167,0.059387
"3168",3168,0.03244
"3169",3169,0.005157
"3170",3170,-0.023895
"3171",3171,-0.057404
"3172",3172,-0.09729
"3173",3173,-0.144836
"3174",3174,-0.199738
"3175",3175,-0.261444
"3176",3176,-0.327942
"3177",3177,-0.396454
"3178",3178,-0.460571
"3179",3179,-0.515625
"3180",3180,-0.558533
"3181",3181,-0.58847
"3182",3182,-0.604431
"3183",3183,-0.606415
"3184",3184,-0.592163
"3185",3185,-0.560974
"3186",3186,-0.515869
"3187",3187,-0.457397
"3188",3188,-0.386322
"3189",3189,-0.30603
"3190",3190,-0.218781
"3191",3191,-0.128387
"3192",3192,-0.038666
"3193",3193,0.044373
"3194",3194,0.116058
"3195",3195,0.172089
"3196",3196,0.211792
"3197",3197,0.235321
"3198",3198,0.243317
"3199",3199,0.239349
"3200",3200,0.228088
"3201",3201,0.213715
"3202",3202,0.199097
"3203",3203,0.189331
"3204",3204,0.187317
"3205",3205,0.19519
"3206",3206,0.2117
"3207",3207,0.234833
"3208",3208,0.261414
"3209",3209,0.286743
"3210",3210,0.304504
"3211",3211,0.310822
"3212",3212,0.301178
"3213",3213,0.276489
"3214",3214,0.23764
"3215",3215,0.187683
"3216",3216,0.130951
"3217",3217,0.071716
"3218",3218,0.013733
"3219",3219,-0.040344
"3220",3220,-0.089417
"3221",3221,-0.130676
"3222",3222,-0.162445
"3223",3223,-0.181671
"3224",3224,-0.187622
"3225",3225,-0.178436
"3226",3226,-0.154663
"3227",3227,-0.120636
"3228",3228,-0.080994
"3229",3229,-0.04068
"3230",3230,-0.005219
"3231",3231,0.023071
"3232",3232,0.043854
"3233",3233,0.058014
"3234",3234,0.06601
"3235",3235,0.071014
"3236",3236,0.073944
"3237",3237,0.075104
"3238",3238,0.074341
"3239",3239,0.072845
"3240",3240,0.072174
"3241",3241,0.073486
"3242",3242,0.078461
"3243",3243,0.08847
"3244",3244,0.103119
"3245",3245,0.121338
"3246",3246,0.141205
"3247",3247,0.161041
"3248",3248,0.178802
"3249",3249,0.194092
"3250",3250,0.206512
"3251",3251,0.215332
"3252",3252,0.220612
"3253",3253,0.221558
"3254",3254,0.217255
"3255",3255,0.207123
"3256",3256,0.191101
"3257",3257,0.16925
"3258",3258,0.143707
"3259",3259,0.115723
"3260",3260,0.087708
"3261",3261,0.061737
"3262",3262,0.037842
"3263",3263,0.014069
"3264",3264,-0.011322
"3265",3265,-0.040955
"3266",3266,-0.077454
"3267",3267,-0.121857
"3268",3268,-0.174408
"3269",3269,-0.234497
"3270",3270,-0.301025
"3271",3271,-0.370636
"3272",3272,-0.437195
"3273",3273,-0.49469
"3274",3274,-0.540558
"3275",3275,-0.572083
"3276",3276,-0.590363
"3277",3277,-0.595154
"3278",3278,-0.584229
"3279",3279,-0.557251
"3280",3280,-0.515747
"3281",3281,-0.461182
"3282",3282,-0.392761
"3283",3283,-0.313812
"3284",3284,-0.227844
"3285",3285,-0.13739
"3286",3286,-0.046783
"3287",3287,0.037903
"3288",3288,0.111145
"3289",3289,0.168579
"3290",3290,0.208984
"3291",3291,0.232788
"3292",3292,0.241333
"3293",3293,0.237732
"3294",3294,0.227417
"3295",3295,0.213348
"3296",3296,0.199707
"3297",3297,0.190521
"3298",3298,0.188477
"3299",3299,0.19577
"3300",3300,0.211731
"3301",3301,0.233917
"3302",3302,0.25882
"3303",3303,0.282928
"3304",3304,0.300079
"3305",3305,0.305664
"3306",3306,0.296509
"3307",3307,0.272278
"3308",3308,0.2341
"3309",3309,0.184845
"3310",3310,0.129395
"3311",3311,0.071472
"3312",3312,0.015137
"3313",3313,-0.037567
"3314",3314,-0.085144
"3315",3315,-0.124664
"3316",3316,-0.154938
"3317",3317,-0.172974
"3318",3318,-0.177948
"3319",3319,-0.168579
"3320",3320,-0.145874
"3321",3321,-0.112366
"3322",3322,-0.072845
"3323",3323,-0.033417
"3324",3324,0.002289
"3325",3325,0.030273
"3326",3326,0.050262
"3327",3327,0.062317
"3328",3328,0.068542
"3329",3329,0.07135
"3330",3330,0.072845
"3331",3331,0.072845
"3332",3332,0.071503
"3333",3333,0.070129
"3334",3334,0.069
"3335",3335,0.070679
"3336",3336,0.07608
"3337",3337,0.086212
"3338",3338,0.100708
"3339",3339,0.119019
"3340",3340,0.139801
"3341",3341,0.160217
"3342",3342,0.179657
"3343",3343,0.196381
"3344",3344,0.210327
"3345",3345,0.220337
"3346",3346,0.2258
"3347",3347,0.226593
"3348",3348,0.222229
"3349",3349,0.211487
"3350",3350,0.19516
"3351",3351,0.17276
"3352",3352,0.145813
"3353",3353,0.116699
"3354",3354,0.087738
"3355",3355,0.059967
"3356",3356,0.034332
"3357",3357,0.009033
"3358",3358,-0.01886
"3359",3359,-0.050507
"3360",3360,-0.088623
"3361",3361,-0.134491
"3362",3362,-0.187622
"3363",3363,-0.24707
"3364",3364,-0.312164
"3365",3365,-0.38031
"3366",3366,-0.44577
"3367",3367,-0.503204
"3368",3368,-0.549042
"3369",3369,-0.581726
"3370",3370,-0.600006
"3371",3371,-0.604156
"3372",3372,-0.592011
"3373",3373,-0.563751
"3374",3374,-0.521576
"3375",3375,-0.465485
"3376",3376,-0.396393
"3377",3377,-0.317535
"3378",3378,-0.231018
"3379",3379,-0.140137
"3380",3380,-0.048798
"3381",3381,0.037048
"3382",3382,0.11087
"3383",3383,0.169434
"3384",3384,0.210663
"3385",3385,0.235657
"3386",3386,0.244904
"3387",3387,0.241638
"3388",3388,0.231537
"3389",3389,0.217102
"3390",3390,0.203491
"3391",3391,0.194
"3392",3392,0.192505
"3393",3393,0.199982
"3394",3394,0.21579
"3395",3395,0.237671
"3396",3396,0.262817
"3397",3397,0.287262
"3398",3398,0.304718
"3399",3399,0.31131
"3400",3400,0.303314
"3401",3401,0.279755
"3402",3402,0.242615
"3403",3403,0.194214
"3404",3404,0.138092
"3405",3405,0.078857
"3406",3406,0.020905
"3407",3407,-0.03363
"3408",3408,-0.081848
"3409",3409,-0.122589
"3410",3410,-0.153442
"3411",3411,-0.171783
"3412",3412,-0.176971
"3413",3413,-0.168243
"3414",3414,-0.145569
"3415",3415,-0.112579
"3416",3416,-0.0737
"3417",3417,-0.033936
"3418",3418,0.002319
"3419",3419,0.032288
"3420",3420,0.054016
"3421",3421,0.067902
"3422",3422,0.075409
"3423",3423,0.077881
"3424",3424,0.078857
"3425",3425,0.077423
"3426",3426,0.074402
"3427",3427,0.071106
"3428",3428,0.068695
"3429",3429,0.068665
"3430",3430,0.072388
"3431",3431,0.08139
"3432",3432,0.09552
"3433",3433,0.113647
"3434",3434,0.134674
"3435",3435,0.155731
"3436",3436,0.175812
"3437",3437,0.193115
"3438",3438,0.207306
"3439",3439,0.217773
"3440",3440,0.22406
"3441",3441,0.225555
"3442",3442,0.222168
"3443",3443,0.212799
"3444",3444,0.197205
"3445",3445,0.175751
"3446",3446,0.150085
"3447",3447,0.122009
"3448",3448,0.093323
"3449",3449,0.066223
"3450",3450,0.040466
"3451",3451,0.014954
"3452",3452,-0.01236
"3453",3453,-0.043304
"3454",3454,-0.081177
"3455",3455,-0.126465
"3456",3456,-0.179138
"3457",3457,-0.238525
"3458",3458,-0.303955
"3459",3459,-0.37262
"3460",3460,-0.43924
"3461",3461,-0.498138
"3462",3462,-0.546295
"3463",3463,-0.581116
"3464",3464,-0.601746
"3465",3465,-0.606445
"3466",3466,-0.594147
"3467",3467,-0.564911
"3468",3468,-0.520905
"3469",3469,-0.463684
"3470",3470,-0.39389
"3471",3471,-0.313568
"3472",3472,-0.226807
"3473",3473,-0.135834
"3474",3474,-0.04425
"3475",3475,0.040955
"3476",3476,0.114349
"3477",3477,0.172546
"3478",3478,0.21402
"3479",3479,0.238586
"3480",3480,0.247742
"3481",3481,0.244385
"3482",3482,0.233521
"3483",3483,0.219116
"3484",3484,0.20462
"3485",3485,0.194824
"3486",3486,0.192719
"3487",3487,0.199554
"3488",3488,0.214996
"3489",3489,0.236908
"3490",3490,0.262726
"3491",3491,0.287933
"3492",3492,0.307068
"3493",3493,0.314911
"3494",3494,0.307953
"3495",3495,0.285126
"3496",3496,0.248291
"3497",3497,0.199951
"3498",3498,0.14328
"3499",3499,0.08429
"3500",3500,0.026428
"3501",3501,-0.027405
"3502",3502,-0.07547
"3503",3503,-0.116119
"3504",3504,-0.147003
"3505",3505,-0.165924
"3506",3506,-0.171539
"3507",3507,-0.163269
"3508",3508,-0.141052
"3509",3509,-0.108398
"3510",3510,-0.069519
"3511",3511,-0.030579
"3512",3512,0.005157
"3513",3513,0.034149
"3514",3514,0.055634
"3515",3515,0.069214
"3516",3516,0.076843
"3517",3517,0.079926
"3518",3518,0.081299
"3519",3519,0.081146
"3520",3520,0.079407
"3521",3521,0.076935
"3522",3522,0.074493
"3523",3523,0.074402
"3524",3524,0.077789
"3525",3525,0.086639
"3526",3526,0.101135
"3527",3527,0.11969
"3528",3528,0.140717
"3529",3529,0.162323
"3530",3530,0.182983
"3531",3531,0.200531
"3532",3532,0.215424
"3533",3533,0.226318
"3534",3534,0.232361
"3535",3535,0.234436
"3536",3536,0.230927
"3537",3537,0.220978
"3538",3538,0.204834
"3539",3539,0.183075
"3540",3540,0.156555
"3541",3541,0.128693
"3542",3542,0.100708
"3543",3543,0.074097
"3544",3544,0.048584
"3545",3545,0.022644
"3546",3546,-0.005341
"3547",3547,-0.03775
"3548",3548,-0.076508
"3549",3549,-0.123261
"3550",3550,-0.177979
"3551",3551,-0.23938
"3552",3552,-0.307495
"3553",3553,-0.378601
"3554",3554,-0.446991
"3555",3555,-0.506744
