"","x","y","z"
"georgia,hall",NA,NA,0.578630837546589
"georgia,hall,1",-83.9898834228516,34.4175758361816,NA
"georgia,hall,2",-83.9383163452148,34.4634094238281,NA
"georgia,hall,3",-83.8924789428711,34.4634094238281,NA
"georgia,hall,4",-83.8409118652344,34.4977912902832,NA
"georgia,hall,5",-83.7893447875977,34.4977912902832,NA
"georgia,hall,6",-83.7836151123047,34.5207099914551,NA
"georgia,hall,7",-83.6632919311523,34.4977912902832,NA
"georgia,hall,8",-83.5888137817383,34.4404945373535,NA
"georgia,hall,9",-83.6632919311523,34.3889274597168,NA
"georgia,hall,10",-83.6231842041016,34.2857933044434,NA
"georgia,hall,11",-83.8294525146484,34.1253662109375,NA
"georgia,hall,12",-83.8695602416992,34.0852584838867,NA
"georgia,hall,13",-84.087287902832,34.1482849121094,NA
"georgia,hall,14",-84.0700988769531,34.1883926391602,NA
"georgia,hall,15",-83.9841537475586,34.2285003662109,NA
"georgia,hall,16",-83.9497756958008,34.2857933044434,NA
"georgia,hall,17",-83.9898834228516,34.354549407959,NA
"georgia,hall,18",-83.9898834228516,34.4175758361816,NA
"georgia,hancock",NA,NA,0.424853247524699
"georgia,hancock,1",-82.8668899536133,33.437816619873,NA
"georgia,hancock,2",-82.8095855712891,33.3346824645996,NA
"georgia,hancock,3",-82.7580184936523,33.2258224487305,NA
"georgia,hancock,4",-82.7866744995117,33.2315521240234,NA
"georgia,hancock,5",-82.8726196289062,33.185718536377,NA
"georgia,hancock,6",-82.9413681030273,33.1112289428711,NA
"georgia,hancock,7",-82.9700164794922,33.1112289428711,NA
"georgia,hancock,8",-83.1017990112305,33.0596656799316,NA
"georgia,hancock,9",-83.1075286865234,33.1054992675781,NA
"georgia,hancock,10",-83.1017990112305,33.1513366699219,NA
"georgia,hancock,11",-83.1419067382812,33.1570663452148,NA
"georgia,hancock,12",-83.2679595947266,33.1914443969727,NA
"georgia,hancock,13",-83.2564926147461,33.2487411499023,NA
"georgia,hancock,14",-83.1992034912109,33.2831192016602,NA
"georgia,hancock,15",-83.1590957641602,33.3404159545898,NA
"georgia,hancock,16",-83.0158538818359,33.4607353210449,NA
"georgia,hancock,17",-82.9642868041992,33.4320907592773,NA
"georgia,hancock,18",-82.912727355957,33.443546295166,NA
"georgia,hancock,19",-82.8668899536133,33.437816619873,NA
"georgia,haralson",NA,NA,0.660453414972304
"georgia,haralson,1",-85.3936309814453,33.907642364502,NA
"georgia,haralson,2",-85.0498580932617,33.896183013916,NA
"georgia,haralson,3",-85.0555877685547,33.7128372192383,NA
"georgia,haralson,4",-85.1243438720703,33.6899185180664,NA
"georgia,haralson,5",-85.267578125,33.6498107910156,NA
"georgia,haralson,6",-85.3477935791016,33.6612701416016,NA
"georgia,haralson,7",-85.3936309814453,33.907642364502,NA
"georgia,harris",NA,NA,0.314493378560779
"georgia,harris,1",-84.7060775756836,32.5783805847168,NA
"georgia,harris,2",-84.9123458862305,32.5783805847168,NA
"georgia,harris,3",-84.9180755615234,32.5955696105957,NA
"georgia,harris,4",-85.0670394897461,32.6070289611816,NA
"georgia,harris,5",-85.1014175415039,32.6356735229492,NA
"georgia,harris,6",-85.1472549438477,32.7903747558594,NA
"georgia,harris,7",-85.1930923461914,32.8705902099609,NA
"georgia,harris,8",-84.8665084838867,32.8591270446777,NA
"georgia,harris,9",-84.7060775756836,32.8419418334961,NA
"georgia,harris,10",-84.7060775756836,32.7273483276367,NA
"georgia,harris,11",-84.7060775756836,32.5783805847168,NA
"georgia,hart",NA,NA,0.691457909684636
"georgia,hart,1",-83.0616912841797,34.4977912902832,NA
"georgia,hart,2",-82.8726196289062,34.4634094238281,NA
"georgia,hart,3",-82.7866744995117,34.3029823303223,NA
"georgia,hart,4",-82.8668899536133,34.2514190673828,NA
"georgia,hart,5",-82.9012603759766,34.2456855773926,NA
"georgia,hart,6",-82.9814758300781,34.2055816650391,NA
"georgia,hart,7",-83.0215835571289,34.2342300415039,NA
"georgia,hart,8",-83.0846099853516,34.2342300415039,NA
"georgia,hart,9",-83.1189880371094,34.2686042785645,NA
"georgia,hart,10",-83.0903396606445,34.2857933044434,NA
"georgia,hart,11",-83.0960693359375,34.3201713562012,NA
"georgia,hart,12",-83.0616912841797,34.4977912902832,NA
"georgia,heard",NA,NA,0.426242179833174
"georgia,heard,1",-84.9467239379883,33.2143630981445,NA
"georgia,heard,2",-85.1014175415039,33.1742553710938,NA
"georgia,heard,3",-85.1243438720703,33.1742553710938,NA
"georgia,heard,4",-85.1243438720703,33.1513366699219,NA
"georgia,heard,5",-85.2446594238281,33.1169624328613,NA
"georgia,heard,6",-85.2962265014648,33.4320907592773,NA
"georgia,heard,7",-85.0326690673828,33.4206275939941,NA
"georgia,heard,8",-84.9467239379883,33.2143630981445,NA
"georgia,henry",NA,NA,0.345269837189476
"georgia,henry,1",-84.3623046875,33.3633346557617,NA
"georgia,henry,2",-84.368034362793,33.4263572692871,NA
"georgia,henry,3",-84.2992782592773,33.4263572692871,NA
"georgia,henry,4",-84.2935485839844,33.5409469604492,NA
"georgia,henry,5",-84.2763671875,33.5753288269043,NA
"georgia,henry,6",-84.2534408569336,33.5753288269043,NA
"georgia,henry,7",-84.2820892333984,33.6440811157227,NA
"georgia,henry,8",-84.1961441040039,33.638355255127,NA
"georgia,henry,9",-84.1388549804688,33.5581359863281,NA
"georgia,henry,10",-84.1159286499023,33.5524101257324,NA
"georgia,henry,11",-84.0070724487305,33.5008430480957,NA
"georgia,henry,12",-83.9325866699219,33.449275970459,NA
"georgia,henry,13",-84.0414505004883,33.3346824645996,NA
"georgia,henry,14",-84.1102066040039,33.2888450622559,NA
"georgia,henry,15",-84.1388549804688,33.306037902832,NA
"georgia,henry,16",-84.1674957275391,33.3289566040039,NA
"georgia,henry,17",-84.3623046875,33.3633346557617,NA
"georgia,houston",NA,NA,0.0266586908818463
"georgia,houston,1",-83.8867492675781,32.2919006347656,NA
"georgia,houston,2",-83.8982086181641,32.412223815918,NA
"georgia,houston,3",-83.8695602416992,32.4523277282715,NA
"georgia,houston,4",-83.8810195922852,32.4809799194336,NA
"georgia,houston,5",-83.818000793457,32.4465980529785,NA
"georgia,houston,6",-83.8008041381836,32.4465980529785,NA
"georgia,houston,7",-83.7836151123047,32.5038986206055,NA
"georgia,houston,8",-83.7606964111328,32.4981651306152,NA
"georgia,houston,9",-83.7606964111328,32.5210838317871,NA
"georgia,houston,10",-83.7320556640625,32.5210838317871,NA
"georgia,houston,11",-83.7263259887695,32.6184883117676,NA
"georgia,houston,12",-83.7377853393555,32.6643257141113,NA
"georgia,houston,13",-83.7148590087891,32.6643257141113,NA
"georgia,houston,14",-83.7205963134766,32.6929702758789,NA
"georgia,houston,15",-83.5658950805664,32.6643257141113,NA
"georgia,houston,16",-83.5601654052734,32.538272857666,NA
"georgia,houston,17",-83.5200576782227,32.4809799194336,NA
"georgia,houston,18",-83.5143280029297,32.4179534912109,NA
"georgia,houston,19",-83.5601654052734,32.3950347900391,NA
"georgia,houston,20",-83.6632919311523,32.2919006347656,NA
"georgia,houston,21",-83.8867492675781,32.2919006347656,NA
"georgia,irwin",NA,NA,0.432319166910165
"georgia,irwin,1",-83.3137969970703,31.4668426513672,NA
"georgia,irwin,2",-83.4226531982422,31.4897613525391,NA
"georgia,irwin,3",-83.4455718994141,31.5527858734131,NA
"georgia,irwin,4",-83.5257873535156,31.575704574585,NA
"georgia,irwin,5",-83.5257873535156,31.6960258483887,NA
"georgia,irwin,6",-83.5028686523438,31.6960258483887,NA
"georgia,irwin,7",-83.4856796264648,31.7590503692627,NA
"georgia,irwin,8",-83.3768157958984,31.7647819519043,NA
"georgia,irwin,9",-83.3596343994141,31.6902942657471,NA
"georgia,irwin,10",-83.3080596923828,31.6845645904541,NA
"georgia,irwin,11",-83.3080596923828,31.6616497039795,NA
"georgia,irwin,12",-83.2163848876953,31.6731071472168,NA
"georgia,irwin,13",-83.0502319335938,31.6731071472168,NA
"georgia,irwin,14",-83.0559616088867,31.632999420166,NA
"georgia,irwin,15",-83.0846099853516,31.6158123016357,NA
"georgia,irwin,16",-83.1075286865234,31.4897613525391,NA
"georgia,irwin,17",-83.1476364135742,31.4725723266602,NA
"georgia,irwin,18",-83.3137969970703,31.4668426513672,NA
"georgia,jackson",NA,NA,0.520964185897505
"georgia,jackson,1",-83.8294525146484,34.1253662109375,NA
"georgia,jackson,2",-83.6174621582031,34.2915229797363,NA
"georgia,jackson,3",-83.5601654052734,34.2571449279785,NA
"georgia,jackson,4",-83.5028686523438,34.2686042785645,NA
"georgia,jackson,5",-83.3367080688477,34.1368255615234,NA
"georgia,jackson,6",-83.3538970947266,34.1081771850586,NA
"georgia,jackson,7",-83.37109375,34.0737991333008,NA
"georgia,jackson,8",-83.37109375,34.039421081543,NA
"georgia,jackson,9",-83.5487060546875,33.9534797668457,NA
"georgia,jackson,10",-83.5544357299805,34.0222358703613,NA
"georgia,jackson,11",-83.7549667358398,34.0566101074219,NA
"georgia,jackson,12",-83.8294525146484,34.1253662109375,NA
"georgia,jasper",NA,NA,0.352161757231309
"georgia,jasper,1",-83.6919479370117,33.5123023986816,NA
"georgia,jasper,2",-83.5429763793945,33.4320907592773,NA
"georgia,jasper,3",-83.5429763793945,33.1742553710938,NA
"georgia,jasper,4",-83.8122711181641,33.12841796875,NA
"georgia,jasper,5",-83.818000793457,33.2430114746094,NA
"georgia,jasper,6",-83.8466415405273,33.3346824645996,NA
"georgia,jasper,7",-83.8752899169922,33.4034385681152,NA
"georgia,jasper,8",-83.7205963134766,33.4893836975098,NA
"georgia,jasper,9",-83.6976776123047,33.4836540222168,NA
"georgia,jasper,10",-83.6919479370117,33.5123023986816,NA
"georgia,jeff davis",NA,NA,0.657245654511582
"georgia,jeff davis,1",-82.5288391113281,31.6960258483887,NA
"georgia,jeff davis,2",-82.5288391113281,31.6673755645752,NA
"georgia,jeff davis,3",-82.6434326171875,31.6616497039795,NA
"georgia,jeff davis,4",-82.8554229736328,31.6673755645752,NA
"georgia,jeff davis,5",-82.8611602783203,31.8048877716064,NA
"georgia,jeff davis,6",-82.6377029418945,31.9194793701172,NA
"georgia,jeff davis,7",-82.557487487793,31.9538555145264,NA
"georgia,jeff davis,8",-82.5231094360352,31.9423980712891,NA
"georgia,jeff davis,9",-82.5001983642578,31.948127746582,NA
"georgia,jeff davis,10",-82.4486236572266,31.948127746582,NA
"georgia,jeff davis,11",-82.4486236572266,31.8220767974854,NA
"georgia,jeff davis,12",-82.5231094360352,31.8220767974854,NA
"georgia,jeff davis,13",-82.5288391113281,31.7475910186768,NA
"georgia,jeff davis,14",-82.5632171630859,31.7418632507324,NA
"georgia,jeff davis,15",-82.5288391113281,31.7246723175049,NA
"georgia,jeff davis,16",-82.5288391113281,31.6960258483887,NA
"georgia,jefferson",NA,NA,0.534695074599989
"georgia,jefferson,1",-82.3283081054688,32.8419418334961,NA
"georgia,jefferson,2",-82.3970565795898,32.8591270446777,NA
"georgia,jefferson,3",-82.4257049560547,32.8190231323242,NA
"georgia,jefferson,4",-82.4085235595703,32.7846450805664,NA
"georgia,jefferson,5",-82.4658126831055,32.7617263793945,NA
"georgia,jefferson,6",-82.5460357666016,32.8247528076172,NA
"georgia,jefferson,7",-82.5231094360352,32.9278831481934,NA
"georgia,jefferson,8",-82.5517578125,32.9450721740723,NA
"georgia,jefferson,9",-82.5517578125,32.996639251709,NA
"georgia,jefferson,10",-82.6090545654297,33.0367469787598,NA
"georgia,jefferson,11",-82.6606216430664,33.1169624328613,NA
"georgia,jefferson,12",-82.5918655395508,33.1169624328613,NA
"georgia,jefferson,13",-82.5918655395508,33.1685256958008,NA
"georgia,jefferson,14",-82.4027862548828,33.3117637634277,NA
"georgia,jefferson,15",-82.3454895019531,33.317497253418,NA
"georgia,jefferson,16",-82.2595520019531,33.2659301757812,NA
"georgia,jefferson,17",-82.2423629760742,33.2315521240234,NA
"georgia,jefferson,18",-82.2939300537109,33.0825843811035,NA
"georgia,jefferson,19",-82.282470703125,32.9622611999512,NA
"georgia,jefferson,20",-82.3283081054688,32.8419418334961,NA
"georgia,jenkins",NA,NA,0.66259397326729
"georgia,jenkins,1",-81.8527450561523,32.6471366882324,NA
"georgia,jenkins,2",-82.0246353149414,32.6070289611816,NA
"georgia,jenkins,3",-82.0876617431641,32.67578125,NA
"georgia,jenkins,4",-82.1564178466797,32.8190231323242,NA
"georgia,jenkins,5",-82.1506881713867,32.8935089111328,NA
"georgia,jenkins,6",-82.09912109375,32.9221534729004,NA
"georgia,jenkins,7",-81.9616165161133,32.9221534729004,NA
"georgia,jenkins,8",-81.8642120361328,32.9565353393555,NA
"georgia,jenkins,9",-81.7725372314453,32.9164276123047,NA
"georgia,jenkins,10",-81.8756713867188,32.6929702758789,NA
"georgia,jenkins,11",-81.8527450561523,32.6471366882324,NA
"georgia,johnson",NA,NA,0.497605283267956
"georgia,johnson,1",-82.6663513183594,32.5210838317871,NA
"georgia,johnson,2",-82.6949996948242,32.5268173217773,NA
"georgia,johnson,3",-82.6949996948242,32.6299476623535,NA
"georgia,johnson,4",-82.8153228759766,32.6700553894043,NA
"georgia,johnson,5",-82.8153228759766,32.6929702758789,NA
"georgia,johnson,6",-82.8840713500977,32.7216186523438,NA
"georgia,johnson,7",-82.9700164794922,32.7101631164551,NA
"georgia,johnson,8",-82.9642868041992,32.7559967041016,NA
"georgia,johnson,9",-82.9757461547852,32.7674560546875,NA
"georgia,johnson,10",-82.8210525512695,32.8190231323242,NA
"georgia,johnson,11",-82.7924041748047,32.7846450805664,NA
"georgia,johnson,12",-82.6949996948242,32.8075637817383,NA
"georgia,johnson,13",-82.5460357666016,32.8247528076172,NA
"georgia,johnson,14",-82.4658126831055,32.7617263793945,NA
"georgia,johnson,15",-82.4772720336914,32.733081817627,NA
"georgia,johnson,16",-82.5173797607422,32.6929702758789,NA
"georgia,johnson,17",-82.4944610595703,32.6528625488281,NA
"georgia,johnson,18",-82.6033248901367,32.5841102600098,NA
"georgia,johnson,19",-82.5918655395508,32.538272857666,NA
"georgia,johnson,20",-82.6663513183594,32.5210838317871,NA
"georgia,jones",NA,NA,0.257600222539007
"georgia,jones,1",-83.4398422241211,33.185718536377,NA
"georgia,jones,2",-83.37109375,32.9393424987793,NA
"georgia,jones,3",-83.5372467041016,32.853401184082,NA
"georgia,jones,4",-83.6174621582031,32.8935089111328,NA
"georgia,jones,5",-83.7091293334961,32.9336166381836,NA
"georgia,jones,6",-83.7320556640625,33.0424728393555,NA
"georgia,jones,7",-83.8122711181641,33.12841796875,NA
"georgia,jones,8",-83.4398422241211,33.185718536377,NA
"georgia,lamar",NA,NA,0.077726716209566
"georgia,lamar,1",-84.2878189086914,32.985179901123,NA
"georgia,lamar,2",-84.270637512207,33.0825843811035,NA
"georgia,lamar,3",-84.2477111816406,33.1685256958008,NA
"georgia,lamar,4",-84.1445846557617,33.1685256958008,NA
"georgia,lamar,5",-84.1445846557617,33.1971740722656,NA
"georgia,lamar,6",-84.0700988769531,33.1971740722656,NA
"georgia,lamar,7",-84.0700988769531,32.9450721740723,NA
"georgia,lamar,8",-84.1445846557617,32.9336166381836,NA
"georgia,lamar,9",-84.1560363769531,32.985179901123,NA
"georgia,lamar,10",-84.2878189086914,32.985179901123,NA
"georgia,lanier",NA,NA,0.580594317249084
"georgia,lanier,1",-82.9700164794922,31.1631755828857,NA
"georgia,lanier,2",-82.9700164794922,30.8766975402832,NA
"georgia,lanier,3",-83.0273132324219,30.8423175811768,NA
"georgia,lanier,4",-83.0387725830078,30.9225311279297,NA
"georgia,lanier,5",-83.1590957641602,30.9225311279297,NA
"georgia,lanier,6",-83.1648254394531,31.0084743499756,NA
"georgia,lanier,7",-83.2049331665039,31.0084743499756,NA
"georgia,lanier,8",-83.2049331665039,31.0485820770264,NA
"georgia,lanier,9",-83.1648254394531,31.0485820770264,NA
"georgia,lanier,10",-83.1648254394531,31.123067855835,NA
"georgia,lanier,11",-83.0445022583008,31.1287956237793,NA
"georgia,lanier,12",-83.0445022583008,31.1631755828857,NA
"georgia,lanier,13",-82.9700164794922,31.1631755828857,NA
"georgia,laurens",NA,NA,0.409762314212595
"georgia,laurens,1",-82.6949996948242,32.5268173217773,NA
"georgia,laurens,2",-82.6663513183594,32.4809799194336,NA
"georgia,laurens,3",-82.7121887207031,32.4351425170898,NA
"georgia,laurens,4",-82.7522964477539,32.3262786865234,NA
"georgia,laurens,5",-82.740837097168,32.3033599853516,NA
"georgia,laurens,6",-82.8955307006836,32.1944999694824,NA
"georgia,laurens,7",-82.9069976806641,32.1944999694824,NA
"georgia,laurens,8",-83.0158538818359,32.1486625671387,NA
"georgia,laurens,9",-83.0674209594727,32.2403335571289,NA
"georgia,laurens,10",-83.0559616088867,32.2517929077148,NA
"georgia,laurens,11",-83.0846099853516,32.2689819335938,NA
"georgia,laurens,12",-83.2564926147461,32.5841102600098,NA
"georgia,laurens,13",-82.9700164794922,32.7101631164551,NA
"georgia,laurens,14",-82.8840713500977,32.7216186523438,NA
"georgia,laurens,15",-82.8153228759766,32.6929702758789,NA
"georgia,laurens,16",-82.8153228759766,32.6700553894043,NA
"georgia,laurens,17",-82.6949996948242,32.6299476623535,NA
"georgia,laurens,18",-82.6949996948242,32.5268173217773,NA
"georgia,lee",NA,NA,0.338402033576129
"georgia,lee,1",-84.3451156616211,31.8679141998291,NA
"georgia,lee,2",-84.3451156616211,31.9137477874756,NA
"georgia,lee,3",-83.9726943969727,31.9137477874756,NA
"georgia,lee,4",-84.0242614746094,31.7876968383789,NA
"georgia,lee,5",-84.0586395263672,31.7304019927979,NA
"georgia,lee,6",-84.0643692016602,31.7132129669189,NA
"georgia,lee,7",-84.0471801757812,31.6673755645752,NA
"georgia,lee,8",-84.0758209228516,31.6158123016357,NA
"georgia,lee,9",-84.3221969604492,31.6100807189941,NA
"georgia,lee,10",-84.3107452392578,31.7876968383789,NA
"georgia,lee,11",-84.2878189086914,31.7876968383789,NA
"georgia,lee,12",-84.2878189086914,31.8220767974854,NA
"georgia,lee,13",-84.3451156616211,31.8679141998291,NA
"georgia,liberty",NA,NA,0.806802950686431
"georgia,liberty,1",-81.7839965820312,32.0455284118652,NA
"georgia,liberty,2",-81.7152404785156,32.097095489502,NA
"georgia,liberty,3",-81.6006546020508,32.0111541748047,NA
"georgia,liberty,4",-81.5662689208984,31.9595851898193,NA
"georgia,liberty,5",-81.4631423950195,31.9595851898193,NA
"georgia,liberty,6",-81.3600082397461,31.8335342407227,NA
"georgia,liberty,7",-81.2855224609375,31.8106155395508,NA
"georgia,liberty,8",-81.2568740844727,31.7590503692627,NA
"georgia,liberty,9",-81.1823959350586,31.7246723175049,NA
"georgia,liberty,10",-81.1709289550781,31.6731071472168,NA
"georgia,liberty,11",-81.1365585327148,31.6902942657471,NA
"georgia,liberty,12",-81.1308212280273,31.6845645904541,NA
"georgia,liberty,13",-81.1651992797852,31.5585174560547,NA
"georgia,liberty,14",-81.2396850585938,31.6444568634033,NA
"georgia,liberty,15",-81.4344940185547,31.6559181213379,NA
"georgia,liberty,16",-81.5089797973633,31.7189445495605,NA
"georgia,liberty,17",-81.5949249267578,31.7304019927979,NA
"georgia,liberty,18",-81.6350326538086,31.7819690704346,NA
"georgia,liberty,19",-81.7553482055664,31.8736419677734,NA
"georgia,liberty,20",-81.7438888549805,31.9595851898193,NA
"georgia,liberty,21",-81.829833984375,32.0111541748047,NA
"georgia,liberty,22",-81.7839965820312,32.0455284118652,NA
"georgia,lincoln",NA,NA,0.762176512633898
"georgia,lincoln,1",-82.6434326171875,33.9706649780273,NA
"georgia,lincoln,2",-82.5517578125,33.9477462768555,NA
"georgia,lincoln,3",-82.4658126831055,33.8789939880371,NA
"georgia,lincoln,4",-82.2652740478516,33.7529449462891,NA
"georgia,lincoln,5",-82.2194366455078,33.6899185180664,NA
"georgia,lincoln,6",-82.2939300537109,33.6841888427734,NA
"georgia,lincoln,7",-82.3225784301758,33.6956481933594,NA
"georgia,lincoln,8",-82.5001983642578,33.6498107910156,NA
"georgia,lincoln,9",-82.6033248901367,33.8331565856934,NA
"georgia,lincoln,10",-82.5746765136719,33.8675346374512,NA
"georgia,lincoln,11",-82.6147842407227,33.8675346374512,NA
"georgia,lincoln,12",-82.6434326171875,33.9706649780273,NA
"georgia,long",NA,NA,0.793178062373993
"georgia,long,1",-81.5490875244141,31.7304019927979,NA
"georgia,long,2",-81.6006546020508,31.5585174560547,NA
"georgia,long,3",-81.6865921020508,31.5527858734131,NA
"georgia,long,4",-81.7324295043945,31.6043510437012,NA
"georgia,long,5",-81.8126373291016,31.6673755645752,NA
"georgia,long,6",-81.829833984375,31.6559181213379,NA
"georgia,long,7",-81.9215087890625,31.7647819519043,NA
"georgia,long,8",-81.9787979125977,31.7876968383789,NA
"georgia,long,9",-81.9673461914062,31.8163471221924,NA
"georgia,long,10",-81.9043121337891,31.885103225708,NA
"georgia,long,11",-81.8814010620117,31.9309368133545,NA
"georgia,long,12",-81.8871307373047,31.9595851898193,NA
"georgia,long,13",-81.829833984375,32.0111541748047,NA
"georgia,long,14",-81.7496185302734,31.9767742156982,NA
"georgia,long,15",-81.7553482055664,31.9022903442383,NA
"georgia,long,16",-81.7381591796875,31.8621845245361,NA
"georgia,long,17",-81.6121063232422,31.7418632507324,NA
"georgia,long,18",-81.5490875244141,31.7304019927979,NA
"georgia,lowndes",NA,NA,0.634316319471069
"georgia,lowndes,1",-83.4856796264648,31.0256633758545,NA
"georgia,lowndes,2",-83.2106552124023,31.0313930511475,NA
"georgia,lowndes,3",-83.2049331665039,31.0084743499756,NA
"georgia,lowndes,4",-83.1648254394531,31.0084743499756,NA
"georgia,lowndes,5",-83.1590957641602,30.9225311279297,NA
"georgia,lowndes,6",-83.0387725830078,30.9225311279297,NA
"georgia,lowndes,7",-83.0273132324219,30.8423175811768,NA
"georgia,lowndes,8",-83.0731506347656,30.8308601379395,NA
"georgia,lowndes,9",-83.1017990112305,30.7907524108887,NA
"georgia,lowndes,10",-83.1247100830078,30.7907524108887,NA
"georgia,lowndes,11",-83.1247100830078,30.6188640594482,NA
"georgia,lowndes,12",-83.3825454711914,30.6303253173828,NA
"georgia,lowndes,13",-83.462760925293,30.6876201629639,NA
"georgia,lowndes,14",-83.4971389770508,30.7449150085449,NA
"georgia,lowndes,15",-83.4513092041016,30.7850227355957,NA
"georgia,lowndes,16",-83.4684906005859,30.8193988800049,NA
"georgia,lowndes,17",-83.3825454711914,30.8423175811768,NA
"georgia,lowndes,18",-83.3882751464844,30.8766975402832,NA
"georgia,lowndes,19",-83.4283828735352,30.8881549835205,NA
"georgia,lowndes,20",-83.4856796264648,31.0256633758545,NA
"georgia,lumpkin",NA,NA,0.710027294401439
"georgia,lumpkin,1",-84.2018737792969,34.6009216308594,NA
"georgia,lumpkin,2",-84.1273956298828,34.6524848937988,NA
"georgia,lumpkin,3",-84.0414505004883,34.6352996826172,NA
"georgia,lumpkin,4",-83.9612350463867,34.7327003479004,NA
"georgia,lumpkin,5",-83.8581085205078,34.7155113220215,NA
"georgia,lumpkin,6",-83.8867492675781,34.6696739196777,NA
"georgia,lumpkin,7",-83.8810195922852,34.6410293579102,NA
"georgia,lumpkin,8",-83.8810195922852,34.6181106567383,NA
"georgia,lumpkin,9",-83.8695602416992,34.543628692627,NA
"georgia,lumpkin,10",-83.8294525146484,34.5264358520508,NA
"georgia,lumpkin,11",-83.8924789428711,34.4634094238281,NA
"georgia,lumpkin,12",-83.9383163452148,34.4634094238281,NA
"georgia,lumpkin,13",-83.9898834228516,34.4175758361816,NA
"georgia,lumpkin,14",-84.1159286499023,34.4404945373535,NA
"georgia,lumpkin,15",-84.098747253418,34.4576835632324,NA
"georgia,lumpkin,16",-84.2018737792969,34.5378952026367,NA
"georgia,lumpkin,17",-84.2018737792969,34.6009216308594,NA
"georgia,mcduffie",NA,NA,0.66887176959434
"georgia,mcduffie,1",-82.3053817749023,33.3576011657715,NA
"georgia,mcduffie,2",-82.3454895019531,33.317497253418,NA
"georgia,mcduffie,3",-82.4027862548828,33.3117637634277,NA
"georgia,mcduffie,4",-82.4887313842773,33.3346824645996,NA
"georgia,mcduffie,5",-82.557487487793,33.3461456298828,NA
"georgia,mcduffie,6",-82.5517578125,33.3977088928223,NA
"georgia,mcduffie,7",-82.5918655395508,33.449275970459,NA
"georgia,mcduffie,8",-82.6548919677734,33.5925178527832,NA
"georgia,mcduffie,9",-82.6835403442383,33.6039733886719,NA
"georgia,mcduffie,10",-82.6147842407227,33.6326217651367,NA
"georgia,mcduffie,11",-82.6090545654297,33.6440811157227,NA
"georgia,mcduffie,12",-82.5231094360352,33.6555404663086,NA
"georgia,mcduffie,13",-82.5001983642578,33.6498107910156,NA
"georgia,mcduffie,14",-82.4371643066406,33.6555404663086,NA
"georgia,mcduffie,15",-82.4486236572266,33.638355255127,NA
"georgia,mcduffie,16",-82.4257049560547,33.5925178527832,NA
"georgia,mcduffie,17",-82.4486236572266,33.5524101257324,NA
"georgia,mcduffie,18",-82.3913269042969,33.5294914245605,NA
"georgia,mcduffie,19",-82.4085235595703,33.5180282592773,NA
"georgia,mcduffie,20",-82.3970565795898,33.4607353210449,NA
"georgia,mcduffie,21",-82.3053817749023,33.3576011657715,NA
"georgia,mcintosh",NA,NA,0.876101564529139
"georgia,mcintosh,1",-81.6178359985352,31.4553852081299,NA
"georgia,mcintosh,2",-81.6350326538086,31.5012187957764,NA
"georgia,mcintosh,3",-81.6579437255859,31.5413246154785,NA
"georgia,mcintosh,4",-81.6006546020508,31.5585174560547,NA
"georgia,mcintosh,5",-81.5490875244141,31.7304019927979,NA
"georgia,mcintosh,6",-81.4344940185547,31.6559181213379,NA
"georgia,mcintosh,7",-81.2396850585938,31.6444568634033,NA
"georgia,mcintosh,8",-81.19384765625,31.575704574585,NA
"georgia,mcintosh,9",-81.2855224609375,31.5413246154785,NA
"georgia,mcintosh,10",-81.2568740844727,31.5184097290039,NA
"georgia,mcintosh,11",-81.199577331543,31.5355987548828,NA
"georgia,mcintosh,12",-81.2454147338867,31.4095478057861,NA
"georgia,mcintosh,13",-81.3199005126953,31.4038162231445,NA
"georgia,mcintosh,14",-81.3256301879883,31.3350601196289,NA
"georgia,mcintosh,15",-81.4058456420898,31.3407917022705,NA
"georgia,mcintosh,16",-81.4402160644531,31.3236026763916,NA
"georgia,mcintosh,17",-81.4803237915039,31.3407917022705,NA
"georgia,mcintosh,18",-81.5949249267578,31.4095478057861,NA
"georgia,mcintosh,19",-81.6178359985352,31.4553852081299,NA
"georgia,macon",NA,NA,0.0367385023931446
"georgia,macon,1",-83.8810195922852,32.4809799194336,NA
"georgia,macon,2",-83.8752899169922,32.4236831665039,NA
"georgia,macon,3",-83.8924789428711,32.4064903259277,NA
"georgia,macon,4",-83.8867492675781,32.2919006347656,NA
"georgia,macon,5",-83.9268569946289,32.2861709594727,NA
"georgia,macon,6",-84.0242614746094,32.1887702941895,NA
"georgia,macon,7",-84.0242614746094,32.1314735412598,NA
"georgia,macon,8",-84.0529098510742,32.1486625671387,NA
"georgia,macon,9",-84.0471801757812,32.1715812683105,NA
"georgia,macon,10",-84.1617660522461,32.1887702941895,NA
"georgia,macon,11",-84.1617660522461,32.2174186706543,NA
"georgia,macon,12",-84.2362518310547,32.22314453125,NA
"georgia,macon,13",-84.2477111816406,32.3778457641602,NA
"georgia,macon,14",-84.1961441040039,32.3893051147461,NA
"georgia,macon,15",-84.098747253418,32.5096244812012,NA
"georgia,macon,16",-83.9325866699219,32.4981651306152,NA
"georgia,macon,17",-83.8810195922852,32.4809799194336,NA
"georgia,madison",NA,NA,0.637246243080983
"georgia,madison,1",-83.0846099853516,34.2342300415039,NA
"georgia,madison,2",-83.1075286865234,34.1654739379883,NA
