"","x","y"
"2778",-45892,86619
"2779",-36698,73952
"2780",-43373,59796
"2781",-59235,58306
"2782",-68426,70968
"2783",-61758,85124
"2784",-45892,86619
"2785",24907,NA
"2786",241723,86168
"2787",250849,73429
"2788",244153,59252
"2789",228338,57814
"2790",219214,70548
"2791",225904,84725
"2792",241723,86168
"2793",25750,NA
"2794",74268,84318
"2795",83432,71620
"2796",76748,57454
"2797",60906,55987
"2798",51745,68679
"2799",58423,82845
"2800",74268,84318
"2801",27081,NA
"2802",-213898,84173
"2803",-204664,71552
"2804",-211330,57412
"2805",-227222,55894
"2806",-236452,68509
"2807",-229793,82648
"2808",-213898,84173
"2809",26544,NA
"2810",-93496,82126
"2811",-84293,69471
"2812",-90967,55320
"2813",-106836,53823
"2814",-116036,66472
"2815",-109369,80623
"2816",-93496,82126
"2817",25153,NA
"2818",194259,81831
"2819",203394,69103
"2820",196700,54930
"2821",180878,53484
"2822",171746,66206
"2823",178433,80380
"2824",194259,81831
"2825",25982,NA
"2826",26725,79891
"2827",35898,67205
"2828",29216,53044
"2829",13367,51569
"2830",4197,64249
"2831",10873,78410
"2832",26725,79891
"2833",27289,NA
"2834",-261592,79591
"2835",-252349,66983
"2836",-259014,52850
"2837",-274914,51323
"2838",-284154,63925
"2839",-277496,78059
"2840",-261592,79591
"2841",26762,NA
"2842",-141124,77609
"2843",-131912,64968
"2844",-138584,50822
"2845",-154462,49318
"2846",-163670,61953
"2847",-157005,76099
"2848",-141124,77609
"2849",25395,NA
"2850",146775,77470
"2851",155919,64754
"2852",149227,50585
"2853",133398,49131
"2854",124257,61842
"2855",130943,76012
"2856",146775,77470
"2857",26210,NA
"2858",-20839,75441
"2859",-11657,62767
"2860",-18338,48611
"2861",-34194,47128
"2862",-43373,59796
"2863",-36698,73952
"2864",-20839,75441
"2865",27493,NA
"2866",-309312,74986
"2867",-300060,62392
"2868",-306724,48265
"2869",-322634,46732
"2870",-331882,59320
"2871",-325224,73447
"2872",-309312,74986
"2873",24783,NA
"2874",266662,74866
"2875",275778,62121
"2876",269076,47944
"2877",253266,46512
"2878",244153,59252
"2879",250849,73429
"2880",266662,74866
"2881",25633,NA
"2882",99271,73086
"2883",108423,60382
"2884",101733,46217
"2885",85897,44755
"2886",76748,57454
"2887",83432,71620
"2888",99271,73086
"2889",26976,NA
"2890",-188775,73070
"2891",-179554,60442
"2892",-186226,46302
"2893",-202112,44790
"2894",-211330,57412
"2895",-204664,71552
"2896",-188775,73070
"2897",26434,NA
"2898",-68426,70968
"2899",-59235,58306
"2900",-65915,44155
"2901",-81780,42665
"2902",-90967,55320
"2903",-84293,69471
"2904",-68426,70968
"2905",25031,NA
"2906",219214,70548
"2907",228338,57814
"2908",221639,43641
"2909",205822,42202
"2910",196700,54930
"2911",203394,69103
"2912",219214,70548
"2913",25867,NA
"2914",51745,68679
"2915",60906,55987
"2916",54217,41826
"2917",38374,40357
"2918",29216,53044
"2919",35898,67205
"2920",51745,68679
"2921",27186,NA
"2922",-236452,68509
"2923",-227222,55894
"2924",-233893,41759
"2925",-249788,40240
"2926",-259014,52850
"2927",-252349,66983
"2928",-236452,68509
"2929",26654,NA
"2930",-116036,66472
"2931",-106836,53823
"2932",-113516,39677
"2933",-129388,38179
"2934",-138584,50822
"2935",-131912,64968
"2936",-116036,66472
"2937",25275,NA
"2938",171746,66206
"2939",180878,53484
"2940",174181,39315
"2941",158357,37868
"2942",149227,50585
"2943",155919,64754
"2944",171746,66206
"2945",26097,NA
"2946",4197,64249
"2947",13367,51569
"2948",6680,37412
"2949",-9172,35936
"2950",-18338,48611
"2951",-11657,62767
"2952",4197,64249
"2953",27392,NA
"2954",-284154,63925
"2955",-274914,51323
"2956",-281586,37195
"2957",-297489,35669
"2958",-306724,48265
"2959",-300060,62392
"2960",-284154,63925
"2961",24658,NA
"2962",291586,63551
"2963",300691,50801
"2964",293984,36625
"2965",278178,35199
"2966",269076,47944
"2967",275778,62121
"2968",291586,63551
"2969",26870,NA
"2970",-163670,61953
"2971",-154462,49318
"2972",-161141,35177
"2973",-177021,33672
"2974",-186226,46302
"2975",-179554,60442
"2976",-163670,61953
"2977",25515,NA
"2978",124257,61842
"2979",133398,49131
"2980",126702,34966
"2981",110871,33511
"2982",101733,46217
"2983",108423,60382
"2984",124257,61842
"2985",26323,NA
"2986",-43373,59796
"2987",-34194,47128
"2988",-40881,32976
"2989",-56740,31493
"2990",-65915,44155
"2991",-59235,58306
"2992",-43373,59796
"2993",24908,NA
"2994",244153,59252
"2995",253266,46512
"2996",246561,32340
"2997",230749,30907
"2998",221639,43641
"2999",228338,57814
"3000",244153,59252
"3001",25751,NA
"3002",76748,57454
"3003",85897,44755
"3004",79202,30595
"3005",63364,29132
"3006",54217,41826
"3007",60906,55987
"3008",76748,57454
"3009",27082,NA
"3010",-211330,57412
"3011",-202112,44790
"3012",-208791,30655
"3013",-224680,29143
"3014",-233893,41759
"3015",-227222,55894
"3016",-211330,57412
"3017",26545,NA
"3018",-90967,55320
"3019",-81780,42665
"3020",-88466,28518
"3021",-104332,27027
"3022",-113516,39677
"3023",-106836,53823
"3024",-90967,55320
"3025",25154,NA
"3026",196700,54930
"3027",205822,42202
"3028",199118,28033
"3029",183299,26592
"3030",174181,39315
"3031",180878,53484
"3032",196700,54930
"3033",25983,NA
"3034",29216,53044
"3035",38374,40357
"3036",31680,26201
"3037",15834,24731
"3038",6680,37412
"3039",13367,51569
"3040",29216,53044
"3041",27290,NA
"3042",-259014,52850
"3043",-249788,40240
"3044",-256466,26111
"3045",-272364,24592
"3046",-281586,37195
"3047",-274914,51323
"3048",-259014,52850
"3049",26763,NA
"3050",-138584,50822
"3051",-129388,38179
"3052",-136074,24038
"3053",-151948,22540
"3054",-161141,35177
"3055",-154462,49318
"3056",-138584,50822
"3057",25396,NA
"3058",149227,50585
"3059",158357,37868
"3060",151654,23703
"3061",135829,22255
"3062",126702,34966
"3063",133398,49131
"3064",149227,50585
"3065",26211,NA
"3066",-18338,48611
"3067",-9172,35936
"3068",-15865,21784
"3069",-31718,20307
"3070",-40881,32976
"3071",-34194,47128
"3072",-18338,48611
"3073",24784,NA
"3074",269076,47944
"3075",278178,35199
"3076",271468,21027
"3077",255661,19600
"3078",246561,32340
"3079",253266,46512
"3080",269076,47944
"3081",26977,NA
"3082",-186226,46302
"3083",-177021,33672
"3084",-183707,19536
"3085",-199590,18031
"3086",-208791,30655
"3087",-202112,44790
"3088",-186226,46302
"3089",25634,NA
"3090",101733,46217
"3091",110871,33511
"3092",104170,19351
"3093",88337,17895
"3094",79202,30595
"3095",85897,44755
"3096",101733,46217
"3097",26435,NA
"3098",-65915,44155
"3099",-56740,31493
"3100",-63432,17346
"3101",-79294,15862
"3102",-88466,28518
"3103",-81780,42665
"3104",-65915,44155
"3105",25868,NA
"3106",54217,41826
"3107",63364,29132
"3108",56664,14976
"3109",40823,13513
"3110",31680,26201
"3111",38374,40357
"3112",54217,41826
