"","x","y","sheep","strip"
"6695",555,945,0,4
"6696",555,955,0,4
"6697",555,965,0,4
"6698",555,975,0,4
"6699",555,985,0,4
"6700",555,995,0,4
"6701",555,1005,0,4
"6702",555,1015,0,4
"6703",555,1025,0,4
"6704",555,1035,0,4
"6705",555,1045,0,4
"6706",555,1055,0,4
"6707",555,1065,0,4
"6708",555,1075,0,4
"6709",555,1085,0,4
"6710",555,1095,0,4
"6711",555,1105,0,4
"6712",555,1115,0,4
"6713",555,1125,0,4
"6714",555,1135,0,4
"6715",555,1145,0,4
"6716",555,1155,0,4
"6717",555,1165,0,4
"6718",555,1175,0,4
"6719",555,1185,0,4
"6720",555,1195,0,4
"6721",565,5,0,4
"6722",565,15,0,4
"6723",565,25,0,4
"6724",565,35,0,4
"6725",565,45,0,4
"6726",565,55,0,4
"6727",565,65,0,4
"6728",565,75,0,4
"6729",565,85,0,4
"6730",565,95,0,4
"6731",565,105,0,4
"6732",565,115,0,4
"6733",565,125,0,4
"6734",565,135,0,4
"6735",565,145,0,4
"6736",565,155,0,4
"6737",565,165,0,4
"6738",565,175,0,4
"6739",565,185,0,4
"6740",565,195,0,4
"6741",565,205,0,4
"6742",565,215,0,4
"6743",565,225,0,4
"6744",565,235,0,4
"6745",565,245,0,4
"6746",565,255,0,4
"6747",565,265,0,4
"6748",565,275,0,4
"6749",565,285,0,4
"6750",565,295,0,4
"6751",565,305,0,4
"6752",565,315,0,4
"6753",565,325,0,4
"6754",565,335,0,4
"6755",565,345,0,4
"6756",565,355,0,4
"6757",565,365,0,4
"6758",565,375,0,4
"6759",565,385,0,4
"6760",565,395,0,4
"6761",565,405,0,4
"6762",565,415,0,4
"6763",565,425,0,4
"6764",565,435,0,4
"6765",565,445,0,4
"6766",565,455,0,4
"6767",565,465,0,4
"6768",565,475,0,4
"6769",565,485,0,4
"6770",565,495,0,4
"6771",565,505,0,4
"6772",565,515,0,4
"6773",565,525,0,4
"6774",565,535,0,4
"6775",565,545,0,4
"6776",565,555,0,4
"6777",565,565,0,4
"6778",565,575,0,4
"6779",565,585,0,4
"6780",565,595,0,4
"6781",565,605,0,4
"6782",565,615,0,4
"6783",565,625,0,4
"6784",565,635,0,4
"6785",565,645,0,4
"6786",565,655,0,4
"6787",565,665,0,4
"6788",565,675,0,4
"6789",565,685,0,4
"6790",565,695,0,4
"6791",565,705,0,4
"6792",565,715,0,4
"6793",565,725,0,4
"6794",565,735,0,4
"6795",565,745,0,4
"6796",565,755,0,4
"6797",565,765,0,4
"6798",565,775,0,4
"6799",565,785,0,4
"6800",565,795,0,4
"6801",565,805,0,4
"6802",565,815,0,4
"6803",565,825,0,4
"6804",565,835,0,4
"6805",565,845,0,4
"6806",565,855,0,4
"6807",565,865,0,4
"6808",565,875,0,4
"6809",565,885,0,4
"6810",565,895,0,4
"6811",565,905,0,4
"6812",565,915,0,4
"6813",565,925,0,4
"6814",565,935,0,4
"6815",565,945,0,4
"6816",565,955,0,4
"6817",565,965,0,4
"6818",565,975,0,4
"6819",565,985,0,4
"6820",565,995,0,4
"6821",565,1005,0,4
"6822",565,1015,0,4
"6823",565,1025,0,4
"6824",565,1035,0,4
"6825",565,1045,0,4
"6826",565,1055,0,4
"6827",565,1065,0,4
"6828",565,1075,0,4
"6829",565,1085,0,4
"6830",565,1095,0,4
"6831",565,1105,0,4
"6832",565,1115,0,4
"6833",565,1125,0,4
"6834",565,1135,0,4
"6835",565,1145,0,4
"6836",565,1155,0,4
"6837",565,1165,0,4
"6838",565,1175,0,4
"6839",565,1185,0,4
"6840",565,1195,0,4
"6841",575,5,0,4
"6842",575,15,0,4
"6843",575,25,0,4
"6844",575,35,0,4
"6845",575,45,0,4
"6846",575,55,0,4
"6847",575,65,0,4
"6848",575,75,0,4
"6849",575,85,0,4
"6850",575,95,0,4
"6851",575,105,0,4
"6852",575,115,0,4
"6853",575,125,0,4
"6854",575,135,0,4
"6855",575,145,0,4
"6856",575,155,0,4
"6857",575,165,0,4
"6858",575,175,0,4
"6859",575,185,0,4
"6860",575,195,0,4
"6861",575,205,0,4
"6862",575,215,0,4
"6863",575,225,0,4
"6864",575,235,0,4
"6865",575,245,0,4
"6866",575,255,0,4
"6867",575,265,0,4
"6868",575,275,0,4
"6869",575,285,0,4
"6870",575,295,0,4
"6871",575,305,0,4
"6872",575,315,0,4
"6873",575,325,0,4
"6874",575,335,0,4
"6875",575,345,0,4
"6876",575,355,0,4
"6877",575,365,0,4
"6878",575,375,0,4
"6879",575,385,0,4
"6880",575,395,0,4
"6881",575,405,0,4
"6882",575,415,0,4
"6883",575,425,0,4
"6884",575,435,0,4
"6885",575,445,0,4
"6886",575,455,0,4
"6887",575,465,0,4
"6888",575,475,0,4
"6889",575,485,0,4
"6890",575,495,0,4
"6891",575,505,0,4
"6892",575,515,0,4
"6893",575,525,0,4
"6894",575,535,0,4
"6895",575,545,0,4
"6896",575,555,0,4
"6897",575,565,0,4
"6898",575,575,0,4
"6899",575,585,0,4
"6900",575,595,0,4
"6901",575,605,0,4
"6902",575,615,0,4
"6903",575,625,0,4
"6904",575,635,0,4
"6905",575,645,0,4
"6906",575,655,0,4
"6907",575,665,0,4
"6908",575,675,0,4
"6909",575,685,0,4
"6910",575,695,0,4
"6911",575,705,0,4
"6912",575,715,0,4
"6913",575,725,0,4
"6914",575,735,0,4
"6915",575,745,0,4
"6916",575,755,0,4
"6917",575,765,0,4
"6918",575,775,0,4
"6919",575,785,0,4
"6920",575,795,0,4
"6921",575,805,0,4
"6922",575,815,0,4
"6923",575,825,0,4
"6924",575,835,0,4
"6925",575,845,0,4
"6926",575,855,0,4
"6927",575,865,0,4
"6928",575,875,0,4
"6929",575,885,0,4
"6930",575,895,0,4
"6931",575,905,0,4
"6932",575,915,0,4
"6933",575,925,0,4
"6934",575,935,0,4
"6935",575,945,0,4
"6936",575,955,0,4
"6937",575,965,0,4
"6938",575,975,0,4
"6939",575,985,0,4
"6940",575,995,0,4
"6941",575,1005,0,4
"6942",575,1015,0,4
"6943",575,1025,0,4
"6944",575,1035,0,4
"6945",575,1045,0,4
"6946",575,1055,0,4
"6947",575,1065,0,4
"6948",575,1075,0,4
"6949",575,1085,0,4
"6950",575,1095,0,4
"6951",575,1105,0,4
"6952",575,1115,0,4
"6953",575,1125,0,4
"6954",575,1135,0,4
"6955",575,1145,0,4
"6956",575,1155,0,4
"6957",575,1165,0,4
"6958",575,1175,0,4
"6959",575,1185,0,4
"6960",575,1195,0,4
"6961",585,5,0,4
"6962",585,15,0,4
"6963",585,25,0,4
"6964",585,35,0,4
"6965",585,45,0,4
"6966",585,55,0,4
"6967",585,65,0,4
"6968",585,75,0,4
"6969",585,85,0,4
"6970",585,95,0,4
"6971",585,105,0,4
"6972",585,115,0,4
"6973",585,125,0,4
"6974",585,135,0,4
"6975",585,145,0,4
"6976",585,155,0,4
"6977",585,165,0,4
"6978",585,175,0,4
"6979",585,185,0,4
"6980",585,195,0,4
"6981",585,205,0,4
"6982",585,215,0,4
"6983",585,225,0,4
"6984",585,235,0,4
"6985",585,245,0,4
"6986",585,255,0,4
"6987",585,265,0,4
"6988",585,275,0,4
"6989",585,285,0,4
"6990",585,295,0,4
"6991",585,305,0,4
"6992",585,315,0,4
"6993",585,325,0,4
"6994",585,335,0,4
"6995",585,345,0,4
"6996",585,355,0,4
"6997",585,365,0,4
"6998",585,375,0,4
"6999",585,385,0,4
"7000",585,395,0,4
"7001",585,405,0,4
"7002",585,415,0,4
"7003",585,425,0,4
"7004",585,435,0,4
"7005",585,445,0,4
"7006",585,455,0,4
"7007",585,465,0,4
"7008",585,475,0,4
"7009",585,485,0,4
"7010",585,495,0,4
"7011",585,505,0,4
"7012",585,515,0,4
"7013",585,525,0,4
"7014",585,535,0,4
"7015",585,545,0,4
"7016",585,555,0,4
"7017",585,565,0,4
"7018",585,575,0,4
"7019",585,585,0,4
"7020",585,595,0,4
"7021",585,605,0,4
"7022",585,615,0,4
"7023",585,625,0,4
"7024",585,635,0,4
"7025",585,645,0,4
"7026",585,655,0,4
"7027",585,665,0,4
"7028",585,675,0,4
"7029",585,685,0,4
"7030",585,695,0,4
"7031",585,705,0,4
"7032",585,715,0,4
"7033",585,725,0,4
"7034",585,735,0,4
"7035",585,745,0,4
"7036",585,755,0,4
"7037",585,765,0,4
"7038",585,775,0,4
"7039",585,785,0,4
"7040",585,795,0,4
"7041",585,805,0,4
"7042",585,815,0,4
"7043",585,825,0,4
"7044",585,835,0,4
"7045",585,845,0,4
"7046",585,855,0,4
"7047",585,865,0,4
"7048",585,875,0,4
"7049",585,885,0,4
"7050",585,895,0,4
"7051",585,905,0,4
"7052",585,915,0,4
"7053",585,925,0,4
"7054",585,935,0,4
"7055",585,945,0,4
"7056",585,955,0,4
"7057",585,965,0,4
"7058",585,975,0,4
"7059",585,985,0,4
"7060",585,995,0,4
"7061",585,1005,0,4
"7062",585,1015,0,4
"7063",585,1025,0,4
"7064",585,1035,0,4
"7065",585,1045,0,4
"7066",585,1055,0,4
"7067",585,1065,0,4
"7068",585,1075,0,4
"7069",585,1085,0,4
"7070",585,1095,0,4
"7071",585,1105,0,4
"7072",585,1115,0,4
"7073",585,1125,0,4
"7074",585,1135,0,4
"7075",585,1145,0,4
"7076",585,1155,0,4
"7077",585,1165,0,4
"7078",585,1175,0,4
"7079",585,1185,0,4
"7080",585,1195,0,4
"7081",595,5,0,4
"7082",595,15,0,4
"7083",595,25,0,4
"7084",595,35,0,4
"7085",595,45,0,4
"7086",595,55,0,4
"7087",595,65,0,4
"7088",595,75,0,4
"7089",595,85,0,4
"7090",595,95,0,4
"7091",595,105,0,4
"7092",595,115,0,4
"7093",595,125,0,4
"7094",595,135,0,4
"7095",595,145,0,4
"7096",595,155,0,4
"7097",595,165,0,4
"7098",595,175,0,4
"7099",595,185,0,4
"7100",595,195,0,4
"7101",595,205,0,4
"7102",595,215,0,4
"7103",595,225,0,4
"7104",595,235,0,4
"7105",595,245,0,4
"7106",595,255,0,4
"7107",595,265,0,4
"7108",595,275,0,4
"7109",595,285,0,4
"7110",595,295,0,4
"7111",595,305,0,4
"7112",595,315,0,4
"7113",595,325,0,4
"7114",595,335,0,4
"7115",595,345,0,4
"7116",595,355,0,4
"7117",595,365,0,4
"7118",595,375,0,4
"7119",595,385,0,4
"7120",595,395,0,4
"7121",595,405,0,4
"7122",595,415,0,4
"7123",595,425,0,4
"7124",595,435,0,4
"7125",595,445,0,4
"7126",595,455,0,4
"7127",595,465,0,4
"7128",595,475,0,4
"7129",595,485,0,4
"7130",595,495,0,4
"7131",595,505,0,4
"7132",595,515,0,4
"7133",595,525,0,4
"7134",595,535,0,4
"7135",595,545,0,4
"7136",595,555,0,4
"7137",595,565,0,4
"7138",595,575,0,4
"7139",595,585,0,4
"7140",595,595,0,4
"7141",595,605,0,4
"7142",595,615,0,4
"7143",595,625,0,4
"7144",595,635,0,4
"7145",595,645,0,4
"7146",595,655,0,4
"7147",595,665,0,4
"7148",595,675,0,4
"7149",595,685,0,4
"7150",595,695,0,4
"7151",595,705,0,4
"7152",595,715,0,4
"7153",595,725,0,4
"7154",595,735,0,4
"7155",595,745,0,4
"7156",595,755,0,4
"7157",595,765,0,4
"7158",595,775,0,4
"7159",595,785,0,4
"7160",595,795,0,4
"7161",595,805,0,4
"7162",595,815,0,4
"7163",595,825,0,4
"7164",595,835,0,4
"7165",595,845,0,4
"7166",595,855,0,4
"7167",595,865,0,4
"7168",595,875,0,4
"7169",595,885,0,4
"7170",595,895,0,4
"7171",595,905,0,4
"7172",595,915,0,4
"7173",595,925,0,4
"7174",595,935,0,4
"7175",595,945,0,4
"7176",595,955,0,4
"7177",595,965,0,4
"7178",595,975,0,4
"7179",595,985,0,4
"7180",595,995,0,4
"7181",595,1005,0,4
"7182",595,1015,0,4
"7183",595,1025,0,4
"7184",595,1035,0,4
"7185",595,1045,0,4
"7186",595,1055,0,4
"7187",595,1065,0,4
"7188",595,1075,0,4
"7189",595,1085,0,4
"7190",595,1095,0,4
"7191",595,1105,0,4
"7192",595,1115,0,4
"7193",595,1125,0,4
"7194",595,1135,0,4
"7195",595,1145,0,4
"7196",595,1155,0,4
"7197",595,1165,0,4
"7198",595,1175,0,4
"7199",595,1185,0,4
"7200",595,1195,0,4
"7201",605,5,1,5
"7202",605,15,1,5
"7203",605,25,1,5
"7204",605,35,1,5
"7205",605,45,1,5
"7206",605,55,1,5
"7207",605,65,1,5
"7208",605,75,1,5
"7209",605,85,1,5
"7210",605,95,1,5
"7211",605,105,1,5
"7212",605,115,1,5
"7213",605,125,1,5
"7214",605,135,1,5
"7215",605,145,1,5
"7216",605,155,1,5
"7217",605,165,1,5
"7218",605,175,1,5
"7219",605,185,1,5
"7220",605,195,1,5
"7221",605,205,1,5
"7222",605,215,1,5
"7223",605,225,1,5
"7224",605,235,1,5
"7225",605,245,1,5
"7226",605,255,1,5
"7227",605,265,1,5
"7228",605,275,1,5
"7229",605,285,1,5
"7230",605,295,1,5
"7231",605,305,1,5
"7232",605,315,1,5
"7233",605,325,1,5
"7234",605,335,1,5
"7235",605,345,1,5
"7236",605,355,1,5
"7237",605,365,1,5
"7238",605,375,1,5
"7239",605,385,1,5
"7240",605,395,1,5
"7241",605,405,1,5
"7242",605,415,1,5
"7243",605,425,1,5
"7244",605,435,1,5
"7245",605,445,1,5
"7246",605,455,1,5
"7247",605,465,1,5
"7248",605,475,1,5
"7249",605,485,1,5
"7250",605,495,1,5
"7251",605,505,1,5
"7252",605,515,1,5
"7253",605,525,1,5
"7254",605,535,1,5
"7255",605,545,1,5
"7256",605,555,1,5
"7257",605,565,1,5
"7258",605,575,1,5
"7259",605,585,1,5
"7260",605,595,1,5
"7261",605,605,1,5
"7262",605,615,1,5
"7263",605,625,1,5
"7264",605,635,1,5
"7265",605,645,1,5
"7266",605,655,1,5
"7267",605,665,1,5
"7268",605,675,1,5
"7269",605,685,1,5
"7270",605,695,1,5
"7271",605,705,1,5
"7272",605,715,1,5
"7273",605,725,1,5
"7274",605,735,1,5
"7275",605,745,1,5
"7276",605,755,1,5
"7277",605,765,1,5
"7278",605,775,1,5
"7279",605,785,1,5
"7280",605,795,1,5
"7281",605,805,1,5
"7282",605,815,1,5
"7283",605,825,1,5
"7284",605,835,1,5
"7285",605,845,1,5
"7286",605,855,1,5
"7287",605,865,1,5
"7288",605,875,1,5
"7289",605,885,1,5
"7290",605,895,1,5
"7291",605,905,1,5
"7292",605,915,1,5
"7293",605,925,1,5
"7294",605,935,1,5
"7295",605,945,1,5
"7296",605,955,1,5
"7297",605,965,1,5
"7298",605,975,1,5
"7299",605,985,1,5
"7300",605,995,1,5
"7301",605,1005,1,5
"7302",605,1015,1,5
"7303",605,1025,1,5
"7304",605,1035,1,5
"7305",605,1045,1,5
"7306",605,1055,1,5
"7307",605,1065,1,5
"7308",605,1075,1,5
"7309",605,1085,1,5
"7310",605,1095,1,5
"7311",605,1105,1,5
"7312",605,1115,1,5
"7313",605,1125,1,5
"7314",605,1135,1,5
"7315",605,1145,1,5
"7316",605,1155,1,5
"7317",605,1165,1,5
"7318",605,1175,1,5
"7319",605,1185,1,5
"7320",605,1195,1,5
"7321",615,5,1,5
"7322",615,15,1,5
"7323",615,25,1,5
"7324",615,35,1,5
"7325",615,45,1,5
"7326",615,55,1,5
"7327",615,65,1,5
"7328",615,75,1,5
"7329",615,85,1,5
"7330",615,95,1,5
"7331",615,105,1,5
"7332",615,115,1,5
"7333",615,125,1,5
"7334",615,135,1,5
"7335",615,145,1,5
"7336",615,155,1,5
"7337",615,165,1,5
"7338",615,175,1,5
"7339",615,185,1,5
"7340",615,195,1,5
"7341",615,205,1,5
"7342",615,215,1,5
"7343",615,225,1,5
"7344",615,235,1,5
"7345",615,245,1,5
"7346",615,255,1,5
"7347",615,265,1,5
"7348",615,275,1,5
"7349",615,285,1,5
"7350",615,295,1,5
"7351",615,305,1,5
"7352",615,315,1,5
"7353",615,325,1,5
"7354",615,335,1,5
"7355",615,345,1,5
"7356",615,355,1,5
"7357",615,365,1,5
"7358",615,375,1,5
"7359",615,385,1,5
"7360",615,395,1,5
"7361",615,405,1,5
"7362",615,415,1,5
"7363",615,425,1,5
"7364",615,435,1,5
"7365",615,445,1,5
"7366",615,455,1,5
"7367",615,465,1,5
"7368",615,475,1,5
"7369",615,485,1,5
"7370",615,495,1,5
"7371",615,505,1,5
"7372",615,515,1,5
"7373",615,525,1,5
"7374",615,535,1,5
"7375",615,545,1,5
"7376",615,555,1,5
"7377",615,565,1,5
"7378",615,575,1,5
"7379",615,585,1,5
"7380",615,595,1,5
"7381",615,605,1,5
"7382",615,615,1,5
"7383",615,625,1,5
"7384",615,635,1,5
"7385",615,645,1,5
"7386",615,655,1,5
"7387",615,665,1,5
"7388",615,675,1,5
"7389",615,685,1,5
"7390",615,695,1,5
"7391",615,705,1,5
"7392",615,715,1,5
"7393",615,725,1,5
"7394",615,735,1,5
"7395",615,745,1,5
"7396",615,755,1,5
"7397",615,765,1,5
"7398",615,775,1,5
"7399",615,785,1,5
"7400",615,795,1,5
"7401",615,805,1,5
"7402",615,815,1,5
"7403",615,825,1,5
"7404",615,835,1,5
"7405",615,845,1,5
"7406",615,855,1,5
"7407",615,865,1,5
"7408",615,875,1,5
"7409",615,885,1,5
"7410",615,895,1,5
"7411",615,905,1,5
"7412",615,915,1,5
"7413",615,925,1,5
"7414",615,935,1,5
"7415",615,945,1,5
"7416",615,955,1,5
"7417",615,965,1,5
"7418",615,975,1,5
"7419",615,985,1,5
"7420",615,995,1,5
"7421",615,1005,1,5
"7422",615,1015,1,5
"7423",615,1025,1,5
"7424",615,1035,1,5
"7425",615,1045,1,5
"7426",615,1055,1,5
"7427",615,1065,1,5
"7428",615,1075,1,5
"7429",615,1085,1,5
"7430",615,1095,1,5
"7431",615,1105,1,5
"7432",615,1115,1,5
"7433",615,1125,1,5
"7434",615,1135,1,5
"7435",615,1145,1,5
"7436",615,1155,1,5
"7437",615,1165,1,5
"7438",615,1175,1,5
"7439",615,1185,1,5
"7440",615,1195,1,5
"7441",625,5,1,5
"7442",625,15,1,5
"7443",625,25,1,5
"7444",625,35,1,5
"7445",625,45,1,5
"7446",625,55,1,5
"7447",625,65,1,5
"7448",625,75,1,5
"7449",625,85,1,5
"7450",625,95,1,5
"7451",625,105,1,5
"7452",625,115,1,5
"7453",625,125,1,5
"7454",625,135,1,5
"7455",625,145,1,5
"7456",625,155,1,5
"7457",625,165,1,5
"7458",625,175,1,5
"7459",625,185,1,5
"7460",625,195,1,5
"7461",625,205,1,5
"7462",625,215,1,5
"7463",625,225,1,5
"7464",625,235,1,5
"7465",625,245,1,5
"7466",625,255,1,5
"7467",625,265,1,5
"7468",625,275,1,5
"7469",625,285,1,5
"7470",625,295,1,5
"7471",625,305,1,5
"7472",625,315,1,5
"7473",625,325,1,5
"7474",625,335,1,5
"7475",625,345,1,5
"7476",625,355,1,5
"7477",625,365,1,5
"7478",625,375,1,5
"7479",625,385,1,5
"7480",625,395,1,5
"7481",625,405,1,5
"7482",625,415,1,5
"7483",625,425,1,5
"7484",625,435,1,5
"7485",625,445,1,5
"7486",625,455,1,5
"7487",625,465,1,5
"7488",625,475,1,5
"7489",625,485,1,5
"7490",625,495,1,5
"7491",625,505,1,5
"7492",625,515,1,5
"7493",625,525,1,5
"7494",625,535,1,5
"7495",625,545,1,5
"7496",625,555,1,5
"7497",625,565,1,5
"7498",625,575,1,5
"7499",625,585,1,5
"7500",625,595,1,5
"7501",625,605,1,5
"7502",625,615,1,5
"7503",625,625,1,5
"7504",625,635,1,5
"7505",625,645,1,5
"7506",625,655,1,5
"7507",625,665,1,5
"7508",625,675,1,5
"7509",625,685,1,5
"7510",625,695,1,5
"7511",625,705,1,5
"7512",625,715,1,5
"7513",625,725,1,5
"7514",625,735,1,5
"7515",625,745,1,5
"7516",625,755,1,5
"7517",625,765,1,5
"7518",625,775,1,5
"7519",625,785,1,5
"7520",625,795,1,5
"7521",625,805,1,5
"7522",625,815,1,5
"7523",625,825,1,5
"7524",625,835,1,5
"7525",625,845,1,5
"7526",625,855,1,5
"7527",625,865,1,5
"7528",625,875,1,5
"7529",625,885,1,5
"7530",625,895,1,5
"7531",625,905,1,5
"7532",625,915,1,5
"7533",625,925,1,5
"7534",625,935,1,5
"7535",625,945,1,5
"7536",625,955,1,5
"7537",625,965,1,5
"7538",625,975,1,5
"7539",625,985,1,5
"7540",625,995,1,5
"7541",625,1005,1,5
"7542",625,1015,1,5
"7543",625,1025,1,5
"7544",625,1035,1,5
"7545",625,1045,1,5
"7546",625,1055,1,5
"7547",625,1065,1,5
"7548",625,1075,1,5
"7549",625,1085,1,5
"7550",625,1095,1,5
"7551",625,1105,1,5
"7552",625,1115,1,5
"7553",625,1125,1,5
"7554",625,1135,1,5
"7555",625,1145,1,5
"7556",625,1155,1,5
"7557",625,1165,1,5
"7558",625,1175,1,5
"7559",625,1185,1,5
"7560",625,1195,1,5
"7561",635,5,1,5
"7562",635,15,1,5
"7563",635,25,1,5
"7564",635,35,1,5
"7565",635,45,1,5
"7566",635,55,1,5
"7567",635,65,1,5
"7568",635,75,1,5
"7569",635,85,1,5
"7570",635,95,1,5
"7571",635,105,1,5
"7572",635,115,1,5
"7573",635,125,1,5
"7574",635,135,1,5
"7575",635,145,1,5
"7576",635,155,1,5
"7577",635,165,1,5
"7578",635,175,1,5
"7579",635,185,1,5
"7580",635,195,1,5
"7581",635,205,1,5
"7582",635,215,1,5
"7583",635,225,1,5
"7584",635,235,1,5
"7585",635,245,1,5
"7586",635,255,1,5
"7587",635,265,1,5
"7588",635,275,1,5
"7589",635,285,1,5
"7590",635,295,1,5
"7591",635,305,1,5
"7592",635,315,1,5
"7593",635,325,1,5
"7594",635,335,1,5
"7595",635,345,1,5
"7596",635,355,1,5
"7597",635,365,1,5
"7598",635,375,1,5
"7599",635,385,1,5
"7600",635,395,1,5
"7601",635,405,1,5
"7602",635,415,1,5
"7603",635,425,1,5
"7604",635,435,1,5
"7605",635,445,1,5
"7606",635,455,1,5
"7607",635,465,1,5
"7608",635,475,1,5
"7609",635,485,1,5
"7610",635,495,1,5
"7611",635,505,1,5
"7612",635,515,1,5
"7613",635,525,1,5
"7614",635,535,1,5
"7615",635,545,1,5
"7616",635,555,1,5
"7617",635,565,1,5
"7618",635,575,1,5
"7619",635,585,1,5
"7620",635,595,1,5
"7621",635,605,1,5
"7622",635,615,1,5
"7623",635,625,1,5
"7624",635,635,1,5
"7625",635,645,1,5
"7626",635,655,1,5
"7627",635,665,1,5
"7628",635,675,1,5
"7629",635,685,1,5
"7630",635,695,1,5
"7631",635,705,1,5
"7632",635,715,1,5
"7633",635,725,1,5
"7634",635,735,1,5
"7635",635,745,1,5
"7636",635,755,1,5
"7637",635,765,1,5
"7638",635,775,1,5
"7639",635,785,1,5
"7640",635,795,1,5
"7641",635,805,1,5
"7642",635,815,1,5
"7643",635,825,1,5
"7644",635,835,1,5
"7645",635,845,1,5
"7646",635,855,1,5
"7647",635,865,1,5
"7648",635,875,1,5
"7649",635,885,1,5
"7650",635,895,1,5
"7651",635,905,1,5
"7652",635,915,1,5
"7653",635,925,1,5
"7654",635,935,1,5
"7655",635,945,1,5
"7656",635,955,1,5
"7657",635,965,1,5
"7658",635,975,1,5
"7659",635,985,1,5
"7660",635,995,1,5
"7661",635,1005,1,5
"7662",635,1015,1,5
"7663",635,1025,1,5
"7664",635,1035,1,5
"7665",635,1045,1,5
"7666",635,1055,1,5
"7667",635,1065,1,5
"7668",635,1075,1,5
"7669",635,1085,1,5
"7670",635,1095,1,5
"7671",635,1105,1,5
"7672",635,1115,1,5
"7673",635,1125,1,5
"7674",635,1135,1,5
"7675",635,1145,1,5
"7676",635,1155,1,5
"7677",635,1165,1,5
"7678",635,1175,1,5
"7679",635,1185,1,5
"7680",635,1195,1,5
"7681",645,5,1,5
"7682",645,15,1,5
"7683",645,25,1,5
"7684",645,35,1,5
"7685",645,45,1,5
"7686",645,55,1,5
"7687",645,65,1,5
"7688",645,75,1,5
"7689",645,85,1,5
"7690",645,95,1,5
"7691",645,105,1,5
"7692",645,115,1,5
"7693",645,125,1,5
"7694",645,135,1,5
"7695",645,145,1,5
"7696",645,155,1,5
"7697",645,165,1,5
"7698",645,175,1,5
"7699",645,185,1,5
"7700",645,195,1,5
"7701",645,205,1,5
"7702",645,215,1,5
"7703",645,225,1,5
"7704",645,235,1,5
"7705",645,245,1,5
"7706",645,255,1,5
"7707",645,265,1,5
"7708",645,275,1,5
"7709",645,285,1,5
"7710",645,295,1,5
"7711",645,305,1,5
"7712",645,315,1,5
"7713",645,325,1,5
"7714",645,335,1,5
"7715",645,345,1,5
"7716",645,355,1,5
"7717",645,365,1,5
"7718",645,375,1,5
"7719",645,385,1,5
"7720",645,395,1,5
"7721",645,405,1,5
"7722",645,415,1,5
"7723",645,425,1,5
"7724",645,435,1,5
"7725",645,445,1,5
"7726",645,455,1,5
"7727",645,465,1,5
"7728",645,475,1,5
"7729",645,485,1,5
"7730",645,495,1,5
"7731",645,505,1,5
"7732",645,515,1,5
"7733",645,525,1,5
"7734",645,535,1,5
"7735",645,545,1,5
"7736",645,555,1,5
"7737",645,565,1,5
"7738",645,575,1,5
"7739",645,585,1,5
"7740",645,595,1,5
"7741",645,605,1,5
"7742",645,615,1,5
"7743",645,625,1,5
"7744",645,635,1,5
"7745",645,645,1,5
"7746",645,655,1,5
"7747",645,665,1,5
"7748",645,675,1,5
"7749",645,685,1,5
"7750",645,695,1,5
"7751",645,705,1,5
"7752",645,715,1,5
"7753",645,725,1,5
"7754",645,735,1,5
"7755",645,745,1,5
"7756",645,755,1,5
"7757",645,765,1,5
"7758",645,775,1,5
"7759",645,785,1,5
"7760",645,795,1,5
"7761",645,805,1,5
"7762",645,815,1,5
"7763",645,825,1,5
"7764",645,835,1,5
"7765",645,845,1,5
"7766",645,855,1,5
"7767",645,865,1,5
"7768",645,875,1,5
"7769",645,885,1,5
"7770",645,895,1,5
"7771",645,905,1,5
"7772",645,915,1,5
"7773",645,925,1,5
"7774",645,935,1,5
"7775",645,945,1,5
"7776",645,955,1,5
"7777",645,965,1,5
"7778",645,975,1,5
"7779",645,985,1,5
"7780",645,995,1,5
"7781",645,1005,1,5
"7782",645,1015,1,5
"7783",645,1025,1,5
"7784",645,1035,1,5
"7785",645,1045,1,5
"7786",645,1055,1,5
"7787",645,1065,1,5
"7788",645,1075,1,5
"7789",645,1085,1,5
"7790",645,1095,1,5
"7791",645,1105,1,5
"7792",645,1115,1,5
"7793",645,1125,1,5
"7794",645,1135,1,5
"7795",645,1145,1,5
"7796",645,1155,1,5
"7797",645,1165,1,5
"7798",645,1175,1,5
"7799",645,1185,1,5
"7800",645,1195,1,5
"7801",655,5,1,5
"7802",655,15,1,5
"7803",655,25,1,5
"7804",655,35,1,5
"7805",655,45,1,5
"7806",655,55,1,5
"7807",655,65,1,5
"7808",655,75,1,5
"7809",655,85,1,5
"7810",655,95,1,5
"7811",655,105,1,5
"7812",655,115,1,5
"7813",655,125,1,5
"7814",655,135,1,5
"7815",655,145,1,5
"7816",655,155,1,5
"7817",655,165,1,5
"7818",655,175,1,5
"7819",655,185,1,5
"7820",655,195,1,5
"7821",655,205,1,5
"7822",655,215,1,5
"7823",655,225,1,5
"7824",655,235,1,5
"7825",655,245,1,5
"7826",655,255,1,5
"7827",655,265,1,5
"7828",655,275,1,5
"7829",655,285,1,5
"7830",655,295,1,5
"7831",655,305,1,5
"7832",655,315,1,5
"7833",655,325,1,5
"7834",655,335,1,5
"7835",655,345,1,5
"7836",655,355,1,5
"7837",655,365,1,5
"7838",655,375,1,5
"7839",655,385,1,5
"7840",655,395,1,5
"7841",655,405,1,5
"7842",655,415,1,5
