"","freq","gene","rx","comp.conc","flag"
"925",0.0375,"NDRG1","Hypoxia",1e-12,0
"926",0.0358,"NDRG1","Hypoxia",1e-12,0
"927",0.0096,"NDRG1","Normoxia",1e-12,0
"928",0.0027,"NDRG1","Normoxia",1e-12,0
"929",0.0311,"NDRG1","Normoxia",1e-12,0
"930",0.662555309,"VEGF","Hypoxia",9.77e-14,0
"931",0.678032951,"VEGF","Hypoxia",9.77e-14,0
"932",0.646258581,"VEGF","Hypoxia",9.77e-14,0
"933",0.458491556,"VEGF","Normoxia",9.77e-14,0
"934",0.463568783,"VEGF","Normoxia",9.77e-14,0
"935",0.53696646,"VEGF","Normoxia",9.77e-14,0
"936",0.3170603,"VEGF","Hypoxia",7.81e-13,0
"937",0.338106868,"VEGF","Hypoxia",7.81e-13,0
"938",0.319022322,"VEGF","Hypoxia",7.81e-13,0
"939",0.109443308,"VEGF","Normoxia",7.81e-13,0
"940",0.905744077,"VEGF","Hypoxia",6.1e-15,0
"941",0.931426443,"VEGF","Hypoxia",6.1e-15,0
"942",0.91148634,"VEGF","Hypoxia",6.1e-15,0
"943",0.806608786,"VEGF","Normoxia",6.1e-15,0
"944",0.071773937,"VEGF","Hypoxia",6.25e-12,0
"945",0.062880393,"VEGF","Hypoxia",6.25e-12,0
"946",0.069616326,"VEGF","Hypoxia",6.25e-12,0
"947",0,"VEGF","Normoxia",6.25e-12,1
"948",0,"VEGF","Normoxia",6.25e-12,1
"949",0.034005907,"VEGF","Normoxia",6.25e-12,0
"950",0.734652071,"VEGF","Hypoxia",4.88e-14,0
"951",0.751818375,"VEGF","Hypoxia",4.88e-14,0
"952",0.720805498,"VEGF","Hypoxia",4.88e-14,0
"953",0.521330409,"VEGF","Normoxia",4.88e-14,0
"954",0.715514348,"VEGF","Normoxia",4.88e-14,0
"955",0.690396213,"VEGF","Normoxia",4.88e-14,0
"956",0.415130572,"VEGF","Hypoxia",3.91e-13,0
"957",0.457197988,"VEGF","Hypoxia",3.91e-13,0
"958",0.449372966,"VEGF","Hypoxia",3.91e-13,0
"959",0.299515511,"VEGF","Normoxia",3.91e-13,0
"960",0.270016939,"VEGF","Normoxia",3.91e-13,0
"961",0.28475629,"VEGF","Normoxia",3.91e-13,0
"962",0.009496003,"VEGF","Hypoxia",5e-11,0
"963",0.008377133,"VEGF","Hypoxia",5e-11,0
"964",0.015252372,"VEGF","Hypoxia",5e-11,0
"965",0.005705467,"VEGF","Normoxia",5e-11,0
"966",0.016268647,"VEGF","Normoxia",5e-11,0
"967",0.004478097,"VEGF","Normoxia",5e-11,0
"968",0.113410884,"VEGF","Hypoxia",3.13e-12,0
"969",0.064651128,"VEGF","Normoxia",3.13e-12,0
"970",0.02754274,"VEGF","Normoxia",3.13e-12,0
"971",0.069844771,"VEGF","Normoxia",3.13e-12,0
"972",0.776428893,"VEGF","Hypoxia",2.44e-14,0
"973",0.826269217,"VEGF","Hypoxia",2.44e-14,0
"974",0.678881027,"VEGF","Normoxia",2.44e-14,0
"975",0.699905834,"VEGF","Normoxia",2.44e-14,0
"976",0.693341019,"VEGF","Normoxia",2.44e-14,0
"977",0.031688647,"VEGF","Hypoxia",2.5e-11,0
"978",0.025023065,"VEGF","Hypoxia",2.5e-11,0
"979",0.030933946,"VEGF","Hypoxia",2.5e-11,0
"980",0,"VEGF","Normoxia",2.5e-11,1
"981",0.015441118,"VEGF","Normoxia",2.5e-11,0
"982",0.032372727,"VEGF","Normoxia",2.5e-11,0
"983",0.582452448,"VEGF","Hypoxia",1.95e-13,0
"984",0.364188754,"VEGF","Hypoxia",1.95e-13,0
"985",0.598915246,"VEGF","Hypoxia",1.95e-13,0
"986",0.26030382,"VEGF","Normoxia",1.95e-13,0
"987",0.361491476,"VEGF","Normoxia",1.95e-13,0
"988",0.34775662,"VEGF","Normoxia",1.95e-13,0
"989",0.22864528,"VEGF","Hypoxia",1.56e-12,0
"990",0.192212009,"VEGF","Hypoxia",1.56e-12,0
"991",0.108804591,"VEGF","Normoxia",1.56e-12,0
"992",0.047274761,"VEGF","Normoxia",1.56e-12,0
"993",0.0795773,"VEGF","Normoxia",1.56e-12,0
"994",0.879626923,"VEGF","Hypoxia",1.22e-14,0
"995",0.775141153,"VEGF","Normoxia",1.22e-14,0
"996",0.782077705,"VEGF","Normoxia",1.22e-14,0
"997",0.783780364,"VEGF","Normoxia",1.22e-14,0
"998",0.0278331,"VEGF","Hypoxia",1.25e-11,0
"999",0.057476796,"VEGF","Hypoxia",1.25e-11,0
"1000",0.02795666,"VEGF","Hypoxia",1.25e-11,0
"1001",0.003035536,"VEGF","Normoxia",1.25e-11,0
"1002",0.009493238,"VEGF","Normoxia",1.25e-11,0
"1003",0.013868288,"VEGF","Normoxia",1.25e-11,0
"1004",0.003651032,"VEGF","Hypoxia",1e-10,0
"1005",0.01994059,"VEGF","Hypoxia",1e-10,0
"1006",0.005173043,"VEGF","Hypoxia",1e-10,0
"1007",0.015714626,"VEGF","Normoxia",1e-10,0
"1008",0.019094451,"VEGF","Normoxia",1e-10,0
"1009",0.017537461,"VEGF","Normoxia",1e-10,0
