"","group","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"733",1037,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"734",1037,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"735",1037,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"736",1037,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"737",1037,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"738",1037,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
"739",1037,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0
"740",1037,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"741",1038,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"742",1038,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"743",1038,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"744",1038,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"745",1038,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"746",1038,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
"747",1038,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
"748",1038,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"749",1038,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
"750",1038,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"751",1038,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"752",1038,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0
"753",1038,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0
"754",1038,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0
"755",1038,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
"756",1038,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"757",1038,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"758",1038,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"759",1038,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"760",1038,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"761",1039,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"762",1039,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"763",1039,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"764",1039,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
"765",1039,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"766",1039,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0
"767",1039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"768",1039,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"769",1039,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"770",1039,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"771",1039,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
"772",1039,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"773",1039,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"774",1039,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"775",1039,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"776",1039,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"777",1039,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"778",1039,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"779",1039,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
"780",1039,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"781",1040,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"782",1040,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"783",1040,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
"784",1040,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"785",1040,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"786",1040,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"787",1040,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"788",1040,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"789",1040,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"790",1040,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1
"791",1040,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"792",1040,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1
"793",1040,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"794",1040,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"795",1040,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"796",1040,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
"797",1040,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
"798",1040,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0
"799",1040,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"800",1040,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0
"801",1041,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"802",1041,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"803",1041,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"804",1041,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"805",1041,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
"806",1041,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"807",1041,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"808",1041,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"809",1041,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
"810",1041,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"811",1041,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"812",1041,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1
"813",1041,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"814",1041,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
"815",1041,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
"816",1041,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
"817",1041,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"818",1041,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"819",1041,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"820",1041,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1
"821",1042,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
"822",1042,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"823",1042,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
"824",1042,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
"825",1042,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"826",1042,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"827",1042,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"828",1042,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
"829",1042,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"830",1042,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1
"831",1042,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
"832",1042,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
"833",1042,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
"834",1042,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
"835",1042,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
"836",1042,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"837",1042,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"838",1042,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1
"839",1042,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"840",1042,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
"841",1043,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"842",1043,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
"843",1043,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0
"844",1043,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
"845",1043,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
"846",1043,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
"847",1043,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"848",1043,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"849",1043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"850",1043,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"851",1043,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"852",1043,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0
"853",1043,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"854",1043,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"855",1043,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
"856",1043,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"857",1043,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"858",1043,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
"859",1043,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"860",1043,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"861",1044,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"862",1044,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"863",1044,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"864",1044,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0
"865",1044,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"866",1044,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"867",1044,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"868",1044,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
"869",1044,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"870",1044,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"871",1044,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"872",1044,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"873",1044,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1
"874",1044,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"875",1044,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"876",1044,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"877",1044,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
"878",1044,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"879",1044,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"880",1044,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"881",1045,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
"882",1045,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
"883",1045,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"884",1045,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"885",1045,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
"886",1045,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"887",1045,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"888",1045,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"889",1045,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"890",1045,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"891",1045,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"892",1045,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"893",1045,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0
"894",1045,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
"895",1045,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
"896",1045,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0
"897",1045,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
"898",1045,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"899",1045,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
"900",1045,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"901",1046,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"902",1046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"903",1046,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"904",1046,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"905",1046,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
"906",1046,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"907",1046,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0
"908",1046,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"909",1046,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"910",1046,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"911",1046,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"912",1046,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"913",1046,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"914",1046,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"915",1046,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"916",1046,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"917",1046,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"918",1046,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"919",1046,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0
"920",1046,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"921",1047,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"922",1047,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"923",1047,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"924",1047,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"925",1047,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
"926",1047,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"927",1047,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
"928",1047,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"929",1047,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"930",1047,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"931",1047,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
"932",1047,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"933",1047,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
"934",1047,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"935",1047,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"936",1047,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1
"937",1047,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"938",1047,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
"939",1047,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"940",1047,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1
"941",1048,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"942",1048,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1
"943",1048,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
"944",1048,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"945",1048,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"946",1048,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
"947",1048,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0
"948",1048,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"949",1048,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"950",1048,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"951",1048,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"952",1048,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"953",1048,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0
"954",1048,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"955",1048,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"956",1048,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"957",1048,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0
"958",1048,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
"959",1048,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"960",1048,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
"961",1049,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0
"962",1049,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"963",1049,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"964",1049,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
"965",1049,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"966",1049,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
"967",1049,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"968",1049,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"969",1049,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"970",1049,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0
"971",1049,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
"972",1049,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"973",1049,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"974",1049,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0
"975",1049,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
"976",1049,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
"977",1049,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"978",1049,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"979",1049,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
"980",1049,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"981",1050,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
"982",1050,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"983",1050,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"984",1050,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"985",1050,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"986",1050,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"987",1050,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
"988",1050,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"989",1050,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"990",1050,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"991",1050,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"992",1050,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"993",1050,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"994",1050,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"995",1050,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
"996",1050,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"997",1050,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"998",1050,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"999",1050,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"1000",1050,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1001",1051,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
"1002",1051,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0
"1003",1051,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"1004",1051,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
"1005",1051,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"1006",1051,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"1007",1051,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1008",1051,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"1009",1051,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1010",1051,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"1011",1051,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
"1012",1051,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0
"1013",1051,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"1014",1051,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"1015",1051,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
"1016",1051,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"1017",1051,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"1018",1051,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
"1019",1051,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0
"1020",1051,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"1021",1052,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"1022",1052,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"1023",1052,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1024",1052,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"1025",1052,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0
"1026",1052,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
"1027",1052,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"1028",1052,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
"1029",1052,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"1030",1052,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
"1031",1052,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"1032",1052,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1033",1052,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1034",1052,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
"1035",1052,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
"1036",1052,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1
"1037",1052,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0
"1038",1052,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1039",1052,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"1040",1052,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
"1041",1053,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"1042",1053,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1043",1053,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1044",1053,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"1045",1053,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1046",1053,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1047",1053,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"1048",1053,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
"1049",1053,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1050",1053,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"1051",1053,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1052",1053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053",1053,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
"1054",1053,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"1055",1053,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"1056",1053,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057",1053,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1058",1053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059",1053,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1060",1053,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1061",1054,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"1062",1054,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"1063",1054,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0
"1064",1054,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
"1065",1054,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
"1066",1054,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1067",1054,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"1068",1054,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"1069",1054,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"1070",1054,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1071",1054,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"1072",1054,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"1073",1054,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"1074",1054,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"1075",1054,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
"1076",1054,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"1077",1054,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
"1078",1054,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0
"1079",1054,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1080",1054,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
"1081",1055,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"1082",1055,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1083",1055,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"1084",1055,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1085",1055,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1086",1055,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1087",1055,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
"1088",1055,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1089",1055,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"1090",1055,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"1091",1055,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"1092",1055,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1093",1055,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"1094",1055,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1095",1055,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"1096",1055,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
