"","y1","y2","y3","y4","group"
"1810",1,0,0,1,"1"
"1811",1,0,0,1,"1"
"1812",1,0,0,1,"1"
"1813",1,0,0,1,"1"
"1814",1,0,0,1,"1"
"1815",1,0,0,1,"1"
"1816",1,0,0,1,"1"
"1817",1,0,0,1,"1"
"1818",1,0,0,1,"1"
"1819",1,0,0,1,"1"
"1820",1,0,0,1,"1"
"1821",1,0,0,1,"1"
"1822",1,0,0,1,"1"
"1823",1,0,0,1,"1"
"1824",1,0,0,1,"1"
"1825",1,0,0,1,"1"
"1826",1,0,0,1,"1"
"1827",1,0,0,1,"1"
"1828",1,0,0,1,"1"
"1829",1,0,0,1,"1"
"1830",1,0,0,1,"1"
"1831",1,0,0,1,"1"
"1832",1,0,0,1,"1"
"1833",1,0,0,1,"1"
"1834",1,0,0,1,"1"
"1835",1,0,0,1,"1"
"1836",1,0,0,1,"1"
"1837",1,0,0,1,"1"
"1838",1,0,0,1,"1"
"1839",1,0,0,1,"1"
"1840",1,0,0,1,"1"
"1841",1,0,0,1,"1"
"1842",1,0,0,1,"1"
"1843",1,0,0,1,"1"
"1844",1,0,0,1,"1"
"1845",1,0,0,1,"1"
"1846",1,0,0,1,"1"
"1847",1,0,0,1,"1"
"1848",1,0,0,1,"1"
"1849",1,0,0,1,"1"
"1850",1,0,0,1,"1"
"1851",1,0,0,1,"1"
"1852",1,0,0,1,"1"
"1853",1,0,0,1,"1"
"1854",1,0,0,1,"1"
"1855",1,0,0,1,"1"
"1856",1,0,0,1,"1"
"1857",1,0,0,1,"1"
"1858",1,0,0,1,"1"
"1859",1,0,0,1,"1"
"1860",1,0,0,1,"1"
"1861",1,0,0,1,"1"
"1862",1,0,0,1,"1"
"1863",1,0,0,1,"1"
"1864",1,0,0,1,"1"
"1865",1,0,0,1,"1"
"1866",1,0,0,1,"1"
"1867",1,0,0,1,"1"
"1868",1,0,0,1,"1"
"1869",1,0,0,1,"1"
"1870",1,0,0,1,"1"
"1871",1,0,0,1,"1"
"1872",1,0,0,1,"1"
"1873",1,0,0,1,"1"
"1874",1,0,0,1,"1"
"1875",1,0,0,1,"1"
"1876",1,0,0,1,"1"
"1877",1,0,0,1,"1"
"1878",1,0,0,1,"1"
"1879",1,0,0,1,"1"
"1880",1,0,0,1,"1"
"1881",1,0,0,1,"1"
"1882",1,0,0,1,"1"
"1883",1,0,0,1,"1"
"1884",1,0,0,1,"1"
"1885",1,0,0,1,"1"
"1886",1,0,0,1,"1"
"1887",1,0,0,1,"1"
"1888",1,0,0,1,"1"
"1889",1,0,0,1,"1"
"1890",1,0,0,1,"1"
"1891",1,0,0,1,"1"
"1892",1,0,0,1,"1"
"1893",1,0,0,1,"1"
"1894",1,0,0,1,"1"
"1895",1,0,0,1,"1"
"1896",1,0,0,1,"1"
"1897",1,0,0,1,"1"
"1898",1,0,0,1,"1"
"1899",1,0,0,1,"1"
"1900",1,0,0,1,"1"
"1901",1,0,0,1,"1"
"1902",1,0,0,1,"1"
"1903",1,0,0,1,"1"
"1904",1,0,0,1,"1"
"1905",1,0,0,1,"1"
"1906",1,0,0,1,"1"
"1907",1,0,0,1,"1"
"1908",1,0,0,1,"1"
"1909",1,0,0,1,"1"
"1910",1,0,0,1,"1"
"1911",1,0,0,1,"1"
"1912",1,0,0,1,"1"
"1913",1,0,0,1,"1"
"1914",1,0,0,1,"1"
"1915",1,0,0,1,"1"
"1916",1,0,0,1,"1"
"1917",1,0,0,1,"1"
"1918",1,0,0,1,"1"
"1919",1,0,0,1,"1"
"1920",1,0,0,1,"1"
"1921",1,0,0,1,"1"
"1922",1,0,0,1,"1"
"1923",1,0,0,1,"1"
"1924",1,0,0,1,"1"
"1925",1,0,0,1,"1"
"1926",1,0,0,1,"1"
"1927",1,0,0,1,"1"
"1928",1,0,0,1,"1"
"1929",1,0,0,1,"1"
"1930",1,0,0,1,"1"
"1931",1,0,0,1,"1"
"1932",1,0,0,1,"1"
"1933",1,0,0,1,"1"
"1934",1,0,0,1,"1"
"1935",1,0,0,1,"1"
"1936",1,0,0,1,"1"
"1937",1,0,0,0,"2"
"1938",1,0,0,0,"2"
"1939",1,0,0,0,"2"
"1940",1,0,0,0,"2"
"1941",1,0,0,0,"2"
"1942",1,0,0,0,"2"
"1943",1,0,0,0,"2"
"1944",1,0,0,0,"2"
"1945",1,0,0,0,"2"
"1946",1,0,0,0,"2"
"1947",1,0,0,0,"2"
"1948",1,0,0,0,"2"
"1949",1,0,0,0,"2"
"1950",1,0,0,0,"2"
"1951",1,0,0,0,"2"
"1952",1,0,0,0,"2"
"1953",1,0,0,0,"2"
"1954",1,0,0,0,"2"
"1955",1,0,0,0,"2"
"1956",1,0,0,0,"2"
"1957",1,0,0,0,"2"
"1958",1,0,0,0,"2"
"1959",1,0,0,0,"2"
"1960",1,0,0,0,"2"
"1961",1,0,0,0,"2"
"1962",1,0,0,0,"2"
"1963",1,0,0,0,"2"
"1964",1,0,0,0,"2"
"1965",1,0,0,0,"2"
"1966",1,0,0,0,"2"
"1967",1,0,0,0,"2"
"1968",1,0,0,0,"2"
"1969",1,0,0,0,"2"
"1970",1,0,0,0,"2"
"1971",1,0,0,0,"2"
"1972",1,0,0,0,"2"
"1973",1,0,0,0,"2"
"1974",1,0,0,0,"2"
"1975",1,0,0,0,"2"
"1976",1,0,0,0,"2"
"1977",1,0,0,0,"2"
"1978",1,0,0,0,"2"
"1979",1,0,0,0,"2"
"1980",1,0,0,0,"2"
"1981",1,0,0,0,"2"
"1982",1,0,0,0,"2"
"1983",1,0,0,0,"2"
"1984",1,0,0,0,"2"
"1985",1,0,0,0,"2"
"1986",1,0,0,0,"2"
"1987",1,0,0,0,"2"
"1988",1,0,0,0,"2"
"1989",1,0,0,0,"2"
"1990",1,0,0,0,"2"
"1991",1,0,0,0,"2"
"1992",1,0,0,0,"2"
"1993",1,0,0,0,"2"
"1994",1,0,0,0,"2"
"1995",1,0,0,0,"2"
"1996",1,0,0,0,"2"
"1997",1,0,0,0,"2"
"1998",1,0,0,0,"2"
"1999",1,0,0,0,"2"
"2000",1,0,0,0,"2"
"2001",1,0,0,0,"2"
"2002",1,0,0,0,"2"
"2003",1,0,0,0,"2"
"2004",1,0,0,0,"2"
"2005",1,0,0,0,"2"
"2006",1,0,0,0,"2"
"2007",1,0,0,0,"2"
"2008",1,0,0,0,"2"
"2009",1,0,0,0,"2"
"2010",1,0,0,0,"2"
"2011",1,0,0,0,"2"
"2012",1,0,0,0,"2"
"2013",1,0,0,0,"2"
"2014",1,0,0,0,"2"
"2015",1,0,0,0,"2"
"2016",1,0,0,0,"2"
"2017",1,0,0,0,"2"
"2018",1,0,0,0,"2"
"2019",1,0,0,0,"2"
"2020",1,0,0,0,"2"
"2021",1,0,0,0,"2"
"2022",1,0,0,0,"2"
"2023",1,0,0,0,"2"
"2024",1,0,0,0,"2"
"2025",1,0,0,0,"2"
"2026",1,0,0,0,"2"
"2027",1,0,0,0,"2"
"2028",1,0,0,0,"2"
"2029",1,0,0,0,"2"
"2030",1,0,0,0,"2"
"2031",1,0,0,0,"2"
"2032",1,0,0,0,"2"
"2033",1,0,0,0,"2"
"2034",1,0,0,0,"2"
"2035",1,0,0,0,"2"
"2036",1,0,0,0,"2"
"2037",1,0,0,0,"2"
"2038",1,0,0,0,"2"
"2039",1,0,0,0,"2"
"2040",1,0,0,0,"2"
"2041",1,0,0,0,"2"
"2042",1,0,0,0,"2"
"2043",1,0,0,0,"2"
"2044",1,0,0,0,"2"
"2045",1,0,0,0,"2"
"2046",1,0,0,0,"2"
"2047",1,0,0,0,"2"
"2048",1,0,0,0,"2"
"2049",1,0,0,0,"2"
"2050",1,0,0,0,"2"
"2051",1,0,0,0,"2"
"2052",1,0,0,0,"2"
"2053",1,0,0,0,"2"
"2054",1,0,0,0,"2"
"2055",1,0,0,0,"2"
"2056",1,0,0,0,"2"
"2057",1,0,0,0,"2"
"2058",1,0,0,0,"2"
"2059",1,0,0,0,"2"
"2060",1,0,0,0,"2"
"2061",1,0,0,0,"2"
"2062",1,0,0,0,"2"
"2063",1,0,0,0,"2"
"2064",1,0,0,0,"2"
"2065",1,0,0,0,"2"
"2066",1,0,0,0,"2"
"2067",1,0,0,0,"2"
"2068",1,0,0,0,"2"
"2069",1,0,0,0,"2"
"2070",1,0,0,0,"2"
"2071",1,0,0,0,"2"
"2072",1,0,0,0,"2"
"2073",1,0,0,0,"2"
"2074",1,0,0,0,"2"
"2075",1,0,0,0,"2"
"2076",1,0,0,0,"2"
"2077",1,0,0,0,"2"
"2078",1,0,0,0,"2"
"2079",1,0,0,0,"2"
"2080",1,0,0,0,"2"
"2081",1,0,0,0,"2"
"2082",1,0,0,0,"2"
"2083",1,0,0,0,"2"
"2084",1,0,0,0,"2"
"2085",1,0,0,0,"2"
"2086",1,0,0,0,"2"
"2087",1,0,0,0,"2"
"2088",1,0,0,0,"2"
"2089",1,0,0,0,"2"
"2090",1,0,0,0,"2"
"2091",1,0,0,0,"2"
"2092",1,0,0,0,"2"
"2093",1,0,0,0,"2"
"2094",1,0,0,0,"2"
"2095",1,0,0,0,"2"
"2096",1,0,0,0,"2"
"2097",1,0,0,0,"2"
"2098",1,0,0,0,"2"
"2099",1,0,0,0,"2"
"2100",1,0,0,0,"2"
"2101",1,0,0,0,"2"
"2102",1,0,0,0,"2"
"2103",1,0,0,0,"2"
"2104",1,0,0,0,"2"
"2105",1,0,0,0,"2"
"2106",1,0,0,0,"2"
"2107",1,0,0,0,"2"
"2108",1,0,0,0,"2"
"2109",1,0,0,0,"2"
"2110",1,0,0,0,"2"
"2111",1,0,0,0,"2"
"2112",1,0,0,0,"2"
"2113",1,0,0,0,"2"
"2114",1,0,0,0,"2"
"2115",1,0,0,0,"2"
"2116",1,0,0,0,"2"
"2117",1,0,0,0,"2"
"2118",1,0,0,0,"2"
"2119",1,0,0,0,"2"
"2120",1,0,0,0,"2"
"2121",1,0,0,0,"2"
"2122",1,0,0,0,"2"
"2123",1,0,0,0,"2"
"2124",1,0,0,0,"2"
"2125",1,0,0,0,"2"
"2126",1,0,0,0,"2"
"2127",1,0,0,0,"2"
"2128",1,0,0,0,"2"
"2129",1,0,0,0,"2"
"2130",1,0,0,0,"2"
"2131",1,0,0,0,"2"
"2132",1,0,0,0,"2"
"2133",1,0,0,0,"2"
"2134",1,0,0,0,"2"
"2135",1,0,0,0,"2"
"2136",1,0,0,0,"2"
"2137",1,0,0,0,"2"
"2138",1,0,0,0,"2"
"2139",1,0,0,0,"2"
"2140",1,0,0,0,"2"
"2141",1,0,0,0,"2"
"2142",1,0,0,0,"2"
"2143",1,0,0,0,"2"
"2144",1,0,0,0,"2"
"2145",1,0,0,0,"2"
"2146",1,0,0,0,"2"
"2147",1,0,0,0,"2"
"2148",1,0,0,0,"2"
"2149",1,0,0,0,"2"
"2150",1,0,0,0,"2"
"2151",1,0,0,0,"2"
"2152",1,0,0,0,"2"
"2153",1,0,0,0,"2"
"2154",1,0,0,0,"2"
"2155",1,0,0,0,"2"
"2156",1,0,0,0,"2"
"2157",1,0,0,0,"2"
"2158",1,0,0,0,"2"
"2159",1,0,0,0,"2"
"2160",1,0,0,0,"2"
"2161",1,0,0,0,"2"
"2162",1,0,0,0,"2"
"2163",1,0,0,0,"2"
"2164",1,0,0,0,"2"
"2165",1,0,0,0,"2"
"2166",1,0,0,0,"2"
"2167",1,0,0,0,"2"
"2168",1,0,0,0,"2"
"2169",1,0,0,0,"2"
"2170",1,0,0,0,"2"
"2171",1,0,0,0,"2"
"2172",1,0,0,0,"2"
"2173",1,0,0,0,"2"
"2174",1,0,0,0,"2"
"2175",1,0,0,0,"2"
"2176",1,0,0,0,"2"
"2177",1,0,0,0,"2"
"2178",1,0,0,0,"2"
"2179",1,0,0,0,"2"
"2180",1,0,0,0,"2"
"2181",1,0,0,0,"2"
"2182",1,0,0,0,"2"
"2183",1,0,0,0,"2"
"2184",1,0,0,0,"2"
"2185",1,0,0,0,"2"
"2186",1,0,0,0,"2"
"2187",1,0,0,0,"2"
"2188",1,0,0,0,"2"
"2189",1,0,0,0,"2"
"2190",1,0,0,0,"2"
"2191",1,0,0,0,"2"
"2192",1,0,0,0,"2"
"2193",1,0,0,0,"2"
"2194",1,0,0,0,"2"
"2195",1,0,0,0,"2"
"2196",1,0,0,0,"2"
"2197",1,0,0,0,"2"
"2198",1,0,0,0,"2"
"2199",1,0,0,0,"2"
"2200",1,0,0,0,"2"
"2201",1,0,0,0,"2"
"2202",1,0,0,0,"2"
"2203",1,0,0,0,"2"
"2204",1,0,0,0,"2"
"2205",1,0,0,0,"2"
"2206",1,0,0,0,"2"
"2207",1,0,0,0,"2"
"2208",1,0,0,0,"2"
"2209",1,0,0,0,"2"
"2210",1,0,0,0,"2"
"2211",1,0,0,0,"2"
"2212",1,0,0,0,"2"
"2213",1,0,0,0,"2"
"2214",1,0,0,0,"2"
"2215",1,0,0,0,"2"
"2216",1,0,0,0,"2"
"2217",1,0,0,0,"2"
"2218",1,0,0,0,"2"
"2219",1,0,0,0,"2"
"2220",1,0,0,0,"2"
"2221",1,0,0,0,"2"
"2222",1,0,0,0,"2"
"2223",1,0,0,0,"2"
"2224",1,0,0,0,"2"
"2225",1,0,0,0,"2"
"2226",1,0,0,0,"2"
"2227",1,0,0,0,"2"
"2228",1,0,0,0,"2"
"2229",1,0,0,0,"2"
"2230",1,0,0,0,"2"
"2231",1,0,0,0,"2"
"2232",1,0,0,0,"2"
"2233",1,0,0,0,"2"
"2234",1,0,0,0,"2"
"2235",1,0,0,0,"2"
"2236",1,0,0,0,"2"
"2237",1,0,0,0,"2"
"2238",1,0,0,0,"2"
"2239",1,0,0,0,"2"
"2240",1,0,0,0,"2"
"2241",1,0,0,0,"2"
"2242",1,0,0,0,"1"
"2243",1,0,0,0,"1"
"2244",1,0,0,0,"1"
"2245",1,0,0,0,"1"
"2246",1,0,0,0,"1"
"2247",1,0,0,0,"1"
"2248",1,0,0,0,"1"
"2249",1,0,0,0,"1"
"2250",1,0,0,0,"1"
"2251",1,0,0,0,"1"
"2252",1,0,0,0,"1"
"2253",1,0,0,0,"1"
"2254",1,0,0,0,"1"
"2255",1,0,0,0,"1"
"2256",1,0,0,0,"1"
"2257",1,0,0,0,"1"
"2258",1,0,0,0,"1"
"2259",1,0,0,0,"1"
"2260",1,0,0,0,"1"
"2261",1,0,0,0,"1"
"2262",1,0,0,0,"1"
"2263",1,0,0,0,"1"
"2264",1,0,0,0,"1"
"2265",1,0,0,0,"1"
"2266",1,0,0,0,"1"
"2267",1,0,0,0,"1"
"2268",1,0,0,0,"1"
"2269",1,0,0,0,"1"
"2270",1,0,0,0,"1"
"2271",1,0,0,0,"1"
"2272",1,0,0,0,"1"
"2273",1,0,0,0,"1"
"2274",1,0,0,0,"1"
"2275",1,0,0,0,"1"
"2276",1,0,0,0,"1"
"2277",1,0,0,0,"1"
"2278",1,0,0,0,"1"
"2279",1,0,0,0,"1"
"2280",1,0,0,0,"1"
"2281",1,0,0,0,"1"
"2282",1,0,0,0,"1"
"2283",1,0,0,0,"1"
"2284",1,0,0,0,"1"
"2285",1,0,0,0,"1"
"2286",1,0,0,0,"1"
"2287",1,0,0,0,"1"
"2288",1,0,0,0,"1"
"2289",1,0,0,0,"1"
"2290",1,0,0,0,"1"
"2291",1,0,0,0,"1"
"2292",1,0,0,0,"1"
"2293",1,0,0,0,"1"
"2294",1,0,0,0,"1"
"2295",1,0,0,0,"1"
"2296",1,0,0,0,"1"
"2297",1,0,0,0,"1"
"2298",1,0,0,0,"1"
"2299",1,0,0,0,"1"
"2300",1,0,0,0,"1"
"2301",1,0,0,0,"1"
"2302",1,0,0,0,"1"
"2303",1,0,0,0,"1"
"2304",1,0,0,0,"1"
"2305",1,0,0,0,"1"
"2306",1,0,0,0,"1"
"2307",1,0,0,0,"1"
"2308",1,0,0,0,"1"
"2309",1,0,0,0,"1"
"2310",1,0,0,0,"1"
"2311",1,0,0,0,"1"
"2312",1,0,0,0,"1"
"2313",1,0,0,0,"1"
"2314",1,0,0,0,"1"
"2315",1,0,0,0,"1"
"2316",1,0,0,0,"1"
"2317",1,0,0,0,"1"
"2318",1,0,0,0,"1"
"2319",1,0,0,0,"1"
"2320",1,0,0,0,"1"
"2321",1,0,0,0,"1"
"2322",1,0,0,0,"1"
"2323",1,0,0,0,"1"
"2324",1,0,0,0,"1"
"2325",1,0,0,0,"1"
"2326",1,0,0,0,"1"
"2327",1,0,0,0,"1"
"2328",1,0,0,0,"1"
"2329",1,0,0,0,"1"
"2330",1,0,0,0,"1"
"2331",1,0,0,0,"1"
"2332",1,0,0,0,"1"
"2333",1,0,0,0,"1"
"2334",1,0,0,0,"1"
"2335",1,0,0,0,"1"
"2336",1,0,0,0,"1"
"2337",1,0,0,0,"1"
"2338",1,0,0,0,"1"
"2339",1,0,0,0,"1"
"2340",1,0,0,0,"1"
"2341",1,0,0,0,"1"
"2342",1,0,0,0,"1"
"2343",1,0,0,0,"1"
"2344",1,0,0,0,"1"
"2345",1,0,0,0,"1"
"2346",1,0,0,0,"1"
"2347",1,0,0,0,"1"
"2348",1,0,0,0,"1"
"2349",1,0,0,0,"1"
"2350",1,0,0,0,"1"
"2351",1,0,0,0,"1"
"2352",1,0,0,0,"1"
"2353",1,0,0,0,"1"
"2354",1,0,0,0,"1"
"2355",1,0,0,0,"1"
"2356",1,0,0,0,"1"
"2357",1,0,0,0,"1"
"2358",1,0,0,0,"1"
"2359",1,0,0,0,"1"
"2360",1,0,0,0,"1"
"2361",1,0,0,0,"1"
"2362",1,0,0,0,"1"
"2363",1,0,0,0,"1"
"2364",1,0,0,0,"1"
"2365",1,0,0,0,"1"
"2366",1,0,0,0,"1"
"2367",1,0,0,0,"1"
"2368",1,0,0,0,"1"
"2369",1,0,0,0,"1"
"2370",1,0,0,0,"1"
"2371",1,0,0,0,"1"
"2372",1,0,0,0,"1"
"2373",1,0,0,0,"1"
"2374",1,0,0,0,"1"
"2375",1,0,0,0,"1"
"2376",1,0,0,0,"1"
"2377",1,0,0,0,"1"
"2378",1,0,0,0,"1"
"2379",1,0,0,0,"1"
"2380",1,0,0,0,"1"
"2381",1,0,0,0,"1"
"2382",1,0,0,0,"1"
"2383",1,0,0,0,"1"
"2384",1,0,0,0,"1"
"2385",1,0,0,0,"1"
"2386",1,0,0,0,"1"
"2387",1,0,0,0,"1"
"2388",1,0,0,0,"1"
"2389",1,0,0,0,"1"
"2390",1,0,0,0,"1"
"2391",1,0,0,0,"1"
"2392",1,0,0,0,"1"
"2393",1,0,0,0,"1"
"2394",1,0,0,0,"1"
"2395",1,0,0,0,"1"
"2396",1,0,0,0,"1"
"2397",1,0,0,0,"1"
"2398",1,0,0,0,"1"
"2399",1,0,0,0,"1"
"2400",1,0,0,0,"1"
"2401",1,0,0,0,"1"
"2402",1,0,0,0,"1"
"2403",1,0,0,0,"1"
"2404",1,0,0,0,"1"
"2405",1,0,0,0,"1"
"2406",1,0,0,0,"1"
"2407",1,0,0,0,"1"
"2408",1,0,0,0,"1"
"2409",1,0,0,0,"1"
"2410",1,0,0,0,"1"
"2411",1,0,0,0,"1"
"2412",1,0,0,0,"1"
"2413",1,0,0,0,"1"
"2414",1,0,0,0,"1"
"2415",1,0,0,0,"1"
"2416",1,0,0,0,"1"
"2417",1,0,0,0,"1"
"2418",1,0,0,0,"1"
"2419",1,0,0,0,"1"
"2420",1,0,0,0,"1"
"2421",1,0,0,0,"1"
"2422",1,0,0,0,"1"
"2423",1,0,0,0,"1"
"2424",1,0,0,0,"1"
"2425",1,0,0,0,"1"
"2426",1,0,0,0,"1"
"2427",1,0,0,0,"1"
"2428",1,0,0,0,"1"
"2429",1,0,0,0,"1"
"2430",1,0,0,0,"1"
"2431",1,0,0,0,"1"
"2432",1,0,0,0,"1"
"2433",1,0,0,0,"1"
"2434",1,0,0,0,"1"
"2435",1,0,0,0,"1"
"2436",1,0,0,0,"1"
"2437",1,0,0,0,"1"
"2438",1,0,0,0,"1"
"2439",1,0,0,0,"1"
"2440",1,0,0,0,"1"
"2441",1,0,0,0,"1"
"2442",1,0,0,0,"1"
"2443",1,0,0,0,"1"
"2444",1,0,0,0,"1"
"2445",1,0,0,0,"1"
"2446",1,0,0,0,"1"
"2447",1,0,0,0,"1"
"2448",1,0,0,0,"1"
"2449",1,0,0,0,"1"
"2450",1,0,0,0,"1"
"2451",1,0,0,0,"1"
"2452",1,0,0,0,"1"
"2453",1,0,0,0,"1"
"2454",1,0,0,0,"1"
"2455",1,0,0,0,"1"
"2456",1,0,0,0,"1"
"2457",1,0,0,0,"1"
"2458",1,0,0,0,"1"
"2459",0,1,1,1,"2"
"2460",0,1,1,1,"2"
"2461",0,1,1,1,"2"
"2462",0,1,1,1,"2"
"2463",0,1,1,1,"2"
"2464",0,1,1,1,"2"
"2465",0,1,1,1,"2"
"2466",0,1,1,1,"2"
"2467",0,1,1,1,"2"
"2468",0,1,1,1,"2"
"2469",0,1,1,1,"2"
"2470",0,1,1,1,"2"
"2471",0,1,1,1,"2"
"2472",0,1,1,1,"2"
"2473",0,1,1,1,"1"
"2474",0,1,1,1,"1"
"2475",0,1,1,1,"1"
"2476",0,1,1,1,"1"
"2477",0,1,1,1,"1"
"2478",0,1,1,1,"1"
"2479",0,1,1,1,"1"
"2480",0,1,1,1,"1"
"2481",0,1,1,1,"1"
"2482",0,1,1,1,"1"
"2483",0,1,1,1,"1"
"2484",0,1,1,1,"1"
"2485",0,1,1,1,"1"
"2486",0,1,1,1,"1"
"2487",0,1,1,1,"1"
"2488",0,1,1,1,"1"
"2489",0,1,1,1,"1"
"2490",0,1,1,1,"1"
"2491",0,1,1,1,"1"
"2492",0,1,1,1,"1"
"2493",0,1,1,0,"2"
"2494",0,1,1,0,"2"
"2495",0,1,1,0,"2"
"2496",0,1,1,0,"2"
"2497",0,1,1,0,"2"
"2498",0,1,1,0,"2"
"2499",0,1,1,0,"2"
"2500",0,1,1,0,"2"
"2501",0,1,1,0,"2"
"2502",0,1,1,0,"2"
"2503",0,1,1,0,"2"
"2504",0,1,1,0,"1"
"2505",0,1,1,0,"1"
"2506",0,1,1,0,"1"
"2507",0,1,1,0,"1"
"2508",0,1,1,0,"1"
"2509",0,1,1,0,"1"
"2510",0,1,1,0,"1"
"2511",0,1,1,0,"1"
"2512",0,1,1,0,"1"
"2513",0,1,1,0,"1"
"2514",0,1,0,1,"2"
"2515",0,1,0,1,"2"
"2516",0,1,0,1,"2"
"2517",0,1,0,1,"2"
"2518",0,1,0,1,"2"
"2519",0,1,0,1,"2"
"2520",0,1,0,1,"2"
"2521",0,1,0,1,"2"
"2522",0,1,0,1,"2"
"2523",0,1,0,1,"2"
"2524",0,1,0,1,"2"
"2525",0,1,0,1,"1"
"2526",0,1,0,1,"1"
"2527",0,1,0,1,"1"
"2528",0,1,0,1,"1"
"2529",0,1,0,1,"1"
"2530",0,1,0,1,"1"
"2531",0,1,0,1,"1"
"2532",0,1,0,1,"1"
"2533",0,1,0,1,"1"
"2534",0,1,0,1,"1"
"2535",0,1,0,1,"1"
"2536",0,1,0,0,"2"
"2537",0,1,0,0,"2"
"2538",0,1,0,0,"2"
"2539",0,1,0,0,"2"
"2540",0,1,0,0,"2"
"2541",0,1,0,0,"2"
"2542",0,1,0,0,"2"
"2543",0,1,0,0,"2"
"2544",0,1,0,0,"2"
"2545",0,1,0,0,"2"
"2546",0,1,0,0,"2"
"2547",0,1,0,0,"2"
"2548",0,1,0,0,"2"
"2549",0,1,0,0,"2"
"2550",0,1,0,0,"1"
"2551",0,1,0,0,"1"
"2552",0,1,0,0,"1"
"2553",0,1,0,0,"1"
"2554",0,1,0,0,"1"
"2555",0,1,0,0,"1"
"2556",0,1,0,0,"1"
"2557",0,1,0,0,"1"
"2558",0,1,0,0,"1"
"2559",0,0,1,1,"2"
"2560",0,0,1,1,"2"
"2561",0,0,1,1,"2"
"2562",0,0,1,1,"2"
"2563",0,0,1,1,"2"
"2564",0,0,1,1,"2"
"2565",0,0,1,1,"2"
"2566",0,0,1,1,"2"
"2567",0,0,1,1,"2"
"2568",0,0,1,1,"2"
"2569",0,0,1,1,"2"
"2570",0,0,1,1,"2"
"2571",0,0,1,1,"2"
"2572",0,0,1,1,"2"
"2573",0,0,1,1,"2"
"2574",0,0,1,1,"2"
"2575",0,0,1,1,"2"
"2576",0,0,1,1,"2"
"2577",0,0,1,1,"2"
"2578",0,0,1,1,"2"
"2579",0,0,1,1,"2"
"2580",0,0,1,1,"2"
"2581",0,0,1,1,"2"
"2582",0,0,1,1,"2"
"2583",0,0,1,1,"2"
"2584",0,0,1,1,"2"
"2585",0,0,1,1,"2"
"2586",0,0,1,1,"2"
"2587",0,0,1,1,"2"
"2588",0,0,1,1,"2"
"2589",0,0,1,1,"2"
"2590",0,0,1,1,"1"
"2591",0,0,1,1,"1"
"2592",0,0,1,1,"1"
"2593",0,0,1,1,"1"
"2594",0,0,1,1,"1"
"2595",0,0,1,1,"1"
"2596",0,0,1,1,"1"
"2597",0,0,1,1,"1"
"2598",0,0,1,1,"1"
"2599",0,0,1,1,"1"
"2600",0,0,1,1,"1"
"2601",0,0,1,1,"1"
"2602",0,0,1,1,"1"
"2603",0,0,1,1,"1"
"2604",0,0,1,1,"1"
"2605",0,0,1,1,"1"
"2606",0,0,1,1,"1"
"2607",0,0,1,1,"1"
"2608",0,0,1,1,"1"
"2609",0,0,1,1,"1"
"2610",0,0,1,1,"1"
"2611",0,0,1,1,"1"
"2612",0,0,1,1,"1"
"2613",0,0,1,1,"1"
"2614",0,0,1,1,"1"
"2615",0,0,1,1,"1"
"2616",0,0,1,1,"1"
"2617",0,0,1,1,"1"
"2618",0,0,1,1,"1"
"2619",0,0,1,1,"1"
"2620",0,0,1,1,"1"
"2621",0,0,1,1,"1"
"2622",0,0,1,1,"1"
"2623",0,0,1,1,"1"
"2624",0,0,1,1,"1"
"2625",0,0,1,1,"1"
"2626",0,0,1,1,"1"
"2627",0,0,1,1,"1"
"2628",0,0,1,1,"1"
"2629",0,0,1,1,"1"
"2630",0,0,1,1,"1"
"2631",0,0,1,1,"1"
"2632",0,0,1,1,"1"
"2633",0,0,1,1,"1"
"2634",0,0,1,1,"1"
"2635",0,0,1,1,"1"
"2636",0,0,1,1,"1"
"2637",0,0,1,1,"1"
"2638",0,0,1,1,"1"
"2639",0,0,1,1,"1"
"2640",0,0,1,1,"1"
"2641",0,0,1,1,"1"
"2642",0,0,1,1,"1"
"2643",0,0,1,1,"1"
"2644",0,0,1,1,"1"
"2645",0,0,1,1,"1"
"2646",0,0,1,0,"2"
"2647",0,0,1,0,"2"
"2648",0,0,1,0,"2"
"2649",0,0,1,0,"2"
"2650",0,0,1,0,"2"
"2651",0,0,1,0,"2"
"2652",0,0,1,0,"2"
"2653",0,0,1,0,"2"
"2654",0,0,1,0,"2"
"2655",0,0,1,0,"2"
"2656",0,0,1,0,"2"
"2657",0,0,1,0,"2"
"2658",0,0,1,0,"2"
"2659",0,0,1,0,"2"
"2660",0,0,1,0,"2"
"2661",0,0,1,0,"2"
"2662",0,0,1,0,"2"
"2663",0,0,1,0,"2"
"2664",0,0,1,0,"2"
"2665",0,0,1,0,"2"
"2666",0,0,1,0,"2"
"2667",0,0,1,0,"2"
"2668",0,0,1,0,"2"
"2669",0,0,1,0,"2"
"2670",0,0,1,0,"2"
"2671",0,0,1,0,"2"
"2672",0,0,1,0,"2"
"2673",0,0,1,0,"2"
"2674",0,0,1,0,"2"
"2675",0,0,1,0,"2"
"2676",0,0,1,0,"2"
"2677",0,0,1,0,"2"
"2678",0,0,1,0,"2"
"2679",0,0,1,0,"2"
"2680",0,0,1,0,"2"
"2681",0,0,1,0,"2"
"2682",0,0,1,0,"2"
