"","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33"
"151","0",-1.31262000263905,"1","0",-0.672595422604876,"0",-0.927532659719163,-0.139201024466522,"1","1","1","1",0.617171529021478,-1.15627222890921,"0",0.120391757703734,0.124601695611998,"0","0","0","0",-0.14620890848023,-1.90746647160569,-2.32075903471877,-0.168081589112713,"1","1","1",1.79899427534279,1.93922441260823,0.645896145432435,"1",-0.688779445541098
"152","1",-1.33866108359949,"0","1",0.950671864848334,"1",0.695290850660523,0.097254333560727,"0","1","1","1",-0.165951988428506,-1.12626408503711,"0",1.19791916121367,1.34717434108777,"0","0","1","1",0.721771414060155,-0.235021069424769,0.581135587442675,-1.45282205358577,"1","0","1",1.00843712377941,0.969914853883972,0.0227800834311571,"1",-0.0103030794157275
"153","1",0.664080376743844,"1","0",-0.0153716284705429,"0",-1.5275628996129,-1.06162014058436,"0","0","0","0",0.738838778369615,0.285163546843723,"0",-1.11481005971846,-2.04038424865056,"0","0","0","1",-0.231809660146188,-0.166695069605702,-0.592097245484491,-0.250457025997299,"0","1","0",0.284619364575934,-0.270197376405314,-0.213505323181363,"0",-0.766600091253847
"154","1",-0.564419269526769,"1","0",-0.468788758520239,"0",-0.0839765645916437,-0.259258799013887,"1","1","1","0",1.31609978577591,1.0386930730157,"0",-0.124377793328004,-0.961849684193236,"0","1","0","0",-1.64661658634728,-1.20692619541385,-2.04841843781244,-1.81048451495398,"0","1","0",-1.88879856575313,-2.52887277395327,-1.01652277986371,"0",-1.182099038466
"155","0",-2.3925976756641,"0","0",-0.0334062172082723,"0",-1.21650909435863,-0.947550608129393,"1","0","0","0",1.43003735261423,0.289206067972401,"0",1.9460069552861,0.924227678347417,"1","1","1","0",-1.44411676222591,0.0751276656259143,-1.15727562503857,0.197815655209247,"1","1","1",0.37989088387751,-1.06175717787156,0.931930995311317,"1",0.422970847607079
"156","0",-2.02212881147066,"1","1",-0.82693499271365,"0",-2.31020407579693,-0.0819934592599228,"1","1","1","1",-0.762411495029586,-2.66199236761433,"0",0.123425270849245,0.689254998422673,"0","1","1","0",-2.98466554859187,-0.076034306066482,-0.393294429091507,-0.224536548601251,"0","0","0",-0.75589803947351,-2.05281645579898,0.398972179676854,"0",-0.700669717716561
"157","1",0.291323941529093,"1","1",0.436393892916669,"0",-3.51176672727536,-0.0498224287525425,"1","1","1","1",-0.743504495010508,-1.48814580774321,"1",1.62642018216992,-0.182678979625343,"0","0","1","1",0.606167528972518,0.370961483955779,-0.821117910136534,-0.273673213632264,"1","0","0",1.24572927800521,-0.778430648557311,0.0382761033174525,"0",-1.17743164496326
"158","1",-0.570334113543572,"0","0",-1.10077540766015,"0",-1.84143622633798,0.139435526724584,"1","0","1","1",0.240192955705448,-1.0278369815737,"0",-0.594249905884563,-1.99806276705434,"0","0","1","1",-0.938588340676638,0.521222721657045,-0.160070176993628,0.335459047034477,"1","1","1",1.11173368252735,-0.382785116840559,-1.38216654645142,"1",-3.1835393261369
"159","1",0.970242372706195,"0","1",-1.26838407862836,"0",-1.37090304284961,-0.813370088607178,"1","0","1","1",-0.61728938703351,-2.95125812132138,"0",-0.821597378831154,-1.54123390264636,"0","0","0","1",-0.881983191423073,-0.738272023144042,-3.32793316413861,-1.6105115549699,"1","0","1",-0.887364351404579,-2.13305416562479,0.361140507193581,"0",0.301596797193964
"160","0",-2.34743551854212,"1","1",-0.403708854508257,"0",-2.96867643911426,-1.665836966985,"0","0","0","0",1.14411473387967,-0.523015422623694,"1",-0.472012146002431,-2.2798998571599,"1","0","0","1",1.21408425848139,0.586362099641049,-0.425939363223236,0.932652698501824,"0","1","0",-2.40366035987712,-4.36052353631056,0.220774026715012,"0",1.67422372732892
"161","0",-2.14882831263715,"1","0",-0.164692407024875,"0",-1.5491769245558,-0.725140509837637,"1","0","0","0",0.894293420745855,-0.434727556965582,"0",0.546060225598954,-1.01781956936833,"0","0","0","1",-1.41249368996654,-1.38474184253936,-3.56683757908556,-3.40960243053395,"0","0","1",4.28452310168378e-05,-0.755346048532528,0.587956231998507,"1",0.16522754523157
"162","1",-0.549556052561986,"1","0",0.514918101258664,"0",-1.40820453566858,-0.329930619810452,"0","1","1","1",-0.108346173371065,-1.44885755341369,"0",-0.472340099149005,0.801299492858525,"0","1","1","1",0.90935387223692,1.66914411157186,-0.777165034339335,1.61674292894774,"0","0","0",0.804105895845784,-2.11994722022635,0.0426353930376265,"0",-2.94107283740128
"163","0",-2.26135290462074,"0","0",-0.460225291327484,"1",1.05336400359278,0.449924135436089,"1","1","0","0",-0.954838454597646,-0.123667267819636,"1",1.84926544343079,1.22700877562203,"0","0","0","0",0.361402300343706,0.117857537664727,0.125537160251486,-0.0885093347361822,"1","1","0",-0.635827875019102,-2.24788301154727,-1.83935303598032,"0",-1.26872934560151
"164","0",-2.61342948988969,"1","1",-0.755944906776322,"1",0.00981432875834054,0.325920311585653,"0","0","1","1",-0.358827812625941,-3.27784032566643,"0",-0.369574223301859,-0.00439605376900654,"0","1","1","0",-1.74876566757346,0.467846616001465,1.01715995993183,-1.26632350386279,"0","1","1",-0.765107962645108,-1.61738334828884,1.88840032504207,"1",-0.476163846170408
"165","0",-1.37414107349119,"1","0",-0.765984440749213,"0",-2.22430186150256,-0.474145983286007,"0","1","1","0",0.544156670337876,-0.958279733586329,"1",0.310979997684431,0.640588354412709,"0","0","1","0",0.630336119576515,-1.18070049383676,-1.63439172767593,-1.97240894030174,"0","0","0",-0.286198567364355,-2.05264557020437,-0.093249921044244,"0",-1.75084887351482
"166","0",-3.28398491076513,"0","0",-1.14567003015373,"0",-1.70245960117208,-0.0702315305134903,"0","1","1","1",0.278022740126561,-1.73751653961357,"0",-1.50858824814992,-0.190707293980154,"1","1","1","1",1.44354492570658,0.260904636635602,-1.01280923227867,-1.57749212850532,"0","0","0",-1.22643337874482,-2.7864744353404,1.10552718671133,"0",-0.0292038343886983
"167","0",0.190473954791552,"1","0",-0.773458357574092,"0",-2.41648516891269,-1.43399202687993,"0","0","1","1",0.387610656173459,0.487925371433735,"1",-0.275851164106987,0.329341211074471,"1","1","0","0",-0.407488165776692,-0.322921033247848,-1.86954395300688,-0.751743732753337,"1","0","1",0.222000133827195,0.158750540207521,1.36584826877994,"1",0.564832446170215
"168","1",0.493853187561187,"0","0",-1.40803083827745,"0",-1.53139031502506,-0.161381447132816,"1","1","0","0",0.052230098973424,-2.13337681403846,"0",0.319285795805996,0.27843383570663,"0","0","1","1",-0.101162611166114,-0.0999062058882911,-1.13776540815828,-2.00078744022155,"1","1","0",-0.0914024726059628,0.892451974036645,-0.232537001978119,"0",-2.57220354802887
"169","1",0.701857748611646,"0","1",-0.0451641547068645,"0",-2.51618166925305,-0.458524790659819,"0","0","0","1",-0.284268368056089,-1.14634993638001,"0",-1.79264033933674,-2.18385322911315,"0","0","0","1",-1.22037463353619,0.699001075789125,-0.326483078344652,0.32840808922178,"0","1","1",0.536723759391842,-0.285572402367465,1.74441257389698,"1",1.00203944851264
"170","0",-0.856741895760051,"1","0",-0.484223564232927,"0",-2.9500982664558,-1.15448248337382,"0","1","1","0",-0.0863052719899555,-0.768940599822283,"0",-0.495547439997501,-0.608396661192557,"0","0","0","0",-1.66693760865347,-1.75618939711205,-4.00364683929401,-3.89725931310551,"0","1","1",1.1386478526369,0.217051382908749,1.08531616328198,"1",0.124996410346327
"171","0",-0.796933092001191,"0","0",-1.84977417760218,"0",-4.53626247538496,-1.98910897658184,"0","0","0","1",-1.64464870479295,-2.1793277407257,"0",0.827537339125578,-0.0509104724101437,"0","0","0","0",-0.632702484704356,-0.297822943344493,-1.1789289138123,-1.8416462667361,"0","0","0",0.468094028187122,-1.1838418390102,-0.800318031793729,"1",-0.177326211845377
"172","1",0.793998239457174,"0","1",0.591994240960361,"0",-3.61752403557626,-2.20376429962198,"0","1","1","1",0.439561510016954,0.50129359797633,"0",0.864333505108489,0.381689564363284,"0","0","0","0",-1.42262543993774,-1.83882425548805,-2.52907162174001,-3.18803294035584,"0","1","0",-0.0819804751423612,-1.10700447210849,2.32940970178674,"0",0.838009444873195
"173","1",0.607672733942191,"0","0",-1.8020014004871,"0",-4.11250614470406,-3.04814671597955,"0","0","0","0",-0.306027652683486,-0.905485678515687,"1",0.026390003692621,-2.0633365030512,"0","0","1","1",0.0223796369065828,-0.846757291246125,-2.42702861295855,-1.3927789704943,"1","1","1",0.238594539977711,-1.03649307136981,1.33784701413464,"1",1.85762721930536
"174","0",1.16076445688772,"0","0",-2.30664986140941,"0",-2.64790078382246,-1.34119322722236,"0","0","1","1",1.29803174738863,0.644998402017212,"1",-1.79569014683744,-1.59101652384348,"0","0","0","1",0.310996907280137,-0.903629139131667,-1.73215397869057,-3.72502942617037,"0","1","1",1.25205939589862,-0.419989512864908,0.994885133263205,"1",-1.43998494487158
"175","1",-0.24464590481013,"0","0",-0.229958864042762,"0",-2.9023193848574,-1.77370375338916,"0","0","1","0",-0.312738727772096,0.0529401037094532,"0",0.219947608881741,0.120242893149935,"1","1","1","0",-1.66398203792249,0.0203393040540332,-1.62279686398798,-0.302775011279705,"0","0","0",-1.68775150187978,-3.51433737321912,0.400831530209548,"0",-1.80852326069351
"176","0",-0.712442274985971,"0","0",-1.68456743802194,"0",-1.36545608015641,-0.62299804851229,"0","0","0","0",0.633956218971569,0.38566224828221,"0",-0.569496685767031,-1.78592819946756,"0","1","1","0",0.671544503412988,-1.076504305992,-1.47397641666775,-1.99402396616472,"0","1","1",0.689768001986033,-1.08996530957361,-1.67277637324348,"0",-2.62500486352053
"177","0",-1.47299343003609,"1","1",-1.53615573132004,"0",-1.75887217923185,-1.39856139100503,"0","1","0","0",0.444563851956761,-0.796831828027508,"0",-1.64290315838481,-0.80322810744347,"1","1","1","0",-1.63453602161394,-0.718529394563655,-0.921717785207836,-1.1485332116033,"0","1","0",-1.39675483303628,-1.55878154195053,1.44770637162545,"0",-0.522785305977816
"178","1",-0.67219677370601,"1","0",-1.23093218428194,"0",-2.59700789843629,-2.23901629202237,"0","0","0","0",0.762503400613897,-0.0823536980145673,"1",-0.155724692043322,0.774349164510154,"1","0","1","1",0.0996567650900113,0.866399501675143,-1.66927648053501,-1.36526199534652,"1","0","1",1.26991840828754,0.418463644813414,0.378190893237914,"1",-0.535091385478071
"179","1",-1.26833181296603,"1","1",-0.134075605959059,"1",0.210985833143881,1.20289614712089,"1","1","1","1",-0.637501041921232,-2.17541362868164,"0",0.117474700275629,-0.602867795245864,"0","1","1","0",-1.25881463181464,-2.06394250208394,-2.91021895543006,-1.19305646046235,"1","1","1",-0.72404678339705,-3.18688030476772,0.623911261766666,"0",-0.973060602383939
"180","0",-1.0346806908601,"0","0",-1.14235332843983,"0",-1.40245469896934,-0.045156391820654,"1","1","1","1",0.620722737207013,-0.816363708086297,"0",-0.555055314807114,-0.348622117942687,"1","0","1","0",-0.449713214422756,-0.655986885211821,-1.04118674304553,-1.66383007315275,"0","1","1",0.934677998903803,0.628098074508299,0.186856821751652,"0",0.428225992027867
"181","0",-0.854074955791336,"0","0",0.749852328848404,"1",-1.60949171217813,-0.446203336214097,"0","0","0","0",-0.697794819171156,-0.790782748476179,"0",0.357311854951289,-1.2113486121416,"0","0","0","1",-0.359427964270195,-1.1885027158389,-2.69836536492191,-3.0599958925916,"0","0","0",-0.4981298113123,-0.957715728570554,-0.517920381276627,"0",-1.93310396482018
"182","0",-2.5044811858074,"0","1",-0.470461973863725,"0",-2.10174248794047,-0.266034329434962,"0","0","0","1",0.190971286327637,-0.704686414121132,"0",0.201535300082301,-2.55352192091948,"1","0","0","1",-0.123687385922936,1.19088425992438,0.697718599259868,-0.439420115864821,"0","1","0",0.4069468880199,-1.06159281289135,0.653814877462586,"1",-0.604421233109134
"183","1",1.29237446858011,"0","0",-0.501678307123455,"0",-3.49614391169227,-0.426491175699805,"0","0","1","0",3.49240028112697,1.76014189926928,"1",0.347425062073365,-1.58810382632368,"0","0","0","1",0.494016898750463,0.150227759886273,-0.00165145551169399,-1.13380027583729,"0","0","0",-1.77641741473755,-2.56907489069447,0.259053636561582,"0",2.19280297104726
"184","1",-0.763992460559416,"1","0",-0.41338782229538,"0",-3.89561777170889,-0.867468037131163,"1","1","1","0",0.126006557727392,-0.121235584999343,"1",0.721363322482576,-1.9267868765385,"0","0","0","1",-0.869909788062292,-0.178425217362882,-1.48000783118408,-1.32963507714276,"0","0","0",1.00557813802015,-0.720158071764685,-0.249114295144675,"1",-3.00918818550541
"185","0",0.250960085558405,"0","1",0.355350168701068,"0",-3.53334563712573,-2.40823806501238,"0","0","0","0",-2.05877466632774,-2.77768784679969,"0",-0.528514268228217,0.501509328842868,"1","0","1","1",-0.883150808984084,0.756687945682249,-1.45804700021877,-1.95964273564789,"0","0","0",0.42805927470498,-0.264167032854771,-0.594481361961479,"0",-1.77425489351668
"186","0",1.89788972685568,"0","1",-0.94091091498606,"0",-1.19858262726532,0.124010036235738,"1","1","1","1",0.482702010885954,-1.55767687613316,"0",1.13711453803276,1.52578637835309,"1","0","1","0",-2.11080918176728,-1.14319489928167,-3.52462632108636,-1.98020311818045,"0","0","0",-1.20174863674522,-1.87530790497251,-1.05742606409048,"0",-3.00796547625291
"187","0",-0.544575549796896,"0","0",-2.74960127890047,"0",-2.40477285091986,-2.11153709800862,"0","0","0","0",1.69018913324861,0.341025384100019,"1",0.932426418442252,1.11559927532908,"0","0","0","0",-0.221467333118877,-1.6463882845082,-3.79076783817514,-0.553452402397292,"0","0","0",-0.0366626641027984,-1.92612928145827,1.14518459111753,"0",0.468974002185589
"188","0",-0.0914805667680546,"1","1",-0.275225815553749,"0",-2.66632029265405,-1.87614755795158,"0","0","1","1",-0.302318874992203,-2.24393961087483,"0",-0.938489234825604,-0.221047696767944,"0","0","0","0",-1.30509592361859,-0.0329301369134558,-1.4492946061126,-0.823850587953407,"0","1","1",1.23395148571286,0.345295429714421,0.127812968837198,"0",0.0577958169827004
"189","0",-1.699604068114,"1","1",-1.3909528161248,"1",0.852722179252803,2.03735783410271,"0","0","1","1",-0.236455316414426,-3.17032691058011,"0",-2.05316334545734,-3.43080709170147,"0","0","0","0",0.314508597730149,-3.34862892685757,-4.84251932020023,-5.04553392062422,"0","1","1",0.0194448486718609,-0.256385816198629,1.76190588033328,"1",0.61933120847294
"190","0",-2.96162539851051,"0","1",0.379315539613181,"1",0.357963548812982,0.876612305205536,"0","0","0","0",-1.25814131555814,-2.49686695771664,"0",0.420496489497698,-3.17464277646782,"1","1","0","0",-0.706052068060556,-0.180872560073469,-0.547468985006122,-1.71154695316502,"0","0","0",-0.823304009315456,-0.451624381999069,0.588243330656277,"0",-1.72054494144992
"191","0",-0.450736393857065,"1","0",-0.748029257832594,"0",1.6789535355177,1.62704424043986,"1","0","1","0",-0.435729766062522,-2.32631526893865,"0",0.255077719335323,-1.32080472060222,"1","0","1","1",-0.530864703100473,-0.287503289960044,-1.64111005716448,-0.654059991215082,"0","0","0",1.21191942353513,-0.260306618316728,-0.0818041292199048,"0",-1.39383188687515
"192","0",-0.700233543194825,"0","0",0.636625164174817,"1",-0.512449633751698,0.342152867464239,"0","0","0","0",0.813062192832526,1.06161169554884,"1",1.66906556650271,0.815682230711876,"0","0","0","0",-1.13075871202924,-1.6705122683867,-1.57591630216248,-2.60334684255285,"0","0","0",-2.22710872500065,-5.75567110510022,0.733143559261758,"0",0.0694494576277525
"193","1",0.596670431986658,"1","1",0.702226855576246,"1",1.5025343328057,1.91156245962726,"1","1","0","0",0.920675311142265,-0.136181299547165,"1",0.402712977050184,-1.61563992681659,"0","0","1","1",-0.866142015450613,-0.924043700881238,-2.7810032974211,0.118012198465149,"1","1","1",0.416862599588564,-0.224504184762111,0.549997268113992,"1",0.225225686649693
"194","0",-0.73428158765254,"1","0",-2.14899480468472,"0",-2.74144046888787,-2.64450659113606,"0","1","1","0",-0.139764694846904,0.526509189234898,"1",-0.831998168548117,-1.55612458032637,"0","0","0","0",-0.497868740069932,0.341123039454621,0.782940993282855,-1.46431669939337,"0","0","0",1.26557096870521,-0.335498719127063,-1.1974289009332,"0",-2.25542952882402
"195","1",1.33159491708323,"0","0",-2.3977901434734,"0",-3.73778609213062,-2.71338477633792,"0","0","0","0",1.86296164938309,-0.646931299867675,"0",-1.23215449525176,-1.82658170345222,"1","0","0","0",-1.61067885949849,-2.45393545492161,-3.98913281167282,-3.7852505871717,"0","1","1",1.5900813294965,-1.77700232264845,-0.617174874963987,"0",-0.988789473530845
"196","0",-2.21769916262472,"1","1",-1.1177738747854,"0",0.874803929375742,0.84426856966923,"1","1","1","0",1.61032909136336,1.1221231014749,"1",0.352193615142722,0.202717289635485,"0","0","1","1",-0.814415176844894,0.184703575684766,-0.485523400769582,1.004168463068,"0","1","0",0.8550349292795,-1.11038817174043,0.0779139143978792,"0",-1.69766666785982
"197","1",-1.3476747087458,"0","1",-1.67815375550862,"0",-0.278715205003608,0.489282337245843,"1","1","1","1",-0.57849397262238,-1.36868016872022,"0",0.673401162843089,1.56325271219997,"1","0","1","1",-0.220577269478574,-0.618571843707047,-1.40519268498681,-0.887653307474532,"0","1","1",-1.32033509569027,-3.45076728187101,0.59325369877427,"0",0.559210969745252
"198","0",-0.678559577082937,"1","0",-1.47297878526904,"0",-0.803824279959284,-0.38657618387619,"0","0","0","0",0.39929881021059,-0.0749934991803196,"0",0.386184185125969,-0.300367095682782,"0","0","0","0",-1.40510133365368,-0.620990239133266,-1.26365665219628,-0.604906300980796,"1","1","0",-2.0234226451854,-4.01355893633116,-0.917332944728428,"0",0.0378489889107165
"199","1",0.474036078003148,"0","0",0.984189686988502,"0",-1.58351898945588,-0.0240600204066141,"1","0","1","1",-0.586089449507931,-0.766672521323989,"0",-1.41823051799017,-1.03433091058933,"0","0","1","0",-0.344449821778126,-1.56182508917072,-3.56184332856025,-3.04094340144912,"0","0","0",-0.389506954286684,-0.84313154647853,0.232186024183313,"0",-0.652249882584965
"200","0",0.0504700716293394,"0","0",0.402550862333468,"0",-1.24345071962642,-0.219337402292212,"0","1","1","1",-0.755481591763865,-1.83498132548934,"0",-0.1563051509327,-0.695873635577692,"1","0","1","1",0.836474872292806,0.344490257041394,-0.53562032039606,-0.840588724338799,"0","0","0",-0.739609465151922,-1.99808209814496,0.400979996903142,"0",-1.85227327042484
"201","1",-0.292854525087912,"0","0",-0.842272473388552,"0",-2.25853859976959,-1.30336071633137,"0","1","1","0",0.633306999960523,-0.132677512892993,"0",0.0566284211417603,-2.40207919613417,"0","0","0","1",-1.3593892633035,0.0618109508658625,-0.243786572585572,-0.15697424337729,"0","1","1",-1.80942413199533,-2.22729330161251,-0.358616824694309,"0",-1.48275438098277
"202","0",0.121907705880656,"1","0",-2.05132657089188,"0",-1.28937943373653,-0.334132211661737,"1","0","0","1",0.773727947692933,-1.21440059378443,"1",-0.076438933239501,0.915713228413702,"0","0","1","1",0.706752056563148,-0.695746289007548,-2.75516890119762,-1.20822682257191,"1","0","1",-1.02832448615787,0.244722070018273,-1.02816510853517,"0",-1.07345816028367
"203","1",-0.371458035553457,"1","0",0.160555928736066,"0",-3.08079979274848,-2.34151237078125,"0","0","1","1",0.310869094267221,-0.607021123665129,"1",-0.864384722320556,0.0813116894708525,"1","1","0","0",-0.36029169940155,0.177443485586042,-1.99851891471362,0.0575443958283193,"0","0","0",-1.58521856561603,-2.79616371518951,1.10495654542296,"0",-0.981428325714231
"204","1",-1.32300381956548,"1","1",-2.72848504313772,"0",-2.36527135008778,-0.90478972799026,"0","0","1","0",0.944954778246946,-0.8560087016152,"0",0.910258871535512,1.38653687967409,"1","0","0","1",0.439525132198097,0.259181666259553,-1.08148182390233,0.0359071508702463,"1","0","0",-0.72295362854538,-0.73624153960275,1.16760021863132,"0",-0.544645608354657
"205","1",-1.32966850826786,"1","0",-0.306854872220668,"0",-1.39711334992679,0.020836396460594,"0","1","0","1",-0.27595391517235,-1.39657995983593,"0",0.64922601128521,-0.112276829475187,"1","1","1","1",1.52469359525205,-0.578175844702503,-1.59524391358435,-0.190998489525389,"1","1","1",0.71892053313537,1.13044524424343,-1.12608333515608,"0",-1.60757758176976
"206","0",-1.8640775643849,"0","0",0.343747609019965,"0",-2.35239525396564,-0.830068957571128,"0","0","1","0",-0.815505128775053,-2.74386267088623,"0",0.681977593090491,-0.923998957512883,"0","0","1","0",-0.962528897264394,-1.54706996952358,-3.32903204777316,-0.418643285916955,"1","1","1",0.89301592057247,0.227806484787107,0.338884941181413,"1",-1.38080439429596
"207","0",-0.649061896416425,"0","0",-1.47066770008384,"0",-0.785103665513943,0.346958546669514,"1","1","1","0",-0.38652490157519,-1.74420335409018,"0",0.0903842579379731,1.38091187940942,"0","1","1","1",0.322590768752062,-0.50304417809148,-2.87722859115675,-3.35768766526407,"0","0","0",-1.6676889236377,-2.69984009932135,-1.06676379884384,"0",-2.6625079720436
"208","1",-0.575349592944926,"1","0",-0.681811988545649,"0",-0.856607165719284,-1.08846826081445,"0","0","0","0",0.459881170067136,-0.189823768475407,"1",-0.241873054398672,-0.992703860126658,"0","0","0","0",-0.207729139049484,-1.85988561686702,-2.35944494111022,-4.09305463625138,"1","1","0",-0.431715950235591,-0.894587522961393,-1.13035682394481,"0",-2.09039580349639
"209","1",-0.197766520633094,"0","0",-2.27040821098949,"0",-3.01807272528758,-1.74232882532178,"0","0","0","0",-0.00027503388209963,-0.364311064054382,"1",1.30369441702189,1.38067607938067,"0","0","1","1",-2.32434772263884,-0.489712341963025,-3.50348438802937,-0.927975845638718,"0","0","1",-0.926417166344831,-0.399963200864524,0.751752373309521,"0",-0.472715460495701
"210","1",-1.13116622423129,"0","0",-1.22503487482401,"0",-3.29298601878516,-1.09050464644172,"1","1","1","1",0.793651054579988,-0.918540305190168,"0",-0.554787844998252,-1.97344068754778,"0","0","0","0",-1.05734307643992,-1.39972457006663,-3.2204508324027,-3.95305384133124,"0","1","1",-0.102545876724059,-0.0437814648896828,0.40046578291376,"1",-0.901067723303982
"211","0",1.7068499271445,"0","0",-0.857190452028752,"0",-3.4523187071056,0.221805468525639,"0","1","0","1",-0.742963659496888,-0.356688866981202,"1",-1.13432445715929,-2.66488296593373,"0","1","1","1",0.108360978824892,1.0557258467131,-1.11645185511228,-1.5784793483032,"1","0","1",1.55085916921683,0.932108352670467,-0.251775492396672,"1",-1.49214003804224
"212","1",0.218304941644762,"1","0",0.327377467284655,"1",-0.387952810613661,-1.3268387887938,"0","1","1","1",-0.59174444424856,-1.16078964255757,"0",0.396822535000437,0.296012496933829,"1","1","1","1",1.42538813939764,-1.27851834394044,-1.76119682709943,-1.73671575429707,"0","1","1",1.57012032875933,-0.169522846733764,-1.63241370691819,"0",-5.36101632772394
"213","0",-1.1709801819466,"0","0",-1.25081226383245,"0",-0.440416344988859,-0.789494750247681,"0","0","1","1",-0.0809420413478206,-2.17343828925734,"0",1.67492388421799,1.03282666748902,"0","1","0","0",-0.502670486720296,-1.49921908498271,-1.43982724086446,-0.508957108018726,"0","0","0",0.163469867682883,0.0722247090876964,-0.0696613296623563,"0",-0.909066342139372
"214","0",-0.202583936042474,"0","0",0.331904613701412,"0",-0.774174498397664,0.369834515910551,"0","0","0","0",-0.606330566242796,-2.43845529513359,"0",0.157358756025566,-0.0323353248657394,"1","0","1","1",-0.304768681148348,-1.05353595738621,-2.82737826070687,-1.14252777170185,"1","0","0",-0.267500737433588,-3.4963261213558,-0.297001533579282,"0",-2.14688785616729
"215","1",2.48114629046951,"1","0",-2.49048684416071,"1",0.149458717727111,0.120578948559288,"0","0","1","0",-0.609718626825299,0.0575279561682775,"0",-1.08428763881202,-1.3020589018033,"1","0","1","1",0.730549025872517,0.48835085982173,-1.16197949117931,-0.618174801059025,"0","0","0",-1.3352621958683,-2.38288082702462,-0.889539222853912,"0",-1.02834797261982
"216","0",0.518746458314676,"1","0",-0.683165040603837,"0",-4.19526887296455,-1.86258964244696,"0","1","0","0",-1.06641086928476,-2.9564085253686,"0",0.402366597759344,-0.433005184370818,"0","0","0","1",-0.770382154688156,0.746130121075291,-0.0798261322389882,0.132398462396596,"1","1","0",0.188382110677611,-3.15145262610277,-0.00659478128470522,"0",-1.34157006866145
"217","0",-3.77884783570765,"1","1",1.64046737760445,"1",-0.36327979953916,0.703698428764387,"1","1","0","1",-0.644536422086857,-1.07295612883676,"0",0.557627229687437,0.7849289972589,"1","0","1","0",-2.25484628041395,-0.900123096621104,0.905753745697555,0.440204947025017,"1","1","0",2.11227883435871,0.754802788697393,0.659755332920304,"1",-0.449343042245112
"218","1",1.47398640244617,"0","0",0.167544119320765,"0",-5.67117959162484,-3.21812797297696,"1","0","0","0",-1.43885499772645,-3.06323107496,"0",-0.149902332328399,0.114782511896001,"1","0","1","1",-0.292237627305538,-0.764145909205301,-2.75947360018207,0.875378273321832,"1","0","1",1.07260300661946,1.50387067479036,1.05640877357189,"1",-0.186824507767859
"219","1",-0.903031608939547,"1","1",-1.07274607478959,"0",-2.15373622707904,-0.840368934845474,"0","0","0","0",0.610914093028785,-1.31469588318029,"0",0.839129442901142,0.555651023792579,"1","0","0","0",-1.83298009715252,-1.12076487704865,-2.28607298873456,-1.60326618165219,"0","0","0",-1.18363742592272,-1.20498413705198,-0.651323334408291,"0",-1.47364768465904
"220","0",-1.32972613811202,"1","0",-0.415160749958595,"1",0.189087306916803,0.280579898691073,"1","1","1","0",-0.493230941052718,-1.86774891610978,"0",-0.202427113022388,1.81771478329513,"1","1","1","0",-1.31481894379903,-1.43649401487542,-3.52525610888994,-3.27013081611383,"0","0","1",2.85945884601908,1.47962483956706,1.30753545170903,"1",2.35651328808794
"221","0",-0.146432158424585,"0","0",0.546429825279561,"0",0.108891090786187,-0.492124049783419,"0","0","0","1",-0.170793228391835,-1.08643545845043,"0",-0.834146201722036,-1.07331797399547,"0","0","0","0",0.225609659654309,-0.766721157443952,-1.36595669006749,1.04001727498578,"0","0","0",-0.539924611844017,0.0719704091106352,0.456410692414878,"0",-0.400199137123114
"222","1",1.597371530013,"0","0",-2.50265789658514,"0",-0.41501053517159,-1.05494703264343,"1","0","0","1",-1.1109022911261,-0.458078439613828,"0",-0.610920249220217,-1.33337014819494,"0","0","1","1",1.61169079555463,-1.79269548216849,-1.96605042478977,-2.26271392906782,"0","0","0",-0.255686716048165,-1.4702748787082,-0.630459878513628,"0",-1.10912047253164
"223","1",-0.732700600254866,"0","0",-1.94518974228729,"0",0.912314247230095,1.31041583496847,"1","1","1","0",-0.688518668148448,-2.0633680333779,"0",1.67265171935588,1.57355442757905,"0","1","1","1",-0.538865042352771,-1.24198974831667,-3.28394662151431,-2.76421993613,"0","0","0",-0.151714692158377,-0.0195166372331212,0.463124670042075,"0",-0.392728995095568
"224","1",0.457988080805529,"1","1",-1.12903602132265,"0",-1.28105180483532,-0.65962957932973,"0","0","0","0",0.75270181179476,0.861418876298279,"1",0.579815962489592,-0.665918878724548,"0","0","0","1",0.116106676881153,-1.25006274743204,-2.66129490360929,-1.54712459401438,"1","0","1",1.34147226456814,0.801891801053756,1.20501860811991,"0",-1.07947797077582
"225","1",0.176903626934625,"1","1",-2.8358444752962,"0",-3.48560074065351,-2.19376220180521,"0","0","1","1",1.83209926343681,1.10553322199037,"1",0.266865785209842,-0.63218879282207,"0","1","1","0",-0.682312088672947,-2.54276034306921,-0.799781290898823,-1.26775535977925,"0","0","0",-0.313918799516362,-1.27387090735568,-1.23321419928718,"0",-3.60276378378283
