"","PC","PT","MS","HS","TAIL","Abscess","Pyaemia","EPcat","PDcat","plbinary","batch"
"59177","0","0","0","0","0","0","0","0","1","1","4133"
"59178","0","0","0","0","0","0","0","1","1","0","4133"
"59179","0","0","0","1","0","0","0","1","1","1","4133"
"59180","0","0","0","0","0","0","0","1","1","1","4133"
"59181","0","0","0","0","0","0","0","0","1","1","4133"
"59182","0","0","0","0","0","0","0","1","1","0","4133"
"59183","0","0","0","0","0","0","0","0","1","1","4133"
"59184","0","0","0","0","0","0","0","1","1","1","4133"
"59185","0","0","0","0","0","0","0","0","0","1","4133"
"59186","0","0","0","0","0","0","0","0","1","0","4133"
"59187","0","0","0","1","0","0","0","0","0","0","4133"
"59188","0","0","0","0","0","0","0","1","1","1","4133"
"59189","0","0","0","0","0","0","0","1","1","1","4133"
"59190","0","0","0","1","0","0","0","0","1","1","4133"
"59191","0","0","0","0","0","0","0","0","1","1","4133"
"59192","0","0","0","0","0","0","1","0","1","0","4133"
"59193","0","0","0","1","0","0","0","1","1","0","4133"
"59194","0","0","0","1","0","0","0","1","1","0","4133"
"59195","0","0","0","0","0","0","0","0","1","0","4133"
"59196","0","0","0","0","0","0","0","0","0","0","4133"
"59197","0","0","0","0","0","0","0","0","1","1","4133"
"59198","0","0","0","0","0","0","0","1","1","0","4133"
"59199","0","0","0","0","0","0","1","0","0","0","4133"
"59200","0","0","0","0","0","0","0","1","1","1","4133"
"59301","0","0","0","0","0","0","0","1","0","0","429"
"59302","0","0","0","0","0","0","0","1","1","0","429"
"59303","0","0","0","0","0","0","0","0","1","0","429"
"59304","0","0","0","0","0","0","0","1","0","0","429"
"59305","0","0","0","0","0","0","0","1","1","0","429"
"59306","0","0","0","0","0","0","0","0","1","0","429"
"59307","0","0","0","0","0","0","0","1","0","0","429"
"59308","0","0","0","0","0","0","0","1","0","1","429"
"59309","0","0","0","0","0","0","0","0","0","0","429"
"59310","0","0","0","0","0","0","0","0","1","0","429"
"59311","0","0","0","0","0","0","0","1","0","0","429"
"59312","0","0","0","0","0","1","0","0","0","0","429"
"59313","0","0","0","0","0","0","0","0","0","0","429"
"59314","0","0","0","0","0","0","0","0","1","0","429"
"59315","0","0","0","0","0","0","0","0","1","0","429"
"59316","0","0","0","0","0","0","0","1","1","0","429"
"59317","0","0","0","0","0","0","0","0","1","0","429"
"59318","0","0","0","0","0","0","0","0","0","0","429"
"59319","0","0","0","0","0","0","0","0","1","0","429"
"59320","1","0","0","0","0","0","0","0","0","1","429"
"59321","0","0","0","0","0","0","0","0","0","0","429"
"59322","0","0","0","0","0","0","0","0","1","0","429"
"59323","0","0","0","0","1","0","0","0","0","0","429"
"59324","0","0","0","0","0","0","0","1","0","1","429"
"59325","0","0","0","0","0","0","0","0","0","0","429"
"59326","0","0","0","0","0","0","0","1","0","0","429"
"59327","0","0","0","0","0","0","0","1","1","0","429"
"59328","0","0","0","0","0","0","0","1","1","0","429"
"59329","0","0","0","0","0","0","0","0","1","0","429"
"59330","0","0","0","0","0","0","0","0","1","1","429"
"59331","0","0","0","0","0","0","0","1","1","0","429"
"59332","0","0","0","0","0","0","0","0","0","0","429"
"59333","0","0","0","1","0","0","0","1","1","0","429"
"59334","0","0","0","0","1","0","0","0","1","0","429"
"59335","0","0","0","0","0","0","0","0","0","0","429"
"59336","1","0","0","0","0","0","0","0","0","1","429"
"59337","0","0","0","0","0","0","0","0","0","1","429"
"59338","0","0","0","0","0","0","0","0","1","0","429"
"59339","0","0","0","0","0","0","0","0","0","0","429"
"59340","0","0","0","0","0","0","0","1","1","0","429"
"59341","0","0","0","0","0","0","0","0","1","0","429"
"59342","0","0","0","0","0","0","0","0","1","0","429"
"59343","1","0","0","0","0","0","0","0","0","1","429"
"59344","0","0","0","0","0","0","0","0","0","0","429"
"59345","0","0","0","0","0","0","0","0","0","0","429"
"59346","0","0","0","0","0","0","0","0","0","1","429"
"59347","0","0","0","0","0","0","0","0","0","0","429"
"59348","1","0","0","0","1","0","0","1","0","0","429"
"59349","1","1","0","0","1","0","0","0","0","0","429"
"59350","0","1","0","0","0","0","0","0","0","0","429"
"60251","0","0","0","0","0","0","0","0","0","0","1411"
"60252","0","0","0","0","0","0","0","0","0","0","1411"
"60253","0","0","0","0","0","0","0","0","0","0","1411"
"60254","0","0","0","0","0","0","0","0","0","0","1411"
"60255","0","0","0","0","0","0","0","0","0","0","1411"
"60256","0","0","0","0","0","0","0","0","0","0","1411"
"60257","0","0","0","0","0","0","0","0","0","0","1411"
"60258","0","0","0","0","0","0","0","0","0","0","1411"
"60259","0","0","0","0","0","0","0","0","0","0","1411"
"60260","0","0","0","0","0","0","0","0","0","0","1411"
"60261","0","0","0","0","0","0","0","0","0","0","1411"
"60262","0","0","0","0","0","0","0","0","0","0","1411"
"60263","0","0","0","0","0","0","0","0","0","0","1411"
"60264","0","0","0","0","0","0","0","0","0","0","1411"
"60265","0","0","0","0","0","0","0","0","0","0","1411"
"60266","0","0","0","0","0","0","0","0","0","0","1411"
"60267","0","0","0","0","0","0","0","0","0","0","1411"
"60268","0","0","0","0","0","0","0","0","0","0","1411"
"60269","0","0","0","0","0","0","0","0","0","0","1411"
"60270","0","0","0","0","0","0","0","0","0","0","1411"
"60271","0","0","0","0","0","0","0","0","0","0","1411"
"60272","0","0","0","0","0","0","0","0","0","0","1411"
"60273","0","0","0","0","0","0","0","0","0","0","1411"
"60274","0","0","0","0","0","0","0","0","0","0","1411"
"60275","0","0","0","0","0","0","0","0","0","0","1411"
"60276","0","0","0","0","0","0","0","0","0","0","1411"
"60277","0","0","0","0","0","0","0","0","0","0","1411"
"60278","0","0","0","0","0","0","0","1","0","0","1411"
"60279","0","0","0","0","0","0","0","0","0","0","1411"
"60280","0","0","0","0","0","0","0","0","0","0","1411"
"60281","0","0","0","0","0","0","0","0","0","0","1411"
"60282","0","0","0","0","0","0","0","0","0","0","1411"
"60283","1","0","0","0","0","0","0","0","0","1","1411"
"60284","0","0","0","0","0","0","0","0","0","0","1411"
"60285","0","0","0","0","0","0","0","0","0","0","1411"
"60286","0","0","0","0","0","0","0","0","0","0","1411"
"60287","0","0","0","0","0","0","0","0","0","0","1411"
"60288","0","0","0","0","0","0","0","0","0","0","1411"
"60289","0","0","0","0","0","0","0","0","0","0","1411"
"60290","0","0","0","0","0","0","0","0","0","0","1411"
"60291","0","0","0","0","0","0","0","0","0","0","1411"
"60292","0","0","0","0","0","0","0","0","0","0","1411"
"60293","0","0","0","0","0","0","0","0","0","0","1411"
"60294","0","0","0","0","0","0","0","0","0","0","1411"
"60295","0","0","0","0","0","0","0","0","0","0","1411"
"60296","0","0","0","0","0","0","0","0","0","0","1411"
"60297","0","0","0","0","0","0","0","0","0","0","1411"
"60298","0","0","0","0","0","0","0","0","0","0","1411"
"60299","0","0","0","0","0","0","0","0","0","0","1411"
"60300","0","0","0","0","0","0","0","0","0","0","1411"
"60451","0","0","0","0","0","0","0","0","0","0","2004"
"60452","0","0","0","0","0","0","0","0","0","0","2004"
"60453","0","0","0","0","0","0","0","0","0","1","2004"
"60454","0","0","0","0","0","0","0","0","0","0","2004"
"60455","0","0","0","0","0","0","0","0","0","0","2004"
"60456","0","0","0","0","0","0","0","0","0","0","2004"
"60457","0","0","0","0","0","0","0","0","0","0","2004"
"60458","0","0","0","0","0","0","0","0","0","0","2004"
"60459","0","0","0","0","0","0","0","0","0","0","2004"
"60460","0","0","0","0","0","0","0","0","0","0","2004"
"60461","0","0","0","0","0","0","0","0","0","0","2004"
"60462","0","0","0","0","0","0","0","0","0","0","2004"
"60463","0","0","0","0","0","0","0","0","0","0","2004"
"60464","0","0","0","0","1","0","0","0","0","0","2004"
"60465","0","0","0","0","0","0","0","0","0","1","2004"
"60466","0","0","0","0","0","0","0","0","0","0","2004"
"60467","0","0","0","0","0","0","0","0","0","0","2004"
"60468","0","0","0","0","0","0","0","0","0","0","2004"
"60469","0","0","0","0","0","0","0","0","0","0","2004"
"60470","0","0","0","0","0","0","0","0","0","0","2004"
"60471","0","0","0","0","0","0","0","0","1","0","2004"
"60472","0","0","0","0","0","0","0","0","0","0","2004"
"60473","0","0","0","0","0","0","0","0","0","0","2004"
"60474","0","0","0","0","1","0","0","0","0","0","2004"
"60475","0","0","0","0","0","0","0","0","0","0","2004"
"60476","0","0","0","0","0","0","0","0","0","0","2004"
"60477","0","0","0","0","0","0","0","0","0","0","2004"
"60478","0","0","0","0","0","0","0","0","1","0","2004"
"60479","0","0","0","0","0","0","0","0","0","0","2004"
"60480","0","0","0","0","0","0","0","0","0","0","2004"
"60481","0","0","0","0","0","0","0","0","0","0","2004"
"60482","0","0","0","0","0","0","0","0","0","0","2004"
"60483","0","0","0","0","0","0","0","0","0","1","2004"
"60484","0","0","0","0","0","0","0","0","0","0","2004"
"60485","0","0","0","0","0","0","0","0","0","0","2004"
"60486","0","0","0","0","0","0","0","0","0","1","2004"
"60487","0","0","0","0","0","0","0","0","0","0","2004"
"60488","0","0","0","0","0","0","0","0","0","0","2004"
"60489","0","0","0","0","0","0","0","0","0","0","2004"
"60490","0","0","0","0","1","0","0","0","0","0","2004"
"60491","0","0","0","0","0","0","0","0","0","0","2004"
"60492","0","0","0","0","0","0","0","0","0","0","2004"
"60493","0","0","0","0","0","0","0","0","0","0","2004"
"60494","0","0","0","0","0","0","0","0","0","0","2004"
"60495","0","0","0","0","0","0","0","0","0","0","2004"
"60496","0","0","0","0","0","0","0","0","0","0","2004"
"60497","0","0","0","0","0","0","0","0","0","0","2004"
"60498","0","0","0","0","0","0","0","0","0","0","2004"
"60499","0","0","0","0","0","0","0","0","0","0","2004"
"60500","0","0","0","0","0","0","0","0","0","0","2004"
"60501","1","1","0","0","0","0","0","0","0","1","520"
"60502","0","0","0","0","0","0","0","1","0","1","520"
"60503","0","0","0","0","0","0","0","1","0","1","520"
"60504","1","0","0","1","0","0","0","0","0","1","520"
"60505","0","0","0","0","0","0","0","0","0","0","520"
"60506","0","0","0","0","0","0","0","1","0","1","520"
"60507","1","0","0","0","0","0","0","1","0","0","520"
"60508","0","0","0","0","0","0","0","1","0","1","520"
"60509","1","0","0","0","0","0","0","1","0","1","520"
"60510","0","0","0","0","0","0","0","0","0","0","520"
"60511","0","0","0","0","0","0","0","1","0","0","520"
"60512","1","0","0","0","0","0","0","0","0","1","520"
"60513","0","0","0","0","0","0","0","0","0","0","520"
"60514","0","0","0","0","0","0","0","1","0","1","520"
"60515","0","0","1","0","0","0","0","1","0","1","520"
"60516","0","0","0","0","0","0","0","1","0","0","520"
"60517","0","0","1","0","0","0","0","1","0","0","520"
"60518","0","0","0","0","0","0","0","0","0","1","520"
"60519","1","1","0","0","0","0","0","1","0","1","520"
"60520","0","0","0","0","0","0","0","0","0","0","520"
"60521","0","0","0","0","0","0","0","0","0","1","520"
"60522","0","0","0","0","0","0","0","1","0","1","520"
"60523","1","0","0","0","0","0","0","0","0","1","520"
"60524","0","0","1","0","0","0","0","0","0","0","520"
"60525","0","0","0","0","0","0","0","0","0","0","520"
"60526","0","0","0","0","0","0","0","0","0","0","520"
"60527","0","0","0","0","0","0","0","0","0","1","520"
"60528","0","0","0","0","0","0","0","1","0","0","520"
"60529","0","0","0","0","0","0","0","1","0","0","520"
"60530","0","0","0","0","0","0","0","1","0","0","520"
"60531","0","0","0","0","0","0","0","1","0","0","520"
"60532","0","0","0","0","0","0","0","0","0","0","520"
"60533","0","0","0","1","0","0","0","1","0","1","520"
"60534","0","0","0","0","0","0","0","0","0","0","520"
"60535","1","0","0","0","0","0","0","1","0","1","520"
"60536","0","0","0","1","0","0","0","0","0","0","520"
"60537","0","0","0","0","0","0","0","0","0","0","520"
"60538","0","0","0","1","0","0","0","1","0","0","520"
"60539","0","0","0","0","0","0","0","1","0","0","520"
"60540","0","0","0","0","0","0","0","1","0","0","520"
"60541","0","0","0","0","0","0","0","1","0","0","520"
"60542","1","0","0","0","0","0","0","1","0","1","520"
"60543","0","0","0","0","0","0","0","0","0","0","520"
"60544","1","0","0","1","0","0","0","1","0","1","520"
"60545","1","0","0","0","0","0","0","0","0","1","520"
"60546","1","0","0","1","0","0","0","0","0","1","520"
"60547","1","0","0","0","0","0","0","0","0","1","520"
"60548","0","0","0","0","0","0","0","1","0","0","520"
"60549","0","0","0","0","0","0","0","0","0","0","520"
"60550","0","0","0","0","0","0","0","1","0","0","520"
"60751","0","0","0","0","0","0","0","0","0","1","46"
"60752","0","0","0","0","0","0","0","0","0","0","46"
"60753","0","0","0","0","0","0","0","0","0","1","46"
"60754","0","0","0","0","0","0","0","1","0","0","46"
"60755","0","0","0","1","0","0","0","0","0","0","46"
"60756","0","0","0","0","0","0","0","0","0","0","46"
"60757","0","0","0","0","0","0","0","0","0","0","46"
"60758","0","0","0","0","0","0","0","0","0","0","46"
"60759","0","0","0","0","0","0","0","0","0","0","46"
"60760","0","0","0","0","0","0","1","0","0","0","46"
"60761","1","0","0","0","0","0","0","1","0","1","46"
"60762","0","0","0","0","0","0","0","0","0","1","46"
"60763","0","0","0","0","0","0","0","0","0","0","46"
"60764","0","0","0","0","0","0","0","1","0","1","46"
"60765","0","0","0","0","0","0","0","0","0","1","46"
"60766","0","1","0","0","0","0","0","1","0","1","46"
"60767","0","1","0","0","0","0","0","1","0","1","46"
"60768","0","0","1","1","0","0","0","0","0","1","46"
"60769","0","0","0","0","0","0","0","0","0","1","46"
"60770","0","0","0","0","0","0","0","1","0","1","46"
"60771","0","0","0","0","0","0","0","1","0","1","46"
"60772","0","0","0","0","0","0","0","1","0","0","46"
"60773","0","0","0","0","0","0","0","1","0","0","46"
"60774","0","0","0","0","0","0","0","1","0","1","46"
"60775","0","0","0","0","0","0","0","1","0","1","46"
"60776","0","0","0","1","0","0","0","0","0","0","46"
"60777","0","1","0","0","0","0","0","0","0","1","46"
"60778","0","0","0","0","0","0","0","0","0","0","46"
"60779","0","0","0","0","0","0","0","1","0","0","46"
"60780","0","0","0","0","0","0","0","0","0","1","46"
"60781","0","0","0","0","0","0","0","0","0","1","46"
"60782","0","0","0","0","0","0","0","0","0","0","46"
"60783","0","0","0","0","0","0","0","1","0","1","46"
"60784","0","0","0","0","0","0","0","1","0","0","46"
"60785","0","0","0","0","0","0","0","0","0","1","46"
"60786","0","0","0","0","0","0","0","1","0","1","46"
"60787","0","0","0","0","0","0","0","0","0","0","46"
"60788","0","0","0","0","0","0","0","1","0","0","46"
"60789","0","0","0","0","0","0","0","1","0","1","46"
"60790","0","0","0","0","0","0","0","0","0","0","46"
"60791","0","0","0","0","0","0","0","1","0","1","46"
"60792","0","0","0","0","0","0","0","1","0","1","46"
"60793","0","0","0","0","0","0","0","0","0","1","46"
"60794","0","0","0","0","0","0","0","0","0","0","46"
"60795","0","0","0","0","0","0","0","1","0","0","46"
"60796","0","0","0","0","0","0","0","0","0","1","46"
"60797","0","0","0","0","0","0","0","1","0","0","46"
"60798","0","1","0","0","0","0","0","1","0","0","46"
"60799","0","0","0","0","0","0","0","1","0","0","46"
"60800","0","0","0","0","0","0","0","1","0","0","46"
"60851","0","0","0","0","0","0","0","1","0","0","75"
"60852","0","0","0","0","0","0","0","0","0","0","75"
"60853","0","0","0","0","0","0","0","1","0","0","75"
"60854","0","0","0","0","0","0","0","1","0","0","75"
"60855","0","0","0","0","0","0","0","0","0","0","75"
"60856","1","0","0","0","0","0","0","0","0","0","75"
"60857","0","0","0","0","0","0","0","1","0","0","75"
"60858","0","0","0","0","0","0","0","0","0","0","75"
"60859","0","0","0","0","0","0","0","1","0","0","75"
"60860","0","0","0","0","0","0","0","1","0","0","75"
"60861","0","0","0","0","0","0","0","1","0","0","75"
"60862","0","0","0","0","0","0","0","1","0","0","75"
"60863","0","0","0","0","0","0","0","1","0","0","75"
"60864","0","0","0","0","0","0","0","1","0","0","75"
"60865","0","0","0","0","0","0","0","1","0","0","75"
"60866","0","0","0","0","0","0","0","0","0","0","75"
"60867","0","0","0","0","0","0","0","0","0","0","75"
"60868","0","0","0","0","0","0","0","0","0","0","75"
"60869","0","0","0","0","0","0","0","0","0","0","75"
"60870","0","0","0","0","0","0","0","0","0","0","75"
"60871","0","0","0","0","0","0","0","1","0","0","75"
"60872","0","0","0","0","0","0","0","0","0","0","75"
"60873","0","0","0","0","0","0","0","1","0","0","75"
"60874","0","0","0","0","0","0","0","0","0","0","75"
"60875","0","0","0","0","0","0","0","1","0","0","75"
"60876","0","0","0","0","0","0","0","1","0","0","75"
"60877","0","0","0","0","0","0","0","0","0","0","75"
"60878","0","0","0","0","0","0","0","0","0","0","75"
"60879","0","0","0","0","0","0","0","0","0","0","75"
"60880","0","0","0","0","0","0","0","1","0","0","75"
"60881","0","0","0","0","0","0","0","0","0","0","75"
"60882","0","0","0","0","0","0","0","0","0","0","75"
"60883","0","0","0","0","0","0","0","1","0","0","75"
"60884","0","0","0","0","0","0","0","1","0","0","75"
"60885","0","0","0","0","0","0","0","0","0","0","75"
"60886","0","0","0","0","0","0","0","1","0","0","75"
"60887","0","0","0","0","0","0","0","0","0","0","75"
"60888","0","0","0","0","0","0","0","1","0","0","75"
"60889","0","0","0","0","0","0","0","1","0","0","75"
"60890","0","0","0","0","0","0","0","0","0","0","75"
"60891","0","0","0","0","0","0","0","0","0","1","75"
"60892","0","0","0","0","0","0","0","0","0","0","75"
"60893","0","0","0","0","0","0","0","0","0","0","75"
"60894","0","0","0","0","0","0","0","0","0","0","75"
"60895","0","0","0","0","0","0","0","0","0","0","75"
"60896","0","0","0","0","0","0","0","0","0","0","75"
"60897","0","0","0","0","0","0","0","0","0","0","75"
"60898","0","0","0","0","0","0","0","1","0","0","75"
"60899","0","0","0","0","0","0","0","0","0","0","75"
"60900","0","0","0","0","0","0","0","0","0","0","75"
"61101","0","0","0","0","0","0","0","0","0","0","755"
"61102","0","0","0","0","0","0","0","0","0","0","755"
"61103","0","0","0","1","0","0","0","0","0","0","755"
"61104","0","0","0","0","0","0","0","0","0","0","755"
"61105","0","0","0","0","0","0","0","1","0","0","755"
"61106","0","0","0","0","0","0","0","1","0","0","755"
"61107","0","0","0","0","0","0","0","0","0","0","755"
"61108","0","0","0","0","0","0","0","1","0","0","755"
"61109","0","0","0","0","0","0","0","0","0","0","755"
"61110","0","0","0","0","0","0","0","1","0","0","755"
"61111","0","0","0","0","0","0","0","1","0","0","755"
"61112","0","0","0","0","0","0","0","1","0","0","755"
"61113","0","0","0","0","0","0","0","1","0","0","755"
"61114","0","0","0","0","0","0","1","0","0","0","755"
"61115","0","0","0","0","0","0","0","1","0","0","755"
"61116","0","0","0","1","0","0","0","1","0","0","755"
"61117","0","0","0","1","0","0","0","0","0","0","755"
"61118","0","0","0","0","0","0","0","0","0","0","755"
"61119","0","0","0","0","0","0","0","0","0","0","755"
"61120","0","0","0","0","0","0","0","1","0","0","755"
"61121","0","0","0","1","0","0","0","1","0","0","755"
"61122","0","0","0","0","0","0","0","1","0","0","755"
"61123","0","0","0","0","0","0","0","0","0","0","755"
"61124","0","0","0","0","0","0","0","1","0","1","755"
"61125","0","0","0","0","0","0","0","1","0","0","755"
"61126","1","0","0","0","0","0","0","0","0","1","755"
"61127","0","0","0","1","0","0","0","1","0","0","755"
"61128","0","0","0","0","0","0","0","0","0","0","755"
"61129","1","0","0","0","0","0","0","0","0","1","755"
"61130","0","0","0","0","0","0","0","1","0","0","755"
"61131","0","0","0","0","0","0","0","1","0","0","755"
"61132","0","0","0","0","0","0","0","1","0","0","755"
"61133","0","0","0","0","0","0","0","1","0","0","755"
"61134","0","0","0","0","0","0","0","0","0","0","755"
"61135","0","0","0","0","0","0","0","0","0","0","755"
"61136","0","0","0","0","0","0","0","1","0","0","755"
"61137","0","0","0","0","0","0","0","0","0","0","755"
"61138","0","0","0","1","0","0","0","0","0","0","755"
"61139","0","0","0","1","0","0","0","1","0","0","755"
"61140","0","0","0","0","0","0","0","0","0","0","755"
"61141","0","0","0","0","0","0","0","0","0","0","755"
"61142","0","0","0","0","0","0","0","1","0","0","755"
"61143","0","0","0","0","0","0","0","0","0","0","755"
"61144","1","0","0","0","0","0","0","1","0","1","755"
"61145","0","0","0","0","0","0","0","1","0","0","755"
"61146","0","0","0","0","0","0","0","1","0","0","755"
"61147","0","0","0","0","0","0","0","0","0","0","755"
"61148","0","0","0","1","0","0","0","1","0","0","755"
"61149","0","0","0","0","0","0","0","1","0","0","755"
"61150","0","0","0","0","0","0","0","0","0","0","755"
"61351","0","0","0","0","0","0","0","1","0","1","521"
"61352","0","0","0","0","0","0","0","0","0","0","521"
"61353","0","0","0","0","0","0","0","0","0","1","521"
"61354","0","0","0","0","0","0","0","0","0","1","521"
"61355","0","0","0","0","0","0","0","0","0","1","521"
"61356","0","0","0","0","0","0","0","0","0","0","521"
"61357","0","0","0","0","0","0","0","1","0","1","521"
"61358","0","0","0","0","0","0","0","0","0","0","521"
"61359","0","0","0","0","0","0","0","0","0","0","521"
"61360","0","0","0","0","0","0","0","0","0","1","521"
"61361","0","0","0","0","0","0","0","1","0","1","521"
"61362","0","0","0","0","0","0","0","1","0","0","521"
"61363","0","0","0","0","0","0","0","1","0","0","521"
"61364","0","0","0","0","0","0","0","1","0","0","521"
"61365","0","0","0","0","0","0","0","1","0","1","521"
"61366","0","0","0","0","0","0","0","0","0","1","521"
"61367","0","0","0","0","0","0","0","0","0","1","521"
"61368","0","0","0","0","0","0","0","0","0","0","521"
"61369","0","0","0","0","0","0","0","0","0","0","521"
"61370","0","0","0","0","0","0","0","1","0","0","521"
"61371","0","0","0","0","0","0","0","0","0","1","521"
"61372","0","0","0","0","0","0","0","0","0","0","521"
"61373","0","0","0","0","0","0","0","1","0","1","521"
"61374","0","0","0","0","0","0","0","1","0","0","521"
"61375","0","0","0","0","0","0","0","0","0","0","521"
"61376","0","0","0","0","0","0","0","0","0","0","521"
"61377","1","0","0","0","0","0","0","0","0","1","521"
"61378","0","0","0","0","0","0","0","1","0","1","521"
"61379","0","0","0","0","0","0","0","1","0","1","521"
"61380","0","0","0","0","0","0","0","1","0","0","521"
"61381","0","0","0","0","0","0","0","0","0","1","521"
"61382","0","0","0","0","0","0","0","0","0","1","521"
"61383","0","0","0","0","0","0","0","1","0","0","521"
"61384","0","0","0","0","0","0","0","0","0","0","521"
"61385","0","0","0","0","0","0","0","0","0","1","521"
"61386","0","0","0","0","0","0","0","0","0","0","521"
"61387","0","0","0","0","0","0","0","0","0","0","521"
"61388","0","0","0","0","0","0","0","1","0","0","521"
"61389","0","0","0","0","0","0","0","0","0","0","521"
"61390","0","0","0","0","0","0","0","0","0","1","521"
"61391","0","0","0","0","0","0","0","1","0","0","521"
"61392","0","0","0","0","0","0","0","1","0","0","521"
"61393","1","0","0","0","0","0","0","1","0","1","521"
"61394","0","0","0","0","0","0","0","0","0","0","521"
"61395","0","0","0","0","0","0","0","1","0","1","521"
"61396","0","0","0","0","0","0","0","0","0","0","521"
"61397","0","0","0","0","0","0","0","1","0","0","521"
"61398","0","0","0","0","0","0","0","0","0","1","521"
"61399","0","0","0","0","0","0","0","1","0","1","521"
"61400","0","0","0","0","0","0","0","0","0","0","521"
"61601","0","0","0","0","0","0","0","1","0","0","5378"
"61602","0","0","0","0","0","0","0","1","0","0","5378"
"61603","0","0","0","0","0","0","0","0","0","0","5378"
"61604","0","0","0","0","0","0","0","0","0","0","5378"
"61605","0","0","0","0","0","0","0","0","0","0","5378"
"61606","0","0","0","0","0","0","0","0","0","0","5378"
"61607","0","0","0","0","0","0","0","1","0","0","5378"
"61608","0","0","0","0","0","0","0","1","0","0","5378"
"61609","0","0","0","0","0","0","0","0","0","0","5378"
"61610","0","0","0","0","0","0","0","0","0","0","5378"
"61611","0","0","0","0","0","0","0","0","0","0","5378"
"61612","0","0","0","0","0","0","0","0","0","0","5378"
"61613","0","0","0","0","0","0","0","0","0","0","5378"
"61614","0","0","0","0","0","0","0","0","0","0","5378"
"61615","0","0","0","0","0","0","0","0","0","0","5378"
"61616","0","0","0","0","0","0","0","0","0","0","5378"
"61617","0","0","0","1","0","0","0","1","0","0","5378"
"61618","0","0","0","0","0","0","0","0","0","0","5378"
"61619","0","0","0","0","0","0","0","1","0","0","5378"
"61620","0","0","0","0","0","0","0","0","0","0","5378"
"61621","0","0","0","0","0","0","0","1","0","0","5378"
"61622","0","0","0","0","0","0","0","0","0","0","5378"
"61623","0","0","0","0","0","0","0","0","0","0","5378"
"61624","0","0","1","0","0","0","0","0","0","0","5378"
"61625","0","0","0","0","0","0","0","0","0","0","5378"
"61626","0","0","0","0","0","0","0","0","0","0","5378"
"61627","0","0","0","0","0","0","0","1","0","0","5378"
"61628","0","0","0","1","0","0","0","1","0","0","5378"
"61629","0","0","0","0","0","0","0","0","0","0","5378"
"61630","0","0","0","0","0","0","0","1","0","0","5378"
"61631","0","0","0","0","0","0","0","0","0","0","5378"
"61632","0","0","0","0","0","0","0","0","0","0","5378"
"61633","0","0","0","0","0","0","0","0","0","0","5378"
"61634","0","0","0","0","0","0","0","0","0","0","5378"
"61635","0","0","0","0","0","0","0","0","0","0","5378"
"61636","0","0","0","0","0","0","0","1","0","0","5378"
"61637","0","0","0","0","0","0","0","1","0","0","5378"
"61638","0","0","0","0","0","0","0","0","0","0","5378"
"61639","0","0","0","0","0","0","0","0","0","0","5378"
"61640","0","0","0","0","0","0","0","0","0","0","5378"
"61641","0","0","0","0","0","0","0","0","0","0","5378"
"61642","0","0","0","0","0","0","0","0","0","0","5378"
"61643","0","0","0","0","0","0","0","0","0","0","5378"
"61644","0","0","0","0","0","0","0","0","0","0","5378"
"61645","0","0","0","0","0","0","0","0","0","0","5378"
"61646","0","0","0","0","0","0","0","0","0","0","5378"
"61647","0","0","0","1","0","0","0","0","0","0","5378"
"61648","0","0","0","0","0","0","0","0","0","0","5378"
"61649","0","0","0","0","0","0","0","1","0","0","5378"
"61650","0","0","0","0","0","0","0","0","0","0","5378"
"61651","0","0","0","0","0","0","0","0","0","0","466"
"61652","0","0","0","0","0","0","0","1","0","0","466"
"61653","0","0","0","0","0","0","0","1","0","0","466"
"61654","0","0","0","0","0","0","0","1","0","0","466"
"61655","0","0","0","0","0","0","0","1","0","0","466"
"61656","0","0","0","0","0","0","0","1","0","0","466"
"61657","0","0","0","0","0","0","0","1","0","0","466"
"61658","0","0","0","0","0","1","0","1","0","1","466"
"61659","0","0","0","0","0","0","0","1","0","0","466"
"61660","0","0","0","0","0","1","0","1","0","1","466"
"61661","0","0","0","0","0","0","0","0","0","0","466"
"61662","1","0","0","0","0","0","0","1","0","1","466"
"61663","0","0","0","0","0","0","0","0","0","0","466"
"61664","0","0","0","0","0","0","0","0","0","0","466"
"61665","0","0","0","0","0","0","0","1","0","0","466"
"61666","1","0","0","0","0","0","0","1","0","1","466"
"61667","0","0","0","0","0","0","0","0","0","0","466"
"61668","0","0","0","0","0","0","0","1","0","0","466"
"61669","0","0","0","0","0","0","0","1","0","0","466"
"61670","0","0","0","0","0","0","0","1","0","1","466"
"61671","0","0","0","0","0","0","0","1","0","0","466"
"61672","0","0","0","0","0","0","0","0","0","0","466"
"61673","0","0","0","0","0","0","0","1","0","0","466"
"61674","0","0","0","0","0","0","0","0","0","0","466"
"61675","0","0","0","0","0","0","0","1","0","0","466"
"61676","1","0","0","0","0","0","0","1","0","1","466"
"61677","0","0","0","0","0","0","0","0","0","0","466"
"61678","0","0","0","0","0","0","0","0","0","0","466"
"61679","0","0","0","0","0","0","0","1","0","0","466"
"61680","0","0","0","0","0","0","0","1","0","0","466"
"61681","0","0","0","0","0","0","0","1","0","0","466"
"61682","0","0","0","0","0","0","0","0","0","0","466"
"61683","0","0","0","0","0","0","0","0","0","0","466"
"61684","0","0","0","0","0","0","0","1","0","1","466"
"61685","0","0","0","0","0","0","0","1","0","0","466"
"61686","0","0","0","0","0","0","0","1","0","0","466"
