"","N_1","N_2","N_3","N_4","N_5","N_6","N_7","N_8","N_9","N_10","N_11","N_12","N_13","N_14","N_15","N_16","N_17","N_18","N_19","N_20","N_21","N_22","N_23","N_24","N_25","N_26","N_27","N_28","N_29","N_30","N_31","N_32","N_33","N_34","N_35","N_36","N_37","N_38","N_39","N_40"
"probe_79",1.48614162279641,0.916826868064842,1.06497740006807,0.607401571289284,1.26392060564279,1.49206844059795,1.43287952056863,0.735141312902355,1.21315181900299,0.623011552153405,1.05844871541137,1.26612615733106,1.28398286587113,0.474237960497983,1.24800854735212,1.18882746056529,1.10931805355536,0.790629725289437,1.70995351299775,1.29855445183108,1.41497411616911,1.25354236603398,0.779058952480709,0.981279605982179,1.17115695583472,1.69950464991845,1.67922773395565,1.1105114234599,0.837887949579026,0.690862913361189,1.00720286899163,1.29408148165906,0.933470468157945,1.12410096075306,1.38646141554129,1.73469403929071,1.1994334345565,1.53248627214661,0.596329141949121,0.288287843505071
"probe_80",0.85975829090979,0.050306044501451,0.303187749487813,0.777099765769437,0.0107820367563671,-0.39766862767447,-0.328605912027328,-0.291637894151407,0.0173503962933632,0.326721348450819,0.493446401855369,-0.191061738283204,0.358402214885074,0.0587105824536572,-0.105774350050042,-0.0847900820208658,-0.251097347411863,-0.121996748260753,-0.741678395212937,-0.116270815811615,-0.342073311544666,-0.0775328311673119,-0.233042704419329,0.506713965260807,-0.463990658710038,0.100273447521589,0.216013598142552,-0.0702835051064641,0.256595190107685,0.0671811646093618,0.431898432843755,-0.151376919556749,-0.347189380362113,0.0479399878587486,0.183879350248068,-0.421120481738672,0.218334319465273,0.554219779416641,-0.167629492392567,-0.136061219029704
"probe_81",-0.853633281815883,-0.554080717180214,-0.701605870101526,-0.75731586715315,-0.464336076031502,-0.405716912592351,-0.528419232019959,-1.64001539703132,-0.845645271303626,-0.603926029654365,-0.474658728756063,-0.183173153505609,-0.452672789337049,-0.866661887891328,-0.0785275352511964,-0.691638778015742,-0.220184726781605,-0.294913042652422,-0.39789828742274,0.24469231854063,-1.1229201718934,-0.291991486734482,-0.124479962347169,-0.201939480962606,-0.764653066418877,-0.0554097701383635,-0.32592713464237,-0.429841966846396,-0.40817974065456,-0.682096714840533,-0.121273653806431,-0.803131941307667,-0.239041682936408,-0.0253732934892233,-0.62320124142351,-0.861097714361049,-0.812636753362954,-0.235694292270562,-1.02977998161367,-1.13087640137687
"probe_82",1.01962726986936,1.00787295067993,1.46494280035005,0.768150827676587,0.684374159281584,1.10331917522739,1.58713113641891,1.25168295432149,1.27379844145535,1.59143744280013,0.939509728088341,0.719878872957696,0.584746385544564,0.882527175492933,1.66468731150705,0.801973270863002,0.748289769881014,1.25141649706083,0.895255391987599,1.44857524134885,0.98252037340721,0.968812711452389,0.942461986253941,0.646355661254835,1.19456472864282,0.729220669735977,0.548180887816062,1.0908433436646,1.45260299665722,1.16552656142684,1.23564851295911,0.841114226676756,1.06592945781007,0.88128754518006,1.29686655586066,0.568450932939596,1.08473119717024,0.776944532289656,0.931067994347367,1.02553689752716
"probe_83",-0.410665655826954,-0.744693215178912,-1.20700031952915,-1.20182500338472,-0.7601392525759,-0.875693377061934,-1.63698111688287,-0.606759764847697,-0.635659384959282,-0.852311289750287,-0.963097452835949,-0.867914246339467,-0.95438083464142,-1.18195930961011,-1.06664208720867,-1.19787275095169,-0.678892367848632,-0.809409681572057,-0.894841896171351,-1.09364460290144,-0.851015904742334,-0.668637476030276,-0.274690625223932,-1.15678660248335,0.0258218943899793,-0.956792152837715,-0.420696912959592,-0.836294872374185,-0.911791726062994,-0.612680407291685,-0.694392166523908,-0.924521296727959,-1.08026534646794,-0.847087402210961,-0.173174687579839,-0.623942874880273,-0.136095532147929,-0.75656834662273,-1.62395960173236,-0.486111886589952
"probe_84",0.284061258340407,1.01433057061703,0.456697905527297,0.71673124010987,0.317487465789298,0.228995811239944,0.804419810677736,0.121565549272681,0.624325493454835,0.358663039579735,0.191598961866705,0.108027130100555,0.734878931277859,0.525766711318608,0.342869845687557,0.586553905987591,0.701949762805505,0.664833343323708,0.218130374699149,0.428839375600389,0.45687150128532,0.764393146315269,0.343664954397017,0.766363164455295,0.422107242715264,0.509332259886509,0.593291143348189,0.479046901887244,0.0815278413373542,0.0418653623992729,0.623140157848206,0.526079936966391,0.638942224721499,0.720512478312375,0.800153125296595,0.27654283512054,0.580648383393468,0.191592299622482,0.144079204630544,0.704881582374448
"probe_85",0.244060569539981,-0.577402443904034,0.484334350844803,-0.432592845572132,0.312435306115427,-0.293589712186606,0.205264016394561,-0.279147998469154,-0.283217431493531,0.29830986060128,0.0110698695681786,0.325824264441036,-0.22073520970328,-0.993176526956154,0.0435493387378712,-0.354966210597104,-0.236911724104838,0.134487202335362,0.244347407173063,0.102462683324609,-0.240565148394866,-0.141260946328482,0.480926964585138,0.140127862400177,-0.863781154925841,-0.160864671791483,0.259680525493985,-0.532068512291933,-0.122134765883325,0.290269300441534,0.435050519084946,0.341968760008926,0.00521089757955663,-0.153534874923253,0.144326447804291,-0.306892402016927,-0.119765568198853,0.138938974513642,0.816478660807992,-0.0551851575427099
"probe_86",-1.42599467641673,-1.49977383768618,-1.40062233890199,-1.52102154451744,-0.726955223203714,-1.29828906345996,-1.41918459878798,-1.31315844334457,-1.67561619751301,-1.77071139042923,-1.40097896868626,-1.58798323329915,-1.17874161966339,-1.34423321813416,-1.59147434477269,-1.21342740390047,-1.12752445082603,-1.5853260737959,-1.95710973984172,-1.19560507804264,-1.76441504420645,-1.38351808654093,-1.76113891186657,-1.65996953283959,-1.58510898292363,-1.67447771890008,-1.58220990511552,-1.03073427160122,-1.3726133659656,-0.810459670804913,-1.37372694347655,-1.92879814342878,-1.58615461812629,-1.61617172153556,-1.0176356542204,-0.981880213136926,-1.2765106649536,-1.29915574937967,-1.52442134366189,-1.54630622821322
"probe_87",0.737278149371958,0.566889436764325,0.222734546989614,-0.179891204009173,-0.0425586328703664,0.364347321672028,0.554401590426047,0.656836600924752,0.356007115570189,1.14244573759792,0.901504704358317,0.748848227631855,0.245796445916728,0.100993058954615,0.121849419153928,0.772699100360113,0.686673629571417,-0.0647517479752707,0.378691180773944,0.303295678297717,0.536950948014296,0.123907580234192,0.588361211714934,0.542295065278901,0.232888559748538,0.245444722782228,-0.0129317189586951,0.374619425500282,0.816908903627923,0.295032574286552,0.629816916492851,0.447133138151123,0.351622303529658,0.15781668634171,0.0945901969057447,1.01376930437846,0.73644402636434,0.622406638781591,0.0580322650409807,0.621572412245295
"probe_88",-1.22979721227127,-1.70778733795156,-0.741215444549736,-1.03795086598436,-1.055377265583,-0.929302587742719,-0.461230206165178,-0.803245907752122,-0.641598963743569,-0.695832463728782,-0.983486983095248,-0.762220581429207,-1.45005203162758,-1.26236717318623,-0.64568633692364,-0.662531156412416,-0.629727404934521,-1.48795549741342,-1.07080310329825,-1.07498297423641,-1.17342584250088,-0.729131373420706,-1.3879083313962,-1.65217875034199,-1.40813314293039,-1.12885815539309,-1.11478556602676,-0.859923217952839,-1.49297716729215,-0.800551101068448,-0.495744120810069,-1.30871789269388,-1.01432149024217,-0.681111182185031,-1.05998458112395,-1.00933674918931,-1.43058564157547,-0.953322241877308,-0.261433912705606,-1.45667451999105
"probe_89",-1.36845978653152,-1.52377444255743,-1.23194774101647,-1.16653966739139,-1.40547382409083,-0.688286617659851,-1.76319837575286,-1.465300073251,-1.39676050831693,-1.03198563785028,-1.29611723026315,-1.86866166304977,-1.80743176113903,-1.37117270982336,-1.49940013968485,-1.14860077371666,-1.260411819187,-1.21432134247622,-0.8947608228163,-1.0045727560546,-1.14923790758112,-1.40552752970057,-1.77798050113877,-1.38783462926051,-1.26648300690353,-1.36892426641708,-1.36478017813243,-0.868371844515513,-1.24401734204031,-1.00365833133623,-1.12979803971235,-1.31902668092114,-1.29594161377378,-0.474946579816692,-1.06263104748408,-1.19225921430989,-1.0952615295379,-1.0453415559177,-1.54414611926994,-1.37984840445275
"probe_90",-1.38259081830687,-1.43899578063082,-1.59406744193507,-0.900386605425945,-1.11279779191293,-0.950124624750375,-0.908557547003405,-1.09467906742385,-0.835500169479347,-1.3120759559502,-1.17666430118016,-0.715746223643624,-1.31933488180342,-0.779245999086469,-1.2483521397238,-1.04047396583277,-0.93171688429324,-1.63063073527598,-1.28601282802302,-0.726344909635295,-0.48336750268437,-1.38570695272613,-1.28922151858935,-0.74519017228222,-1.44892349344324,-1.3749583065285,-1.4991699432257,-1.32705770453509,-0.864123620363118,-0.778147953814122,-0.965373432936988,-0.990742713851666,-1.18704063611516,-1.41225892671103,-0.832715068513177,-0.922533670798985,-1.39960601669718,-1.64178557136258,-1.10811296733197,-1.3382615838184
"probe_91",0.284517558447595,0.627302626082017,0.189817893822903,0.288103462899069,0.466387854960276,0.258108535895182,0.70206689817897,0.515314365915277,0.498652094061018,0.856770672246366,0.0871436812563586,-0.176601390166949,0.274372183472509,1.05169052177617,0.363730140495314,0.603631706851818,0.860095355932948,1.06543393099986,0.360388140093102,0.778459278907959,0.852881104158194,0.366824229827315,1.08992280549965,1.09457270377837,0.66567095036497,0.475522920439588,0.383128901153607,0.453481898375587,0.692156595490711,0.91520679303028,0.704044263605199,1.27401108023698,1.09553005773768,0.457466317476129,0.205486285417818,0.360524100044568,0.405480987643701,0.40007580667722,0.436782599294073,0.546344919834209
"probe_92",1.81372587275632,1.58293915108479,1.35783815403554,1.34260974096921,1.02912518467986,0.826174821415398,1.40280623857542,1.65642098794448,1.41689363964958,1.54798358404735,1.51146482904249,1.02813801508264,1.55396456399365,1.29355952662476,1.42645136805315,1.43768123063571,1.32488603456873,1.45924303656683,1.8377700943916,1.34496563718482,1.73261602649818,1.60942280677813,1.50991861282198,1.2967980989585,1.83799613342222,1.96991235313842,1.50216510053563,1.08546335371103,0.998325134460124,1.67148858369129,1.50025460878247,1.4304413451326,1.36102988875913,1.83759514819333,1.49441926373476,1.70166945844892,1.63408065271968,1.45792665032057,1.64504397612748,1.34711966420793
"probe_93",-0.287925824582757,0.462561090946568,0.319841835993931,-0.539259894103836,0.676655877655619,0.383567417673239,-0.488677664473719,0.322038360393727,0.21939061007357,-0.0927419483962632,-0.245001637137349,-0.0374840172091905,0.111204063924347,-0.150319868823394,0.258194881999837,0.455141049147,-0.107090105450541,0.159967551927436,0.109569638096318,0.613021034899234,-0.163265656604822,-0.135018721660404,0.10591785985863,-0.0939730251117801,4.13633700868493e-05,0.588476472836956,0.189233482617895,0.615368143845404,0.43987753347539,0.613919044927232,-0.043944572372142,0.416482616692371,1.02994309125198,-0.188597176039154,0.0647963292610667,-0.0957177928077806,0.358039165714012,0.469518171132397,0.349446225368984,-0.0340062558100856
"probe_94",0.394447747014961,0.204270916104674,0.391147996436301,0.355108967842994,-0.0668567473724697,-0.67756209604263,0.952934177176576,-0.227599154562671,0.0833847750909066,-0.372828423381588,0.424963641761698,0.0128470454373918,-0.0455022053811638,-0.00255925040470885,0.0450715860222119,-0.526804545653862,-0.136380140590095,-0.329121539281094,0.233925669572482,-0.251289340169497,0.348643581895687,-0.0915542980851102,0.25109556338947,0.172089152767728,0.806166409369678,-0.163307754189839,0.116577001585197,0.0291691572973414,-0.319129009148388,0.0132380922675028,-0.0743179673859757,0.82547197372241,-0.131718028591122,0.382181063346107,-0.374530590865601,-0.10878211876269,-0.122503763031158,0.0776652461278349,0.344042263512018,0.549615387911097
"probe_95",-0.501986566470987,-0.429221151551741,-0.198824597965315,-0.496539990839616,-0.332458247922296,-0.295668502234472,-0.21914199354171,-0.317149603951239,-0.235152598802727,0.340795985029262,-0.351335044896102,-0.0273244326777056,-0.487887635592522,-0.501410730465042,-0.0614465238229473,-0.0802986553124887,0.186078171055228,-0.286053342557753,-0.293455881931892,-1.17109002321595,-0.65976293379918,0.0269823586373993,-0.128017690598649,0.1369594593955,0.111585307751139,-0.192640171496338,0.0224889882628545,-0.236612609415785,-0.0384687968909886,-0.144764238695385,-0.264984146172211,0.131451713471749,-0.0920646293173857,0.749318813588836,-0.348319197118575,-0.121345953617003,-0.816904187710006,-0.336595335248554,-0.0721122053875153,-0.506583023106722
"probe_96",1.37137283499396,1.43792182296679,1.05538859258764,1.19743189947104,1.66256229024423,1.64331917749922,1.22777324511451,1.11578661902903,1.268269165994,1.43562553220268,1.31138091465664,1.32621145762529,0.562667940607684,1.73834367401313,0.838044599615043,0.687863188877016,1.2827118165565,1.30540905787462,0.82739306331017,1.12597447964317,1.19446617930965,1.09843087066678,0.746170904502883,1.87523409697201,1.47986502505494,0.959528361776357,0.731285498431222,1.14915197513622,1.5830129614015,1.33460877778634,0.733616699369508,1.14536265585613,1.45769993303318,1.08556161578509,1.14045147790007,1.04986724564774,1.63180316440206,1.46840587238284,1.40347313799544,1.02344145198482
"probe_97",-0.0893434084402714,-0.457337649573161,-0.245962693826702,-0.506138720988325,0.270962987982626,0.405648434579583,0.15949279128223,-0.346258265414333,-0.453689259566346,-0.216720872694613,-0.155721988009841,-1.09298981574716,-0.761297376034206,-0.493676443286508,0.37580245930041,-0.537834750940641,0.434387453411003,-0.197301545261475,-0.393279998274082,-0.241963542106517,-0.614905124439604,0.607582800337167,-0.607883880356945,0.000387465206881806,0.00441181294583832,-0.44336748646079,-0.0949453577411044,-0.105459328447202,0.280945019830421,-0.0354311167018353,-0.175741695272108,-0.270201846333246,0.0539117583377631,0.106363871742488,-0.305303838480347,-0.619162669765135,-0.0928850830516476,0.178234505100472,-0.0911469276134513,-0.322571179454966
"probe_98",-1.41653210619208,-1.07576120836437,-1.39272663491571,-1.57063996151513,-1.03073959314849,-2.45761745374947,-1.24789139683969,-1.4334011331286,-2.03413137896788,-1.18510496322398,-0.92395669871085,-1.424119454311,-1.04158451665741,-1.54928500393665,-1.46544336529363,-1.16286902224288,-1.73532349849447,-1.63053310008604,-0.672980671029138,-1.07274232975848,-0.894526896010917,-1.55208870356402,-1.30404233652323,-1.21789639804006,-1.5301966920744,-1.29837651520694,-1.42781432104695,-1.45569886456711,-1.02678870135409,-1.45111698046698,-1.42959960728566,-1.05609478867124,-0.888936521107436,-2.1375907485651,-1.50729705910807,-1.05130936641134,-1.66434176395548,-1.6369747806073,-1.03144989121547,-1.51709152454349
"probe_99",0.981405832167414,0.882001512376297,1.36659171020194,0.829578713191058,0.980904943928774,1.09283306608945,1.8802934707393,1.24310906863399,1.0548674679331,1.0841507765561,1.36805912719391,0.310480707321556,0.967182006633018,1.69061656533749,1.12045809286563,0.596130364741146,1.17034675733213,1.49505263135441,0.535230024258291,0.662037168173545,1.15680812024948,1.19018080488319,1.19115086138758,0.555642438297742,0.668112695108574,-0.0782455312761389,1.27474126715972,1.02791714001979,1.46860444150833,1.26300023566092,0.40073377182454,0.367958926221028,0.991828192564559,0.970220310855022,0.909345214747525,0.597591469988074,1.31911298022748,0.907924213866448,0.693239495112606,0.757583409370384
"probe_100",0.877897847591232,1.08698066796643,1.17735023370625,0.831909632756595,1.03038273369019,0.885419475664843,0.749784529826898,0.443576617495159,1.07547085543304,0.820068519028807,0.403051326681717,0.881651129473902,0.851438965608077,1.40694744635598,0.590037831271683,0.65894912639729,0.803366959096185,0.830235878815218,-0.0820415760785647,0.592473033097658,1.04464540221314,0.755607783059852,0.774586447677375,0.704465657509599,0.633843737534986,1.11641943200449,0.349857664920655,1.05550152002975,-0.0114475747301338,0.847986856673835,0.936367856545996,0.826785679210256,0.963890665726951,1.27975836728243,0.696302527910182,0.679155783862451,0.565303743282306,0.816161825595943,-0.127012366283615,1.24574654296028
