"","id","reg","age","sex","hgt","wgt","hgt.z","wgt.z"
"4991",203788,"South",3.88501026694045,"girl",103,16.5,-0.141,-0.089
"4992",203789,"South",3.7782340862423,"girl",99,15.3,-0.93,-0.595
"4993",203790,"South",1.2703627652293,"girl",77.5,9.3,-0.58,-1.037
"4994",203791,"East",10.861054072553,"girl",146.7,38.3,-0.248,0.057
"4995",203792,"South",10.0533880903491,"girl",140.7,28.8,-0.452,-1.094
"4996",203794,"South",9.86995208761122,"boy",156.8,45.1,2.171,1.693
"4997",203798,"South",9.81245722108145,"girl",140.3,31.2,-0.304,-0.468
"4998",203802,"East",15.1759069130732,"girl",160.5,51.4,-1.046,-0.649
"4999",203803,"South",10.403832991102,"girl",142.5,31.5,-0.479,-0.758
"5000",203806,"South",9.88911704312115,"boy",148.9,42.6,0.947,1.387
"5001",203810,"South",0.210814510609172,"girl",56.6,4.88,-0.812,-0.616
"5002",203814,"South",1.30047912388775,"boy",79,11.5,-0.557,0.226
"5003",203823,"East",0.0711841204654346,"boy",55,4.49,0.353,0.438
"5004",203824,"East",2.11635865845311,"girl",87,12,-0.501,-0.431
"5005",203826,"East",1.9192334017796,"girl",85.5,12,-0.358,-0.086
"5006",203827,"East",0.854209445585216,"girl",76,10.5,1.263,1.403
"5007",203831,"East",6.71047227926078,"girl",123.6,21.2,0.054,-0.819
"5008",203837,"East",8.75838466803559,"boy",130.6,32.6,-1.05,0.516
"5009",203838,"East",8.82956878850103,"boy",138.5,37.6,0.179,1.314
"5010",203840,"City",1.69472963723477,"boy",90,13,1.503,0.516
"5011",203841,"East",9.41820670773443,"boy",132.9,29.7,-1.179,-0.484
"5012",203842,"City",1.71937029431896,"boy",82.6,11.7,-0.974,-0.457
"5013",203844,"East",9.39356605065024,"boy",133.2,29.2,-1.114,-0.583
"5014",203845,"East",5.24572210814511,"boy",120.5,22.5,1.236,0.734
"5015",203851,"City",1.6974674880219,"girl",85.5,10.94,0.436,-0.493
"5016",203859,"North",0.665297741273101,"boy",71.5,9.74,0.121,0.897
"5017",203862,"East",15.4715947980835,"boy",183.6,71.8,0.894,0.969
"5018",203864,"North",1.28678986995209,"girl",76.8,9.65,-0.908,-0.739
"5019",203865,"South",1.52498288843258,"boy",86.5,12,1.03,0.117
"5020",203867,"North",1.94661190965092,"girl",80.6,12.2,-2.022,0.011
"5021",203880,"City",1.77960301163587,"girl",81.5,12.12,-1.186,0.265
"5022",203881,"North",3.90143737166324,"boy",103.2,15.7,-0.47,-0.757
"5023",203883,"North",0.112251882272416,"girl",48.3,3.185,-3.254,-2.613
"5024",203884,"South",3.37303216974675,"girl",96.8,14.6,-0.733,-0.519
"5025",203885,"North",3.98631074606434,"boy",111.6,19.8,1.461,1.049
"5026",203887,"East",15.0800821355236,"boy",176.9,56.1,0.27,-0.329
"5027",203888,"South",1.82614647501711,"girl",86.5,11.3,0.295,-0.449
"5028",203890,"East",16.062970568104,"boy",179.4,64.5,0.063,0.048
"5029",203898,"North",1.52498288843258,"boy",84.5,12.1,0.366,0.191
"5030",203899,"North",1.45653661875428,"girl",80.1,12.5,-0.487,1.197
"5031",203900,"North",1.45653661875428,"boy",89.4,13.5,2.295,1.309
"5032",203902,"North",1.77960301163587,"boy",81.3,11.2,-1.599,-0.946
"5033",203906,"East",2.94866529774127,"girl",93,11.4,-0.872,-2.151
"5034",203909,"South",1.37987679671458,"girl",83,11.2,0.888,0.39
"5035",203911,"South",0.150581793292266,"girl",51.5,3.7,-2.296,-2.037
"5036",203914,"North",2.46954140999316,"girl",92.9,10.9,0.251,-1.87
"5037",203921,"East",0.0848733744010951,"boy",55.5,4.85,0.32,0.838
"5038",203924,"North",1.75770020533881,"girl",85.8,11.5,0.314,-0.161
"5039",203929,"North",1.76865160848734,"boy",82,11.7,-1.338,-0.544
"5040",203930,"South",11.4907597535934,"boy",150.2,41.9,-0.102,0.38
"5041",203931,"North",1.71663244353183,"boy",88,12.6,0.773,0.2
"5042",203932,"South",11.4880219028063,"boy",141.3,33.4,-1.334,-0.971
"5043",203935,"North",0.917180013689254,"boy",77.9,9.35,0.952,-0.533
"5044",203940,"South",10.0643394934976,"boy",146.4,43.2,0.43,1.366
"5045",203944,"North",1.99315537303217,"boy",91.1,14,0.717,0.648
"5046",203947,"South",13.0047912388775,"girl",162.2,47.7,0.197,-0.075
"5047",203952,"East",0.785763175906913,"boy",71,8.9,-0.848,-0.468
"5048",203953,"West",10.1218343600274,"boy",144,33.2,0.025,-0.182
"5049",203954,"West",10.113620807666,"boy",147,38.7,0.483,0.736
"5050",203955,"East",0.572210814510609,"boy",70.5,7.6,0.415,-0.792
"5051",203956,"West",10.5407255304586,"girl",155,40,1.3,0.469
"5052",203957,"South",1.18001368925394,"girl",78.3,11.2,0.164,0.89
"5053",203958,"South",1.73579739904175,"girl",85,11.6,0.128,-0.042
"5054",203960,"West",10.0944558521561,"boy",139.8,29.7,-0.589,-0.889
"5055",203965,"East",0.791238877481177,"boy",72,8.97,-0.502,-0.421
"5056",203971,"West",9.77686516084873,"girl",139,32.4,-0.476,-0.228
"5057",203972,"East",11.9753593429158,"girl",148.3,38.8,-0.999,-0.564
"5058",203973,"West",11.088295687885,"boy",134,32.1,-2.093,-0.974
"5059",203977,"East",0.563997262149213,"girl",68.2,7.36,0.187,-0.401
"5060",203978,"West",11.0335386721424,"girl",143.5,35.7,-0.877,-0.424
"5061",203979,"South",11.482546201232,"boy",144.2,42.2,-0.928,0.425
"5062",203981,"East",11.6824093086927,"boy",162.5,47.3,1.426,0.921
"5063",203982,"South",1.25119780971937,"girl",83.5,13.5,1.699,2.383
"5064",203983,"South",7.564681724846,"boy",127.3,23.6,-0.514,-0.863
"5065",203987,"West",12.0383299110198,"girl",148,42.1,-1.097,-0.162
"5066",203991,"East",11.6495550992471,"boy",164.1,46,1.675,0.792
"5067",203993,"West",5.1937029431896,"girl",114,19,0.182,-0.268
"5068",203996,"South",1.24845995893224,"boy",76,9.19,-1.38,-1.62
"5069",203999,"West",8.38877481177276,"girl",138,30,0.704,0.193
"5070",204000,"South",12.0027378507871,"boy",146,37.7,-1.076,-0.56
"5071",204002,"West",7.66598220396988,"boy",124.7,22.9,-1.077,-1.165
"5072",204003,"West",11.5592060232717,"girl",162,50.7,1.384,1.054
"5073",204004,"West",5.61806981519507,"girl",116.1,19.8,-0.006,-0.347
"5074",204008,"West",11.6167008898015,"boy",155.5,47.2,0.524,0.95
"5075",204010,"West",10.590006844627,"boy",149.5,47.3,0.492,1.55
"5076",204015,"West",10.5790554414784,"boy",148.2,36.5,0.309,0.13
"5077",204017,"South",10.0780287474333,"boy",139.3,39.3,-0.653,0.844
"5078",204019,"East",1.62354551676934,"boy",85,13.1,0.154,0.713
"5079",204020,"West",10.5242984257358,"boy",154,41.9,1.206,0.95
"5080",204030,"East",3.61943874058864,"boy",99,15.9,-1.015,-0.337
"5081",204033,"West",10.8090349075975,"girl",141.5,34.6,-0.982,-0.464
"5082",204034,"East",6.63381245722108,"girl",123,25,0.033,0.389
"5083",204035,"East",0.75564681724846,"girl",69.2,7.455,-0.823,-1.305
"5084",204036,"West",9.12799452429843,"girl",137.5,30.7,-0.124,-0.146
"5085",204039,"East",2.72416153319644,"boy",93.5,16.6,-0.624,1.097
"5086",204045,"East",18.0780287474333,"girl",164.9,69,-0.751,0.819
"5087",204050,"East",19.6194387405886,"girl",165.6,51.7,-0.739,-1.621
"5088",204064,"East",3.07734428473648,"girl",95,12.7,-0.607,-1.354
"5089",204065,"East",2.19575633127995,"girl",88.6,12.4,-0.24,-0.273
"5090",204066,"East",1.08145106091718,"girl",77.7,10.74,0.497,0.798
"5091",204067,"East",1.82340862422998,"girl",81.5,12,-1.333,0.093
"5092",204068,"East",1.05681040383299,"boy",79,10.845,0.59,0.337
"5093",204069,"East",1.25941136208077,"girl",83.9,11.74,1.803,1.105
"5094",204071,"North",0.257357973990418,"girl",60.3,6.42,0.202,1.19
"5095",204076,"South",0.971937029431896,"boy",81,10.1,1.779,-0.032
"5096",204079,"North",4.01916495550992,"boy",103.7,15.3,-0.56,-1.102
"5097",204085,"West",17.9219712525667,"boy",181.2,90.2,-0.175,1.773
"5098",204092,"City",2.02053388090349,"boy",87.5,12.4,-0.476,-0.458
"5099",204098,"South",2.27515400410678,"girl",95,14.5,1.458,0.96
"5100",204105,"East",1.76317590691307,"boy",85.2,10.5,-0.297,-1.482
"5101",204106,"East",3.37303216974675,"girl",97.9,15.6,-0.448,0.037
"5102",204107,"South",9.61259411362081,"boy",144.9,34.8,0.55,0.401
"5103",204108,"South",11.9890485968515,"boy",155.2,40.7,0.17,-0.102
"5104",204109,"East",0.577686516084873,"boy",70.8,8.985,0.491,0.659
"5105",204110,"West",10.9678302532512,"girl",156.3,47.3,1.089,1.051
"5106",204111,"South",11.9835728952772,"boy",144.9,35.1,-1.209,-0.982
"5107",204112,"South",11.9808350444901,"boy",147,31.4,-0.925,-1.687
"5108",204113,"West",10.9404517453799,"girl",146,39.5,-0.423,0.174
"5109",204114,"East",3.64955509924709,"boy",97.1,14.9,-1.559,-0.921
"5110",204115,"South",10.9267624914442,"boy",146.2,42.3,-0.239,0.769
"5111",204116,"West",10.9240246406571,"girl",141,36.2,-1.156,-0.282
"5112",204119,"South",9.53867214236824,"girl",142.2,33.1,0.243,0.036
"5113",204121,"West",10.9130732375086,"girl",148,36.9,-0.1,-0.172
"5114",204123,"South",11.1238877481177,"boy",143.5,37.4,-0.769,-0.052
"5115",204124,"West",10.9103353867214,"girl",141.6,35.2,-1.054,-0.428
"5116",204125,"East",1.53867214236824,"girl",78.3,8.6,-1.438,-2.371
"5117",204126,"West",14.1081451060917,"girl",157.5,55.8,-1.126,0.307
"5118",204128,"South",12.4188911704312,"girl",154.4,38.6,-0.486,-0.899
"5119",204129,"South",11.9671457905544,"boy",161.5,41.5,1.035,0.023
"5120",204137,"South",12.5147159479808,"boy",162.9,48.9,0.708,0.576
"5121",204142,"West",11.605749486653,"girl",155,42.3,0.312,0.13
"5122",204143,"South",10.5462012320329,"boy",142.8,33.4,-0.46,-0.393
"5123",204144,"West",11.5947980835044,"girl",159.7,49.3,1.013,0.901
"5124",204154,"West",11.5838466803559,"girl",151.3,47.5,-0.213,0.727
"5125",204155,"West",11.5564681724846,"girl",159.5,44,1.018,0.362
"5126",204164,"West",11.0937713894593,"boy",148,41.6,-0.107,0.578
"5127",204166,"South",12.4791238877481,"boy",183,61.1,3.358,1.756
"5128",204167,"West",11.0691307323751,"boy",155,36.4,0.908,-0.179
"5129",204168,"South",10.5845311430527,"girl",145.8,41.1,-0.136,0.58
"5130",204171,"South",10.4147843942505,"girl",141.2,34.5,-0.686,-0.245
"5131",204172,"South",11.0390143737166,"boy",145.3,33.4,-0.45,-0.689
"5132",204173,"South",16.6598220396988,"girl",170.9,57.6,0.279,-0.238
"5133",204174,"South",10.8336755646817,"girl",162.3,44,2.116,0.777
"5134",204175,"South",11.9780971937029,"girl",147.1,32.7,-1.177,-1.544
"5135",204177,"South",17.0869267624914,"boy",187.4,80.9,0.821,1.201
"5136",204179,"South",10.0616016427105,"boy",145,33.7,0.221,-0.053
"5137",204180,"South",9.11156741957563,"boy",137,32,-0.298,0.183
"5138",204181,"South",12.0301163586585,"girl",157.6,50,0.315,0.728
"5139",204182,"South",12.9582477754962,"girl",157.1,42,-0.518,-0.78
"5140",204183,"South",13.015742642026,"girl",166.5,52.2,0.824,0.42
"5141",204184,"West",11.5619438740589,"girl",148.3,35.9,-0.635,-0.724
"5142",204185,"South",1.52224503764545,"girl",82.5,11.1,0.072,-0.013
"5143",204187,"South",0.659822039698836,"girl",66.5,6.81,-1.273,-1.648
"5144",204188,"South",1.24024640657084,"boy",75.5,9.87,-1.521,-0.983
"5145",204190,"West",15.523613963039,"girl",172.5,55.9,0.688,-0.176
"5146",204192,"East",5.38261464750171,"girl",123.8,32.5,1.969,3.131
"5147",204195,"South",12.4900752908966,"girl",168.8,57.8,1.56,1.208
"5148",204197,"East",1.27583846680356,"boy",78.1,8.98,-0.764,-1.881
"5149",204201,"West",16.5420944558522,"boy",171.6,56.4,-1.169,-1.045
"5150",204202,"East",9.58795345653662,"girl",151.3,43.6,1.638,1.421
"5151",204206,"East",5.08692676249144,"boy",108.8,18.7,-1.095,-0.549
"5152",204209,"North",0.364134154688569,"girl",62.3,6.1,-0.344,-0.504
"5153",204215,"South",12.7775496235455,"boy",163.5,41.5,0.534,-0.529
"5154",204216,"East",9.93839835728953,"boy",143.4,35,0.07,0.249
"5155",204218,"West",14.6584531143053,"girl",167.7,73.7,0.196,1.778
"5156",204231,"East",10.5763175906913,"boy",139.7,35.5,-0.937,-0.035
"5157",204232,"South",14.1190965092402,"boy",175.1,55.5,0.761,0.198
"5158",204234,"North",3.88774811772758,"girl",107.2,20.8,0.88,1.713
"5159",204235,"East",0.246406570841889,"girl",61.5,5.77,0.927,0.368
"5160",204236,"West",12.5475701574264,"boy",147.8,39.9,-1.281,-0.596
"5161",204243,"South",2.25598904859685,"boy",93,13.04,0.479,-0.355
"5162",204245,"South",3.21697467488022,"boy",107,18.1,1.927,1.214
"5163",204246,"South",1.79603011635866,"girl",87,12.2,0.569,0.292
"5164",204248,"West",16.0136892539357,"girl",164.7,55,-0.591,-0.428
"5165",204249,"West",15.2662559890486,"girl",161.8,56.4,-0.872,-0.034
"5166",204251,"South",1.27583846680356,"boy",80,12.5,-0.106,1.027
"5167",204253,"South",1.73305954825462,"girl",80,10.6,-1.526,-0.847
"5168",204256,"South",2.4476386036961,"boy",90,12.5,-0.954,-0.984
"5169",204257,"South",15.1321013004791,"girl",164.8,49.4,-0.384,-0.917
"5170",204258,"South",5.51129363449692,"girl",104.1,16.1,-2.366,-1.883
"5171",204260,"South",14.9377138945927,"girl",163.6,54,-0.512,-0.221
"5172",204273,"East",13.1362080766598,"girl",164.1,54.6,0.394,0.609
"5173",204278,"East",13.1526351813826,"girl",158.3,47.7,-0.473,-0.157
"5174",204282,"South",0.240930869267625,"girl",59,6.33,-0.152,1.283
"5175",204284,"South",8.98288843258042,"girl",137.4,29.1,-0.001,-0.373
"5176",204285,"South",0.240930869267625,"boy",61.4,5.92,0.221,-0.029
"5177",204288,"East",13.4373716632444,"girl",149.7,33,-1.935,-2.678
"5178",204289,"South",1.51129363449692,"girl",81.8,10.2,-0.129,-0.755
"5179",204290,"East",13.4674880219028,"girl",168.6,48.5,0.851,-0.238
"5180",204291,"South",8.93086926762491,"girl",145.1,35.1,1.316,0.727
"5181",204293,"South",0.0711841204654346,"boy",54.3,4.11,0.031,-0.333
"5182",204295,"City",1.74948665297741,"girl",85.4,11,0.211,-0.544
"5183",204296,"South",9.50308008213552,"boy",148.9,43.1,1.263,1.658
"5184",204297,"East",14.1984941820671,"girl",166.7,43.1,0.216,-1.413
"5185",204298,"South",9.50308008213552,"girl",133.1,31.1,-1.171,-0.299
"5186",204299,"East",13.9164955509925,"girl",169.1,49.5,0.696,-0.347
"5187",204301,"South",11.9945242984257,"girl",155.2,46.1,-0.005,0.339
"5188",204302,"City",1.74674880219028,"boy",85.1,12.2,-0.27,-0.137
"5189",204306,"City",1.74948665297741,"boy",90.5,13.8,1.448,0.946
"5190",204313,"South",11.9698836413415,"boy",159.1,47.1,0.71,0.723
"5191",204315,"East",14.4421629021218,"girl",166.6,44.5,0.103,-1.336
"5192",204317,"South",11.9917864476386,"boy",163.1,47.1,1.228,0.71
"5193",204319,"South",13.0047912388775,"girl",158.1,56.1,-0.407,0.814
"5194",204320,"South",12.4791238877481,"girl",161.9,48.1,0.559,0.275
"5195",204321,"South",12.4709103353867,"boy",152.6,56.1,-0.592,1.329
"5196",204322,"South",12.4626967830253,"girl",165.1,60.1,1.042,1.411
"5197",204326,"South",13.5140314852841,"girl",172.5,82.5,1.403,2.619
"5198",204327,"South",1.79055441478439,"boy",85,10.9,-0.46,-1.202
"5199",204328,"East",5.75222450376454,"girl",121.3,33,0.874,2.855
"5200",204329,"South",7.4798083504449,"girl",113.9,20.1,-2.588,-1.852
"5201",204335,"East",3.7782340862423,"girl",101.5,15.8,-0.312,-0.328
"5202",204342,"East",1.20465434633812,"girl",74,8.94,-1.552,-1.23
"5203",204347,"East",11.0581793292266,"girl",145.3,42.2,-0.631,0.444
"5204",204349,"South",15.5099247091034,"girl",174.6,58.1,1.01,0.093
"5205",204365,"South",9.60164271047228,"boy",136.1,27.3,-0.809,-1.171
"5206",204366,"City",0.167008898015058,"boy",58.5,5.34,0.157,0.157
"5207",204367,"East",0.511978097193703,"girl",67,7.38,0.129,-0.035
"5208",204369,"City",0.175222450376454,"girl",57.2,4.86,0.041,-0.116
"5209",204371,"West",0.922655715263518,"boy",74.5,9.96,-0.332,0.009
"5210",204380,"South",9.0321697467488,"girl",126.8,26.1,-1.782,-1.092
"5211",204381,"City",0.665297741273101,"boy",71,9.38,-0.072,0.553
"5212",204382,"South",10.5160848733744,"girl",144.6,39.1,-0.256,0.367
"5213",204383,"East",0.123203285420945,"boy",55,4.71,-0.623,-0.175
"5214",204394,"City",0.0793976728268309,"boy",58,4.89,1.572,1.035
"5215",204395,"East",0.501026694045175,"boy",71,9.68,1.2,1.857
"5216",204398,"West",0.161533196440794,"boy",59,6.29,0.474,1.772
"5217",204414,"South",12.0109514031485,"boy",158.9,41.9,0.647,0.05
"5218",204415,"East",0.75564681724846,"girl",71,9.68,-0.091,1.067
"5219",204417,"East",2.5845311430527,"boy",96,13.9,0.419,-0.245
"5220",204428,"West",0.224503764544832,"girl",63,6.11,1.973,1.191
"5221",204432,"South",0.0766598220396988,"boy",51.7,3.86,-1.266,-0.966
"5222",204434,"East",12.3805612594114,"boy",145.4,37.6,-1.459,-0.835
"5223",204436,"East",12.6872005475702,"boy",157.6,45.8,-0.139,0.095
"5224",204439,"East",9.57700205338809,"girl",145.6,51.2,0.746,2.138
"5225",204440,"West",15.4086242299795,"boy",182.8,65.3,0.828,0.421
"5226",204445,"West",11.1813826146475,"boy",160.3,51.8,1.563,1.675
"5227",204458,"West",16.2053388090349,"boy",171.2,62.7,-1.082,-0.193
"5228",204459,"West",12.6598220396988,"boy",149.6,49.8,-1.145,0.575
"5229",204464,"East",14.4640657084189,"boy",174.4,55.2,0.392,-0.054
"5230",204466,"West",12.3805612594114,"girl",144.7,38.5,-1.873,-0.887
"5231",204467,"West",12.3805612594114,"girl",146.9,36.8,-1.551,-1.148
"5232",204468,"North",2.54620123203285,"girl",92.1,13.4,-0.18,-0.146
"5233",204469,"North",2.49418206707734,"boy",99.8,15.7,1.744,0.92
"5234",204470,"North",2.48049281314168,"boy",91,12.4,-0.756,-1.098
"5235",204472,"South",10.0944558521561,"boy",136.2,30.5,-1.133,-0.712
"5236",204473,"North",2.52977412731006,"boy",94,16,-0.018,1.035
"5237",204474,"South",14.0177960301164,"girl",170.1,51.1,0.796,-0.199
"5238",204475,"North",2.5160848733744,"boy",93.7,13.7,-0.071,-0.281
"5239",204476,"North",2.52703627652293,"girl",93.7,16.1,0.326,1.448
"5240",204478,"South",7.46064339493498,"boy",133.4,28.1,0.69,0.447
"5241",204479,"North",2.48049281314168,"girl",90.8,13.1,-0.388,-0.245
"5242",204480,"South",12.9993155373032,"girl",143.8,38,-2.51,-1.41
"5243",204481,"South",11.5154004106776,"boy",157.2,42,0.847,0.378
"5244",204483,"South",11.482546201232,"boy",150.6,34.2,-0.041,-0.819
"5245",204484,"West",11.5674195756331,"boy",155.4,37.8,0.552,-0.264
"5246",204485,"West",12.0602327173169,"girl",154.6,41.2,-0.15,-0.293
"5247",204486,"West",11.6084873374401,"boy",153.1,36.2,0.2,-0.552
"5248",204489,"East",8.6652977412731,"girl",131.2,27.9,-0.72,-0.429
"5249",204491,"West",12.1916495550992,"boy",162.5,51.4,0.957,1.046
"5250",204495,"West",10.031485284052,"girl",148.7,41,0.808,0.881
"5251",204499,"East",17.6892539356605,"boy",183.4,74.3,0.164,0.487
"5252",204500,"South",10.0506502395619,"boy",133.3,28.1,-1.542,-1.241
"5253",204502,"West",14.2422997946612,"girl",156.7,46.9,-1.302,-0.863
"5254",204503,"East",14.984257357974,"girl",158,46.6,-1.373,-1.281
"5255",204504,"East",17.5605749486653,"boy",186.4,105.8,0.596,2.88
"5256",204505,"South",13.9986310746064,"girl",170.6,56.3,0.878,0.403
"5257",204508,"West",12.6461327857632,"girl",141,32.1,-2.635,-2.18
"5258",204513,"South",14.0342231348392,"girl",178.6,55.3,2.061,0.281
"5259",204515,"West",9.77960301163587,"boy",140.3,38.4,-0.287,0.879
"5260",204517,"West",10.6255989048597,"boy",141,45.2,-0.78,1.296
"5261",204518,"South",14.0177960301164,"girl",181.2,70,2.456,1.647
"5262",204521,"South",12.517453798768,"boy",170,64.8,1.628,2.023
"5263",204522,"West",11.3237508555784,"girl",138.5,28,-1.873,-2.046
"5264",204524,"West",18.0013689253936,"boy",180.5,75.4,-0.284,0.521
"5265",204525,"West",18.4503764544832,"girl",181.7,65.4,1.81,0.415
"5266",204527,"West",8.9719370294319,"boy",146,41,1.266,1.705
"5267",204530,"East",0.0739219712525667,"girl",55.5,4.4,0.986,0.83
"5268",204533,"East",0.175222450376454,"boy",59,5.86,0.234,0.86
"5269",204534,"East",0.0574948665297741,"boy",55.5,4.77,0.85,1.308
"5270",204535,"East",0.0739219712525667,"girl",49,3.5,-2.268,-1.147
"5271",204536,"East",2.17659137577002,"boy",85,10.7,-1.683,-1.967
"5272",204541,"South",3.79739904175222,"girl",96.7,12.5,-1.531,-2.373
"5273",204544,"South",13.5222450376454,"boy",156.3,42.8,-1.052,-0.879
"5274",204547,"South",20.0766598220397,"girl",162,53.7,-1.31,-1.34
"5275",204549,"South",14.0424366872005,"girl",163.2,51.1,-0.246,-0.21
"5276",204551,"South",1.73579739904175,"girl",85.2,13.3,0.194,1.171
"5277",204564,"East",0.531143052703628,"boy",65.8,8.165,-1.125,0.085
"5278",204565,"West",0.082135523613963,"girl",56,4.82,1.087,1.487
"5279",204568,"East",1.05681040383299,"girl",78.5,10.61,0.948,0.764
"5280",204569,"East",1.09240246406571,"girl",82.7,13.31,2.327,2.709
"5281",204571,"East",1.30321697467488,"boy",85,11.7,1.501,0.373
"5282",204573,"East",2.53524982888433,"girl",97.2,15.2,1.309,0.952
"5283",204574,"City",0.243668720054757,"girl",59.1,5.985,-0.147,0.735
"5284",204575,"South",9.57973990417522,"boy",145.7,35.4,0.701,0.522
"5285",204576,"South",12.0273785078713,"girl",150.4,47.2,-0.736,0.44
"5286",204579,"South",12.9993155373032,"girl",166.5,49.6,0.834,0.147
"5287",204584,"North",0.594113620807666,"boy",66.6,9.02,-1.288,0.596
"5288",204585,"North",0.952772073921971,"girl",78,10.24,1.399,0.788
"5289",204587,"West",8.82956878850103,"boy",143.5,35.6,0.993,1.001
"5290",204588,"West",5.11978097193703,"girl",117.3,23.5,1.013,1.338
"5291",204590,"South",11.4880219028063,"girl",133,25.6,-2.824,-2.724
"5292",204591,"South",14.0041067761807,"girl",170,70.6,0.786,1.698
"5293",204592,"South",10.9130732375086,"girl",143.2,31.8,-0.817,-1.01
"5294",204593,"South",10.9459274469541,"boy",161.1,48.6,1.884,1.489
"5295",204595,"South",13.5167693360712,"boy",175.7,53.2,1.368,0.36
"5296",204596,"North",0.92539356605065,"girl",74.8,8.92,0.323,-0.369
"5297",204598,"West",12.2874743326489,"girl",157.8,49,0.124,0.482
"5298",204599,"North",0.941820670773443,"girl",72.5,8.45,-0.676,-0.919
"5299",204601,"West",13.3607118412047,"boy",168.5,59.5,0.617,1.07
"5300",204602,"West",13.9219712525667,"girl",163.6,50.7,-0.129,-0.201
"5301",204603,"North",0.186173853524983,"boy",57.5,6.06,-0.608,0.993
"5302",204604,"North",0.183436002737851,"girl",56.5,5.12,-0.427,0.215
"5303",204605,"West",13.8781656399726,"boy",166.6,52.9,-0.087,0.085
"5304",204606,"West",14.4476386036961,"boy",167.5,54,-0.454,-0.172
"5305",204607,"West",16.9062286105407,"boy",184.8,77,0.509,0.919
"5306",204609,"West",14.7515400410678,"boy",182.5,86.9,1.201,2.376
"5307",204616,"West",15.917864476386,"boy",183.9,87.5,0.72,2.008
"5308",204617,"West",15.4989733059548,"girl",172.1,70.5,0.632,1.333
"5309",204619,"City",0.577686516084873,"boy",72,8.15,0.964,-0.215
"5310",204621,"City",1.11430527036277,"boy",77,9.4,-0.417,-1.08
"5311",204622,"West",17.1115674195756,"boy",185,65.6,0.489,-0.221
"5312",204625,"City",0.306639288158795,"girl",61,5.72,-0.188,-0.469
"5313",204626,"West",14.6721423682409,"boy",167.2,58.1,-0.663,0.119
"5314",204628,"West",16.3805612594114,"boy",183.2,76.9,0.448,1.063
"5315",204631,"West",16.9281314168378,"girl",175.5,73.1,0.961,1.318
"5316",204632,"City",0.960985626283368,"girl",74.5,8.7,-0.013,-0.723
"5317",204634,"West",13.4318959616701,"girl",166.8,57.7,0.606,0.779
"5318",204637,"West",14.7597535934292,"girl",161.3,58.7,-0.802,0.389
"5319",204644,"West",12.8870636550308,"girl",151.4,47.5,-1.301,-0.029
"5320",204645,"West",18.0177960301164,"girl",159.1,52.1,-1.639,-1.289
"5321",204652,"West",15.9835728952772,"boy",181.8,75.7,0.412,1.092
"5322",204658,"West",15.9233401779603,"boy",174.5,55.9,-0.519,-0.812
"5323",204661,"North",0.380561259411362,"girl",62,7.23,-0.678,0.868
"5324",204663,"North",1.02121834360027,"boy",72.8,9.28,-1.47,-0.933
"5325",204664,"North",0.720054757015743,"girl",70,9.33,-0.254,0.9
"5326",204667,"East",0.249144421629021,"girl",62.5,5.85,1.349,0.455
"5327",204668,"East",0.459958932238193,"girl",68.4,8.615,1.244,1.769
"5328",204670,"East",0.164271047227926,"boy",60,5.255,0.865,0.061
"5329",204672,"East",1.22929500342231,"boy",70.4,10.15,-3.257,-0.714
"5330",204675,"East",0.106776180698152,"girl",56.5,4.75,0.891,0.868
"5331",204676,"East",1.51676933607118,"girl",83.8,11.6,0.543,0.394
"5332",204680,"North",1.01848049281314,"girl",75.1,8.625,-0.126,-0.997
"5333",204681,"North",0.26009582477755,"boy",61.4,6.695,-0.059,0.812
"5334",204682,"East",0.295687885010267,"girl",64,6.86,1.34,1.304
"5335",204683,"East",0.517453798767967,"boy",65.5,7.765,-1.133,-0.268
"5336",204684,"South",2.49144421629021,"boy",97.8,15.9,1.175,1.032
"5337",204686,"South",1.19096509240246,"girl",75,9.67,-1.113,-0.475
"5338",204687,"East",0.503764544832307,"boy",68.1,7.52,0.018,-0.458
"5339",204689,"East",0.758384668035592,"girl",66,6.88,-2.143,-2.04
"5340",204690,"South",0.75564681724846,"boy",69,7.63,-1.425,-1.676
"5341",204691,"East",0.92539356605065,"girl",75.5,10.55,0.597,1.157
"5342",204692,"East",1.19644079397673,"girl",72.7,8.785,-1.99,-1.367
"5343",204694,"South",2.27789185489391,"boy",94,13.2,0.71,-0.279
"5344",204695,"South",1.51950718685832,"boy",83.2,11.3,-0.044,-0.403
"5345",204696,"East",0.643394934976044,"boy",71.5,7.41,0.276,-1.406
"5346",204697,"East",0.15605749486653,"boy",60.4,5.545,1.19,0.684
"5347",204698,"East",0.328542094455852,"girl",61.7,6.78,-0.161,0.812
"5348",204699,"East",1.50855578370979,"boy",82.1,12.5,-0.369,0.51
"5349",204700,"East",0.262833675564682,"girl",60,5.765,-0.019,0.142
"5350",204701,"South",0.980150581793292,"boy",76,8.915,-0.093,-1.159
"5351",204710,"West",5.47022587268994,"girl",112.4,19,-0.571,-0.521
"5352",204712,"North",0.0766598220396988,"girl",56,4.69,1.185,1.353
"5353",204715,"West",5.52772073921971,"girl",112.4,19,-0.652,-0.574
"5354",204718,"West",5.47022587268994,"boy",117.6,22,0.248,0.353
