"","A","sex","P","D","Y","rate"
"4128",52,2,2009,137,36308,3.77327310785502
"4129",52,1,2010,200,36651,5.45687702927615
"4130",52,2,2010,124,36207,3.42475211975585
"4131",52,1,2011,186,36590,5.08335610822629
"4132",52,2,2011,104,36231.6666666667,2.87041722250334
"4133",52,1,2012,171,37292.3333333333,4.58539288683107
"4134",52,2,2012,117,36832,3.17658557775847
"4135",53,1,1974,267,30814.6666666667,8.66470511877461
"4136",53,2,1974,190,32164.1666666667,5.90719485970412
"4137",53,1,1975,306,29270.1666666667,10.4543306324415
"4138",53,2,1975,167,30422.1666666667,5.48941835175009
"4139",53,1,1976,266,28462.5,9.34563021519543
"4140",53,2,1976,184,29589.5,6.21842207539837
"4141",53,1,1977,251,28570.1666666667,8.78538802130427
"4142",53,2,1977,168,29796.8333333333,5.63818302839787
"4143",53,1,1978,241,28055,8.59026911423989
"4144",53,2,1978,152,29230,5.20013684570647
"4145",53,1,1979,248,27439.1666666667,9.03817535760926
"4146",53,2,1979,156,28647.5,5.44550135264857
"4147",53,1,1980,246,26971.5,9.12073855736611
"4148",53,2,1980,170,27937.1666666667,6.08508378921747
"4149",53,1,1981,221,26822.5,8.23935129089384
"4150",53,2,1981,169,27474.8333333333,6.15108371903985
"4151",53,1,1982,229,26351.5,8.69020738857371
"4152",53,2,1982,159,27050.8333333333,5.87782261791072
"4153",53,1,1983,232,25961.1666666667,8.93642427471801
"4154",53,2,1983,160,26836,5.96214040840662
"4155",53,1,1984,214,26047.5,8.21575966983396
"4156",53,2,1984,181,26749.8333333333,6.76639729842553
"4157",53,1,1985,239,25807.5,9.26087377700281
"4158",53,2,1985,153,26558.3333333333,5.7609036711641
"4159",53,1,1986,219,25769.1666666667,8.49852860330498
"4160",53,2,1986,163,26380,6.17892342683851
"4161",53,1,1987,240,26120.5,9.18818552477939
"4162",53,2,1987,168,26503.8333333333,6.33870572181382
"4163",53,1,1988,210,26571,7.90335327989161
"4164",53,2,1988,143,26983.1666666667,5.29960036813075
"4165",53,1,1989,228,27058,8.42634341045162
"4166",53,2,1989,142,27380.6666666667,5.18614107277641
"4167",53,1,1990,226,27752.6666666667,8.14336159888539
"4168",53,2,1990,151,28156.5,5.36288246053309
"4169",53,1,1991,206,28553.6666666667,7.21448500484468
"4170",53,2,1991,134,28744,4.66184247147231
"4171",53,1,1992,211,29207.5,7.22417187366259
"4172",53,2,1992,130,28848.8333333333,4.50624808628887
"4173",53,1,1993,212,29823.8333333333,7.10840882292127
"4174",53,2,1993,147,29396.3333333333,5.00062366054723
"4175",53,1,1994,210,30699.6666666667,6.84046515163031
"4176",53,2,1994,143,30361.5,4.70991222436309
"4177",53,1,1995,211,33049.1666666667,6.3844272422401
"4178",53,2,1995,161,32414.5,4.96691295562171
"4179",53,1,1996,284,35864.3333333333,7.91873077244802
"4180",53,2,1996,168,35234,4.76812170063007
"4181",53,1,1997,251,38424,6.53237559858422
"4182",53,2,1997,185,37672.8333333333,4.91070046054407
"4183",53,1,1998,280,41049.8333333333,6.82097775468029
"4184",53,2,1998,175,39824.5,4.39427990307474
"4185",53,1,1999,274,42614.3333333333,6.42976150434517
"4186",53,2,1999,193,41232.3333333333,4.68079258187345
"4187",53,1,2000,227,42272.6666666667,5.36990017189989
"4188",53,2,2000,171,41223.5,4.14811939791624
"4189",53,1,2001,255,39985.1666666667,6.3773649394984
"4190",53,2,2001,161,39347.8333333333,4.09171195364421
"4191",53,1,2002,252,37549,6.71123065860609
"4192",53,2,2002,157,37168.1666666667,4.22404476949361
"4193",53,1,2003,232,36430.1666666667,6.36834857558525
"4194",53,2,2003,156,36326.1666666667,4.29442504714233
"4195",53,1,2004,232,35990,6.44623506529592
"4196",53,2,2004,136,35645.8333333333,3.81531268264173
"4197",53,1,2005,238,35636,6.67863957795488
"4198",53,2,2005,159,35213.6666666667,4.51529235808067
"4199",53,1,2006,229,36085.3333333333,6.34606857818504
"4200",53,2,2006,135,35818.5,3.76900205201223
"4201",53,1,2007,234,35980,6.50361311839911
"4202",53,2,2007,158,35803.6666666667,4.41295584251147
"4203",53,1,2008,214,36025.5,5.9402367767276
"4204",53,2,2008,139,35684.3333333333,3.89526683044847
"4205",53,1,2009,228,36635.8333333333,6.22341514455338
"4206",53,2,2009,137,36110.1666666667,3.79394538010994
"4207",53,1,2010,232,36567.6666666667,6.34440261433142
"4208",53,2,2010,132,36206.3333333333,3.64577099770758
"4209",53,1,2011,195,36441.1666666667,5.35109102800404
"4210",53,2,2011,102,36107.5,2.82489787440282
"4211",53,1,2012,201,36416.8333333333,5.51942554038654
"4212",53,2,2012,120,36141,3.32032871254254
"4213",54,1,1974,306,29193.3333333333,10.4818451701302
"4214",54,2,1974,188,30231.8333333333,6.218610625665
"4215",54,1,1975,280,30517,9.17521381525052
"4216",54,2,1975,190,31980.8333333333,5.94105844646533
"4217",54,1,1976,353,28960.5,12.1890160736175
"4218",54,2,1976,192,30229.3333333333,6.3514467184192
"4219",54,1,1977,274,28180.6666666667,9.7229779281304
"4220",54,2,1977,158,29413.8333333333,5.37162219590555
"4221",54,1,1978,256,28311,9.04242167355445
"4222",54,2,1978,194,29621.3333333333,6.54933381346777
"4223",54,1,1979,265,27797.3333333333,9.53328856485034
"4224",54,2,1979,165,29065.1666666667,5.67689846379687
"4225",54,1,1980,259,27179,9.52941609330733
"4226",54,2,1980,167,28487.8333333333,5.86215167878685
"4227",54,1,1981,268,26713.1666666667,10.0325058179799
"4228",54,2,1981,174,27756.5,6.26880190225713
"4229",54,1,1982,250,26574.5,9.40751472276054
"4230",54,2,1982,165,27305.5,6.04273864239805
"4231",54,1,1983,237,26101.8333333333,9.07982197929903
"4232",54,2,1983,148,26895.5,5.50277927534346
"4233",54,1,1984,274,25722.5,10.6521527845272
"4234",54,2,1984,188,26663.3333333333,7.05088136017002
"4235",54,1,1985,252,25804.8333333333,9.76561238527666
"4236",54,2,1985,169,26576.3333333333,6.35904125224197
"4237",54,1,1986,250,25562.6666666667,9.77988733569789
"4238",54,2,1986,176,26398.3333333333,6.66708756865964
"4239",54,1,1987,270,25517.3333333333,10.5810429511966
"4240",54,2,1987,170,26216.5,6.48446588980222
"4241",54,1,1988,260,25869.5,10.0504455053248
"4242",54,2,1988,166,26344.1666666667,6.30120520039224
"4243",54,1,1989,253,26336,9.60662211421628
"4244",54,2,1989,178,26826,6.63535376127637
"4245",54,1,1990,255,26834.6666666667,9.50263340952002
"4246",54,2,1990,181,27225.6666666667,6.64813839881484
"4247",54,1,1991,231,27542.8333333333,8.38693671069909
"4248",54,2,1991,164,28005.8333333333,5.85592287321094
"4249",54,1,1992,246,28335.6666666667,8.68163798275436
"4250",54,2,1992,175,28610.6666666667,6.11659986951254
"4251",54,1,1993,232,29002,7.99944831390939
"4252",54,2,1993,169,28727.1666666667,5.88293311209482
"4253",54,1,1994,245,29622.3333333333,8.27078668122025
"4254",54,2,1994,158,29269.5,5.39811066126856
"4255",54,1,1995,241,30518.1666666667,7.89693570496262
"4256",54,2,1995,145,30254.3333333333,4.79270187190816
"4257",54,1,1996,278,32847.3333333333,8.46339631832112
"4258",54,2,1996,157,32298.3333333333,4.86093193663244
"4259",54,1,1997,250,35615.5,7.01941570383681
"4260",54,2,1997,195,35085.3333333333,5.55787793569963
"4261",54,1,1998,276,38158.5,7.23298871810999
"4262",54,2,1998,172,37518.6666666667,4.58438466185721
"4263",54,1,1999,311,40752.1666666667,7.63149607587327
"4264",54,2,1999,191,39650.5,4.81708931791528
"4265",54,1,2000,275,42344,6.49442660117136
"4266",54,2,2000,209,41053.3333333333,5.09093861643391
"4267",54,1,2001,292,42008,6.95105694153495
"4268",54,2,2001,176,41041.8333333333,4.28830745864992
"4269",54,1,2002,296,39704.6666666667,7.45504306798529
"4270",54,2,2002,171,39179.8333333333,4.36449023519753
"4271",54,1,2003,248,37280.1666666667,6.65233077462994
"4272",54,2,2003,161,36997.8333333333,4.35160617513638
"4273",54,1,2004,260,36185.5,7.18519849110832
"4274",54,2,2004,179,36167,4.94926314043188
"4275",54,1,2005,215,35747.5,6.01440660186027
"4276",54,2,2005,168,35493.6666666667,4.73323879377541
"4277",54,1,2006,255,35399.6666666667,7.20345765967665
"4278",54,2,2006,154,35081.6666666667,4.38975723312271
"4279",54,1,2007,271,35854.6666666667,7.55829087798892
"4280",54,2,2007,151,35692.3333333333,4.23060040905143
"4281",54,1,2008,239,35771.3333333333,6.68132769256574
"4282",54,2,2008,143,35691.1666666667,4.00659360159143
"4283",54,1,2009,228,35808.8333333333,6.36714404732538
"4284",54,2,2009,152,35571.8333333333,4.2730437471595
"4285",54,1,2010,256,36390.8333333333,7.0347386017541
"4286",54,2,2010,141,35987.5,3.91802709274053
"4287",54,1,2011,200,36332.6666666667,5.50468815941577
"4288",54,2,2011,157,36070.5,4.35258729432639
"4289",54,1,2012,206,36240.3333333333,5.68427442720358
"4290",54,2,2012,142,35998.8333333333,3.9445722778053
"4291",55,1,1974,299,27538.5,10.8575267352979
"4292",55,2,1974,185,28345.6666666667,6.52657078683397
"4293",55,1,1975,293,28879,10.1457806710759
"4294",55,2,1975,188,30038.1666666667,6.2587042040959
"4295",55,1,1976,347,30189.1666666667,11.4941894167334
"4296",55,2,1976,213,31769.3333333333,6.70457883913208
"4297",55,1,1977,301,28659.1666666667,10.5027478119275
"4298",55,2,1977,200,30031.1666666667,6.6597479285409
"4299",55,1,1978,289,27900.1666666667,10.3583610611645
"4300",55,2,1978,188,29227.1666666667,6.4323717089694
"4301",55,1,1979,326,28021.8333333333,11.6337855600692
"4302",55,2,1979,165,29430,5.60652395514781
"4303",55,1,1980,298,27501.8333333333,10.8356412602796
"4304",55,2,1980,198,28887.5,6.85417568152315
"4305",55,1,1981,299,26900.5,11.1150350365235
"4306",55,2,1981,186,28301.5,6.57208981856085
"4307",55,1,1982,302,26440.1666666667,11.4220157462447
"4308",55,2,1982,180,27571,6.52859889013819
"4309",55,1,1983,321,26297.1666666667,12.2066382309881
"4310",55,2,1983,167,27136.8333333333,6.15399733449616
"4311",55,1,1984,267,25827.6666666667,10.3377515067821
"4312",55,2,1984,174,26731.5,6.50917456932832
"4313",55,1,1985,256,25464,10.0534087338988
"4314",55,2,1985,193,26483,7.28769399237247
"4315",55,1,1986,277,25543.5,10.8442460900033
"4316",55,2,1986,163,26401.6666666667,6.17385266081687
"4317",55,1,1987,288,25298.8333333333,11.3839241598756
"4318",55,2,1987,189,26225.5,7.20672627785934
"4319",55,1,1988,267,25237.8333333333,10.579355068779
"4320",55,2,1988,208,26037.6666666667,7.98842702239064
"4321",55,1,1989,261,25603.1666666667,10.1940515170649
"4322",55,2,1989,182,26160.8333333333,6.95696492848724
"4323",55,1,1990,295,26071,11.3152544973342
"4324",55,2,1990,167,26656.3333333333,6.26492765946804
"4325",55,1,1991,264,26586.8333333333,9.9297271205672
"4326",55,2,1991,170,27073.6666666667,6.27916425554967
"4327",55,1,1992,241,27305,8.8262223036074
"4328",55,2,1992,177,27851.1666666667,6.35520953640482
"4329",55,1,1993,264,28106.8333333333,9.39273367686387
"4330",55,2,1993,170,28465.3333333333,5.97217668274861
"4331",55,1,1994,261,28764.8333333333,9.07357942858467
"4332",55,2,1994,175,28577.3333333333,6.12373442821817
"4333",55,1,1995,271,29420,9.21142080217539
"4334",55,2,1995,177,29148.5,6.07235363740844
"4335",55,1,1996,260,30328.5,8.57279456616714
"4336",55,2,1996,192,30145.3333333333,6.36914503073997
"4337",55,1,1997,284,32611.6666666667,8.70853988858793
"4338",55,2,1997,193,32146.6666666667,6.00373289091663
"4339",55,1,1998,264,35361.3333333333,7.4657818332642
"4340",55,2,1998,182,34927.5,5.21079378713048
"4341",55,1,1999,311,37859.8333333333,8.21451054107476
"4342",55,2,1999,205,37341.3333333333,5.48989502249518
"4343",55,1,2000,355,40433.3333333333,8.77988458367684
"4344",55,2,2000,193,39465.5,4.89034726533301
"4345",55,1,2001,330,42035,7.85060068990127
"4346",55,2,2001,216,40870.1666666667,5.28502860684852
"4347",55,1,2002,278,41704.3333333333,6.66597395954058
"4348",55,2,2002,196,40861,4.79674995717188
"4349",55,1,2003,273,39415.5,6.92620923240857
"4350",55,2,2003,190,39004.1666666667,4.87127443649183
"4351",55,1,2004,273,37009.3333333333,7.37651763519112
"4352",55,2,2004,177,36842.8333333333,4.80419077432517
"4353",55,1,2005,259,35932.6666666667,7.20792593554611
"4354",55,2,2005,183,36012.3333333333,5.08159241741255
"4355",55,1,2006,252,35495,7.0995914917594
"4356",55,2,2006,146,35338.1666666667,4.1315103122686
"4357",55,1,2007,246,35175,6.99360341151386
"4358",55,2,2007,161,34927.3333333333,4.6095703460518
"4359",55,1,2008,248,35635.6666666667,6.9593197826148
"4360",55,2,2008,170,35546.5,4.78246803482762
"4361",55,1,2009,284,35518.1666666667,7.99590819721363
"4362",55,2,2009,200,35556.6666666667,5.62482422424299
"4363",55,1,2010,273,35537.1666666667,7.68209808510339
"4364",55,2,2010,150,35431.5,4.23352101943186
"4365",55,1,2011,237,36134.3333333333,6.5588590721659
"4366",55,2,2011,142,35841.8333333333,3.96185090978419
"4367",55,1,2012,233,36097.5,6.45474063300783
"4368",55,2,2012,151,35931.8333333333,4.20240177001823
"4369",56,1,1974,306,27359.6666666667,11.1843467878507
"4370",56,2,1974,204,28460.3333333333,7.16787107201836
"4371",56,1,1975,362,27218.8333333333,13.2996148500119
"4372",56,2,1975,197,28149.6666666667,6.99830667029805
"4373",56,1,1976,345,28537.6666666667,12.0892855057059
"4374",56,2,1976,226,29835,7.57499581028993
"4375",56,1,1977,326,29858.3333333333,10.9182249511582
"4376",56,2,1977,219,31546,6.9422430736068
"4377",56,1,1978,330,28350.8333333333,11.6398694923724
"4378",56,2,1978,192,29832.3333333333,6.43596992077947
"4379",56,1,1979,322,27579.6666666667,11.6752680114577
"4380",56,2,1979,198,29034.1666666667,6.81955167762119
"4381",56,1,1980,332,27680.1666666667,11.9941474340834
"4382",56,2,1980,195,29232.5,6.67065765842812
"4383",56,1,1981,298,27184.6666666667,10.9620619466856
"4384",56,2,1981,200,28686.3333333333,6.97196109645708
"4385",56,1,1982,304,26598.1666666667,11.4293591663586
"4386",56,2,1982,206,28108.3333333333,7.3287874295879
"4387",56,1,1983,315,26146.3333333333,12.0475783730032
"4388",56,2,1983,196,27382.5,7.15785629507897
"4389",56,1,1984,282,26000.6666666667,10.8458757467757
"4390",56,2,1984,202,26956.3333333333,7.49360076172575
"4391",56,1,1985,320,25548.1666666667,12.525360593389
"4392",56,2,1985,200,26548,7.53352418261263
"4393",56,1,1986,299,25182.1666666667,11.8734818952566
"4394",56,2,1986,230,26292.3333333333,8.74779720324049
"4395",56,1,1987,281,25249.6666666667,11.1288597869279
"4396",56,2,1987,211,26203.6666666667,8.05230820114233
"4397",56,1,1988,318,25000.1666666667,12.7199152005653
"4398",56,2,1988,177,26038.3333333333,6.79767010177303
"4399",56,1,1989,285,24945.8333333333,11.4247536328712
"4400",56,2,1989,214,25846.5,8.27965101657865
"4401",56,1,1990,281,25322,11.0970697417266
"4402",56,2,1990,205,25976.1666666667,7.89184958006378
"4403",56,1,1991,292,25803,11.3165135836918
"4404",56,2,1991,189,26492.1666666667,7.13418431863507
"4405",56,1,1992,239,26338,9.07434125597995
"4406",56,2,1992,187,26914.6666666667,6.94788467254533
"4407",56,1,1993,268,27074.1666666667,9.8987349564468
"4408",56,2,1993,184,27691.3333333333,6.64467823867877
"4409",56,1,1994,268,27869.5,9.61624715190441
"4410",56,2,1994,188,28298.5,6.64346166757955
"4411",56,1,1995,260,28536.8333333333,9.11103194117544
"4412",56,2,1995,179,28438.5,6.29428415704063
"4413",56,1,1996,269,29210,9.20917494008901
"4414",56,2,1996,155,29018.5,5.34142012853869
"4415",56,1,1997,275,30092.1666666667,9.13859088467098
"4416",56,2,1997,215,29981.8333333333,7.17100911107282
"4417",56,1,1998,295,32355.3333333333,9.11750767519008
"4418",56,2,1998,209,31978,6.53574332353493
"4419",56,1,1999,317,35068.6666666667,9.03940839876052
"4420",56,2,1999,198,34745.6666666667,5.69855233746175
"4421",56,1,2000,312,37537.8333333333,8.31161450447771
"4422",56,2,2000,203,37142.8333333333,5.46538811883854
"4423",56,1,2001,355,40090.6666666667,8.85492882798989
"4424",56,2,2001,202,39266.3333333333,5.14435606414316
"4425",56,1,2002,338,41711.6666666667,8.10324849162904
"4426",56,2,2002,241,40662.8333333333,5.92678818085311
"4427",56,1,2003,318,41389.5,7.68310803464647
"4428",56,2,2003,232,40650.3333333333,5.70721027297849
"4429",56,1,2004,312,39107.1666666667,7.97807733450391
"4430",56,2,2004,195,38820.3333333333,5.02314079391384
"4431",56,1,2005,285,36723.8333333333,7.76062774855566
"4432",56,2,2005,152,36692.8333333333,4.14249830802564
"4433",56,1,2006,302,35652.5,8.47065423182105
"4434",56,2,2006,181,35865.1666666667,5.04667946150164
"4435",56,1,2007,312,35224.5,8.85747136226206
"4436",56,2,2007,199,35176,5.65726631794405
"4437",56,1,2008,271,34952.5,7.75337958658179
"4438",56,2,2008,178,34767.6666666667,5.11969933750707
"4439",56,1,2009,286,35385,8.08252084216476
"4440",56,2,2009,184,35394,5.19862123523761
"4441",56,1,2010,282,35229.3333333333,8.00469305881462
"4442",56,2,2010,179,35402.3333333333,5.05616390633386
"4443",56,1,2011,262,35264.8333333333,7.42949775271871
"4444",56,2,2011,164,35281.6666666667,4.64830648589919
"4445",56,1,2012,275,35862.1666666667,7.66824833970805
"4446",56,2,2012,175,35690.1666666667,4.90331136961161
"4447",57,1,1974,369,26721.5,13.8091050277866
"4448",57,2,1974,246,27996.3333333333,8.78686494660015
"4449",57,1,1975,325,27010.6666666667,12.0322835423043
"4450",57,2,1975,229,28239.1666666667,8.10930445303509
"4451",57,1,1976,356,26863.5,13.2521823291827
"4452",57,2,1976,207,27939.3333333333,7.40890978071536
"4453",57,1,1977,384,28184.3333333333,13.6245904935366
"4454",57,2,1977,243,29616.3333333333,8.20493196321849
"4455",57,1,1978,395,29500,13.3898305084746
"4456",57,2,1978,223,31324.1666666667,7.1191039931895
"4457",57,1,1979,409,27992.8333333333,14.6108825473187
"4458",57,2,1979,232,29621,7.83228115188549
"4459",57,1,1980,372,27224.5,13.6641627945417
"4460",57,2,1980,196,28825.5,6.79953513382248
"4461",57,1,1981,344,27331.6666666667,12.586133300811
"4462",57,2,1981,233,29011.3333333333,8.03134407243146
"4463",57,1,1982,363,26864.3333333333,13.5123397813706
"4464",57,2,1982,209,28465.1666666667,7.34230726443431
"4465",57,1,1983,326,26281.6666666667,12.4040839622043
"4466",57,2,1983,226,27893.1666666667,8.10234286772746
"4467",57,1,1984,337,25830.1666666667,13.0467605706506
"4468",57,2,1984,198,27178.3333333333,7.28521493837003
"4469",57,1,1985,345,25674,13.4377190932461
"4470",57,2,1985,221,26748.3333333333,8.26219702162128
"4471",57,1,1986,331,25227.8333333333,13.1204291556284
"4472",57,2,1986,204,26341.5,7.74443368828654
"4473",57,1,1987,356,24857.1666666667,14.3218253622362
"4474",57,2,1987,213,26082.8333333333,8.16629072761778
"4475",57,1,1988,293,24936.6666666667,11.7497660740543
"4476",57,2,1988,186,26005.3333333333,7.15237899917966
"4477",57,1,1989,329,24687.6666666667,13.3264923106004
"4478",57,2,1989,198,25848,7.66016713091922
"4479",57,1,1990,332,24642.5,13.4726590240438
"4480",57,2,1990,225,25644,8.7739822180627
"4481",57,1,1991,304,25023,12.1488230827639
"4482",57,2,1991,194,25790.6666666667,7.52210101845629
"4483",57,1,1992,317,25524.6666666667,12.4193590513751
"4484",57,2,1992,208,26319.6666666667,7.90283564888106
"4485",57,1,1993,270,26081.6666666667,10.3520991756662
"4486",57,2,1993,217,26738.6666666667,8.11558791263588
"4487",57,1,1994,271,26820.3333333333,10.1042741203813
"4488",57,2,1994,229,27505.5,8.32560760575158
"4489",57,1,1995,314,27615.5,11.3704260288606
"4490",57,2,1995,203,28146.5,7.21226440232356
"4491",57,1,1996,298,28293,10.5326405824762
"4492",57,2,1996,197,28304.5,6.96002402444841
"4493",57,1,1997,286,28952,9.87841945288754
"4494",57,2,1997,191,28845,6.62159819726122
"4495",57,1,1998,262,29825.6666666667,8.78438034355197
"4496",57,2,1998,194,29805.3333333333,6.50890220989532
"4497",57,1,1999,314,32061.8333333333,9.79357595479568
"4498",57,2,1999,203,31795.5,6.38455127297888
"4499",57,1,2000,320,34755,9.20730830096389
"4500",57,2,2000,226,34536.3333333333,6.54383306469515
"4501",57,1,2001,364,37204.3333333333,9.78380654583248
"4502",57,2,2001,257,36926.5,6.95977143785628
"4503",57,1,2002,374,39733.1666666667,9.41279116103675
"4504",57,2,2002,224,39039.6666666667,5.73775390841793
"4505",57,1,2003,391,41358.1666666667,9.45399739672535
"4506",57,2,2003,222,40427,5.49137952358572
"4507",57,1,2004,340,41051.5,8.28227957565497
"4508",57,2,2004,210,40431,5.19403428062625
"4509",57,1,2005,294,38809.6666666667,7.57543223767274
"4510",57,2,2005,195,38631.8333333333,5.04765068531565
"4511",57,1,2006,301,36450,8.25788751714678
"4512",57,2,2006,213,36519,5.83258030066541
"4513",57,1,2007,302,35353.6666666667,8.54225398591377
"4514",57,2,2007,190,35691.8333333333,5.32334661056918
"4515",57,1,2008,252,34960,7.20823798627002
"4516",57,2,2008,178,35002.5,5.08535104635383
"4517",57,1,2009,271,34699.1666666667,7.80998583059151
"4518",57,2,2009,163,34604.3333333333,4.71039272538122
"4519",57,1,2010,290,35098.8333333333,8.26238289021952
"4520",57,2,2010,177,35220.8333333333,5.02543475689105
"4521",57,1,2011,275,34949.8333333333,7.86842092713842
"4522",57,2,2011,177,35226.8333333333,5.02457880119795
"4523",57,1,2012,282,34992.3333333333,8.05890814178344
"4524",57,2,2012,178,35115,5.06905880677773
"4525",58,1,1974,383,26399.1666666667,14.5080337131854
"4526",58,2,1974,205,27715.3333333333,7.39662761888726
"4527",58,1,1975,360,26368.3333333333,13.6527400290753
"4528",58,2,1975,214,27769.5,7.70629647634995
"4529",58,1,1976,366,26645.8333333333,13.7357310398749
"4530",58,2,1976,244,28010.5,8.71101908212992
"4531",58,1,1977,364,26507.6666666667,13.7318763125134
"4532",58,2,1977,200,27721.5,7.21461681366448
"4533",58,1,1978,426,27808.5,15.3190571228222
"4534",58,2,1978,236,29385,8.03130849072656
"4535",58,1,1979,431,29087.5,14.8173614095402
"4536",58,2,1979,245,31084.1666666667,7.881826224498
"4537",58,1,1980,405,27584.1666666667,14.6823358810912
"4538",58,2,1980,270,29373.5,9.19195873831855
"4539",58,1,1981,443,26820.5,16.5172163084208
"4540",58,2,1981,256,28591.3333333333,8.95376221232541
"4541",58,1,1982,362,26952.3333333333,13.4311191362529
"4542",58,2,1982,236,28776.5,8.20113634389172
"4543",58,1,1983,369,26512.8333333333,13.9177882409148
"4544",58,2,1983,251,28234,8.8899907912446
"4545",58,1,1984,357,25930.8333333333,13.7673940289874
"4546",58,2,1984,214,27674.1666666667,7.73284350627842
"4547",58,1,1985,363,25477.5,14.2478657639093
"4548",58,2,1985,233,26961.5,8.64195241362684
"4549",58,1,1986,360,25320.8333333333,14.217541550107
"4550",58,2,1986,229,26528.6666666667,8.63217148744754
"4551",58,1,1987,360,24879,14.4700349692512
"4552",58,2,1987,247,26126.5,9.45400264099669
"4553",58,1,1988,308,24532.6666666667,12.5546889861138
"4554",58,2,1988,231,25861.6666666667,8.93213894438358
"4555",58,1,1989,357,24600,14.5121951219512
"4556",58,2,1989,234,25796.8333333333,9.07088079286217
"4557",58,1,1990,341,24349,14.0046819171219
"4558",58,2,1990,258,25622.6666666667,10.0692095540407
"4559",58,1,1991,322,24318,13.2412204951065
"4560",58,2,1991,235,25425.8333333333,9.2425682540723
"4561",58,1,1992,328,24705.3333333333,13.2764855092018
"4562",58,2,1992,224,25592.5,8.75256422780111
"4563",58,1,1993,335,25231.3333333333,13.2771421777155
"4564",58,2,1993,222,26121.5,8.49874624351588
"4565",58,1,1994,319,25807.8333333333,12.3605881935071
"4566",58,2,1994,187,26541.1666666667,7.04565863093182
"4567",58,1,1995,323,26549.3333333333,12.1660305343511
"4568",58,2,1995,212,27329,7.75732738117019
"4569",58,1,1996,347,27327.5,12.6978318543592
"4570",58,2,1996,201,27992.3333333333,7.1805375281327
"4571",58,1,1997,303,28010.8333333333,10.8172433284741
"4572",58,2,1997,196,28130.6666666667,6.96748506967485
"4573",58,1,1998,311,28671.3333333333,10.8470714069803
"4574",58,2,1998,172,28661.5,6.00108159028662
"4575",58,1,1999,309,29538.3333333333,10.4609829035716
"4576",58,2,1999,214,29625,7.22362869198312
"4577",58,1,2000,350,31733.8333333333,11.0292379846956
"4578",58,2,2000,229,31596.3333333333,7.24767641814979
"4579",58,1,2001,360,34417.5,10.4597951623447
"4580",58,2,2001,236,34317.5,6.87695782035405
"4581",58,1,2002,388,36833,10.5340319821899
"4582",58,2,2002,251,36703,6.83867803721767
"4583",58,1,2003,436,39342,11.0823038991409
"4584",58,2,2003,261,38808.6666666667,6.72530190850841
"4585",58,1,2004,390,40976.6666666667,9.51761164890588
"4586",58,2,2004,225,40199,5.59715415806363
"4587",58,1,2005,364,40705.1666666667,8.94235375525629
"4588",58,2,2005,220,40211.6666666667,5.47104903220458
"4589",58,1,2006,333,38503,8.64867672648884
"4590",58,2,2006,240,38410,6.24837281957823
"4591",58,1,2007,356,36147.6666666667,9.84849183441993
"4592",58,2,2007,216,36305.6666666667,5.94948446982565
"4593",58,1,2008,321,35061.6666666667,9.1552978086229
"4594",58,2,2008,216,35501.6666666667,6.08422139805643
"4595",58,1,2009,320,34680.8333333333,9.22699858231011
"4596",58,2,2009,186,34823.8333333333,5.34116960127882
"4597",58,1,2010,287,34404.6666666667,8.34189160385219
"4598",58,2,2010,203,34426.3333333333,5.89664888312242
"4599",58,1,2011,302,34809.5,8.67579252790187
"4600",58,2,2011,202,35038.1666666667,5.76514182153747
"4601",58,1,2012,286,34673.8333333333,8.24829482366626
"4602",58,2,2012,165,35050.5,4.70749347370223
"4603",59,1,1974,421,26506,15.8831962574511
"4604",59,2,1974,252,28243.3333333333,8.92245957748141
"4605",59,1,1975,370,26014,14.2231106327362
"4606",59,2,1975,235,27485,8.55011824631617
"4607",59,1,1976,416,25977.1666666667,16.0140636328057
"4608",59,2,1976,240,27528.8333333333,8.71813189807051
"4609",59,1,1977,405,26249.3333333333,15.4289632752578
"4610",59,2,1977,221,27785.1666666667,7.95388426678504
"4611",59,1,1978,393,26114.6666666667,15.0490146022669
"4612",59,2,1978,249,27489.3333333333,9.0580588834457
"4613",59,1,1979,479,27392.6666666667,17.4864318917472
"4614",59,2,1979,271,29142,9.29929311646421
"4615",59,1,1980,479,28619.5,16.736840266252
"4616",59,2,1980,271,30812.3333333333,8.79517941949652
"4617",59,1,1981,455,27121.8333333333,16.7761520546177
"4618",59,2,1981,256,29111,8.7939266943767
"4619",59,1,1982,454,26385,17.2067462573432
"4620",59,2,1982,242,28347.3333333333,8.53695820888502
"4621",59,1,1983,414,26550.8333333333,15.5927309249553
"4622",59,2,1983,264,28533.3333333333,9.25233644859813
"4623",59,1,1984,447,26117,17.1152888922924
"4624",59,2,1984,249,27993.5,8.89492203547252
"4625",59,1,1985,405,25547,15.8531334403257
"4626",59,2,1985,256,27439.6666666667,9.32955939698004
"4627",59,1,1986,400,25101,15.9356200948169
"4628",59,2,1986,269,26714.8333333333,10.0693123046497
"4629",59,1,1987,391,24939.5,15.6779406162914
"4630",59,2,1987,260,26291.8333333333,9.88900228841655
"4631",59,1,1988,377,24511.6666666667,15.3804310872374
"4632",59,2,1988,266,25889.8333333333,10.2743032979484
"4633",59,1,1989,371,24190,15.3369160810252
"4634",59,2,1989,233,25636.6666666667,9.08854505265895
"4635",59,1,1990,343,24247.3333333333,14.1458854581947
