"","varb","resp","id","root","STG1N","LOGLVS","LOGSLA","BLK"
"2075.fecund","fecund",1,2075,1,1,2.94596070357757,-0.852626238517886,"4"
"2076.fecund","fecund",1,2076,1,3,2.61278385671974,-0.681327738954196,"4"
"2077.fecund","fecund",1,2077,1,3,2.62736585659273,-0.705715625954795,"4"
"2078.fecund","fecund",1,2078,1,3,2.71432975974523,-0.724331232527998,"4"
"2079.fecund","fecund",1,2079,1,1,2.68304703823885,-0.706468286612602,"4"
"2080.fecund","fecund",1,2080,1,3,2.44090908206522,-0.644903550269556,"4"
"2081.fecund","fecund",1,2081,1,1,2.68214507637383,-0.827552777611522,"4"
"2082.fecund","fecund",1,2082,1,3,2.46389298898591,-0.694930026534279,"4"
"2083.fecund","fecund",1,2083,1,3,2.89762709129044,-0.701281623802371,"4"
"2084.fecund","fecund",1,2084,1,1,2.20411998265592,-0.74924680666144,"4"
"2085.fecund","fecund",1,2085,1,1,2.97220283837906,-0.675437413879314,"4"
"2086.fecund","fecund",1,2086,1,3,2.6414741105041,-0.802834644145903,"4"
"2087.fecund","fecund",1,2087,1,1,2.33243845991561,-0.746323409444262,"4"
"2088.fecund","fecund",1,2088,1,1,2.84073323461181,-0.837732931797932,"4"
"2089.fecund","fecund",1,2089,1,1,2.20951501454263,-0.60798847144592,"4"
"2090.fecund","fecund",1,2090,1,3,2.45788189673399,-0.695510179114209,"4"
"2091.fecund","fecund",1,2091,1,1,3.01072386539177,-0.714699393787891,"4"
"2092.fecund","fecund",1,2092,1,1,2.82865989653532,-0.78578717608036,"4"
"2093.fecund","fecund",1,2093,1,3,2.48287358360875,-0.679374448272638,"4"
"2094.fecund","fecund",1,2094,1,3,2.78887511577542,-0.696903571498903,"4"
"2095.fecund","fecund",1,2095,1,2,2.79865064544527,-0.689114698825972,"4"
"2096.fecund","fecund",1,2096,1,3,2.45331834004704,-0.820797561055267,"4"
"2097.fecund","fecund",1,2097,1,3,2.57749179983723,-0.866163977492142,"4"
"2098.fecund","fecund",1,2098,1,3,2.45484486000851,-0.677050985031299,"4"
"2099.fecund","fecund",1,2099,1,3,2.18184358794477,-0.679838720130153,"4"
"2100.fecund","fecund",1,2100,1,1,2.76042248342321,-0.741246394769024,"4"
"2101.fecund","fecund",1,2101,1,1,2.55144999797288,-0.693281362815621,"4"
"2102.fecund","fecund",1,2102,1,3,2.34242268082221,-0.61663668651987,"4"
"2103.fecund","fecund",1,2103,1,3,2.4996870826184,-0.630698363359242,"4"
"2104.fecund","fecund",1,2104,1,3,2.46538285144842,-0.787152985492687,"4"
"2105.fecund","fecund",1,2105,1,1,1.61278385671974,-0.599876586484901,"4"
"2106.fecund","fecund",1,2106,1,3,2.67851837904011,-0.764795911168633,"4"
"2107.fecund","fecund",1,2107,1,3,2.52762990087134,-0.795700889900041,"4"
"2108.fecund","fecund",1,2108,1,1,2.8109042806687,-0.839348337236542,"4"
"2109.fecund","fecund",1,2109,1,3,2.40993312333129,-0.793988080017972,"4"
"2110.fecund","fecund",1,2110,1,3,2.69722934275972,-0.814022342534668,"4"
"2111.fecund","fecund",1,2111,1,3,2.86153441085904,-0.715382545106169,"4"
"2112.fecund","fecund",1,2112,1,3,2.49276038902684,-0.59211896088237,"4"
"2113.fecund","fecund",1,2113,1,1,2.63346845557959,-0.770676311266647,"4"
"2114.fecund","fecund",1,2114,1,3,2.52633927738984,-0.718269322593023,"4"
"2115.fecund","fecund",1,2115,1,1,2.33041377334919,-0.662076550257166,"4"
"2116.fecund","fecund",1,2116,1,1,2.61804809671209,-0.656378708712009,"4"
"2117.fecund","fecund",1,2117,1,2,2.76492298464989,-0.673541144753928,"4"
"2118.fecund","fecund",1,2118,1,3,2.52244423350632,-0.710118983804665,"4"
"2119.fecund","fecund",1,2119,1,1,2.19033169817029,-0.691075363833913,"4"
"2120.fecund","fecund",1,2120,1,3,2.54282542695918,-0.674358952613898,"4"
"2121.fecund","fecund",1,2121,1,1,2.69019608002851,-0.746098873024508,"4"
"2122.fecund","fecund",1,2122,1,3,2.15228834438306,-0.648064818467497,"4"
"2123.fecund","fecund",1,2123,1,3,2.75358305889291,-0.6558120721117,"4"
"2124.fecund","fecund",1,2124,1,3,2.43775056282039,-0.585501159082343,"4"
"2125.fecund","fecund",1,2125,1,3,2.59988307207369,-0.616122841201945,"4"
"2126.fecund","fecund",1,2126,1,1,2.65321251377534,-0.711175804853716,"4"
"2127.fecund","fecund",1,2127,1,1,2.42651126136458,-0.67870375445926,"4"
"2128.fecund","fecund",1,2128,1,3,2.72015930340596,-0.670003898792764,"4"
"2129.fecund","fecund",1,2129,1,3,2.61278385671974,-0.687070781036311,"4"
"2130.fecund","fecund",1,2130,1,1,2.2405492482826,-0.680989468610625,"4"
"2131.fecund","fecund",1,2131,1,1,3.14550717140966,-0.774753883786852,"4"
"2132.fecund","fecund",1,2132,1,3,2.77670118398841,-0.676326912132841,"4"
"2133.fecund","fecund",1,2133,1,1,2.50379068305718,-0.770342205737398,"4"
"2134.fecund","fecund",1,2134,1,3,2.49276038902684,-0.755198364866691,"4"
"2135.fecund","fecund",1,2135,1,1,2.83122969386706,-0.813951759501242,"4"
"2136.fecund","fecund",1,2136,1,3,2.24797326636181,-0.732545637594023,"4"
"2137.fecund","fecund",1,2137,1,1,2.64542226934909,-0.785797898221678,"4"
"2138.fecund","fecund",1,2138,1,3,2.44090908206522,-0.673805663840344,"4"
"2139.fecund","fecund",1,2139,1,3,2.81023251799508,-0.832156130491149,"4"
"2140.fecund","fecund",1,2140,1,3,1.94939000664491,-0.557738916849606,"4"
"2141.fecund","fecund",1,2141,1,3,2.86153441085904,-0.729237153689625,"4"
"2142.fecund","fecund",1,2142,1,3,2.52633927738984,-0.762172058998383,"4"
"2143.fecund","fecund",1,2143,1,3,2.90633504180509,-0.756301890595692,"4"
"2144.fecund","fecund",1,2144,1,3,2.56229286445647,-0.65840240639083,"4"
"2145.fecund","fecund",1,2145,1,3,2.2380461031288,-0.63975701856634,"4"
"2146.fecund","fecund",1,2146,1,3,2.44870631990508,-0.689197966221423,"4"
"2147.fecund","fecund",1,2147,1,1,2.60638136511061,-0.702214324551543,"4"
"2148.fecund","fecund",1,2148,1,3,2.39093510710338,-0.600071974505191,"4"
"2149.fecund","fecund",1,2149,1,3,2.7481880270062,-0.711624596687802,"4"
"2150.fecund","fecund",1,2150,1,3,2.66086547800387,-0.672294415749393,"4"
"2151.fecund","fecund",1,2151,1,3,2.66651798055488,-0.642459376634817,"4"
"2152.fecund","fecund",1,2152,1,3,2.07554696139253,-0.7573120476502,"4"
"2153.fecund","fecund",1,2153,1,3,2.38201704257487,-0.720646453745205,"4"
"2154.fecund","fecund",1,2154,1,3,2.36361197989214,-0.659997502932133,"4"
"2155.fecund","fecund",1,2155,1,1,2.85430604180108,-0.686285022631892,"4"
"2156.fecund","fecund",1,2156,1,1,2.59659709562646,-0.790307802885585,"4"
"2157.fecund","fecund",1,2157,1,3,2.66838591669,-0.703487223921633,"4"
"2158.fecund","fecund",1,2158,1,3,2.55022835305509,-0.669233981843644,"4"
"2159.fecund","fecund",1,2159,1,3,2.32221929473392,-0.716812017469964,"4"
"2160.fecund","fecund",1,2160,1,3,2.63447727016073,-0.765735008187957,"4"
"2161.fecund","fecund",1,2161,1,3,2.26951294421792,-0.631397236758398,"4"
"2162.fecund","fecund",1,2162,1,1,2.78247262416629,-0.737402639084814,"4"
"2163.fecund","fecund",1,2163,1,3,2.77378644498119,-0.70217514421123,"4"
"2164.fecund","fecund",1,2164,1,3,2.04139268515822,-0.702286734828633,"4"
"2165.fecund","fecund",1,2165,1,1,3.22245633667925,-0.686231163329795,"4"
"2166.fecund","fecund",1,2166,1,1,2.71767050300226,-0.754835873162834,"4"
"2167.fecund","fecund",1,2167,1,3,2.35024801833416,-0.704674611178812,"4"
"2168.fecund","fecund",1,2168,1,3,2.13987908640124,-0.644768037222612,"4"
"2169.fecund","fecund",1,2169,1,3,2.67760695272049,-0.509131431526292,"4"
"2170.fecund","fecund",1,2170,1,3,2.44247976906445,-0.708996302457228,"4"
"2171.fecund","fecund",1,2171,1,3,2.71180722904119,-0.666920234899784,"4"
"2172.fecund","fecund",1,2172,1,3,2.45331834004704,-0.74798654498825,"4"
"2173.fecund","fecund",1,2173,1,3,2.44247976906445,-0.673185962343023,"4"
"2174.fecund","fecund",1,2174,1,3,2.82477646247555,-0.691993236114647,"4"
"2175.fecund","fecund",1,2175,1,3,2.82607480270083,-0.709524402635009,"4"
"2176.fecund","fecund",1,2176,1,3,2.36921585741014,-0.707346024102301,"4"
"2177.fecund","fecund",1,2177,1,1,2.65127801399814,-0.826195568651061,"4"
"2178.fecund","fecund",1,2178,1,1,2.8842287696326,-0.77619307548918,"4"
"2179.fecund","fecund",1,2179,1,3,2.66464197555613,-0.6977785235286,"4"
"2180.fecund","fecund",1,2180,1,3,2.68574173860226,-0.628595904501116,"4"
"2181.fecund","fecund",1,2181,1,1,2.07918124604762,-0.790249372006912,"4"
"2182.fecund","fecund",1,2182,1,3,2.65609820201283,-0.746439946939832,"4"
"2183.fecund","fecund",1,2183,1,3,2.40823996531185,-0.769026766868327,"4"
"2184.fecund","fecund",1,2184,1,3,2.67209785793572,-0.60038147923212,"4"
"2185.fecund","fecund",0,2185,1,3,2.44715803134222,-0.775102538509023,"4"
"2186.fecund","fecund",1,2186,1,3,2.38916608436453,-0.796909996530615,"4"
"2187.fecund","fecund",1,2187,1,3,2.68484536164441,-0.798919160636872,"4"
"2188.fecund","fecund",1,2188,1,3,2.76715586608218,-0.695355618535087,"4"
"2189.fecund","fecund",1,2189,1,3,2.4456042032736,-0.732175849892705,"4"
"2190.fecund","fecund",1,2190,1,3,2.71011736511182,-0.774513519507642,"4"
"2191.fecund","fecund",1,2191,1,3,2.50514997831991,-0.773960119746403,"4"
"2192.fecund","fecund",1,2192,1,3,2.52504480703685,-0.786295388149476,"4"
"2193.fecund","fecund",1,2193,1,3,2.5705429398819,-0.716210364127431,"4"
"2194.fecund","fecund",1,2194,1,1,2.57978359661681,-0.711615529862663,"4"
"2195.fecund","fecund",1,2195,1,1,2.76715586608218,-0.796259928665411,"4"
"2196.fecund","fecund",1,2196,1,3,2.56466606425209,-0.794688536536657,"4"
"2197.fecund","fecund",1,2197,1,1,2.44090908206522,-0.789577944644284,"4"
"2198.fecund","fecund",1,2198,1,3,2.63948648926859,-0.772061616765767,"4"
"2199.fecund","fecund",1,2199,1,3,2.72181061521255,-0.75629214562235,"4"
"2200.fecund","fecund",1,2200,1,1,3.00817418400643,-0.796123706389225,"4"
"2201.fecund","fecund",1,2201,1,3,2.42324587393681,-0.632757271318538,"4"
"2202.fecund","fecund",1,2202,1,3,2.69810054562339,-0.69756462763849,"4"
"2203.fecund","fecund",1,2203,1,3,2.38738982633873,-0.653679461270342,"4"
"2204.fecund","fecund",1,2204,1,3,2.50514997831991,-0.647254222642253,"4"
"2205.fecund","fecund",1,2205,1,1,2.43933269383026,-0.707182091387958,"4"
"2206.fecund","fecund",1,2206,1,2,2.2718416065365,-0.726003454502368,"4"
"2207.fecund","fecund",1,2207,1,3,2.4345689040342,-0.703081574017043,"4"
"2208.fecund","fecund",1,2208,1,1,2.81157500587059,-0.655064518636937,"4"
"2209.fecund","fecund",1,2209,1,3,2.54032947479087,-0.709219317341944,"4"
"2210.fecund","fecund",1,2210,1,3,2.55630250076729,-0.639654319086829,"4"
"2211.fecund","fecund",1,2211,1,1,2.63042787502502,-0.672169080819401,"4"
"2212.fecund","fecund",1,2212,1,3,2.46686762035411,-0.664583422944046,"4"
"2213.fecund","fecund",1,2213,1,3,2.79657433321043,-0.763948985969704,"4"
"2214.fecund","fecund",1,2214,1,1,2.53781909507327,-0.709736069065327,"4"
"2215.fecund","fecund",1,2215,1,3,1.92941892571429,-0.549964319818467,"4"
"2216.fecund","fecund",1,2216,1,1,2.61172330800734,-0.695043658821294,"4"
"2217.fecund","fecund",1,2217,1,3,2.55630250076729,-0.691762827952612,"4"
"2218.fecund","fecund",1,2218,1,1,2.60097289568675,-0.635027489736423,"4"
"2219.fecund","fecund",1,2219,1,1,2.58433122436753,-0.758174567062891,"4"
"2220.fecund","fecund",1,2220,1,3,2.34830486304816,-0.620779069834714,"4"
"2221.fecund","fecund",1,2221,1,1,2.3654879848909,-0.720515987997549,"4"
"2222.fecund","fecund",1,2222,1,3,2.51054501020661,-0.756373940485141,"4"
"2223.fecund","fecund",1,2223,1,3,2.41995574848976,-0.741253002397073,"4"
"2224.fecund","fecund",1,2224,1,1,2.76566855475901,-0.850211205560048,"4"
"2225.fecund","fecund",1,2225,1,3,2.3747483460101,-0.69556796873446,"4"
"2226.fecund","fecund",1,2226,1,1,2.90525604874845,-0.707289486133161,"4"
"2227.fecund","fecund",1,2227,1,3,2.3541084391474,-0.690281936314548,"4"
"2228.fecund","fecund",1,2228,1,3,2.64738297011462,-0.611292324019406,"4"
"2229.fecund","fecund",1,2229,1,3,2.47567118832443,-0.6498882095471,"4"
"2230.fecund","fecund",1,2230,1,1,2.87966920563205,-0.719822740756407,"4"
"2231.fecund","fecund",1,2231,1,3,2.71264970162721,-0.694487679116344,"4"
"2232.fecund","fecund",1,2232,1,1,2.46834733041216,-0.693262077725068,"4"
"2233.fecund","fecund",1,2233,1,3,2.57749179983723,-0.794395836743496,"4"
"2234.fecund","fecund",1,2234,1,1,2.76267856372744,-0.791261355195779,"4"
"2235.fecund","fecund",1,2235,1,3,2.41995574848976,-0.755482513725007,"4"
"2236.fecund","fecund",1,2236,1,3,2.3384564936046,-0.648166711998369,"4"
"2237.fecund","fecund",1,2237,1,3,2.64738297011462,-0.722070746344399,"4"
"2238.fecund","fecund",1,2238,1,3,2.43616264704076,-0.708674943985895,"4"
"2239.fecund","fecund",1,2239,1,1,2.93550726582471,-0.680790757765912,"4"
"1.fruit","fruit",391,1,1,1,2.33445375115093,-0.773335127897891,"1"
"2.fruit","fruit",146,2,1,1,2.40993312333129,-0.868611952433382,"1"
"3.fruit","fruit",236,3,1,2,2.56466606425209,-0.704602213052334,"1"
"4.fruit","fruit",100,4,1,3,2.17026171539496,-0.825769013959387,"1"
"5.fruit","fruit",304,5,1,2,1.67209785793572,-0.749856821983492,"1"
"6.fruit","fruit",109,6,1,3,2.32014628611105,-0.560560323909829,"1"
"7.fruit","fruit",488,7,1,1,2.45636603312904,-0.614798766323955,"1"
"8.fruit","fruit",255,8,1,3,2.47275644931721,-0.849412388960944,"1"
"9.fruit","fruit",281,9,1,1,2.43136376415899,-0.789367787146851,"1"
"10.fruit","fruit",269,10,1,3,2.62013605497376,-0.730522957816454,"1"
"11.fruit","fruit",147,11,1,1,2.0899051114394,-0.660379172641289,"1"
"12.fruit","fruit",681,12,1,1,2.71516735784846,-0.728812682803485,"1"
"13.fruit","fruit",462,13,1,1,2.79169064902012,-0.583849761188247,"1"
"14.fruit","fruit",0,14,1,2,1.39794000867204,-0.578120149812141,"1"
"15.fruit","fruit",54,15,1,3,2.16435285578444,-0.702152310728,"1"
"16.fruit","fruit",146,16,1,3,2.30319605742049,-0.746703488798427,"1"
"17.fruit","fruit",263,17,1,2,2.63848925695464,-0.762266098093477,"1"
"18.fruit","fruit",431,18,1,1,2.64640372622307,-0.714556208920444,"1"
"19.fruit","fruit",66,19,1,2,2.02530586526477,-0.765138896845329,"1"
"20.fruit","fruit",139,20,1,3,2.55630250076729,-0.656677848061856,"1"
"21.fruit","fruit",529,21,1,2,2.55870857053317,-0.598760223610149,"1"
"22.fruit","fruit",7,22,1,2,1.9912260756925,-0.613148963493575,"1"
"23.fruit","fruit",174,23,1,3,2.58433122436753,-0.71527164562018,"1"
"24.fruit","fruit",670,24,1,1,2.71933128698373,-0.711791727105407,"1"
"25.fruit","fruit",182,25,1,2,2.89597473235906,-0.732100139041111,"1"
"26.fruit","fruit",258,26,1,1,2.68663626926229,-0.621767324270482,"1"
"27.fruit","fruit",77,27,1,3,2.19589965240923,-0.813777968678184,"1"
"28.fruit","fruit",278,28,1,1,2.51851393987789,-0.675410611699439,"1"
"29.fruit","fruit",147,29,1,3,2.32428245529769,-0.705520573197609,"1"
"30.fruit","fruit",207,30,1,3,2.23552844690755,-0.697675183129986,"1"
"31.fruit","fruit",217,31,1,1,2.39794000867204,-0.771829530583365,"1"
"32.fruit","fruit",42,32,1,3,1.77085201164214,-0.847184326565517,"1"
"33.fruit","fruit",87,33,1,2,1.78532983501077,-0.658079461373051,"1"
"34.fruit","fruit",112,34,1,1,2.15533603746506,-0.503328658858675,"1"
"35.fruit","fruit",98,35,1,1,2.17609125905568,-0.686448455722899,"1"
"36.fruit","fruit",185,36,1,1,2.57403126772772,-0.786187664241505,"1"
"37.fruit","fruit",116,37,1,3,2.19312459835446,-0.633053792106482,"1"
"38.fruit","fruit",202,38,1,1,2.58771096501891,-0.71921825323948,"1"
"39.fruit","fruit",483,39,1,3,2.73399928653839,-0.675535581146035,"1"
"40.fruit","fruit",347,40,1,1,2.57863920996807,-0.670976804393879,"1"
"41.fruit","fruit",133,41,1,1,2.38021124171161,-0.684779936142345,"1"
"42.fruit","fruit",378,42,1,1,2.60959440922522,-0.694884129246242,"1"
"43.fruit","fruit",602,43,1,2,2.62940959910272,-0.776275245384888,"1"
"44.fruit","fruit",348,44,1,2,2.37106786227174,-0.749179944792336,"1"
"45.fruit","fruit",123,45,1,3,2.30319605742049,-0.679922788528859,"1"
"46.fruit","fruit",448,46,1,1,2.64443858946784,-0.765539739262028,"1"
"47.fruit","fruit",229,47,1,2,2.40140054078154,-0.620060714407074,"1"
"48.fruit","fruit",173,48,1,1,2.27646180417324,-0.641591901251202,"1"
"49.fruit","fruit",225,49,1,2,2.64345267648619,-0.640876217873306,"1"
"50.fruit","fruit",85,50,1,3,2.2718416065365,-0.738517210865239,"1"
"51.fruit","fruit",88,51,1,3,2.24551266781415,-0.745085229387805,"1"
"52.fruit","fruit",541,52,1,2,2.57403126772772,-0.651403875044515,"1"
"53.fruit","fruit",106,53,1,1,2.11058971029925,-0.731634482801593,"1"
"54.fruit","fruit",149,54,1,3,2.36361197989214,-0.678023599277951,"1"
"55.fruit","fruit",87,55,1,1,2.13353890837022,-0.669688027344388,"1"
"56.fruit","fruit",288,56,1,2,2.5092025223311,-0.738325263732389,"1"
"57.fruit","fruit",98,57,1,2,2.53402610605613,-0.680437617722085,"1"
"58.fruit","fruit",24,58,1,3,2.37106786227174,-0.779365381680148,"1"
"59.fruit","fruit",193,59,1,1,2.57749179983723,-0.675136844735415,"1"
"60.fruit","fruit",67,60,1,1,1.70757017609794,-0.525728123872374,"1"
"61.fruit","fruit",225,61,1,1,2.50105926221775,-0.693383764029666,"1"
"62.fruit","fruit",35,62,1,3,1.92941892571429,-0.595917109820911,"1"
"63.fruit","fruit",584,63,1,2,2.57287160220048,-0.752760220988411,"1"
"64.fruit","fruit",223,64,1,2,2.59328606702046,-0.6700291133935,"1"
"65.fruit","fruit",165,65,1,3,2.31175386105575,-0.79138346782355,"1"
"66.fruit","fruit",163,66,1,1,2.34439227368511,-0.669066432697136,"1"
"67.fruit","fruit",194,67,1,3,2.52244423350632,-0.708895141854386,"1"
"68.fruit","fruit",256,68,1,1,2.42651126136458,-0.717000469455095,"1"
"69.fruit","fruit",317,69,1,1,2.26481782300954,-0.62024566993696,"1"
"70.fruit","fruit",127,70,1,1,2.39967372148104,-0.637252781956281,"1"
"71.fruit","fruit",186,71,1,1,2.55509444857832,-0.619171570384564,"1"
"72.fruit","fruit",19,72,1,2,1.82607480270083,-0.574000033632132,"1"
"73.fruit","fruit",89,73,1,1,2.33041377334919,-0.74263450539085,"1"
"74.fruit","fruit",55,74,1,3,2.19033169817029,-0.567520954816273,"1"
"75.fruit","fruit",160,75,1,1,2.19865708695442,-0.741461920038195,"1"
"76.fruit","fruit",258,76,1,1,2.52244423350632,-0.768744895324633,"1"
"77.fruit","fruit",121,77,1,2,2.31806333496276,-0.669604205636222,"1"
"78.fruit","fruit",220,78,1,2,2.28780172993023,-0.75719031702524,"1"
"79.fruit","fruit",216,79,1,2,2.44247976906445,-0.798512149590857,"1"
"80.fruit","fruit",149,80,1,1,2.45636603312904,-0.756364291048003,"1"
"81.fruit","fruit",193,81,1,2,2.57863920996807,-0.666111473689162,"1"
"82.fruit","fruit",39,82,1,3,2.38021124171161,-0.583782339271295,"1"
"83.fruit","fruit",249,83,1,1,2.31175386105575,-0.663403466108616,"1"
"84.fruit","fruit",106,84,1,3,2.39093510710338,-0.730243782749409,"1"
"85.fruit","fruit",129,85,1,1,2.31806333496276,-0.733475777154769,"1"
"86.fruit","fruit",66,86,1,3,2.39093510710338,-0.737576189216968,"1"
"87.fruit","fruit",104,87,1,2,2.09342168516224,-0.812345478147738,"1"
"88.fruit","fruit",921,88,1,1,2.85430604180108,-0.800047266574217,"1"
"89.fruit","fruit",156,89,1,1,2.19865708695442,-0.728108442492713,"1"
"90.fruit","fruit",134,90,1,3,2.3096301674259,-0.612249795425102,"1"
"91.fruit","fruit",0,91,1,2,2.49692964807321,-0.797081550785543,"1"
"92.fruit","fruit",174,92,1,1,2.51982799377572,-0.652397956834017,"1"
"93.fruit","fruit",0,93,1,2,2.06445798922692,-0.639283285338259,"1"
"94.fruit","fruit",0,94,1,2,2.64246452024212,-0.824779283036625,"1"
"95.fruit","fruit",67,95,1,1,2.31806333496276,-0.627192967729685,"1"
"96.fruit","fruit",248,96,1,3,2.33041377334919,-0.68900132141557,"1"
"97.fruit","fruit",68,97,1,3,2.26007138798507,-0.706107049160539,"1"
"98.fruit","fruit",213,98,1,1,2.52633927738984,-0.726504930859866,"1"
"99.fruit","fruit",176,99,1,2,2.29225607135648,-0.703737280327056,"1"
"100.fruit","fruit",362,100,1,1,2.77815125038364,-0.724024261756292,"1"
"101.fruit","fruit",246,101,1,1,2.60638136511061,-0.654620129513223,"1"
"102.fruit","fruit",111,102,1,2,2.40823996531185,-0.755255657664941,"1"
"103.fruit","fruit",209,103,1,1,2.34439227368511,-0.686244968880463,"1"
"104.fruit","fruit",0,104,1,3,1.69897000433602,-0.585769129568696,"1"
"105.fruit","fruit",68,105,1,1,2.40483371661994,-0.70013768753353,"1"
"106.fruit","fruit",125,106,1,1,2.53655844257153,-0.882135554007757,"1"
"107.fruit","fruit",127,107,1,1,2.33645973384853,-0.797161628262967,"1"
"108.fruit","fruit",195,108,1,1,2.07918124604762,-0.785401228958377,"1"
"109.fruit","fruit",104,109,1,2,2.22010808804005,-0.723716541406156,"1"
"110.fruit","fruit",271,110,1,1,2.60097289568675,-0.733441515414162,"1"
"111.fruit","fruit",309,111,1,1,2.59217675739587,-0.652933954057788,"1"
"112.fruit","fruit",106,112,1,1,2.31806333496276,-0.638080923053747,"1"
"113.fruit","fruit",118,113,1,2,1.79934054945358,-0.758736487141261,"1"
"114.fruit","fruit",126,114,1,3,2.03342375548695,-0.833087539592114,"1"
"115.fruit","fruit",138,115,1,1,2.46239799789896,-0.688268576081851,"1"
"116.fruit","fruit",28,116,1,3,2.12385164096709,-0.729772691214077,"1"
"117.fruit","fruit",151,117,1,1,2.19589965240923,-0.699800660276662,"1"
"118.fruit","fruit",0,118,1,2,2.34044411484012,-0.852915140317342,"1"
"119.fruit","fruit",354,119,1,1,2.46389298898591,-0.628228632376804,"1"
"120.fruit","fruit",136,120,1,1,2.28555730900777,-0.65111866911215,"1"
"121.fruit","fruit",263,121,1,1,2.46834733041216,-0.64314999223175,"1"
"122.fruit","fruit",237,122,1,1,2.57403126772772,-0.689164256112637,"1"
"123.fruit","fruit",89,123,1,2,2.69108149212297,-0.781746711949998,"1"
"124.fruit","fruit",128,124,1,1,2.20139712432045,-0.65366326055364,"1"
"125.fruit","fruit",105,125,1,3,2.47712125471966,-0.704767504006981,"1"
"126.fruit","fruit",335,126,1,2,2.4814426285023,-0.803874340236026,"1"
"127.fruit","fruit",105,127,1,3,2.44870631990508,-0.793566469336919,"1"
"128.fruit","fruit",456,128,1,2,2.88081359228079,-0.771256139220287,"1"
"129.fruit","fruit",248,129,1,1,3.00432137378264,-0.642423298232513,"1"
"130.fruit","fruit",71,130,1,3,2.43616264704076,-0.832373004558701,"1"
"131.fruit","fruit",296,131,1,1,2.52504480703685,-0.809115824249872,"1"
"132.fruit","fruit",462,132,1,1,2.79865064544527,-0.735304562525339,"1"
"133.fruit","fruit",356,133,1,1,2.79309160017658,-0.644289258702667,"1"
"134.fruit","fruit",11,134,1,3,2.10037054511756,-0.676834393401096,"1"
"135.fruit","fruit",0,135,1,1,1.94448267215017,-0.677618879136672,"1"
"136.fruit","fruit",92,136,1,3,2.45788189673399,-0.649974700434795,"1"
"137.fruit","fruit",6,137,1,3,2.25527250510331,-0.673648765543152,"1"
"138.fruit","fruit",55,138,1,1,2.58658730467176,-0.825774670697177,"1"
"139.fruit","fruit",18,139,1,1,2.40823996531185,-0.715387759574394,"1"
"140.fruit","fruit",17,140,1,2,2.45939248775923,-0.864085178065151,"1"
"141.fruit","fruit",80,141,1,3,2.2148438480477,-0.717339609379879,"1"
"142.fruit","fruit",117,142,1,3,2.64640372622307,-0.646556829386894,"1"
"143.fruit","fruit",73,143,1,3,2.39619934709574,-0.69669156696957,"1"
"144.fruit","fruit",78,144,1,3,2.39967372148104,-0.815168773748673,"1"
"145.fruit","fruit",294,145,1,1,2.50379068305718,-0.718112764855746,"1"
"146.fruit","fruit",345,146,1,2,2.50650503240487,-0.738553922649446,"1"
"147.fruit","fruit",226,147,1,1,2.72427586960079,-0.697404977482391,"1"
"148.fruit","fruit",60,148,1,3,2.63042787502502,-0.670340074782897,"1"
"149.fruit","fruit",105,149,1,2,2.64738297011462,-0.815416204359235,"1"
"150.fruit","fruit",27,150,1,1,2.44090908206522,-0.78769040156785,"1"
"151.fruit","fruit",0,151,1,3,2.20682587603185,-0.661170928987373,"1"
"152.fruit","fruit",0,152,1,3,2.38738982633873,-0.645329903388559,"1"
"153.fruit","fruit",74,153,1,1,2.40823996531185,-0.729176121725332,"1"
"154.fruit","fruit",89,154,1,1,2.41329976408125,-0.719015921046795,"1"
"155.fruit","fruit",175,155,1,1,2.45178643552429,-0.72764838322854,"1"
"156.fruit","fruit",50,156,1,1,2.46389298898591,-0.701736546901567,"1"
"157.fruit","fruit",0,157,1,3,2.27875360095283,-0.791547231293717,"1"
"158.fruit","fruit",187,158,1,1,2.46834733041216,-0.650552202351753,"1"
"159.fruit","fruit",147,159,1,1,2.01703333929878,-0.762476380155555,"1"
"160.fruit","fruit",67,160,1,3,2.59659709562646,-0.831764194921174,"1"
"161.fruit","fruit",30,161,1,3,2.12710479836481,-0.652277541440271,"1"
"162.fruit","fruit",200,162,1,1,2.41161970596323,-0.682859247359805,"1"
"163.fruit","fruit",227,163,1,1,2.28330122870355,-0.747584420957815,"1"
"164.fruit","fruit",134,164,1,1,2.41995574848976,-0.648944528600353,"1"
"165.fruit","fruit",366,165,1,1,2.65417654187796,-0.712410102493827,"1"
"166.fruit","fruit",53,166,1,1,2.35602585719312,-0.655664685180792,"1"
"167.fruit","fruit",32,167,1,3,2.0899051114394,-0.733788729392248,"1"
"168.fruit","fruit",252,168,1,1,2.57403126772772,-0.75127605738244,"1"
"169.fruit","fruit",299,169,1,1,2.38916608436453,-0.655060504002252,"1"
"170.fruit","fruit",123,170,1,3,2.35602585719312,-0.828572919824741,"1"
"171.fruit","fruit",147,171,1,1,2.2380461031288,-0.800789406450077,"1"
"172.fruit","fruit",63,172,1,3,2.05690485133647,-0.702414070616178,"1"
"173.fruit","fruit",315,173,1,1,2.78103693862113,-0.732247869873331,"1"
"174.fruit","fruit",127,174,1,1,2.77305469336426,-0.751340565098416,"1"
"175.fruit","fruit",638,175,1,1,2.64048143697042,-0.786701620588038,"1"
