"","x","y","elevation","forest","chaparral"
"1207",245436.7,3767424.4,1247,0,0.18
"1208",245736.7,3767424.4,1293,0,0.24
"1209",246036.7,3767424.4,1389,0,0.25
"1210",246336.7,3767424.4,1279,0,0.23
"1211",246636.7,3767424.4,1179,0,0.21
"1212",246936.7,3767424.4,1626,0,0.23
"1213",247236.7,3767424.4,1332,0,0.36
"1214",247536.7,3767424.4,1398,0,0.35
"1215",247836.7,3767424.4,1583,0.01,0.34
"1216",248136.7,3767424.4,1801,0.02,0.33
"1217",248436.7,3767424.4,1833,0,0.12
"1218",248736.7,3767424.4,1438,0,0.11
"1219",249036.7,3767424.4,1359,0,0.3
"1220",249336.7,3767424.4,1508,0.04,0.32
"1221",249636.7,3767424.4,1610,0.07,0.19
"1222",249936.7,3767424.4,1239,0.1,0.18
"1223",250236.7,3767424.4,1370,0.23,0.22
"1224",250536.7,3767424.4,1208,0.26,0.33
"1225",250836.7,3767424.4,1055,0.38,0.4
"1226",251136.7,3767424.4,655,0.42,0.23
"1227",251436.7,3767424.4,558,0.36,0.19
"1228",251736.7,3767424.4,372,0.25,0.48
"1229",252036.7,3767424.4,165,0.21,0.33
"1230",252336.7,3767424.4,6,0.25,0.07
"1231",252636.7,3767424.4,211,0.12,0.21
"1232",252936.7,3767424.4,125,0.17,0.21
"1233",253236.7,3767424.4,80,0.07,0.12
"1234",254736.7,3767424.4,10,0.01,0.02
"1235",255036.7,3767424.4,0,0,0.03
"1236",258636.7,3767424.4,31,0.1,0.07
"1237",258936.7,3767424.4,584,0.12,0.19
"1238",259236.7,3767424.4,882,0.03,0.25
"1239",259536.7,3767424.4,793,0.18,0.28
"1240",259836.7,3767424.4,560,0.13,0.16
"1241",260136.7,3767424.4,755,0.17,0.25
"1242",260436.7,3767424.4,556,0.1,0.22
"1243",260736.7,3767424.4,724,0.01,0.02
"1244",261036.7,3767424.4,1099,0,0
"1245",261336.7,3767424.4,1298,0,0.05
"1246",261636.7,3767424.4,1459,0,0.14
"1247",261936.7,3767424.4,1651,0.01,0.19
"1248",262236.7,3767424.4,1318,0.02,0.23
"1249",262536.7,3767424.4,1218,0,0.31
"1250",262836.7,3767424.4,937,0.02,0.3
"1251",263136.7,3767424.4,730,0.05,0.28
"1252",263436.7,3767424.4,494,0.07,0.29
"1253",263736.7,3767424.4,396,0.1,0.23
"1254",264036.7,3767424.4,411,0.06,0.15
"1255",264336.7,3767424.4,404,0.02,0.09
"1256",264636.7,3767424.4,300,0,0.03
"1257",264936.7,3767424.4,141,0.02,0.04
"1258",265236.7,3767424.4,13,0.03,0.02
"1259",234036.7,3767124.4,123,0,0
"1260",234336.7,3767124.4,180,0.02,0
"1261",234636.7,3767124.4,115,0.04,0.15
"1262",234936.7,3767124.4,151,0.02,0.29
"1263",235236.7,3767124.4,163,0,0.36
"1264",235536.7,3767124.4,213,0,0.38
"1265",235836.7,3767124.4,266,0,0.26
"1266",236136.7,3767124.4,327,0,0.39
"1267",236436.7,3767124.4,522,0,0.49
"1268",236736.7,3767124.4,598,0,0.44
"1269",237036.7,3767124.4,571,0.03,0.46
"1270",237336.7,3767124.4,444,0.08,0.31
"1271",237636.7,3767124.4,439,0.12,0.34
"1272",237936.7,3767124.4,693,0.04,0.35
"1273",238236.7,3767124.4,745,0.09,0.45
"1274",238536.7,3767124.4,843,0.26,0.49
"1275",238836.7,3767124.4,998,0.41,0.35
"1276",239136.7,3767124.4,769,0.44,0.47
"1277",239436.7,3767124.4,935,0.63,0.36
"1278",239736.7,3767124.4,1127,0.75,0.21
"1279",240036.7,3767124.4,1123,0.79,0.2
"1280",240336.7,3767124.4,778,0.65,0.33
"1281",240636.7,3767124.4,1016,0.58,0.42
"1282",240936.7,3767124.4,1134,0.73,0.24
"1283",241236.7,3767124.4,1384,0.78,0.1
"1284",241536.7,3767124.4,1413,0.61,0.15
"1285",241836.7,3767124.4,1412,0.38,0.25
"1286",242136.7,3767124.4,1354,0.11,0.44
"1287",242436.7,3767124.4,1312,0.06,0.72
"1288",242736.7,3767124.4,1135,0.13,0.59
"1289",243036.7,3767124.4,901,0.09,0.47
"1290",243336.7,3767124.4,958,0.06,0.48
"1291",243636.7,3767124.4,922,0.01,0.48
"1292",243936.7,3767124.4,966,0,0.24
"1293",244236.7,3767124.4,1028,0,0.1
"1294",244536.7,3767124.4,1093,0.01,0.19
"1295",244836.7,3767124.4,931,0,0.33
"1296",245136.7,3767124.4,971,0,0.38
"1297",245436.7,3767124.4,1006,0,0.26
"1298",245736.7,3767124.4,1118,0,0.2
"1299",246036.7,3767124.4,1222,0,0.23
"1300",246336.7,3767124.4,1275,0,0.19
"1301",246636.7,3767124.4,1112,0,0.23
"1302",246936.7,3767124.4,1303,0,0.37
"1303",247236.7,3767124.4,1177,0,0.52
"1304",247536.7,3767124.4,1210,0,0.46
"1305",247836.7,3767124.4,1403,0,0.36
"1306",248136.7,3767124.4,1229,0,0.55
"1307",248436.7,3767124.4,1464,0,0.3
"1308",248736.7,3767124.4,1788,0,0.07
"1309",249036.7,3767124.4,1808,0,0.05
"1310",249336.7,3767124.4,1483,0,0.12
"1311",249636.7,3767124.4,1309,0,0.12
"1312",249936.7,3767124.4,1159,0.01,0.12
"1313",250236.7,3767124.4,1115,0.14,0.16
"1314",250536.7,3767124.4,1025,0.11,0.4
"1315",250836.7,3767124.4,777,0.08,0.54
"1316",251136.7,3767124.4,525,0.1,0.34
"1317",251436.7,3767124.4,713,0.07,0.2
"1318",251736.7,3767124.4,554,0.09,0.46
"1319",252036.7,3767124.4,74,0.36,0.27
"1320",252336.7,3767124.4,204,0.34,0.18
"1321",252636.7,3767124.4,460,0.16,0.44
"1322",252936.7,3767124.4,329,0.21,0.4
"1323",253236.7,3767124.4,356,0.11,0.18
"1324",253536.7,3767124.4,73,0.07,0.06
"1325",253836.7,3767124.4,103,0.06,0
"1326",254136.7,3767124.4,266,0.08,0.04
"1327",254436.7,3767124.4,427,0.05,0.07
"1328",254736.7,3767124.4,435,0.05,0.09
"1329",255036.7,3767124.4,232,0.05,0.05
"1330",255936.7,3767124.4,56,0,0.03
"1331",257736.7,3767124.4,7,0,0
"1332",258336.7,3767124.4,12,0.03,0.04
"1333",258636.7,3767124.4,482,0.1,0.37
"1334",258936.7,3767124.4,804,0.19,0.68
"1335",259236.7,3767124.4,874,0.07,0.62
"1336",259536.7,3767124.4,1139,0.36,0.28
"1337",259836.7,3767124.4,802,0.49,0.1
"1338",260136.7,3767124.4,715,0.22,0.31
"1339",260436.7,3767124.4,941,0.04,0.39
"1340",260736.7,3767124.4,998,0,0.16
"1341",261036.7,3767124.4,1094,0.01,0.04
"1342",261336.7,3767124.4,1197,0,0
"1343",261636.7,3767124.4,1446,0,0.01
"1344",261936.7,3767124.4,1556,0,0.03
"1345",262236.7,3767124.4,1759,0,0.17
"1346",262536.7,3767124.4,1493,0.02,0.23
"1347",262836.7,3767124.4,1362,0.06,0.23
"1348",263136.7,3767124.4,1135,0.09,0.15
"1349",263436.7,3767124.4,917,0.06,0.19
"1350",263736.7,3767124.4,727,0,0.26
"1351",264036.7,3767124.4,630,0,0.21
"1352",264336.7,3767124.4,439,0,0.12
"1353",264636.7,3767124.4,323,0,0.08
"1354",264936.7,3767124.4,235,0,0.06
"1355",233436.7,3766824.4,86,0,0
"1356",233736.7,3766824.4,228,0,0
"1357",234036.7,3766824.4,228,0,0
"1358",234336.7,3766824.4,275,0,0.01
"1359",234636.7,3766824.4,351,0.06,0.25
"1360",234936.7,3766824.4,277,0.01,0.52
"1361",235236.7,3766824.4,228,0.04,0.6
"1362",235536.7,3766824.4,351,0.02,0.67
"1363",235836.7,3766824.4,407,0,0.72
"1364",236136.7,3766824.4,327,0,0.58
"1365",236436.7,3766824.4,294,0,0.41
"1366",236736.7,3766824.4,492,0,0.38
"1367",237036.7,3766824.4,562,0,0.49
"1368",237336.7,3766824.4,666,0.13,0.3
"1369",237636.7,3766824.4,563,0.26,0.25
"1370",237936.7,3766824.4,425,0.25,0.32
"1371",238236.7,3766824.4,503,0.17,0.45
"1372",238536.7,3766824.4,642,0.09,0.52
"1373",238836.7,3766824.4,709,0.38,0.39
"1374",239136.7,3766824.4,733,0.69,0.27
"1375",239436.7,3766824.4,867,0.89,0.08
"1376",239736.7,3766824.4,1283,0.83,0.05
"1377",240036.7,3766824.4,1314,0.86,0.08
"1378",240336.7,3766824.4,1116,0.76,0.22
"1379",240636.7,3766824.4,1127,0.53,0.43
"1380",240936.7,3766824.4,1417,0.39,0.38
"1381",241236.7,3766824.4,1397,0.25,0.26
"1382",241536.7,3766824.4,1257,0.14,0.38
"1383",241836.7,3766824.4,1114,0.05,0.42
"1384",242136.7,3766824.4,1118,0,0.47
"1385",242436.7,3766824.4,1228,0,0.79
"1386",242736.7,3766824.4,1274,0.09,0.84
"1387",243036.7,3766824.4,1219,0.11,0.83
"1388",243336.7,3766824.4,1016,0.1,0.82
"1389",243636.7,3766824.4,864,0.06,0.8
"1390",243936.7,3766824.4,846,0.04,0.53
"1391",244236.7,3766824.4,881,0.02,0.25
"1392",244536.7,3766824.4,885,0.02,0.03
"1393",244836.7,3766824.4,890,0.01,0.22
"1394",245136.7,3766824.4,769,0,0.49
"1395",245436.7,3766824.4,803,0,0.42
"1396",245736.7,3766824.4,1009,0,0.31
"1397",246036.7,3766824.4,880,0,0.34
"1398",246336.7,3766824.4,898,0,0.36
"1399",246636.7,3766824.4,984,0,0.31
"1400",246936.7,3766824.4,1162,0,0.33
"1401",247236.7,3766824.4,1145,0,0.54
"1402",247536.7,3766824.4,1030,0,0.5
"1403",247836.7,3766824.4,970,0,0.45
"1404",248136.7,3766824.4,1216,0,0.43
"1405",248436.7,3766824.4,1249,0,0.3
"1406",248736.7,3766824.4,1201,0,0.23
"1407",249036.7,3766824.4,1368,0.01,0.17
"1408",249336.7,3766824.4,1353,0,0.09
"1409",249636.7,3766824.4,1168,0,0.14
"1410",249936.7,3766824.4,1103,0.02,0.21
"1411",250236.7,3766824.4,1024,0.11,0.28
"1412",250536.7,3766824.4,647,0.13,0.42
"1413",250836.7,3766824.4,257,0.14,0.35
"1414",251136.7,3766824.4,201,0.22,0.21
"1415",251436.7,3766824.4,285,0.24,0.15
"1416",251736.7,3766824.4,108,0.37,0.18
"1417",252036.7,3766824.4,28,0.44,0.16
"1418",252336.7,3766824.4,455,0.13,0.16
"1419",252636.7,3766824.4,514,0.01,0.33
"1420",252936.7,3766824.4,588,0.04,0.46
"1421",253236.7,3766824.4,567,0.01,0.35
"1422",253536.7,3766824.4,382,0.03,0.11
"1423",253836.7,3766824.4,359,0.03,0.04
"1424",254136.7,3766824.4,569,0.09,0.1
"1425",254436.7,3766824.4,546,0.04,0.18
"1426",254736.7,3766824.4,616,0.02,0.22
"1427",255036.7,3766824.4,455,0.12,0.19
"1428",255336.7,3766824.4,256,0.09,0.13
"1429",255636.7,3766824.4,298,0.01,0.15
"1430",255936.7,3766824.4,321,0.01,0.13
"1431",256236.7,3766824.4,98,0,0.22
"1432",257136.7,3766824.4,3,0,0.03
"1433",257436.7,3766824.4,113,0,0
"1434",257736.7,3766824.4,158,0,0.12
"1435",258036.7,3766824.4,295,0,0.25
"1436",258336.7,3766824.4,345,0.02,0.13
"1437",258636.7,3766824.4,596,0.17,0.3
"1438",258936.7,3766824.4,815,0.26,0.59
"1439",259236.7,3766824.4,878,0.2,0.77
"1440",259536.7,3766824.4,1116,0.32,0.59
"1441",259836.7,3766824.4,1125,0.49,0.37
"1442",260136.7,3766824.4,926,0.28,0.48
"1443",260436.7,3766824.4,917,0.02,0.46
"1444",260736.7,3766824.4,1157,0.01,0.45
"1445",261036.7,3766824.4,1103,0.01,0.32
"1446",261336.7,3766824.4,911,0,0.02
"1447",261636.7,3766824.4,1314,0,0
"1448",261936.7,3766824.4,1403,0,0.02
"1449",262236.7,3766824.4,1471,0,0.03
"1450",262536.7,3766824.4,1619,0.04,0.02
"1451",262836.7,3766824.4,1107,0.1,0
"1452",263136.7,3766824.4,1130,0.13,0.02
"1453",263436.7,3766824.4,927,0.07,0.12
"1454",263736.7,3766824.4,666,0.02,0.31
"1455",264036.7,3766824.4,492,0.04,0.36
"1456",264336.7,3766824.4,477,0.04,0.23
"1457",264636.7,3766824.4,353,0.01,0.1
"1458",264936.7,3766824.4,308,0,0.06
"1459",233736.7,3766524.4,156,0,0
"1460",234036.7,3766524.4,357,0,0
"1461",234336.7,3766524.4,440,0.01,0.01
"1462",234636.7,3766524.4,631,0.04,0.15
"1463",234936.7,3766524.4,582,0.1,0.48
"1464",235236.7,3766524.4,571,0.25,0.46
"1465",235536.7,3766524.4,586,0.12,0.57
"1466",235836.7,3766524.4,556,0,0.69
"1467",236136.7,3766524.4,547,0,0.46
"1468",236436.7,3766524.4,480,0,0.45
"1469",236736.7,3766524.4,448,0,0.51
"1470",237036.7,3766524.4,426,0,0.55
"1471",237336.7,3766524.4,406,0.02,0.39
"1472",237636.7,3766524.4,504,0.09,0.3
"1473",237936.7,3766524.4,639,0.28,0.23
"1474",238236.7,3766524.4,682,0.46,0.18
"1475",238536.7,3766524.4,556,0.56,0.25
"1476",238836.7,3766524.4,600,0.67,0.25
"1477",239136.7,3766524.4,887,0.79,0.19
"1478",239436.7,3766524.4,948,0.82,0.09
"1479",239736.7,3766524.4,1267,0.79,0.02
"1480",240036.7,3766524.4,1066,0.82,0.01
"1481",240336.7,3766524.4,1238,0.73,0.04
"1482",240636.7,3766524.4,1185,0.49,0.22
"1483",240936.7,3766524.4,1155,0.11,0.47
"1484",241236.7,3766524.4,1122,0,0.36
"1485",241536.7,3766524.4,941,0,0.54
"1486",241836.7,3766524.4,941,0.04,0.69
"1487",242136.7,3766524.4,894,0.03,0.68
"1488",242436.7,3766524.4,1303,0.04,0.68
"1489",242736.7,3766524.4,1454,0.03,0.73
"1490",243036.7,3766524.4,1279,0.02,0.85
"1491",243336.7,3766524.4,1311,0.04,0.89
"1492",243636.7,3766524.4,1213,0.04,0.9
"1493",243936.7,3766524.4,901,0.08,0.8
"1494",244236.7,3766524.4,785,0.08,0.61
"1495",244536.7,3766524.4,789,0.04,0.45
"1496",244836.7,3766524.4,811,0.01,0.42
"1497",245136.7,3766524.4,790,0.02,0.49
"1498",245436.7,3766524.4,868,0.02,0.52
"1499",245736.7,3766524.4,680,0.01,0.48
"1500",246036.7,3766524.4,743,0.01,0.52
"1501",246336.7,3766524.4,515,0,0.52
"1502",246636.7,3766524.4,703,0,0.44
"1503",246936.7,3766524.4,934,0,0.46
"1504",247236.7,3766524.4,833,0,0.57
"1505",247536.7,3766524.4,811,0,0.59
"1506",247836.7,3766524.4,807,0,0.51
"1507",248136.7,3766524.4,1180,0,0.47
"1508",248436.7,3766524.4,1051,0,0.33
"1509",248736.7,3766524.4,1024,0.03,0.41
"1510",249036.7,3766524.4,921,0.03,0.38
"1511",249336.7,3766524.4,1208,0,0.21
"1512",249636.7,3766524.4,1039,0.01,0.32
"1513",249936.7,3766524.4,538,0.04,0.45
"1514",250236.7,3766524.4,833,0.06,0.37
"1515",250536.7,3766524.4,599,0.1,0.45
"1516",250836.7,3766524.4,71,0.3,0.39
"1517",251136.7,3766524.4,349,0.35,0.3
"1518",251436.7,3766524.4,215,0.54,0.21
"1519",251736.7,3766524.4,155,0.64,0.11
"1520",252036.7,3766524.4,327,0.36,0.17
"1521",252336.7,3766524.4,717,0.2,0.17
"1522",252636.7,3766524.4,561,0.07,0.26
"1523",252936.7,3766524.4,780,0,0.34
"1524",253236.7,3766524.4,670,0,0.44
"1525",253536.7,3766524.4,506,0,0.21
"1526",253836.7,3766524.4,522,0.03,0.05
"1527",254136.7,3766524.4,580,0.06,0.14
"1528",254436.7,3766524.4,750,0.02,0.34
"1529",254736.7,3766524.4,693,0,0.51
"1530",255036.7,3766524.4,672,0.05,0.41
"1531",255336.7,3766524.4,540,0.07,0.33
"1532",255636.7,3766524.4,578,0.02,0.26
"1533",255936.7,3766524.4,562,0.05,0.2
"1534",256236.7,3766524.4,560,0.02,0.31
"1535",256536.7,3766524.4,468,0,0.3
"1536",256836.7,3766524.4,456,0,0.2
"1537",257136.7,3766524.4,669,0,0.28
"1538",257436.7,3766524.4,543,0,0.13
"1539",257736.7,3766524.4,639,0,0.24
"1540",258036.7,3766524.4,596,0,0.36
"1541",258336.7,3766524.4,680,0.08,0.22
"1542",258636.7,3766524.4,622,0.17,0.21
"1543",258936.7,3766524.4,832,0.2,0.37
"1544",259236.7,3766524.4,792,0.28,0.3
"1545",259536.7,3766524.4,1050,0.19,0.37
"1546",259836.7,3766524.4,1307,0.14,0.59
"1547",260136.7,3766524.4,1226,0.08,0.6
"1548",260436.7,3766524.4,1200,0.05,0.42
"1549",260736.7,3766524.4,1020,0.08,0.59
"1550",261036.7,3766524.4,874,0.03,0.52
"1551",261336.7,3766524.4,845,0,0.08
"1552",261636.7,3766524.4,1090,0,0
"1553",261936.7,3766524.4,1239,0,0.02
"1554",262236.7,3766524.4,1338,0,0.01
"1555",262536.7,3766524.4,1334,0.02,0
"1556",262836.7,3766524.4,1391,0.07,0.01
"1557",263136.7,3766524.4,1002,0.1,0.04
"1558",263436.7,3766524.4,756,0.08,0.14
"1559",263736.7,3766524.4,457,0.02,0.22
"1560",264036.7,3766524.4,376,0.11,0.17
"1561",264336.7,3766524.4,245,0.08,0.1
"1562",264636.7,3766524.4,221,0.02,0.08
"1563",233736.7,3766224.4,226,0,0
"1564",234036.7,3766224.4,303,0,0.01
"1565",234336.7,3766224.4,338,0.02,0
"1566",234636.7,3766224.4,481,0.02,0.08
"1567",234936.7,3766224.4,690,0.06,0.1
"1568",235236.7,3766224.4,785,0.19,0.06
"1569",235536.7,3766224.4,828,0.06,0.29
"1570",235836.7,3766224.4,679,0,0.38
"1571",236136.7,3766224.4,697,0,0.3
"1572",236436.7,3766224.4,740,0,0.53
"1573",236736.7,3766224.4,555,0,0.49
"1574",237036.7,3766224.4,675,0,0.32
"1575",237336.7,3766224.4,725,0,0.22
"1576",237636.7,3766224.4,649,0.03,0.22
"1577",237936.7,3766224.4,468,0.11,0.22
"1578",238236.7,3766224.4,697,0.29,0.17
"1579",238536.7,3766224.4,834,0.54,0.21
"1580",238836.7,3766224.4,886,0.59,0.23
"1581",239136.7,3766224.4,777,0.65,0.27
"1582",239436.7,3766224.4,958,0.68,0.24
"1583",239736.7,3766224.4,948,0.7,0.11
"1584",240036.7,3766224.4,1051,0.67,0
"1585",240336.7,3766224.4,855,0.49,0.02
"1586",240636.7,3766224.4,953,0.27,0.16
"1587",240936.7,3766224.4,881,0.05,0.53
"1588",241236.7,3766224.4,955,0,0.51
"1589",241536.7,3766224.4,776,0.07,0.51
"1590",241836.7,3766224.4,748,0.08,0.66
"1591",242136.7,3766224.4,968,0.07,0.72
"1592",242436.7,3766224.4,1214,0.06,0.51
"1593",242736.7,3766224.4,1413,0.02,0.47
"1594",243036.7,3766224.4,1161,0.01,0.67
"1595",243336.7,3766224.4,1212,0.01,0.7
"1596",243636.7,3766224.4,1317,0.05,0.84
"1597",243936.7,3766224.4,1073,0.07,0.91
"1598",244236.7,3766224.4,1017,0.05,0.94
"1599",244536.7,3766224.4,1042,0.04,0.93
"1600",244836.7,3766224.4,785,0,0.89
"1601",245136.7,3766224.4,814,0.07,0.77
"1602",245436.7,3766224.4,760,0.03,0.72
"1603",245736.7,3766224.4,605,0.06,0.74
"1604",246036.7,3766224.4,509,0.05,0.69
"1605",246336.7,3766224.4,368,0.02,0.69
"1606",246636.7,3766224.4,708,0,0.63
"1607",246936.7,3766224.4,766,0,0.5
"1608",247236.7,3766224.4,735,0,0.63
"1609",247536.7,3766224.4,715,0,0.62
"1610",247836.7,3766224.4,843,0,0.51
"1611",248136.7,3766224.4,960,0,0.45
"1612",248436.7,3766224.4,1015,0,0.32
"1613",248736.7,3766224.4,949,0,0.28
"1614",249036.7,3766224.4,788,0.01,0.37
"1615",249336.7,3766224.4,974,0,0.31
"1616",249636.7,3766224.4,807,0,0.41
"1617",249936.7,3766224.4,497,0.05,0.51
"1618",250236.7,3766224.4,324,0.15,0.47
"1619",250536.7,3766224.4,199,0.19,0.56
"1620",250836.7,3766224.4,108,0.27,0.59
"1621",251136.7,3766224.4,271,0.21,0.53
"1622",251436.7,3766224.4,694,0.38,0.4
"1623",251736.7,3766224.4,631,0.32,0.52
"1624",252036.7,3766224.4,734,0.23,0.48
"1625",252336.7,3766224.4,817,0.22,0.36
"1626",252636.7,3766224.4,662,0.2,0.31
"1627",252936.7,3766224.4,816,0.03,0.3
"1628",253236.7,3766224.4,556,0,0.32
"1629",253536.7,3766224.4,544,0,0.08
"1630",253836.7,3766224.4,705,0.02,0.03
"1631",254136.7,3766224.4,791,0.04,0.02
"1632",254436.7,3766224.4,797,0.01,0.19
"1633",254736.7,3766224.4,790,0,0.25
"1634",255036.7,3766224.4,758,0,0.15
"1635",255336.7,3766224.4,848,0,0.1
"1636",255636.7,3766224.4,828,0,0.23
"1637",255936.7,3766224.4,878,0.04,0.45
"1638",256236.7,3766224.4,862,0.01,0.49
"1639",256536.7,3766224.4,768,0,0.32
"1640",256836.7,3766224.4,702,0,0.26
"1641",257136.7,3766224.4,726,0,0.46
"1642",257436.7,3766224.4,747,0,0.28
"1643",257736.7,3766224.4,974,0,0.27
"1644",258036.7,3766224.4,737,0,0.26
"1645",258336.7,3766224.4,900,0.03,0.27
"1646",258636.7,3766224.4,710,0.08,0.24
"1647",258936.7,3766224.4,1059,0.03,0.25
"1648",259236.7,3766224.4,1097,0.06,0.26
"1649",259536.7,3766224.4,1207,0.04,0.14
"1650",259836.7,3766224.4,1295,0.01,0.33
"1651",260136.7,3766224.4,1252,0,0.47
"1652",260436.7,3766224.4,1310,0.03,0.51
"1653",260736.7,3766224.4,1199,0.05,0.74
"1654",261036.7,3766224.4,1169,0.02,0.59
"1655",261336.7,3766224.4,856,0.01,0.18
"1656",261636.7,3766224.4,865,0,0.02
"1657",261936.7,3766224.4,991,0,0.06
"1658",262236.7,3766224.4,847,0,0.03
"1659",262536.7,3766224.4,1154,0,0
"1660",262836.7,3766224.4,1039,0,0.01
"1661",263136.7,3766224.4,954,0.06,0.03
"1662",263436.7,3766224.4,799,0.09,0.14
"1663",263736.7,3766224.4,469,0.02,0.19
"1664",264036.7,3766224.4,331,0.05,0.12
"1665",264336.7,3766224.4,211,0.04,0.09
"1666",264636.7,3766224.4,152,0,0.04
"1667",234036.7,3765924.4,232,0,0.05
"1668",234336.7,3765924.4,285,0,0.03
"1669",234636.7,3765924.4,520,0,0.01
"1670",234936.7,3765924.4,631,0,0.01
"1671",235236.7,3765924.4,721,0,0
"1672",235536.7,3765924.4,838,0,0.05
"1673",235836.7,3765924.4,815,0,0.12
"1674",236136.7,3765924.4,671,0,0.09
"1675",236436.7,3765924.4,871,0,0.28
"1676",236736.7,3765924.4,784,0,0.29
"1677",237036.7,3765924.4,750,0,0.08
"1678",237336.7,3765924.4,849,0.03,0
"1679",237636.7,3765924.4,828,0.15,0.08
"1680",237936.7,3765924.4,853,0.27,0.09
"1681",238236.7,3765924.4,557,0.34,0.23
"1682",238536.7,3765924.4,747,0.17,0.48
"1683",238836.7,3765924.4,825,0.2,0.57
"1684",239136.7,3765924.4,925,0.34,0.53
"1685",239436.7,3765924.4,894,0.39,0.37
"1686",239736.7,3765924.4,850,0.43,0.22
"1687",240036.7,3765924.4,905,0.45,0.04
"1688",240336.7,3765924.4,808,0.41,0.11
"1689",240636.7,3765924.4,766,0.17,0.18
"1690",240936.7,3765924.4,717,0,0.49
"1691",241236.7,3765924.4,811,0.01,0.65
"1692",241536.7,3765924.4,572,0.04,0.73
"1693",241836.7,3765924.4,887,0.04,0.7
"1694",242136.7,3765924.4,1156,0.05,0.6
"1695",242436.7,3765924.4,1335,0.05,0.45
"1696",242736.7,3765924.4,1309,0.01,0.39
"1697",243036.7,3765924.4,1096,0.01,0.46
"1698",243336.7,3765924.4,967,0.02,0.58
"1699",243636.7,3765924.4,1374,0.04,0.69
"1700",243936.7,3765924.4,1391,0.06,0.78
"1701",244236.7,3765924.4,1242,0.03,0.85
"1702",244536.7,3765924.4,1205,0.01,0.9
"1703",244836.7,3765924.4,1153,0.02,0.98
"1704",245136.7,3765924.4,937,0.04,0.89
"1705",245436.7,3765924.4,999,0.05,0.75
"1706",245736.7,3765924.4,594,0.08,0.74
"1707",246036.7,3765924.4,648,0.07,0.78
"1708",246336.7,3765924.4,363,0,0.76
"1709",246636.7,3765924.4,445,0,0.59
"1710",246936.7,3765924.4,487,0,0.48
"1711",247236.7,3765924.4,467,0,0.61
"1712",247536.7,3765924.4,569,0.03,0.68
"1713",247836.7,3765924.4,750,0.01,0.53
"1714",248136.7,3765924.4,667,0.01,0.51
"1715",248436.7,3765924.4,872,0.01,0.33
"1716",248736.7,3765924.4,801,0.01,0.39
"1717",249036.7,3765924.4,507,0.01,0.39
"1718",249336.7,3765924.4,643,0.05,0.31
"1719",249636.7,3765924.4,603,0.12,0.28
"1720",249936.7,3765924.4,310,0.14,0.46
"1721",250236.7,3765924.4,219,0.18,0.55
"1722",250536.7,3765924.4,452,0.14,0.73
"1723",250836.7,3765924.4,397,0.13,0.75
"1724",251136.7,3765924.4,493,0.04,0.84
"1725",251436.7,3765924.4,655,0.08,0.78
"1726",251736.7,3765924.4,968,0.05,0.76
"1727",252036.7,3765924.4,978,0.04,0.73
"1728",252336.7,3765924.4,927,0.12,0.6
"1729",252636.7,3765924.4,773,0.15,0.45
"1730",252936.7,3765924.4,907,0.11,0.28
"1731",253236.7,3765924.4,913,0.06,0.19
"1732",253536.7,3765924.4,828,0,0
"1733",253836.7,3765924.4,921,0,0.01
"1734",254136.7,3765924.4,889,0,0.04
"1735",254436.7,3765924.4,1006,0,0.02
"1736",254736.7,3765924.4,1053,0,0.04
"1737",255036.7,3765924.4,1112,0,0.05
"1738",255336.7,3765924.4,1128,0.07,0.02
"1739",255636.7,3765924.4,1154,0.03,0.17
"1740",255936.7,3765924.4,1147,0.01,0.41
"1741",256236.7,3765924.4,966,0,0.54
"1742",256536.7,3765924.4,801,0,0.43
"1743",256836.7,3765924.4,776,0,0.33
"1744",257136.7,3765924.4,789,0,0.48
"1745",257436.7,3765924.4,894,0,0.29
"1746",257736.7,3765924.4,921,0.01,0.17
"1747",258036.7,3765924.4,859,0,0.13
"1748",258336.7,3765924.4,1209,0.03,0.41
"1749",258636.7,3765924.4,906,0.14,0.34
"1750",258936.7,3765924.4,1099,0.1,0.18
"1751",259236.7,3765924.4,1315,0,0.29
"1752",259536.7,3765924.4,1419,0,0.07
"1753",259836.7,3765924.4,1341,0,0.11
"1754",260136.7,3765924.4,1141,0,0.17
"1755",260436.7,3765924.4,1009,0,0.29
"1756",260736.7,3765924.4,1226,0,0.44
"1757",261036.7,3765924.4,953,0,0.52
"1758",261336.7,3765924.4,1015,0,0.3
"1759",261636.7,3765924.4,667,0,0.03
"1760",261936.7,3765924.4,673,0,0.14
"1761",262236.7,3765924.4,885,0,0.13
"1762",262536.7,3765924.4,728,0,0.06
"1763",262836.7,3765924.4,759,0.02,0.1
"1764",263136.7,3765924.4,742,0.09,0.06
"1765",263436.7,3765924.4,514,0.08,0.13
"1766",263736.7,3765924.4,477,0.01,0.14
"1767",264036.7,3765924.4,385,0,0.07
"1768",264336.7,3765924.4,355,0,0.04
"1769",264636.7,3765924.4,310,0,0.03
"1770",233736.7,3765624.4,2,0,0
"1771",234036.7,3765624.4,283,0,0.04
"1772",234336.7,3765624.4,381,0,0.02
"1773",234636.7,3765624.4,499,0,0
"1774",234936.7,3765624.4,712,0,0
"1775",235236.7,3765624.4,689,0,0
"1776",235536.7,3765624.4,772,0,0
"1777",235836.7,3765624.4,592,0,0
