"","Source","Time","Ener"
"6474","COUP.554",460638,2.47
"6475","COUP.554",460653,2.24
"6476","COUP.554",460656,4.18
"6477","COUP.554",460675,3.11
"6478","COUP.554",460716,6.19
"6479","COUP.554",460747,4.55
"6480","COUP.554",460754,4.55
"6481","COUP.554",460788,4.32
"6482","COUP.554",460795,5.46
"6483","COUP.554",460807,4.08
"6484","COUP.554",460817,2.89
"6485","COUP.554",460826,2.8
"6486","COUP.554",460832,3.28
"6487","COUP.554",460857,4.11
"6488","COUP.554",460895,3.55
"6489","COUP.554",460911,2.92
"6490","COUP.554",460936,2.81
"6491","COUP.554",460939,5.08
"6492","COUP.554",460980,5.77
"6493","COUP.554",460983,4.86
"6494","COUP.554",460992,3.67
"6495","COUP.554",460999,6.54
"6496","COUP.554",461008,3.17
"6497","COUP.554",461011,4.14
"6498","COUP.554",461014,5.27
"6499","COUP.554",461043,4.51
"6500","COUP.554",461052,3.19
"6501","COUP.554",461065,3.31
"6502","COUP.554",461077,6.35
"6503","COUP.554",461084,2.93
"6504","COUP.554",461137,2.62
"6505","COUP.554",461143,4.3
"6506","COUP.554",461156,2.76
"6507","COUP.554",461165,2.53
"6508","COUP.554",461181,4.29
"6509","COUP.554",461200,2.44
"6510","COUP.554",461225,3.74
"6511","COUP.554",461247,4.03
"6512","COUP.554",461266,2.99
"6513","COUP.554",461275,3.38
"6514","COUP.554",461316,2.72
"6515","COUP.554",461388,1.81
"6516","COUP.554",461417,2.51
"6517","COUP.554",461426,4.54
"6518","COUP.554",461457,2.91
"6519","COUP.554",461473,4.17
"6520","COUP.554",461476,2.32
"6521","COUP.554",461501,2.85
"6522","COUP.554",461536,2.91
"6523","COUP.554",461545,2.59
"6524","COUP.554",461552,3.98
"6525","COUP.554",461561,3.01
"6526","COUP.554",461583,3.83
"6527","COUP.554",461605,3.03
"6528","COUP.554",461618,6.88
"6529","COUP.554",461674,2.65
"6530","COUP.554",461693,2.93
"6531","COUP.554",461712,5.33
"6532","COUP.554",461715,5.23
"6533","COUP.554",461746,3.02
"6534","COUP.554",461753,6.05
"6535","COUP.554",461784,3.11
"6536","COUP.554",461787,7.15
"6537","COUP.554",461831,3.46
"6538","COUP.554",461856,4.08
"6539","COUP.554",461900,7.48
"6540","COUP.554",461919,1.7
"6541","COUP.554",461950,2.36
"6542","COUP.554",461994,7.16
"6543","COUP.554",462057,3.69
"6544","COUP.554",462082,3.03
"6545","COUP.554",462123,3.05
"6546","COUP.554",462152,3.55
"6547","COUP.554",462161,3.23
"6548","COUP.554",462192,4.84
"6549","COUP.554",462205,2.65
"6550","COUP.554",462265,4.39
"6551","COUP.554",462302,7.23
"6552","COUP.554",462340,4.36
"6553","COUP.554",462353,1.69
"6554","COUP.554",462375,4.62
"6555","COUP.554",462378,2.65
"6556","COUP.554",462412,3.36
"6557","COUP.554",462422,3.47
"6558","COUP.554",462453,3.82
"6559","COUP.554",462484,4.53
"6560","COUP.554",462506,2.74
"6561","COUP.554",462522,2.29
"6562","COUP.554",462582,5.03
"6563","COUP.554",462585,3.59
"6564","COUP.554",462591,4.22
"6565","COUP.554",462607,1.51
"6566","COUP.554",462641,3.2
"6567","COUP.554",462645,3.45
"6568","COUP.554",462676,3.87
"6569","COUP.554",462704,5.48
"6570","COUP.554",462711,2.33
"6571","COUP.554",462736,3.56
"6572","COUP.554",462836,2.53
"6573","COUP.554",462846,3.37
"6574","COUP.554",462874,5.66
"6575","COUP.554",462896,2.85
"6576","COUP.554",462902,3.25
"6577","COUP.554",462905,4.33
"6578","COUP.554",462927,4.39
"6579","COUP.554",462981,2.54
"6580","COUP.554",462984,4.13
"6581","COUP.554",463028,4.33
"6582","COUP.554",463031,5.24
"6583","COUP.554",463040,2.9
"6584","COUP.554",463100,2.97
"6585","COUP.554",463157,4.37
"6586","COUP.554",463292,1.35
"6587","COUP.554",463342,3.3
"6588","COUP.554",463370,2.58
"6589","COUP.554",463373,3.85
"6590","COUP.554",463420,4.64
"6591","COUP.554",463420,3.33
"6592","COUP.554",463424,3.61
"6593","COUP.554",463439,5.31
"6594","COUP.554",463452,5.34
"6595","COUP.554",463468,5.29
"6596","COUP.554",463468,2.41
"6597","COUP.554",463486,5.72
"6598","COUP.554",463515,1.94
"6599","COUP.554",463559,2.46
"6600","COUP.554",463587,4.98
"6601","COUP.554",463600,3.69
"6602","COUP.554",463609,4.97
"6603","COUP.554",463618,1.84
"6604","COUP.554",463625,4.09
"6605","COUP.554",463643,2.47
"6606","COUP.554",463665,5.93
"6607","COUP.554",463691,4.17
"6608","COUP.554",463694,4.32
"6609","COUP.554",463706,4.92
"6610","COUP.554",463709,4.57
"6611","COUP.554",463713,2.41
"6612","COUP.554",463722,9.37
"6613","COUP.554",463731,3.71
"6614","COUP.554",463747,3.29
"6615","COUP.554",463757,3.72
"6616","COUP.554",463763,3.42
"6617","COUP.554",463785,3.08
"6618","COUP.554",463788,3.45
"6619","COUP.554",463794,2.41
"6620","COUP.554",463804,6
"6621","COUP.554",463807,3.5
"6622","COUP.554",463829,3.87
"6623","COUP.554",463870,2.5
"6624","COUP.554",463898,5.55
"6625","COUP.554",463926,2.87
"6626","COUP.554",463942,3
"6627","COUP.554",463948,5.96
"6628","COUP.554",463970,3.31
"6629","COUP.554",464020,3.29
"6630","COUP.554",464033,3.92
"6631","COUP.554",464036,4.44
"6632","COUP.554",464093,3.6
"6633","COUP.554",464096,3
"6634","COUP.554",464130,3.5
"6635","COUP.554",464155,3.09
"6636","COUP.554",464177,1.95
"6637","COUP.554",464193,2.21
"6638","COUP.554",464269,2.01
"6639","COUP.554",464272,2.63
"6640","COUP.554",464356,4.43
"6641","COUP.554",464356,1.61
"6642","COUP.554",464388,3.13
"6643","COUP.554",464404,3.78
"6644","COUP.554",464426,2.96
"6645","COUP.554",464438,5.57
"6646","COUP.554",464441,5.55
"6647","COUP.554",464466,3.69
"6648","COUP.554",464510,4.99
"6649","COUP.554",464520,5.02
"6650","COUP.554",464523,6.05
"6651","COUP.554",464529,5.41
"6652","COUP.554",464554,6.14
"6653","COUP.554",464570,3.95
"6654","COUP.554",464611,4.14
"6655","COUP.554",464633,2.43
"6656","COUP.554",464639,3.93
"6657","COUP.554",464677,3.61
"6658","COUP.554",464718,3.62
"6659","COUP.554",464759,9.47
"6660","COUP.554",464784,6.77
"6661","COUP.554",464790,1.14
"6662","COUP.554",464856,3.44
"6663","COUP.554",464865,2.67
"6664","COUP.554",464900,4.42
"6665","COUP.554",464912,1.77
"6666","COUP.554",464928,6.65
"6667","COUP.554",464931,3.49
"6668","COUP.554",465004,4.94
"6669","COUP.554",465013,4.82
"6670","COUP.554",465041,8.34
"6671","COUP.554",465051,2.02
"6672","COUP.554",465066,3.74
"6673","COUP.554",465098,5.67
"6674","COUP.554",465101,2.34
"6675","COUP.554",465104,2.46
"6676","COUP.554",465123,6.93
"6677","COUP.554",465189,3.39
"6678","COUP.554",465205,4.5
"6679","COUP.554",465227,3.04
"6680","COUP.554",465245,4.11
"6681","COUP.554",465299,3.64
"6682","COUP.554",465308,5.79
"6683","COUP.554",465318,4.56
"6684","COUP.554",465336,3.94
"6685","COUP.554",465340,2.81
"6686","COUP.554",465387,5.91
"6687","COUP.554",465390,4.23
"6688","COUP.554",465396,3.23
"6689","COUP.554",465437,2.82
"6690","COUP.554",465440,3.79
"6691","COUP.554",465459,2.73
"6692","COUP.554",465516,4.29
"6693","COUP.554",465522,6.87
"6694","COUP.554",465538,1.2
"6695","COUP.554",465541,4.8
"6696","COUP.554",465553,2.45
"6697","COUP.554",465563,3.91
"6698","COUP.554",465616,4.39
"6699","COUP.554",465619,7.02
"6700","COUP.554",465638,7.78
"6701","COUP.554",465673,2.38
"6702","COUP.554",465717,3.99
"6703","COUP.554",465729,3.63
"6704","COUP.554",465767,1.96
"6705","COUP.554",465776,6.34
"6706","COUP.554",465783,2.43
"6707","COUP.554",465798,5.51
"6708","COUP.554",465817,5.5
"6709","COUP.554",465826,8.18
"6710","COUP.554",465845,7.88
"6711","COUP.554",465864,2.55
"6712","COUP.554",465886,5.32
"6713","COUP.554",465924,4.99
"6714","COUP.554",465936,4.45
"6715","COUP.554",465940,3.67
"6716","COUP.554",465977,4.28
"6717","COUP.554",466071,4.75
"6718","COUP.554",466093,6.78
"6719","COUP.554",466119,4.59
"6720","COUP.554",466128,5.62
"6721","COUP.554",466172,2.97
"6722","COUP.554",466200,3.54
"6723","COUP.554",466213,2.67
"6724","COUP.554",466254,4.57
"6725","COUP.554",466335,4.67
"6726","COUP.554",466345,3.56
"6727","COUP.554",466360,4.98
"6728","COUP.554",466373,3.33
"6729","COUP.554",466376,2.54
"6730","COUP.554",466395,1.68
"6731","COUP.554",466439,4.65
"6732","COUP.554",466452,6.19
"6733","COUP.554",466455,5.16
"6734","COUP.554",466464,0.67
"6735","COUP.554",466470,6.46
"6736","COUP.554",466486,2.37
"6737","COUP.554",466524,3.04
"6738","COUP.554",466590,3.02
"6739","COUP.554",466634,5.65
"6740","COUP.554",466684,2.6
"6741","COUP.554",466725,2.24
"6742","COUP.554",466728,5.4
"6743","COUP.554",466775,3.7
"6744","COUP.554",466788,4.68
"6745","COUP.554",466794,2.9
"6746","COUP.554",466825,3.06
"6747","COUP.554",466854,4.32
"6748","COUP.554",466857,2.38
"6749","COUP.554",466913,3.72
"6750","COUP.554",466916,4.16
"6751","COUP.554",466976,3.85
"6752","COUP.554",467001,4.12
"6753","COUP.554",467011,6.11
"6754","COUP.554",467029,3.48
"6755","COUP.554",467036,4.22
"6756","COUP.554",467051,1.63
"6757","COUP.554",467058,3.71
"6758","COUP.554",467073,4.29
"6759","COUP.554",467136,1.3
"6760","COUP.554",467240,2.4
"6761","COUP.554",467262,5.22
"6762","COUP.554",467271,2.23
"6763","COUP.554",467315,3.49
"6764","COUP.554",467337,1.79
"6765","COUP.554",467419,3.76
"6766","COUP.554",467463,5.88
"6767","COUP.554",467469,4.7
"6768","COUP.554",467488,4.79
"6769","COUP.554",467538,2.67
"6770","COUP.554",467557,3.76
"6771","COUP.554",467601,2.53
"6772","COUP.554",467607,2.86
"6773","COUP.554",467689,4.93
"6774","COUP.554",467705,3.08
"6775","COUP.554",467736,4.49
"6776","COUP.554",467852,3.91
"6777","COUP.554",467896,2.74
"6778","COUP.554",467900,3.61
"6779","COUP.554",467922,2.38
"6780","COUP.554",467934,2.94
"6781","COUP.554",467950,3.56
"6782","COUP.554",467966,6.11
"6783","COUP.554",467987,4.65
"6784","COUP.554",467994,4.87
"6785","COUP.554",468009,5.34
"6786","COUP.554",468019,4.97
"6787","COUP.554",468019,3.89
"6788","COUP.554",468031,4.69
"6789","COUP.554",468104,3.84
"6790","COUP.554",468113,3.78
"6791","COUP.554",468141,3.43
"6792","COUP.554",468179,5.04
"6793","COUP.554",468182,4.61
"6794","COUP.554",468201,6.38
"6795","COUP.554",468270,1.97
"6796","COUP.554",468292,3.95
"6797","COUP.554",468314,4.17
"6798","COUP.554",468327,3.12
"6799","COUP.554",468430,3.59
"6800","COUP.554",468446,4.91
"6801","COUP.554",468456,3.38
"6802","COUP.554",468506,4.47
"6803","COUP.554",468525,4.07
"6804","COUP.554",468572,1.86
"6805","COUP.554",468591,1.42
"6806","COUP.554",468603,6.18
"6807","COUP.554",468663,3.5
"6808","COUP.554",468691,1.82
"6809","COUP.554",468704,4.32
"6810","COUP.554",468732,4.85
"6811","COUP.554",468741,2.96
"6812","COUP.554",468763,3.85
"6813","COUP.554",468773,3.03
"6814","COUP.554",468823,1.43
"6815","COUP.554",468836,4.47
"6816","COUP.554",468839,3.82
"6817","COUP.554",468858,1.63
"6818","COUP.554",468873,3.47
"6819","COUP.554",468898,1.63
"6820","COUP.554",468942,4.37
"6821","COUP.554",468967,4.34
"6822","COUP.554",468983,1.39
"6823","COUP.554",468999,2.64
"6824","COUP.554",469005,4.33
"6825","COUP.554",469027,2.81
"6826","COUP.554",469081,3.6
"6827","COUP.554",469121,3.34
"6828","COUP.554",469156,2.23
"6829","COUP.554",469228,4.56
"6830","COUP.554",469260,3.53
"6831","COUP.554",469294,3.02
"6832","COUP.554",469307,3.41
"6833","COUP.554",469316,2.97
"6834","COUP.554",469322,2.07
"6835","COUP.554",469326,5.48
"6836","COUP.554",469338,5.31
"6837","COUP.554",469376,3.35
"6838","COUP.554",469382,3.57
"6839","COUP.554",469395,4.85
"6840","COUP.554",469486,4.16
"6841","COUP.554",469489,5.98
"6842","COUP.554",469517,3.95
"6843","COUP.554",469571,2.42
"6844","COUP.554",469621,3.18
"6845","COUP.554",469624,3.12
"6846","COUP.554",469662,2.54
"6847","COUP.554",469668,3.95
"6848","COUP.554",469671,3.93
"6849","COUP.554",469681,3.43
"6850","COUP.554",469702,2.56
"6851","COUP.554",469746,3.51
"6852","COUP.554",469750,4.16
"6853","COUP.554",469847,4
"6854","COUP.554",469853,4.29
"6855","COUP.554",469869,3.85
"6856","COUP.554",469878,5
"6857","COUP.554",469907,5.91
"6858","COUP.554",469919,4.18
"6859","COUP.554",469944,7.55
"6860","COUP.554",469951,4.16
"6861","COUP.554",469960,5.44
"6862","COUP.554",469973,3.16
"6863","COUP.554",469979,4.47
"6864","COUP.554",469982,2.45
"6865","COUP.554",470064,5.96
"6866","COUP.554",470070,3.46
"6867","COUP.554",470101,4.03
"6868","COUP.554",470120,3.17
"6869","COUP.554",470136,3.42
"6870","COUP.554",470142,4.16
"6871","COUP.554",470180,1.86
"6872","COUP.554",470192,4.32
"6873","COUP.554",470296,3.85
"6874","COUP.554",470309,4.51
"6875","COUP.554",470312,2.49
"6876","COUP.554",470375,5.61
"6877","COUP.554",470394,3.17
"6878","COUP.554",470397,4.29
"6879","COUP.554",470403,8.23
"6880","COUP.554",470409,2.88
"6881","COUP.554",470412,5.76
"6882","COUP.554",470419,5.93
"6883","COUP.554",470425,6.31
"6884","COUP.554",470481,5.82
"6885","COUP.554",470500,2.32
"6886","COUP.554",470588,1.61
"6887","COUP.554",470604,3.81
"6888","COUP.554",470660,5.81
"6889","COUP.554",470689,6.34
"6890","COUP.554",470726,3.02
"6891","COUP.554",470736,5.28
"6892","COUP.554",470739,6.68
"6893","COUP.554",470742,6.42
"6894","COUP.554",470752,2.73
"6895","COUP.554",470761,2.66
"6896","COUP.554",470767,3.92
"6897","COUP.554",470780,4.01
"6898","COUP.554",470849,3.28
"6899","COUP.554",470868,2.92
"6900","COUP.554",470884,3.78
"6901","COUP.554",470912,2.96
"6902","COUP.554",471063,3.3
"6903","COUP.554",471072,2.3
"6904","COUP.554",471078,2.51
"6905","COUP.554",471081,5.63
"6906","COUP.554",471150,4.27
"6907","COUP.554",471172,2.36
"6908","COUP.554",471194,4.34
"6909","COUP.554",471216,2.51
"6910","COUP.554",471223,2.2
"6911","COUP.554",471251,4.97
"6912","COUP.554",471282,2.04
"6913","COUP.554",471326,4.14
"6914","COUP.554",471333,3.96
"6915","COUP.554",471339,5.36
"6916","COUP.554",471342,2.96
"6917","COUP.554",471392,7.14
"6918","COUP.554",471395,5.38
"6919","COUP.554",471449,3.83
"6920","COUP.554",471452,6.75
"6921","COUP.554",471465,3.01
"6922","COUP.554",471487,5.84
"6923","COUP.554",471490,4.92
"6924","COUP.554",471502,4.29
"6925","COUP.554",471512,2.61
"6926","COUP.554",471527,6.75
"6927","COUP.554",471587,2.85
"6928","COUP.554",471609,5.6
"6929","COUP.554",471653,2.36
"6930","COUP.554",471697,3.4
"6931","COUP.554",471719,1.95
"6932","COUP.554",471747,4.64
"6933","COUP.554",471788,2.16
"6934","COUP.554",471801,6.83
"6935","COUP.554",471838,1.91
"6936","COUP.554",471857,3.3
"6937","COUP.554",471860,4.39
"6938","COUP.554",471864,5.82
"6939","COUP.554",471876,6.6
"6940","COUP.554",471929,2.64
"6941","COUP.554",472033,3.26
"6942","COUP.554",472058,5.11
"6943","COUP.554",472071,4.83
"6944","COUP.554",472083,2.7
"6945","COUP.554",472087,8.59
"6946","COUP.554",472093,4.2
"6947","COUP.554",472112,4.09
"6948","COUP.554",472168,3.56
"6949","COUP.554",472237,3.43
"6950","COUP.554",472240,5.6
"6951","COUP.554",472247,6.26
"6952","COUP.554",472253,2.73
"6953","COUP.554",472303,0.92
"6954","COUP.554",472306,4.51
"6955","COUP.554",472354,3.97
"6956","COUP.554",472401,3.41
"6957","COUP.554",472482,5.35
"6958","COUP.554",472507,1.68
"6959","COUP.554",472539,2.58
"6960","COUP.554",472548,3.57
"6961","COUP.554",472558,3.1
"6962","COUP.554",472567,2.52
"6963","COUP.554",472595,2.16
"6964","COUP.554",472771,4.65
"6965","COUP.554",472790,5.12
"6966","COUP.554",472825,1.71
"6967","COUP.554",472834,5.52
"6968","COUP.554",472840,3.34
"6969","COUP.554",472884,3.11
"6970","COUP.554",472887,3.92
"6971","COUP.554",472906,3.49
"6972","COUP.554",472916,4.37
"6973","COUP.554",472925,1.35
"6974","COUP.554",472928,3.31
"6975","COUP.554",472941,3.19
"6976","COUP.554",472969,4.4
"6977","COUP.554",472975,1.99
"6978","COUP.554",472982,3.61
"6979","COUP.554",472985,2.75
"6980","COUP.554",473035,4.63
"6981","COUP.554",473070,4.34
"6982","COUP.554",473085,3.67
"6983","COUP.554",473095,6.13
"6984","COUP.554",473114,3.27
"6985","COUP.554",473126,4.58
"6986","COUP.554",473151,4.59
"6987","COUP.554",473154,5.14
"6988","COUP.554",473205,3.95
"6989","COUP.554",473242,2.42
"6990","COUP.554",473255,2.69
"6991","COUP.554",473290,3.72
"6992","COUP.554",473299,2.46
"6993","COUP.554",473456,3.64
"6994","COUP.554",473462,7.98
"6995","COUP.554",473481,1.71
"6996","COUP.554",473487,3
"6997","COUP.554",473491,4.14
"6998","COUP.554",473619,1.91
"6999","COUP.554",473619,5.71
"7000","COUP.554",473629,9.59
"7001","COUP.554",473632,4.96
"7002","COUP.554",473641,2.27
"7003","COUP.554",473644,2.61
"7004","COUP.554",473651,2.6
"7005","COUP.554",473761,1.83
"7006","COUP.554",473776,3.83
"7007","COUP.554",473786,1.81
"7008","COUP.554",473823,2.91
"7009","COUP.554",473833,5.56
"7010","COUP.554",473852,5.55
"7011","COUP.554",473855,3.14
"7012","COUP.554",473871,1.74
"7013","COUP.554",473883,2.52
"7014","COUP.554",473889,2.61
"7015","COUP.554",474025,6.23
"7016","COUP.554",474053,4.42
"7017","COUP.554",474059,4.13
"7018","COUP.554",474078,3.65
"7019","COUP.554",474103,4.73
"7020","COUP.554",474147,1.67
"7021","COUP.554",474166,5.17
"7022","COUP.554",474207,3.55
"7023","COUP.554",474251,2.96
"7024","COUP.554",474282,5.47
"7025","COUP.554",474304,2.91
"7026","COUP.554",474326,5.14
"7027","COUP.554",474335,3.57
"7028","COUP.554",474348,3.35
"7029","COUP.554",474383,0.81
"7030","COUP.554",474392,3.25
"7031","COUP.554",474423,4.11
"7032","COUP.554",474445,4.19
"7033","COUP.554",474537,3.56
"7034","COUP.554",474546,9.77
"7035","COUP.554",474546,3.08
"7036","COUP.554",474593,5.21
"7037","COUP.554",474615,3.7
"7038","COUP.554",474618,2.11
"7039","COUP.554",474634,4.95
"7040","COUP.554",474659,2.68
"7041","COUP.554",474703,4.31
"7042","COUP.554",474709,3.84
"7043","COUP.554",474756,4.08
"7044","COUP.554",474788,5.89
"7045","COUP.554",474794,3.17
"7046","COUP.554",474800,4.33
"7047","COUP.554",474813,3.2
"7048","COUP.554",474847,3.55
"7049","COUP.554",474851,6.01
"7050","COUP.554",474866,1.78
"7051","COUP.554",474873,3.89
"7052","COUP.554",474913,6.1
"7053","COUP.554",474939,3.29
"7054","COUP.554",474942,3.2
"7055","COUP.554",475017,4.3
"7056","COUP.554",475033,4.42
"7057","COUP.554",475155,3.25
"7058","COUP.554",475158,4.24
"7059","COUP.554",475165,4.55
"7060","COUP.554",475174,3.16
"7061","COUP.554",475180,3.83
"7062","COUP.554",475184,2.39
"7063","COUP.554",475190,5.81
"7064","COUP.554",475209,3.86
"7065","COUP.554",475221,1.8
"7066","COUP.554",475265,1.84
"7067","COUP.554",475281,2.02
"7068","COUP.554",475378,2.38
"7069","COUP.554",475413,2.8
"7070","COUP.554",475429,2.89
"7071","COUP.554",475451,1.75
"7072","COUP.554",475457,4.13
"7073","COUP.554",475488,3.67
"7074","COUP.554",475529,3.14
"7075","COUP.554",475548,2.87
"7076","COUP.554",475560,3.11
"7077","COUP.554",475573,1.98
"7078","COUP.554",475576,2.07
"7079","COUP.554",475582,3.44
"7080","COUP.554",475604,3.38
"7081","COUP.554",475645,2.45
"7082","COUP.554",475664,2.77
"7083","COUP.554",475683,3.58
"7084","COUP.554",475708,5.06
"7085","COUP.554",475727,2.44
"7086","COUP.554",475733,3.22
"7087","COUP.554",475746,2.94
"7088","COUP.554",475752,5.91
"7089","COUP.554",475793,9.82
"7090","COUP.554",475821,2.1
"7091","COUP.554",475843,6.75
"7092","COUP.554",475865,1.89
"7093","COUP.554",475871,3.08
"7094","COUP.554",475893,4.64
"7095","COUP.554",475915,4.02
"7096","COUP.554",475922,3.49
"7097","COUP.554",475937,2.88
"7098","COUP.554",475972,6.89
"7099","COUP.554",475997,1.78
"7100","COUP.554",476025,4.49
"7101","COUP.554",476063,5.63
"7102","COUP.554",476101,4.61
"7103","COUP.554",476116,4.45
"7104","COUP.554",476132,4.26
"7105","COUP.554",476160,3.41
"7106","COUP.554",476170,2.57
"7107","COUP.554",476192,1.75
"7108","COUP.554",476195,4.36
"7109","COUP.554",476201,5.84
"7110","COUP.554",476248,5.15
"7111","COUP.554",476251,4.09
"7112","COUP.554",476267,3.52
"7113","COUP.554",476292,5.94
"7114","COUP.554",476412,4.44
"7115","COUP.554",476415,3.13
"7116","COUP.554",476453,4.78
"7117","COUP.554",476456,5.55
"7118","COUP.554",476478,3.72
"7119","COUP.554",476503,2.87
"7120","COUP.554",476506,3.3
"7121","COUP.554",476509,2.25
"7122","COUP.554",476515,3.25
"7123","COUP.554",476531,3.26
"7124","COUP.554",476562,3.2
"7125","COUP.554",476597,4.58
"7126","COUP.554",476616,3.84
"7127","COUP.554",476676,3.48
"7128","COUP.554",476713,2.05
"7129","COUP.554",476720,3.33
"7130","COUP.554",476735,3.25
"7131","COUP.554",476811,3.75
"7132","COUP.554",476826,2.91
"7133","COUP.554",476858,7
"7134","COUP.554",476889,4.56
"7135","COUP.554",477005,6.63
"7136","COUP.554",477037,5.02
"7137","COUP.554",477081,4.46
"7138","COUP.554",477112,1.87
"7139","COUP.554",477118,6.38
"7140","COUP.554",477128,4.16
"7141","COUP.554",477140,4.39
"7142","COUP.554",477184,5.72
"7143","COUP.554",477200,2.94
"7144","COUP.554",477216,1.55
"7145","COUP.554",477253,4.19
"7146","COUP.554",477294,2.06
"7147","COUP.554",477332,5.55
"7148","COUP.554",477335,2.02
"7149","COUP.554",477348,5.04
"7150","COUP.554",477395,4.21
"7151","COUP.554",477527,3.65
"7152","COUP.554",477590,4.31
"7153","COUP.554",477624,2.36
"7154","COUP.554",477652,3.89
"7155","COUP.554",477659,3.04
"7156","COUP.554",477674,1.78
"7157","COUP.554",477681,2.99
"7158","COUP.554",477718,6.21
"7159","COUP.554",477721,1.6
"7160","COUP.554",477725,3.1
"7161","COUP.554",477737,2.73
"7162","COUP.554",477784,4.21
"7163","COUP.554",477831,3.41
"7164","COUP.554",477860,1.82
"7165","COUP.554",477885,3.23
"7166","COUP.554",477901,3.83
"7167","COUP.554",477913,5.8
"7168","COUP.554",477941,3.01
"7169","COUP.554",477951,3.61
"7170","COUP.554",477966,3.17
"7171","COUP.554",477992,2.78
"7172","COUP.554",478004,3.22
"7173","COUP.554",478026,4.43
"7174","COUP.554",478064,2.67
"7175","COUP.554",478073,3.53
"7176","COUP.554",478083,3.84
"7177","COUP.554",478086,3.13
"7178","COUP.554",478092,6.7
"7179","COUP.554",478142,4.58
"7180","COUP.554",478190,7.05
"7181","COUP.554",478249,4.89
"7182","COUP.554",478249,4.69
"7183","COUP.554",478277,4.28
"7184","COUP.554",478296,3.79
"7185","COUP.554",478315,2.2
"7186","COUP.554",478337,1.77
"7187","COUP.554",478353,3.66
"7188","COUP.554",478397,2.77
"7189","COUP.554",478422,1.89
"7190","COUP.554",478478,1.86
"7191","COUP.554",478488,4.19
"7192","COUP.554",478500,3.75
"7193","COUP.554",478551,2.81
"7194","COUP.554",478595,6.02
"7195","COUP.554",478626,5.86
"7196","COUP.554",478629,9.32
"7197","COUP.554",478730,3.12
"7198","COUP.554",478733,3.64
"7199","COUP.554",478742,6.32
"7200","COUP.554",478774,3.36
"7201","COUP.554",478796,4.27
"7202","COUP.554",478799,3.31
"7203","COUP.554",478871,2.2
"7204","COUP.554",478975,4.14
"7205","COUP.554",478978,3.15
"7206","COUP.554",479019,0.83
"7207","COUP.554",479022,2.57
"7208","COUP.554",479151,3.02
"7209","COUP.554",479157,3.17
"7210","COUP.554",479213,3.05
"7211","COUP.554",479223,2.56
"7212","COUP.554",479292,3.33
"7213","COUP.554",479301,2.51
"7214","COUP.554",479305,5.16
"7215","COUP.554",479396,2.1
"7216","COUP.554",479427,4.39
"7217","COUP.554",479436,4.45
"7218","COUP.554",479490,3.22
"7219","COUP.554",479506,4.05
"7220","COUP.554",479572,4.37
"7221","COUP.554",479584,5.99
"7222","COUP.554",479594,4.69
"7223","COUP.554",479631,5.29
"7224","COUP.554",479644,2.99
"7225","COUP.554",479656,3.24
"7226","COUP.554",479669,2.89
"7227","COUP.554",479672,5.82
"7228","COUP.554",479688,3.25
"7229","COUP.554",479697,2.07
"7230","COUP.554",479744,1.61
"7231","COUP.554",479782,4.79
"7232","COUP.554",479817,3.31
"7233","COUP.554",479842,6.67
"7234","COUP.554",479889,1.88
"7235","COUP.554",479911,3.17
"7236","COUP.554",479936,3.34
"7237","COUP.554",479948,5.88
"7238","COUP.554",479996,3.96
"7239","COUP.554",480018,6.36
"7240","COUP.554",480021,1.77
"7241","COUP.554",480046,4.5
"7242","COUP.554",480115,3.25
"7243","COUP.554",480159,3.41
"7244","COUP.554",480171,5.38
"7245","COUP.554",480175,2.53
"7246","COUP.554",480187,3.42
"7247","COUP.554",480244,6.17
"7248","COUP.554",480266,5.75
"7249","COUP.554",480269,2.38
"7250","COUP.554",480281,2.91
"7251","COUP.554",480288,4.3
"7252","COUP.554",480316,3.42
"7253","COUP.554",480325,4.49
"7254","COUP.554",480335,8.41
"7255","COUP.554",480344,6.58
"7256","COUP.554",480376,8.2
"7257","COUP.554",480404,2.69
"7258","COUP.554",480416,4.75
"7259","COUP.554",480420,7.7
"7260","COUP.554",480451,3.1
"7261","COUP.554",480489,4.05
"7262","COUP.554",480536,3.52
"7263","COUP.554",480552,2.12
"7264","COUP.554",480555,3.18
"7265","COUP.554",480592,2.87
"7266","COUP.554",480627,2.4
"7267","COUP.554",480636,3.09
"7268","COUP.554",480649,3.43
"7269","COUP.554",480655,2.47
"7270","COUP.554",480658,6.33
"7271","COUP.554",480683,4.84
"7272","COUP.554",480690,3.83
"7273","COUP.554",480749,4.39
"7274","COUP.554",480753,2.35
"7275","COUP.554",480762,3.96
"7276","COUP.554",480768,4.41
"7277","COUP.554",480771,3.74
"7278","COUP.554",480790,7.13
"7279","COUP.554",480800,2.49
"7280","COUP.554",480891,2.14
"7281","COUP.554",480897,3.14
"7282","COUP.554",480900,1.87
"7283","COUP.554",480910,3.34
"7284","COUP.554",480938,3.14
"7285","COUP.554",480941,3.82
"7286","COUP.554",480966,2.29
"7287","COUP.554",480982,4.4
"7288","COUP.554",481010,4.51
"7289","COUP.554",481026,3.27
"7290","COUP.554",481032,4.12
"7291","COUP.554",481054,3.91
"7292","COUP.554",481057,1.9
"7293","COUP.554",481098,4.72
"7294","COUP.554",481104,3.49
"7295","COUP.554",481117,1.56
"7296","COUP.554",481120,8.81
