"","Day","Minute","X2"
"2237","Tuesday",797,64
"2238","Tuesday",798,115
"2239","Tuesday",799,128
"2240","Tuesday",800,77
"2241","Tuesday",801,0
"2242","Tuesday",802,90
"2243","Tuesday",803,115
"2244","Tuesday",804,599
"2245","Tuesday",805,730
"2246","Tuesday",806,579
"2247","Tuesday",807,182
"2248","Tuesday",808,26
"2249","Tuesday",809,26
"2250","Tuesday",810,90
"2251","Tuesday",811,0
"2252","Tuesday",812,115
"2253","Tuesday",813,13
"2254","Tuesday",814,77
"2255","Tuesday",815,141
"2256","Tuesday",816,38
"2257","Tuesday",817,0
"2258","Tuesday",818,0
"2259","Tuesday",819,64
"2260","Tuesday",820,77
"2261","Tuesday",821,13
"2262","Tuesday",822,64
"2263","Tuesday",823,64
"2264","Tuesday",824,90
"2265","Tuesday",825,77
"2266","Tuesday",826,77
"2267","Tuesday",827,26
"2268","Tuesday",828,154
"2269","Tuesday",829,182
"2270","Tuesday",830,51
"2271","Tuesday",831,102
"2272","Tuesday",832,228
"2273","Tuesday",833,51
"2274","Tuesday",834,51
"2275","Tuesday",835,274
"2276","Tuesday",836,38
"2277","Tuesday",837,102
"2278","Tuesday",838,128
"2279","Tuesday",839,371
"2280","Tuesday",840,243
"2281","Tuesday",841,443
"2282","Tuesday",842,0
"2283","Tuesday",843,26
"2284","Tuesday",844,13
"2285","Tuesday",845,305
"2286","Tuesday",846,128
"2287","Tuesday",847,90
"2288","Tuesday",848,0
"2289","Tuesday",849,102
"2290","Tuesday",850,51
"2291","Tuesday",851,0
"2292","Tuesday",852,0
"2293","Tuesday",853,102
"2294","Tuesday",854,128
"2295","Tuesday",855,77
"2296","Tuesday",856,13
"2297","Tuesday",857,212
"2298","Tuesday",858,26
"2299","Tuesday",859,443
"2300","Tuesday",860,407
"2301","Tuesday",861,924
"2302","Tuesday",862,38
"2303","Tuesday",863,115
"2304","Tuesday",864,26
"2305","Tuesday",865,873
"2306","Tuesday",866,51
"2307","Tuesday",867,0
"2308","Tuesday",868,0
"2309","Tuesday",869,51
"2310","Tuesday",870,38
"2311","Tuesday",871,197
"2312","Tuesday",872,90
"2313","Tuesday",873,38
"2314","Tuesday",874,13
"2315","Tuesday",875,197
"2316","Tuesday",876,102
"2317","Tuesday",877,182
"2318","Tuesday",878,128
"2319","Tuesday",879,141
"2320","Tuesday",880,64
"2321","Tuesday",881,51
"2322","Tuesday",882,0
"2323","Tuesday",883,13
"2324","Tuesday",884,0
"2325","Tuesday",885,0
"2326","Tuesday",886,166
"2327","Tuesday",887,77
"2328","Tuesday",888,64
"2329","Tuesday",889,0
"2330","Tuesday",890,0
"2331","Tuesday",891,259
"2332","Tuesday",892,90
"2333","Tuesday",893,26
"2334","Tuesday",894,64
"2335","Tuesday",895,197
"2336","Tuesday",896,13
"2337","Tuesday",897,38
"2338","Tuesday",898,38
"2339","Tuesday",899,924
"2340","Tuesday",900,443
"2341","Tuesday",901,479
"2342","Tuesday",902,13
"2343","Tuesday",903,26
"2344","Tuesday",904,141
"2345","Tuesday",905,154
"2346","Tuesday",906,0
"2347","Tuesday",907,115
"2348","Tuesday",908,305
"2349","Tuesday",909,90
"2350","Tuesday",910,115
"2351","Tuesday",911,77
"2352","Tuesday",912,13
"2353","Tuesday",913,154
"2354","Tuesday",914,38
"2355","Tuesday",915,0
"2356","Tuesday",916,259
"2357","Tuesday",917,51
"2358","Tuesday",918,371
"2359","Tuesday",919,182
"2360","Tuesday",920,38
"2361","Tuesday",921,320
"2362","Tuesday",922,660
"2363","Tuesday",923,26
"2364","Tuesday",924,64
"2365","Tuesday",925,13
"2366","Tuesday",926,13
"2367","Tuesday",927,64
"2368","Tuesday",928,497
"2369","Tuesday",929,1293
"2370","Tuesday",930,924
"2371","Tuesday",931,873
"2372","Tuesday",932,1390
"2373","Tuesday",933,443
"2374","Tuesday",934,154
"2375","Tuesday",935,115
"2376","Tuesday",936,90
"2377","Tuesday",937,77
"2378","Tuesday",938,38
"2379","Tuesday",939,77
"2380","Tuesday",940,707
"2381","Tuesday",941,64
"2382","Tuesday",942,154
"2383","Tuesday",943,730
"2384","Tuesday",944,115
"2385","Tuesday",945,38
"2386","Tuesday",946,102
"2387","Tuesday",947,51
"2388","Tuesday",948,51
"2389","Tuesday",949,102
"2390","Tuesday",950,166
"2391","Tuesday",951,128
"2392","Tuesday",952,51
"2393","Tuesday",953,90
"2394","Tuesday",954,38
"2395","Tuesday",955,13
"2396","Tuesday",956,0
"2397","Tuesday",957,102
"2398","Tuesday",958,1114
"2399","Tuesday",959,115
"2400","Tuesday",960,0
"2401","Tuesday",961,38
"2402","Tuesday",962,1057
"2403","Tuesday",963,320
"2404","Tuesday",964,38
"2405","Tuesday",965,0
"2406","Tuesday",966,51
"2407","Tuesday",967,90
"2408","Tuesday",968,64
"2409","Tuesday",969,0
"2410","Tuesday",970,141
"2411","Tuesday",971,335
"2412","Tuesday",972,924
"2413","Tuesday",973,684
"2414","Tuesday",974,259
"2415","Tuesday",975,684
"2416","Tuesday",976,305
"2417","Tuesday",977,640
"2418","Tuesday",978,154
"2419","Tuesday",979,707
"2420","Tuesday",980,730
"2421","Tuesday",981,212
"2422","Tuesday",982,90
"2423","Tuesday",983,38
"2424","Tuesday",984,64
"2425","Tuesday",985,64
"2426","Tuesday",986,64
"2427","Tuesday",987,51
"2428","Tuesday",988,0
"2429","Tuesday",989,182
"2430","Tuesday",990,38
"2431","Tuesday",991,243
"2432","Tuesday",992,558
"2433","Tuesday",993,558
"2434","Tuesday",994,141
"2435","Tuesday",995,873
"2436","Tuesday",996,335
"2437","Tuesday",997,141
"2438","Tuesday",998,579
"2439","Tuesday",999,1457
"2440","Tuesday",1000,776
"2441","Tuesday",1001,274
"2442","Tuesday",1002,243
"2443","Tuesday",1003,102
"2444","Tuesday",1004,371
"2445","Tuesday",1005,371
"2446","Tuesday",1006,776
"2447","Tuesday",1007,228
"2448","Tuesday",1008,243
"2449","Tuesday",1009,599
"2450","Tuesday",1010,0
"2451","Tuesday",1011,497
"2452","Tuesday",1012,873
"2453","Tuesday",1013,899
"2454","Tuesday",1014,899
"2455","Tuesday",1015,579
"2456","Tuesday",1016,730
"2457","Tuesday",1017,599
"2458","Tuesday",1018,197
"2459","Tuesday",1019,166
"2460","Tuesday",1020,899
"2461","Tuesday",1021,950
"2462","Tuesday",1022,1170
"2463","Tuesday",1023,730
"2464","Tuesday",1024,77
"2465","Tuesday",1025,579
"2466","Tuesday",1026,1864
"2467","Tuesday",1027,1201
"2468","Tuesday",1028,1633
"2469","Tuesday",1029,1170
"2470","Tuesday",1030,497
"2471","Tuesday",1031,776
"2472","Tuesday",1032,320
"2473","Tuesday",1033,975
"2474","Tuesday",1034,407
"2475","Tuesday",1035,558
"2476","Tuesday",1036,579
"2477","Tuesday",1037,407
"2478","Tuesday",1038,26
"2479","Tuesday",1039,13
"2480","Tuesday",1040,228
"2481","Tuesday",1041,371
"2482","Tuesday",1042,538
"2483","Tuesday",1043,558
"2484","Tuesday",1044,599
"2485","Tuesday",1045,684
"2486","Tuesday",1046,259
"2487","Tuesday",1047,128
"2488","Tuesday",1048,228
"2489","Tuesday",1049,305
"2490","Tuesday",1050,141
"2491","Tuesday",1051,305
"2492","Tuesday",1052,289
"2493","Tuesday",1053,13
"2494","Tuesday",1054,51
"2495","Tuesday",1055,0
"2496","Tuesday",1056,0
"2497","Tuesday",1057,289
"2498","Tuesday",1058,64
"2499","Tuesday",1059,0
"2500","Tuesday",1060,0
"2501","Tuesday",1061,243
"2502","Tuesday",1062,335
"2503","Tuesday",1063,461
"2504","Tuesday",1064,389
"2505","Tuesday",1065,274
"2506","Tuesday",1066,77
"2507","Tuesday",1067,13
"2508","Tuesday",1068,38
"2509","Tuesday",1069,77
"2510","Tuesday",1070,371
"2511","Tuesday",1071,389
"2512","Tuesday",1072,0
"2513","Tuesday",1073,64
"2514","Tuesday",1074,90
"2515","Tuesday",1075,13
"2516","Tuesday",1076,26
"2517","Tuesday",1077,77
"2518","Tuesday",1078,26
"2519","Tuesday",1079,51
"2520","Tuesday",1080,182
"2521","Tuesday",1081,517
"2522","Tuesday",1082,425
"2523","Tuesday",1083,599
"2524","Tuesday",1084,26
"2525","Tuesday",1085,479
"2526","Tuesday",1086,1057
"2527","Tuesday",1087,497
"2528","Tuesday",1088,538
"2529","Tuesday",1089,899
"2530","Tuesday",1090,64
"2531","Tuesday",1091,13
"2532","Tuesday",1092,0
"2533","Tuesday",1093,102
"2534","Tuesday",1094,320
"2535","Tuesday",1095,425
"2536","Tuesday",1096,320
"2537","Tuesday",1097,289
"2538","Tuesday",1098,38
"2539","Tuesday",1099,26
"2540","Tuesday",1100,0
"2541","Tuesday",1101,707
"2542","Tuesday",1102,389
"2543","Tuesday",1103,371
"2544","Tuesday",1104,707
"2545","Tuesday",1105,425
"2546","Tuesday",1106,154
"2547","Tuesday",1107,243
"2548","Tuesday",1108,141
"2549","Tuesday",1109,847
"2550","Tuesday",1110,579
"2551","Tuesday",1111,497
"2552","Tuesday",1112,335
"2553","Tuesday",1113,320
"2554","Tuesday",1114,538
"2555","Tuesday",1115,335
"2556","Tuesday",1116,197
"2557","Tuesday",1117,289
"2558","Tuesday",1118,620
"2559","Tuesday",1119,558
"2560","Tuesday",1120,479
"2561","Tuesday",1121,305
"2562","Tuesday",1122,443
"2563","Tuesday",1123,443
"2564","Tuesday",1124,182
"2565","Tuesday",1125,197
"2566","Tuesday",1126,517
"2567","Tuesday",1127,243
"2568","Tuesday",1128,212
"2569","Tuesday",1129,197
"2570","Tuesday",1130,1057
"2571","Tuesday",1131,497
"2572","Tuesday",1132,950
"2573","Tuesday",1133,407
"2574","Tuesday",1134,141
"2575","Tuesday",1135,443
"2576","Tuesday",1136,320
"2577","Tuesday",1137,141
"2578","Tuesday",1138,0
"2579","Tuesday",1139,320
"2580","Tuesday",1140,389
"2581","Tuesday",1141,64
"2582","Tuesday",1142,90
"2583","Tuesday",1143,0
"2584","Tuesday",1144,335
"2585","Tuesday",1145,371
"2586","Tuesday",1146,461
"2587","Tuesday",1147,443
"2588","Tuesday",1148,243
"2589","Tuesday",1149,228
"2590","Tuesday",1150,538
"2591","Tuesday",1151,407
"2592","Tuesday",1152,497
"2593","Tuesday",1153,64
"2594","Tuesday",1154,479
"2595","Tuesday",1155,776
"2596","Tuesday",1156,620
"2597","Tuesday",1157,212
"2598","Tuesday",1158,212
"2599","Tuesday",1159,51
"2600","Tuesday",1160,620
"2601","Tuesday",1161,599
"2602","Tuesday",1162,538
"2603","Tuesday",1163,425
"2604","Tuesday",1164,128
"2605","Tuesday",1165,115
"2606","Tuesday",1166,115
"2607","Tuesday",1167,115
"2608","Tuesday",1168,141
"2609","Tuesday",1169,660
"2610","Tuesday",1170,274
"2611","Tuesday",1171,243
"2612","Tuesday",1172,166
"2613","Tuesday",1173,0
"2614","Tuesday",1174,51
"2615","Tuesday",1175,51
"2616","Tuesday",1176,0
"2617","Tuesday",1177,289
"2618","Tuesday",1178,0
"2619","Tuesday",1179,0
"2620","Tuesday",1180,599
"2621","Tuesday",1181,730
"2622","Tuesday",1182,517
"2623","Tuesday",1183,899
"2624","Tuesday",1184,320
"2625","Tuesday",1185,776
"2626","Tuesday",1186,77
"2627","Tuesday",1187,26
"2628","Tuesday",1188,64
"2629","Tuesday",1189,274
"2630","Tuesday",1190,38
"2631","Tuesday",1191,64
"2632","Tuesday",1192,38
"2633","Tuesday",1193,102
"2634","Tuesday",1194,274
"2635","Tuesday",1195,128
"2636","Tuesday",1196,102
"2637","Tuesday",1197,38
"2638","Tuesday",1198,154
"2639","Tuesday",1199,64
"2640","Tuesday",1200,26
"2641","Tuesday",1201,13
"2642","Tuesday",1202,38
"2643","Tuesday",1203,128
"2644","Tuesday",1204,182
"2645","Tuesday",1205,0
"2646","Tuesday",1206,26
"2647","Tuesday",1207,64
"2648","Tuesday",1208,0
"2649","Tuesday",1209,0
"2650","Tuesday",1210,0
"2651","Tuesday",1211,0
"2652","Tuesday",1212,13
"2653","Tuesday",1213,13
"2654","Tuesday",1214,0
"2655","Tuesday",1215,0
"2656","Tuesday",1216,0
"2657","Tuesday",1217,102
"2658","Tuesday",1218,26
"2659","Tuesday",1219,141
"2660","Tuesday",1220,13
"2661","Tuesday",1221,26
"2662","Tuesday",1222,26
"2663","Tuesday",1223,26
"2664","Tuesday",1224,38
"2665","Tuesday",1225,38
"2666","Tuesday",1226,77
"2667","Tuesday",1227,102
"2668","Tuesday",1228,0
"2669","Tuesday",1229,38
"2670","Tuesday",1230,320
"2671","Tuesday",1231,822
"2672","Tuesday",1232,0
"2673","Tuesday",1233,141
"2674","Tuesday",1234,371
"2675","Tuesday",1235,776
"2676","Tuesday",1236,558
"2677","Tuesday",1237,776
"2678","Tuesday",1238,1457
"2679","Tuesday",1239,166
"2680","Tuesday",1240,1231
"2681","Tuesday",1241,128
"2682","Tuesday",1242,0
"2683","Tuesday",1243,0
"2684","Tuesday",1244,0
"2685","Tuesday",1245,0
"2686","Tuesday",1246,0
"2687","Tuesday",1247,0
"2688","Tuesday",1248,0
"2689","Tuesday",1249,0
"2690","Tuesday",1250,0
"2691","Tuesday",1251,0
"2692","Tuesday",1252,0
"2693","Tuesday",1253,0
"2694","Tuesday",1254,0
"2695","Tuesday",1255,0
"2696","Tuesday",1256,0
"2697","Tuesday",1257,0
"2698","Tuesday",1258,0
"2699","Tuesday",1259,0
"2700","Tuesday",1260,0
"2701","Tuesday",1261,0
"2702","Tuesday",1262,0
"2703","Tuesday",1263,0
"2704","Tuesday",1264,0
"2705","Tuesday",1265,0
"2706","Tuesday",1266,0
"2707","Tuesday",1267,0
"2708","Tuesday",1268,0
"2709","Tuesday",1269,0
"2710","Tuesday",1270,0
"2711","Tuesday",1271,0
"2712","Tuesday",1272,0
"2713","Tuesday",1273,0
"2714","Tuesday",1274,0
"2715","Tuesday",1275,0
"2716","Tuesday",1276,0
"2717","Tuesday",1277,0
"2718","Tuesday",1278,0
"2719","Tuesday",1279,0
"2720","Tuesday",1280,0
"2721","Tuesday",1281,0
"2722","Tuesday",1282,115
"2723","Tuesday",1283,753
"2724","Tuesday",1284,1001
"2725","Tuesday",1285,1457
"2726","Tuesday",1286,1526
"2727","Tuesday",1287,1357
"2728","Tuesday",1288,1293
"2729","Tuesday",1289,660
"2730","Tuesday",1290,1057
"2731","Tuesday",1291,799
"2732","Tuesday",1292,776
"2733","Tuesday",1293,517
"2734","Tuesday",1294,0
"2735","Tuesday",1295,26
"2736","Tuesday",1296,0
"2737","Tuesday",1297,0
"2738","Tuesday",1298,26
"2739","Tuesday",1299,182
"2740","Tuesday",1300,38
"2741","Tuesday",1301,115
"2742","Tuesday",1302,141
"2743","Tuesday",1303,38
"2744","Tuesday",1304,102
"2745","Tuesday",1305,13
"2746","Tuesday",1306,64
"2747","Tuesday",1307,13
"2748","Tuesday",1308,13
"2749","Tuesday",1309,0
"2750","Tuesday",1310,26
"2751","Tuesday",1311,26
"2752","Tuesday",1312,38
"2753","Tuesday",1313,128
"2754","Tuesday",1314,0
"2755","Tuesday",1315,0
"2756","Tuesday",1316,90
"2757","Tuesday",1317,0
"2758","Tuesday",1318,0
"2759","Tuesday",1319,0
"2760","Tuesday",1320,0
"2761","Tuesday",1321,128
"2762","Tuesday",1322,13
"2763","Tuesday",1323,141
"2764","Tuesday",1324,0
"2765","Tuesday",1325,102
"2766","Tuesday",1326,64
"2767","Tuesday",1327,102
"2768","Tuesday",1328,0
"2769","Tuesday",1329,102
"2770","Tuesday",1330,90
"2771","Tuesday",1331,13
"2772","Tuesday",1332,38
"2773","Tuesday",1333,154
"2774","Tuesday",1334,13
"2775","Tuesday",1335,0
"2776","Tuesday",1336,26
"2777","Tuesday",1337,64
"2778","Tuesday",1338,26
"2779","Tuesday",1339,0
"2780","Tuesday",1340,0
"2781","Tuesday",1341,0
"2782","Tuesday",1342,320
"2783","Tuesday",1343,64
"2784","Tuesday",1344,0
"2785","Tuesday",1345,13
"2786","Tuesday",1346,26
"2787","Tuesday",1347,197
"2788","Tuesday",1348,115
"2789","Tuesday",1349,77
"2790","Tuesday",1350,38
"2791","Tuesday",1351,26
"2792","Tuesday",1352,0
"2793","Tuesday",1353,26
"2794","Tuesday",1354,26
"2795","Tuesday",1355,26
"2796","Tuesday",1356,90
"2797","Tuesday",1357,0
"2798","Tuesday",1358,90
"2799","Tuesday",1359,0
"2800","Tuesday",1360,141
"2801","Tuesday",1361,443
"2802","Tuesday",1362,77
"2803","Tuesday",1363,38
"2804","Tuesday",1364,51
"2805","Tuesday",1365,13
"2806","Tuesday",1366,0
"2807","Tuesday",1367,0
"2808","Tuesday",1368,0
"2809","Tuesday",1369,0
"2810","Tuesday",1370,38
"2811","Tuesday",1371,38
"2812","Tuesday",1372,640
"2813","Tuesday",1373,102
"2814","Tuesday",1374,51
"2815","Tuesday",1375,38
"2816","Tuesday",1376,115
"2817","Tuesday",1377,13
"2818","Tuesday",1378,0
"2819","Tuesday",1379,13
"2820","Tuesday",1380,51
"2821","Tuesday",1381,128
"2822","Tuesday",1382,13
"2823","Tuesday",1383,0
"2824","Tuesday",1384,0
"2825","Tuesday",1385,0
"2826","Tuesday",1386,26
"2827","Tuesday",1387,274
"2828","Tuesday",1388,38
"2829","Tuesday",1389,0
"2830","Tuesday",1390,0
"2831","Tuesday",1391,102
"2832","Tuesday",1392,26
"2833","Tuesday",1393,13
"2834","Tuesday",1394,13
"2835","Tuesday",1395,0
"2836","Tuesday",1396,0
"2837","Tuesday",1397,0
"2838","Tuesday",1398,13
"2839","Tuesday",1399,13
"2840","Tuesday",1400,0
"2841","Tuesday",1401,353
"2842","Tuesday",1402,640
"2843","Tuesday",1403,1142
"2844","Tuesday",1404,950
"2845","Tuesday",1405,320
"2846","Tuesday",1406,335
"2847","Tuesday",1407,243
"2848","Tuesday",1408,289
"2849","Tuesday",1409,128
"2850","Tuesday",1410,128
"2851","Tuesday",1411,128
"2852","Tuesday",1412,212
"2853","Tuesday",1413,13
"2854","Tuesday",1414,0
"2855","Tuesday",1415,26
"2856","Tuesday",1416,228
"2857","Tuesday",1417,660
"2858","Tuesday",1418,497
"2859","Tuesday",1419,353
"2860","Tuesday",1420,599
"2861","Tuesday",1421,620
"2862","Tuesday",1422,64
"2863","Tuesday",1423,0
"2864","Tuesday",1424,243
"2865","Tuesday",1425,0
"2866","Tuesday",1426,0
"2867","Tuesday",1427,197
"2868","Tuesday",1428,335
"2869","Tuesday",1429,0
"2870","Tuesday",1430,0
"2871","Tuesday",1431,0
"2872","Tuesday",1432,0
"2873","Tuesday",1433,0
"2874","Tuesday",1434,0
"2875","Tuesday",1435,0
"2876","Tuesday",1436,320
"2877","Tuesday",1437,684
"2878","Tuesday",1438,0
"2879","Tuesday",1439,640
"2880","Tuesday",1440,128
"2881","Wednesday",1,0
"2882","Wednesday",2,0
"2883","Wednesday",3,0
"2884","Wednesday",4,0
"2885","Wednesday",5,0
"2886","Wednesday",6,0
"2887","Wednesday",7,0
"2888","Wednesday",8,0
"2889","Wednesday",9,0
"2890","Wednesday",10,0
"2891","Wednesday",11,0
"2892","Wednesday",12,0
"2893","Wednesday",13,0
"2894","Wednesday",14,0
"2895","Wednesday",15,0
"2896","Wednesday",16,0
"2897","Wednesday",17,0
"2898","Wednesday",18,0
"2899","Wednesday",19,0
"2900","Wednesday",20,0
"2901","Wednesday",21,0
"2902","Wednesday",22,64
"2903","Wednesday",23,13
"2904","Wednesday",24,51
"2905","Wednesday",25,26
"2906","Wednesday",26,38
"2907","Wednesday",27,0
"2908","Wednesday",28,0
"2909","Wednesday",29,0
"2910","Wednesday",30,0
"2911","Wednesday",31,26
"2912","Wednesday",32,0
"2913","Wednesday",33,0
"2914","Wednesday",34,0
"2915","Wednesday",35,0
"2916","Wednesday",36,0
"2917","Wednesday",37,0
"2918","Wednesday",38,0
"2919","Wednesday",39,0
"2920","Wednesday",40,13
"2921","Wednesday",41,0
"2922","Wednesday",42,0
"2923","Wednesday",43,0
"2924","Wednesday",44,0
"2925","Wednesday",45,13
"2926","Wednesday",46,13
"2927","Wednesday",47,0
"2928","Wednesday",48,0
"2929","Wednesday",49,102
"2930","Wednesday",50,197
"2931","Wednesday",51,425
"2932","Wednesday",52,182
"2933","Wednesday",53,0
"2934","Wednesday",54,0
"2935","Wednesday",55,0
"2936","Wednesday",56,0
"2937","Wednesday",57,0
"2938","Wednesday",58,0
"2939","Wednesday",59,0
"2940","Wednesday",60,0
"2941","Wednesday",61,0
"2942","Wednesday",62,0
"2943","Wednesday",63,0
"2944","Wednesday",64,0
"2945","Wednesday",65,0
"2946","Wednesday",66,0
"2947","Wednesday",67,0
"2948","Wednesday",68,479
"2949","Wednesday",69,353
"2950","Wednesday",70,0
"2951","Wednesday",71,0
"2952","Wednesday",72,0
"2953","Wednesday",73,0
"2954","Wednesday",74,0
"2955","Wednesday",75,0
"2956","Wednesday",76,0
"2957","Wednesday",77,0
"2958","Wednesday",78,0
"2959","Wednesday",79,0
"2960","Wednesday",80,0
"2961","Wednesday",81,0
"2962","Wednesday",82,0
"2963","Wednesday",83,0
"2964","Wednesday",84,0
"2965","Wednesday",85,0
"2966","Wednesday",86,0
"2967","Wednesday",87,0
"2968","Wednesday",88,0
"2969","Wednesday",89,0
"2970","Wednesday",90,0
"2971","Wednesday",91,0
"2972","Wednesday",92,0
"2973","Wednesday",93,0
"2974","Wednesday",94,0
"2975","Wednesday",95,0
"2976","Wednesday",96,38
"2977","Wednesday",97,0
"2978","Wednesday",98,0
"2979","Wednesday",99,13
"2980","Wednesday",100,0
"2981","Wednesday",101,0
"2982","Wednesday",102,0
"2983","Wednesday",103,0
"2984","Wednesday",104,0
"2985","Wednesday",105,64
"2986","Wednesday",106,0
"2987","Wednesday",107,0
"2988","Wednesday",108,0
"2989","Wednesday",109,0
"2990","Wednesday",110,0
"2991","Wednesday",111,0
"2992","Wednesday",112,0
"2993","Wednesday",113,0
"2994","Wednesday",114,0
"2995","Wednesday",115,0
"2996","Wednesday",116,0
"2997","Wednesday",117,0
"2998","Wednesday",118,0
"2999","Wednesday",119,0
"3000","Wednesday",120,0
"3001","Wednesday",121,0
"3002","Wednesday",122,0
"3003","Wednesday",123,0
"3004","Wednesday",124,0
"3005","Wednesday",125,0
"3006","Wednesday",126,0
"3007","Wednesday",127,0
"3008","Wednesday",128,0
"3009","Wednesday",129,0
"3010","Wednesday",130,38
"3011","Wednesday",131,128
"3012","Wednesday",132,26
"3013","Wednesday",133,26
"3014","Wednesday",134,0
"3015","Wednesday",135,0
"3016","Wednesday",136,0
"3017","Wednesday",137,0
"3018","Wednesday",138,0
"3019","Wednesday",139,0
"3020","Wednesday",140,0
"3021","Wednesday",141,0
"3022","Wednesday",142,0
"3023","Wednesday",143,0
"3024","Wednesday",144,0
"3025","Wednesday",145,0
"3026","Wednesday",146,0
"3027","Wednesday",147,0
"3028","Wednesday",148,0
"3029","Wednesday",149,0
"3030","Wednesday",150,0
"3031","Wednesday",151,0
"3032","Wednesday",152,0
"3033","Wednesday",153,0
"3034","Wednesday",154,0
"3035","Wednesday",155,0
"3036","Wednesday",156,0
"3037","Wednesday",157,0
"3038","Wednesday",158,0
"3039","Wednesday",159,0
"3040","Wednesday",160,0
"3041","Wednesday",161,0
"3042","Wednesday",162,0
"3043","Wednesday",163,0
"3044","Wednesday",164,0
"3045","Wednesday",165,0
"3046","Wednesday",166,0
"3047","Wednesday",167,0
"3048","Wednesday",168,141
"3049","Wednesday",169,0
"3050","Wednesday",170,154
"3051","Wednesday",171,0
"3052","Wednesday",172,0
"3053","Wednesday",173,0
"3054","Wednesday",174,0
"3055","Wednesday",175,0
"3056","Wednesday",176,0
"3057","Wednesday",177,0
"3058","Wednesday",178,0
"3059","Wednesday",179,0
"3060","Wednesday",180,0
"3061","Wednesday",181,26
"3062","Wednesday",182,38
"3063","Wednesday",183,0
"3064","Wednesday",184,0
"3065","Wednesday",185,0
"3066","Wednesday",186,0
"3067","Wednesday",187,0
"3068","Wednesday",188,0
"3069","Wednesday",189,0
"3070","Wednesday",190,0
"3071","Wednesday",191,0
"3072","Wednesday",192,0
"3073","Wednesday",193,0
"3074","Wednesday",194,0
"3075","Wednesday",195,0
"3076","Wednesday",196,0
"3077","Wednesday",197,0
"3078","Wednesday",198,0
"3079","Wednesday",199,77
"3080","Wednesday",200,558
"3081","Wednesday",201,0
"3082","Wednesday",202,0
"3083","Wednesday",203,0
"3084","Wednesday",204,0
"3085","Wednesday",205,0
"3086","Wednesday",206,0
"3087","Wednesday",207,0
"3088","Wednesday",208,0
"3089","Wednesday",209,0
"3090","Wednesday",210,0
"3091","Wednesday",211,0
"3092","Wednesday",212,0
"3093","Wednesday",213,0
"3094","Wednesday",214,0
"3095","Wednesday",215,0
"3096","Wednesday",216,0
"3097","Wednesday",217,0
"3098","Wednesday",218,0
"3099","Wednesday",219,0
"3100","Wednesday",220,0
"3101","Wednesday",221,0
"3102","Wednesday",222,0
"3103","Wednesday",223,0
"3104","Wednesday",224,0
"3105","Wednesday",225,0
"3106","Wednesday",226,0
"3107","Wednesday",227,0
"3108","Wednesday",228,0
"3109","Wednesday",229,0
"3110","Wednesday",230,0
"3111","Wednesday",231,0
"3112","Wednesday",232,0
"3113","Wednesday",233,0
"3114","Wednesday",234,0
"3115","Wednesday",235,0
"3116","Wednesday",236,0
"3117","Wednesday",237,0
"3118","Wednesday",238,0
"3119","Wednesday",239,0
"3120","Wednesday",240,0
"3121","Wednesday",241,0
"3122","Wednesday",242,0
"3123","Wednesday",243,0
"3124","Wednesday",244,0
"3125","Wednesday",245,0
"3126","Wednesday",246,51
"3127","Wednesday",247,0
"3128","Wednesday",248,0
"3129","Wednesday",249,0
"3130","Wednesday",250,0
"3131","Wednesday",251,0
"3132","Wednesday",252,0
"3133","Wednesday",253,0
"3134","Wednesday",254,0
"3135","Wednesday",255,0
"3136","Wednesday",256,13
"3137","Wednesday",257,0
"3138","Wednesday",258,154
"3139","Wednesday",259,1085
"3140","Wednesday",260,599
"3141","Wednesday",261,259
"3142","Wednesday",262,335
"3143","Wednesday",263,0
"3144","Wednesday",264,0
"3145","Wednesday",265,0
"3146","Wednesday",266,212
"3147","Wednesday",267,305
"3148","Wednesday",268,182
"3149","Wednesday",269,407
"3150","Wednesday",270,371
"3151","Wednesday",271,38
"3152","Wednesday",272,0
"3153","Wednesday",273,0
"3154","Wednesday",274,0
"3155","Wednesday",275,0
"3156","Wednesday",276,0
"3157","Wednesday",277,0
"3158","Wednesday",278,0
"3159","Wednesday",279,0
"3160","Wednesday",280,0
"3161","Wednesday",281,0
"3162","Wednesday",282,0
"3163","Wednesday",283,0
"3164","Wednesday",284,0
"3165","Wednesday",285,0
"3166","Wednesday",286,0
"3167","Wednesday",287,0
"3168","Wednesday",288,0
"3169","Wednesday",289,0
"3170","Wednesday",290,0
"3171","Wednesday",291,0
"3172","Wednesday",292,0
"3173","Wednesday",293,0
"3174","Wednesday",294,0
"3175","Wednesday",295,0
"3176","Wednesday",296,0
"3177","Wednesday",297,0
"3178","Wednesday",298,0
"3179","Wednesday",299,0
"3180","Wednesday",300,0
"3181","Wednesday",301,0
"3182","Wednesday",302,0
"3183","Wednesday",303,0
"3184","Wednesday",304,0
"3185","Wednesday",305,0
"3186","Wednesday",306,0
"3187","Wednesday",307,0
"3188","Wednesday",308,38
"3189","Wednesday",309,0
"3190","Wednesday",310,0
"3191","Wednesday",311,0
"3192","Wednesday",312,0
"3193","Wednesday",313,0
"3194","Wednesday",314,0
"3195","Wednesday",315,0
"3196","Wednesday",316,0
"3197","Wednesday",317,0
"3198","Wednesday",318,0
"3199","Wednesday",319,0
"3200","Wednesday",320,13
"3201","Wednesday",321,0
"3202","Wednesday",322,0
