"","idcode","year","birth_yr","age","race","msp","nev_mar","grade","collgrad","not_smsa","c_city","south","ind_code","occ_code","union","wks_ue","ttl_exp","tenure","hours","wks_work","ln_wage"
"16549",3040,71,48,22,2,1,0,10,0,0,0,1,4,6,1,0,1.615385,0.8333333,40,45,1.270736
"16550",3040,75,48,26,2,0,0,10,0,0,0,1,4,6,NA,0,3.076923,2,40,51,1.166102
"16551",3040,77,48,28,2,0,0,10,0,0,0,1,4,6,0,0,4.076923,4,40,52,1.301053
"16552",3040,78,48,29,2,0,0,10,0,0,0,1,4,6,0,0,5.076923,5,40,52,1.113399
"16553",3040,82,48,33,2,0,0,10,0,0,0,1,4,6,0,2,8.916667,8.916667,39,96,1.294727
"16554",3040,83,48,34,2,0,0,10,0,0,0,1,4,6,0,0,9.916667,9.916667,40,52,1.268151
"16555",3040,85,48,36,2,0,0,10,0,0,0,1,4,6,0,NA,12.08333,12.08333,40,104,1.276543
"16556",3040,87,48,38,2,0,0,10,0,0,0,1,4,11,0,NA,14.08333,14,40,104,1.256101
"16557",3040,88,48,39,2,0,0,10,0,0,0,1,4,11,NA,0,15.42949,15,40,70,1.253453
"16558",3041,72,52,19,1,1,0,12,0,0,0,1,4,6,0,1,3.096154,0.5,40,27,1.166891
"16559",3041,73,52,20,1,1,0,12,0,0,0,1,4,6,NA,0,3.192308,0.5833333,40,5,1.166891
"16560",3042,68,48,19,2,0,1,12,0,0,0,1,12,3,NA,8,0.6666667,0.6666667,10,26,1.157089
"16561",3042,69,48,20,2,0,1,12,0,0,0,1,4,6,NA,10,1.474359,NA,40,42,1.675499
"16562",3042,70,48,21,2,0,1,12,0,0,0,1,4,6,NA,0,2.589744,0.8333333,40,58,1.675499
"16563",3042,71,48,22,2,0,1,12,0,0,0,1,6,3,NA,51,2.608974,0.8333333,40,1,1.405914
"16564",3042,72,48,23,2,0,1,12,0,0,0,1,4,6,0,NA,2.608974,0.9166667,40,NA,1.526894
"16565",3042,73,48,24,2,0,1,12,0,0,0,1,4,6,NA,2,3.551282,1.416667,40,49,1.512842
"16566",3042,75,48,26,2,0,1,12,0,0,0,1,4,6,NA,0,4.416667,0.5833333,40,45,1.53585
"16567",3042,77,48,28,2,0,1,12,0,0,0,1,4,6,0,0,5.416667,2.666667,40,52,1.503577
"16568",3042,78,48,29,2,0,1,12,0,0,0,1,4,6,0,0,6.435898,3.666667,40,53,1.546016
"16569",3042,80,48,31,2,0,1,12,0,0,0,1,4,6,0,NA,8.320513,5.666667,40,98,1.358783
"16570",3042,82,48,33,2,0,1,12,0,0,0,1,4,6,0,NA,10.20513,7.583333,40,98,1.463255
"16571",3042,83,48,34,2,0,1,12,0,0,0,1,4,6,0,0,11.1859,8.583333,40,51,1.7924
"16572",3042,85,48,36,2,0,1,12,0,0,0,1,4,6,0,NA,13.1859,10.66667,40,104,1.762051
"16573",3042,87,48,38,2,0,1,12,0,0,0,1,4,6,0,NA,15.1859,12.66667,40,104,1.916578
"16574",3042,88,48,39,2,0,1,12,0,0,0,1,4,6,0,0,16.51282,14,40,69,1.575037
"16575",3043,69,50,18,2,0,1,12,0,0,0,1,4,6,NA,4,0.5,0.5,40,23,1.623966
"16576",3043,70,50,19,2,0,1,12,0,0,0,1,4,6,0,0,1.666667,1.666667,40,58,1.472237
"16577",3043,71,50,20,2,0,1,12,0,0,0,1,4,6,1,0,2.583333,2.583333,40,47,1.611663
"16578",3043,72,50,21,2,0,1,12,0,0,0,1,4,6,1,0,3.583333,3.583333,40,32,1.636895
"16579",3043,73,50,22,2,0,1,12,0,0,0,1,4,6,0,0,4.583333,4.583333,40,51,1.848582
"16580",3043,75,50,24,2,0,1,12,0,0,0,1,4,6,NA,0,6.5,6.5,40,47,1.777012
"16581",3043,77,50,26,2,0,1,12,0,0,0,1,4,6,1,4,8.5,8.5,40,48,1.726721
"16582",3043,78,50,27,2,0,1,12,0,0,0,1,4,6,1,0,9.442307,8.5,40,49,2.133074
"16583",3043,80,50,29,2,0,1,12,0,0,0,1,4,6,1,NA,11.32692,8.5,40,98,1.879728
"16584",3043,82,50,31,2,0,1,12,0,0,0,1,4,6,1,NA,13.21154,8.5,40,98,2.237547
"16585",3043,83,50,32,2,0,1,12,0,0,0,1,4,6,1,0,14.21154,8.5,40,52,2.574019
"16586",3043,85,50,34,2,0,1,12,0,0,0,1,4,6,1,NA,16.21154,8.5,40,104,2.668809
"16587",3043,87,50,36,2,0,1,12,0,0,0,1,4,1,1,0,18.05769,8.5,40,96,2.70755
"16588",3043,88,50,37,2,0,1,12,0,0,0,1,4,1,1,0,19.42308,8.5,40,71,2.801951
"16589",3044,68,43,24,1,1,0,12,0,0,0,1,4,6,NA,0,2.083333,2.083333,40,52,1.722402
"16590",3044,69,43,25,1,1,0,12,0,0,0,1,4,6,NA,0,3,3,40,30,1.741748
"16591",3044,70,43,26,1,1,0,12,0,0,0,1,4,6,0,0,4.115385,4.083333,48,58,1.762589
"16592",3044,71,43,27,1,1,0,12,0,0,0,1,4,6,0,0,5.083333,5.083333,40,49,1.763906
"16593",3044,72,43,28,1,1,0,12,0,0,0,1,4,6,0,0,6.083333,6.083333,48,44,1.677717
"16594",3044,73,43,29,1,1,0,12,0,0,0,1,4,6,0,0,7.083333,7.083333,48,52,1.734364
"16595",3044,75,43,31,1,1,0,12,0,0,0,1,4,6,NA,0,9,9,40,45,1.762622
"16596",3044,77,43,33,1,1,0,12,0,0,0,1,4,6,0,0,11.08333,11.08333,48,52,1.909043
"16597",3044,78,43,34,1,1,0,12,0,0,0,1,4,6,0,0,12.10256,12.08333,40,53,1.838153
"16598",3044,80,43,36,1,1,0,12,0,0,0,1,4,6,0,0,14.08333,14.08333,48,76,1.623199
"16599",3044,82,43,38,1,1,0,12,0,0,0,1,4,6,0,10,16,16,40,88,1.851599
"16600",3044,83,43,39,1,1,0,12,0,0,0,1,4,6,0,21,17,17,40,31,1.888436
"16601",3044,85,43,41,1,1,0,12,0,0,0,1,4,6,0,2,19.16667,19.16667,24,NA,2.066136
"16602",3044,87,43,43,1,1,0,12,0,0,0,1,4,6,0,NA,21.16667,21.08333,48,104,1.94088
"16603",3044,88,43,44,1,1,0,12,0,0,0,1,4,6,0,0,22.51282,22.5,48,70,1.912698
"16604",3045,68,45,22,1,1,0,11,0,0,0,1,4,6,NA,0,2.083333,2.083333,48,52,1.58627
"16605",3045,69,45,23,1,1,0,11,0,0,0,1,4,6,NA,0,3.083333,3,48,52,1.594695
"16606",3045,70,45,24,1,1,0,11,0,0,0,1,4,6,NA,0,3.660256,3.166667,40,30,1.404421
"16607",3045,71,45,25,1,1,0,11,0,0,0,1,4,6,0,0,4.621795,1.416667,40,50,1.611663
"16608",3045,72,45,26,1,1,0,11,0,0,0,1,4,6,0,0,5.621795,2.416667,48,52,1.709215
"16609",3045,73,45,27,1,1,0,11,0,0,0,1,4,6,0,0,6.621795,3.416667,48,52,1.698128
"16610",3045,75,45,29,1,1,0,11,0,0,0,1,4,6,NA,0,7.621795,5.416667,40,52,1.606053
"16611",3045,77,45,31,1,0,0,11,0,0,0,1,4,6,0,0,8.621795,0,48,52,1.699692
"16612",3045,78,45,32,1,1,0,11,0,0,0,1,4,6,0,0,9.641026,1,40,53,1.636987
"16613",3045,80,45,34,1,1,0,11,0,0,0,1,4,6,0,NA,11.52564,3,48,98,1.678585
"16614",3045,82,45,36,1,1,0,11,0,0,0,1,4,6,0,0,13.25641,4.916667,40,90,1.726331
"16615",3045,83,45,37,1,1,0,11,0,0,0,1,4,6,0,0,14.25641,0,48,52,1.687927
"16616",3045,85,45,39,1,1,0,11,0,0,0,1,4,6,0,NA,16.25641,2.166667,40,104,1.613015
"16617",3045,87,45,41,1,1,0,11,0,0,0,1,4,6,0,NA,18.25641,4.166667,48,104,1.669472
"16618",3045,88,45,43,1,1,0,11,0,0,0,1,4,6,0,0,19.58333,5.5,48,69,1.711895
"16619",3046,75,43,31,2,0,1,12,0,0,0,1,4,6,NA,26,3.365385,0.5,40,26,1.266185
"16620",3046,77,43,33,2,0,1,12,0,0,0,1,11,3,0,12,3.615385,0.25,40,13,1.250834
"16621",3046,78,43,34,2,0,1,12,0,0,0,1,11,3,0,NA,4.480769,0.25,40,45,1.250366
"16622",3046,80,43,36,2,0,1,12,0,0,0,1,11,13,0,NA,6.365385,2.083333,40,98,1.229059
"16623",3046,82,43,38,2,1,0,12,0,0,0,1,11,1,0,NA,8.25,4.083333,40,98,1.321756
"16624",3046,83,43,39,2,1,0,12,0,0,0,1,11,8,NA,0,9.211538,0.1666667,10,50,1.131402
"16625",3046,85,43,41,2,1,0,12,0,0,0,1,11,13,1,12,10.36539,7.166667,35,60,1.483557
"16626",3046,87,43,43,2,0,0,12,0,0,0,1,11,13,0,8,11.98077,9.166667,35,84,1.540206
"16627",3046,88,43,44,2,0,0,12,0,0,0,1,11,3,NA,0,12.51923,9.416667,35,28,1.484713
"16628",3047,85,53,31,2,0,1,14,0,0,0,1,12,2,1,NA,10.5,10.5,40,104,2.154093
"16629",3047,87,53,33,2,0,1,14,0,0,0,1,11,2,0,NA,12.5,12.5,38,104,2.253753
"16630",3047,88,53,35,2,0,1,14,0,0,0,1,12,3,0,0,13.91667,13.91667,40,72,2.186612
"16631",3048,69,50,19,2,1,0,11,0,0,0,1,4,6,NA,0,0.5769231,0.3333333,40,17,1.403949
"16632",3048,70,50,20,2,0,0,11,0,0,0,1,4,6,NA,6,0.8461539,0,40,14,1.361601
"16633",3048,72,50,22,2,1,0,11,0,0,0,1,4,6,NA,0,1.288462,0.6666667,40,23,1.454573
"16634",3048,73,50,23,2,1,0,11,0,0,0,1,4,5,NA,0,1.557692,0.4166667,40,14,1.292054
"16635",3048,75,50,25,2,1,0,11,0,0,0,1,4,11,NA,0,2.442308,0.75,40,46,1.289716
"16636",3048,77,50,27,2,1,0,11,0,0,0,1,4,11,0,0,2.769231,0,40,17,1.301053
"16637",3048,78,50,28,2,1,0,11,0,0,0,1,4,6,1,0,3.25,0.5,40,25,1.308635
"16638",3048,80,50,30,2,1,0,11,0,0,0,1,4,6,1,0,4.596154,1.5,40,70,1.307021
"16639",3048,82,50,31,2,1,0,11,0,0,0,1,4,6,1,0,6.038462,3.416667,40,75,1.223775
"16640",3048,83,50,32,2,1,0,11,0,0,0,1,4,6,1,0,7,4.416667,40,50,1.168778
"16641",3048,85,50,35,2,1,0,11,0,0,0,1,4,6,0,0,8.846154,6.583333,40,96,1.099209
"16642",3048,87,50,37,2,1,0,11,0,0,0,1,4,6,1,8,10.46154,8.5,37,84,1.029977
"16643",3048,88,50,38,2,0,0,11,0,0,0,1,6,6,1,0,11.78846,9.833333,40,69,0.9922369
"16644",3049,75,48,26,1,1,0,16,1,0,0,1,11,1,NA,0,2.942308,0.5,40,30,1.971168
"16645",3049,77,48,28,1,1,0,16,1,0,0,1,11,1,0,0,3.942308,2.5,40,52,2.115153
"16646",3049,78,48,29,1,1,0,16,1,0,0,1,11,1,0,0,4.903846,3.5,32,50,2.309544
"16647",3049,80,48,31,1,1,0,16,1,0,0,1,11,1,0,NA,6.788462,5.416667,40,98,2.143998
"16648",3049,82,48,33,1,1,0,16,1,0,1,1,11,8,0,NA,8.673077,7.5,40,98,2.373043
"16649",3049,83,48,34,1,1,0,16,1,0,1,1,11,1,0,0,9.673077,8.5,50,52,2.157043
"16650",3049,85,48,36,1,1,0,16,1,0,1,1,11,8,1,NA,11.48077,0.4166667,24,94,2.192834
"16651",3049,87,48,38,1,1,0,16,1,0,1,1,11,1,0,NA,13.48077,1.666667,32,104,2.305924
"16652",3049,88,48,39,1,1,0,16,1,0,1,1,11,1,0,0,14.96154,3.083333,33,77,2.400673
"16653",3050,68,46,22,1,1,0,10,0,0,0,1,4,6,NA,0,0.08333334,0.08333334,40,0,1.403949
"16654",3050,70,46,24,1,1,0,10,0,0,0,1,11,3,0,0,1.660256,1.333333,20,56,1.83955
"16655",3050,71,46,25,1,1,0,10,0,0,0,1,11,3,0,0,2.641026,2.333333,20,51,1.858522
"16656",3050,72,46,26,1,1,0,10,0,0,0,1,11,3,0,0,3.679487,3.333333,20,54,1.677717
"16657",3050,75,46,29,1,1,0,10,0,0,0,1,11,3,NA,0,6.333333,6.333333,20,7,1.335179
"16658",3050,82,46,36,1,1,0,10,0,0,0,1,7,3,0,0,9.891026,0.9166667,16,86,1.474763
"16659",3050,83,46,37,1,1,0,10,0,0,0,1,7,3,0,0,10.87179,1.916667,24,51,1.649914
"16660",3050,85,46,39,1,1,0,10,0,0,0,1,7,3,0,NA,12.87179,0,36,104,1.605847
"16661",3050,87,46,41,1,1,0,10,0,0,0,1,7,4,0,NA,14.87179,2.083333,40,104,1.573689
"16662",3050,88,46,42,1,1,0,10,0,0,0,1,7,4,0,NA,16.25641,0,40,72,1.711895
"16663",3051,68,46,21,1,1,0,12,0,0,0,1,11,3,NA,4,0.9230769,0.1666667,40,48,1.543711
"16664",3051,69,46,22,1,1,0,12,0,0,0,1,11,3,NA,0,1.923077,1.083333,35,52,1.715773
"16665",3051,70,46,23,1,1,0,12,0,0,0,1,11,3,0,0,3.057692,2.25,35,59,1.670473
"16666",3051,71,46,24,1,1,0,12,0,0,0,1,11,3,0,0,3.980769,3.25,40,48,1.633641
"16667",3051,72,46,25,1,1,0,12,0,0,0,1,11,3,0,0,4.634615,0.5833333,40,34,1.628526
"16668",3051,73,46,26,1,1,0,12,0,0,0,1,11,3,NA,0,4.826923,0.75,40,10,1.598673
"16669",3051,75,46,28,1,1,0,12,0,0,0,1,11,3,NA,0,5.019231,0.25,36,10,1.727221
"16670",3051,77,46,30,1,1,0,12,0,0,0,1,11,3,0,0,5.403846,0.25,40,20,1.790161
"16671",3051,82,46,35,1,1,0,12,0,0,0,1,11,1,0,NA,7.961538,0.75,34,98,1.665818
"16672",3051,83,46,36,1,1,0,12,0,0,0,1,11,3,0,0,8.942307,1.75,34,51,1.914263
"16673",3051,85,46,38,1,1,0,12,0,0,0,1,11,3,1,NA,10.94231,3.833333,36,104,1.811574
"16674",3052,68,48,19,1,1,0,12,0,1,0,1,7,3,NA,1,0.9038461,0,40,47,1.403949
"16675",3052,70,48,21,1,1,0,12,0,0,0,1,7,3,0,20,2.173077,0.5833333,40,27,1.861528
"16676",3052,71,48,22,1,1,0,12,0,0,0,1,7,3,0,0,3.173077,1.583333,40,52,2.095459
"16677",3052,72,48,23,1,1,0,12,0,0,0,1,7,3,0,0,4.115385,2.5,40,49,2.099055
"16678",3052,73,48,24,1,1,0,12,0,0,0,1,7,3,NA,18,4.326923,2.666667,40,11,2.002694
"16679",3052,77,48,28,1,1,0,12,0,0,0,1,7,3,0,0,5.326923,1.333333,39,52,1.680328
"16680",3052,78,48,29,1,1,0,12,0,0,0,1,7,3,0,0,6.403846,2.416667,40,56,1.687329
"16681",3052,80,48,31,1,1,0,12,0,1,0,1,NA,3,0,0,6.5,0.08333334,8,5,1.322525
"16682",3052,82,48,33,1,1,0,12,0,1,0,1,11,3,0,NA,8,2,10,78,1.386294
"16683",3052,83,48,34,1,1,0,12,0,1,0,1,11,3,0,0,9,3,10,52,1.463896
"16684",3052,87,48,38,1,1,0,12,0,0,0,1,11,3,0,NA,11,1.5,40,104,1.490609
"16685",3052,88,48,39,1,1,0,12,0,0,0,1,11,3,0,0,12.32692,2.833333,40,69,1.535949
"16686",3053,71,52,19,1,0,1,12,0,0,0,1,6,3,NA,32,1.608974,0.1666667,40,10,1.328725
"16687",3053,72,52,20,1,0,1,12,0,0,0,1,7,3,0,0,2.532051,0.9166667,40,48,1.464523
"16688",3053,73,52,21,1,0,1,12,0,0,0,1,7,3,0,0,3.532051,1.916667,40,52,1.51211
"16689",3053,75,52,23,1,0,1,12,0,0,0,1,7,3,NA,0,4.532051,3.833333,40,52,1.55029
"16690",3053,77,52,25,1,0,1,12,0,0,0,1,7,3,0,0,5.916667,5.916667,40,52,1.574346
"16691",3053,78,52,26,1,0,1,12,0,0,0,1,7,3,0,0,6.935897,6.916667,40,53,1.730319
"16692",3053,80,52,28,1,0,1,12,0,0,0,1,7,3,0,NA,8.916667,8.916667,40,98,1.712486
"16693",3053,82,52,30,1,0,1,12,0,0,0,1,7,3,0,NA,10.91667,10.91667,40,98,1.663926
"16694",3053,83,52,31,1,0,1,12,0,0,0,1,7,3,0,0,11.89744,11.83333,40,51,1.895678
"16695",3053,85,52,33,1,0,1,12,0,0,0,1,9,2,0,NA,13.89744,0.25,40,104,2.101815
"16696",3053,87,52,35,1,0,1,12,0,0,0,1,7,3,0,NA,15.89744,0.5833333,40,104,2.048963
"16697",3054,85,46,38,2,1,0,14,0,0,1,1,11,3,0,NA,10.30769,1.75,36,104,1.348864
"16698",3054,87,46,40,2,0,0,14,0,0,1,1,11,2,0,NA,12.28846,1.083333,40,103,1.612777
"16699",3056,68,42,25,2,0,0,9,0,0,0,1,8,11,NA,0,1,0,40,52,1.073707
"16700",3056,69,42,26,2,0,0,9,0,0,0,1,8,11,NA,0,2,0.9166667,40,52,1.004927
"16701",3056,70,42,27,2,0,0,9,0,0,0,1,8,11,0,0,2.961538,2,40,50,1.108662
"16702",3056,71,42,28,2,0,0,9,0,0,0,1,8,3,0,0,3.942308,2.916667,45,51,1.172296
"16703",3056,72,42,29,2,0,0,9,0,0,0,1,8,11,0,0,4.942307,3.916667,40,52,1.231429
"16704",3056,73,42,30,2,0,0,9,0,0,0,1,8,11,NA,2,5.903846,4.833333,38,50,1.231429
"16705",3056,75,42,32,2,0,0,9,0,0,1,1,4,6,NA,0,6.903846,1.833333,32,52,1.285054
"16706",3056,77,42,34,2,1,0,9,0,0,1,1,4,6,0,0,6.942307,0,40,2,1.420062
"16707",3056,78,42,35,2,1,0,9,0,0,1,1,4,6,1,0,7.25,0,40,16,1.472706
"16708",3056,80,42,37,2,0,0,9,0,0,1,1,4,6,1,NA,9.134615,0,40,98,1.749338
"16709",3056,82,42,39,2,0,0,9,0,0,1,1,4,6,1,NA,11.01923,0,44,98,2.037021
"16710",3056,83,42,40,2,0,0,9,0,0,1,1,4,3,1,0,12,0,40,51,2.005272
"16711",3056,85,42,42,2,0,0,9,0,0,1,1,4,3,1,NA,14,0,40,104,2.432716
"16712",3056,87,42,44,2,0,0,9,0,0,1,1,4,3,1,NA,16,0,50,104,2.404264
"16713",3056,88,42,45,2,0,0,9,0,0,1,1,4,3,1,0,17.32692,0,45,69,2.647691
"16714",3058,71,51,19,1,0,1,12,0,0,0,1,6,3,0,0,1.673077,0.3333333,40,21,1.442586
"16715",3058,72,51,21,1,1,0,12,0,0,1,1,6,3,NA,0,2.403846,1.083333,40,38,1.518572
"16716",3058,73,51,21,1,1,0,12,0,0,1,1,6,3,NA,0,2.519231,0.08333334,30,6,1.321042
"16717",3058,77,51,26,1,1,0,12,0,0,0,1,6,3,0,0,2.730769,0.3333333,40,11,1.48677
"16718",3058,78,51,27,1,1,0,12,0,0,0,1,6,3,NA,0,3.173077,0.75,40,23,1.452284
"16719",3058,80,51,28,1,1,0,12,0,0,0,1,6,3,0,4,3.423077,0.25,40,13,1.465626
"16720",3058,82,51,30,1,1,0,12,0,0,0,1,7,3,0,NA,5.307693,0.5,40,98,1.504077
"16721",3058,83,51,31,1,1,0,12,0,0,0,1,9,3,0,0,6.269231,0.3333333,20,50,1.636914
"16722",3058,85,51,33,1,1,0,12,0,0,0,1,7,2,0,NA,8.269231,2.333333,40,104,1.682009
"16723",3058,87,51,36,1,1,0,12,0,0,0,1,9,3,0,NA,10.26923,0,40,104,1.653599
"16724",3058,88,51,37,1,1,0,12,0,0,0,1,9,3,0,0,11.55769,1.333333,40,67,1.777977
"16725",3059,72,47,24,1,1,0,17,1,0,0,1,11,1,0,0,2.198718,0.5833333,40,27,1.918307
"16726",3059,73,47,25,1,1,0,17,1,0,0,1,11,2,NA,0,3.121795,1,40,48,1.918307
"16727",3059,75,47,27,1,1,0,17,1,0,0,1,11,2,NA,0,3.121795,2.416667,40,0,1.956949
"16728",3059,78,47,30,1,0,0,17,1,0,0,1,1,3,0,0,4.00641,0.8333333,2,46,2.78076
"16729",3059,80,47,32,1,0,0,17,1,0,0,1,1,3,0,0,5.621795,0,15,84,2.654282
"16730",3059,82,47,34,1,1,0,17,1,1,0,1,1,3,0,NA,7.50641,0,10,98,1.934415
"16731",3059,83,47,35,1,1,0,17,1,1,0,1,1,3,0,0,8.544871,0,5,54,2.588825
"16732",3059,85,47,37,1,1,0,17,1,1,0,1,1,3,0,NA,10.54487,2,10,104,2.806938
"16733",3059,87,47,39,1,1,0,17,1,1,0,1,1,3,0,NA,12.54487,0,8,104,2.827194
"16734",3059,88,47,40,1,1,0,17,1,0,1,1,1,3,0,0,13.92949,1.333333,7,72,2.363494
"16735",3060,80,45,34,2,1,0,8,0,1,0,1,11,8,0,NA,1.884615,1.833333,29,98,1.402331
"16736",3060,82,45,36,2,1,0,8,0,1,0,1,11,8,0,NA,3.833333,3.833333,36,98,1.18479
"16737",3060,83,45,37,2,1,0,8,0,1,0,1,11,8,0,0,4.916667,4.916667,40,54,1.038227
"16738",3060,85,45,39,2,1,0,8,0,1,0,1,11,8,0,NA,6.916667,6.833333,29,104,1.271531
"16739",3060,87,45,41,2,1,0,8,0,1,0,1,11,8,0,NA,8.916667,8.916667,40,104,0.9295796
"16740",3060,88,45,42,2,1,0,8,0,1,0,1,11,8,0,0,10.25,10.25,30,69,1.021651
"16741",3061,82,46,35,1,1,0,16,1,0,0,1,11,13,0,1,3.051282,0.4166667,55,18,1.4327
"16742",3061,83,46,37,1,1,0,16,1,0,0,1,11,13,1,0,4.070513,1.5,45,53,1.682585
"16743",3061,85,46,38,1,1,0,16,1,0,0,1,11,13,0,NA,6.070513,3.416667,55,104,1.671958
"16744",3061,87,46,41,1,1,0,16,1,0,0,1,11,13,0,NA,8.070513,5.5,50,104,1.796486
"16745",3061,88,46,42,1,1,0,16,1,0,0,1,11,13,0,0,9.243589,6.833333,42,61,1.9466
"16746",3062,71,52,18,1,1,0,12,0,1,0,1,4,3,0,0,0.4423077,0.4166667,40,21,1.498866
"16747",3062,72,52,19,1,1,0,12,0,1,0,1,4,6,0,0,1.461538,1.416667,40,53,1.503363
"16748",3062,73,52,20,1,1,0,12,0,1,0,1,4,3,0,0,2.416667,2.416667,40,49,1.547048
"16749",3062,75,52,22,1,1,0,12,0,1,0,1,4,3,NA,0,4.416667,4.416667,50,52,1.543095
"16750",3062,77,52,24,1,1,0,12,0,1,0,1,4,3,0,0,6.5,6.5,45,52,1.64912
"16751",3062,78,52,25,1,1,0,12,0,1,0,1,4,3,0,0,7.5,7.5,40,51,1.655831
"16752",3062,80,52,27,1,1,0,12,0,1,0,1,4,3,0,NA,9.416667,9.416667,40,98,1.658997
"16753",3062,82,52,29,1,1,0,12,0,1,0,1,4,6,0,NA,11.5,11.5,40,98,1.517322
"16754",3062,83,52,30,1,1,0,12,0,1,0,1,4,3,0,NA,12.5,12.5,40,NA,1.594923
"16755",3062,85,52,32,1,1,0,12,0,1,0,1,4,3,0,NA,14.5,14.41667,40,104,1.682009
"16756",3062,87,52,34,1,0,0,12,0,0,0,1,11,3,0,0,16.34615,0,40,96,1.766927
"16757",3062,88,52,35,1,0,0,12,0,0,1,1,11,3,0,NA,17.65384,1.333333,40,68,1.764279
"16758",3063,88,51,36,1,1,0,18,1,1,0,1,11,13,0,0,10.38461,0.9166667,40,65,1.883746
"16759",3064,68,46,21,2,1,0,8,0,0,0,1,11,8,NA,0,0.1153846,NA,40,6,0.9339457
"16760",3064,70,46,23,2,1,0,8,0,0,0,1,11,8,0,0,1.365385,0.4166667,32,25,1.316302
"16761",3064,71,46,24,2,1,0,8,0,0,0,1,11,8,0,0,2.365385,1.416667,24,52,1.498866
"16762",3064,72,46,25,2,1,0,8,0,0,1,1,11,8,0,0,3.403846,2.5,40,54,1.292054
"16763",3064,73,46,26,2,1,0,8,0,0,1,1,11,8,0,0,4.403846,3.5,40,52,1.525354
"16764",3064,75,46,28,2,1,0,8,0,0,1,1,11,8,NA,2,5.416667,5.416667,40,50,1.420336
"16765",3064,77,46,30,2,1,0,8,0,0,1,1,11,8,0,0,7.5,7.5,40,52,1.434584
"16766",3064,78,46,31,2,1,0,8,0,0,1,1,11,8,0,0,8.5,8.5,40,51,1.381394
"16767",3064,80,46,33,2,1,0,8,0,0,1,1,11,8,1,NA,10.5,10.5,40,98,1.275272
"16768",3064,82,46,35,2,1,0,8,0,0,1,1,11,8,1,NA,12.5,12.5,40,98,1.515127
"16769",3064,83,46,36,2,1,0,8,0,0,1,1,11,8,1,0,13.5,13.5,40,52,1.406737
"16770",3064,85,46,38,2,1,0,8,0,0,1,1,11,1,1,0,14.17308,0.1666667,40,35,1.212005
"16771",3065,78,53,24,1,0,1,13,0,0,0,1,6,4,NA,11,3.474359,1,30,39,1.3279
"16772",3065,80,53,26,1,0,1,13,0,0,0,1,4,6,0,24,4.512821,0.5833333,45,54,1.232432
"16773",3065,82,53,28,1,0,1,13,0,0,0,1,4,1,0,NA,6.397436,2.583333,40,98,1.280933
"16774",3065,83,53,29,1,0,1,13,0,0,0,1,4,1,NA,10,7.147436,3,60,39,0.980829
"16775",3065,85,53,31,1,0,1,13,0,0,0,1,4,5,1,NA,9.147436,2.583333,45,104,1.682009
"16776",3065,87,53,33,1,0,1,13,0,0,0,1,4,3,0,NA,11.14744,4.5,40,104,1.759759
"16777",3065,88,53,34,1,0,1,13,0,0,0,1,4,5,0,0,12.51282,5.833333,55,71,1.622238
"16778",3066,83,44,38,1,1,0,16,1,0,0,1,6,2,0,0,11.75,6,40,49,1.957236
"16779",3066,85,44,40,1,1,0,16,1,0,0,1,4,3,0,NA,13.75,8.083333,40,104,2.01848
"16780",3066,87,44,42,1,1,0,16,1,0,0,1,4,3,0,NA,15.75,10.08333,40,104,2.460075
"16781",3066,88,44,44,1,1,0,16,1,1,0,1,4,2,0,NA,15.75,11.41667,40,NA,2.328023
"16782",3067,68,44,23,1,0,1,5,0,1,0,1,4,6,NA,2,0.25,0.25,40,7,1.248756
"16783",3067,70,44,25,1,0,1,5,0,1,0,1,4,6,1,10,0.6538461,0.3333333,40,21,1.365092
"16784",3067,71,44,26,1,0,1,5,0,1,0,1,4,6,1,0,1.596154,1.333333,40,49,1.468562
"16785",3067,72,44,27,1,0,1,5,0,1,0,1,4,6,1,0,2.538462,2.333333,40,49,1.479265
"16786",3069,73,52,21,1,1,0,12,0,1,0,1,7,3,NA,4,1.538462,0.5,40,51,1.166891
"16787",3069,75,52,22,1,1,0,12,0,1,0,1,7,3,NA,0,2.538461,2.416667,38,52,1.55029
"16788",3069,77,52,25,1,1,0,12,0,1,0,1,7,3,0,0,3.538461,0.5,40,52,1.765942
"16789",3069,78,52,26,1,1,0,12,0,1,0,1,7,3,NA,0,4.346154,1.333333,40,42,1.881201
"16790",3069,80,52,28,1,1,0,12,0,1,0,1,7,4,0,NA,5.365385,1.5,40,53,1.870202
"16791",3069,82,52,29,1,1,0,12,0,1,0,1,7,4,0,0,6.25,2.416667,40,46,2.090218
"16792",3069,85,52,33,1,1,0,12,0,1,0,1,7,3,0,0,6.5,0.3333333,30,13,1.905152
"16793",3069,87,52,35,1,1,0,12,0,0,0,1,7,4,0,8,8.173077,0.75,28,87,1.900459
"16794",3069,88,52,36,1,1,0,12,0,0,0,1,7,4,NA,0,9.480769,1.583333,28,68,1.78713
"16795",3070,72,53,18,1,1,0,12,0,1,0,1,6,3,0,4,1.288461,0.08333334,44,30,1.039057
"16796",3070,73,53,19,1,1,0,12,0,1,0,1,6,3,NA,18,1.826923,0.3333333,40,28,1.126069
"16797",3070,75,53,21,1,1,0,12,0,1,0,1,12,3,NA,0,2.826923,2.416667,40,52,1.595832
